馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シゲルノマオイ,9,205.2,20.5,147.7,1200,1,1,5,478,+10,56.0,16,77.4,16,5,56,16,16,0,39.0,468,-2,4.3,15,74.3,16,7,15,15,37.3,470,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャトルソニック,3,1.3,1.0,1.1,1200,1,2,2,482,+2,56.0,2,72.1,16,14,56,3,2,0,37.6,480,+2,0.0,3,73.2,16,11,4,3,38.4,478,-4,0.1,4,80.2,16,7,2,2,37.7,482,+4,1.0,3,72.9,14,1,37.8,478,+6,0.2,5,73.0,6,39.1,472,+4,1.0
ヴァーサス,6,54.5,4.0,26.4,1200,2,3,2,448,-4,56.0,7,73.9,15,10,56,14,11,0,37.9,452,-20,1.5,11,100.7,16,6,11,9,40.7,472,+14,2.3,6,88.4,16,8,16,16,37.0,458,-4,1.0,9,89.9,13,13,38.4,462,0,2.4,0,0,0,0,0,0,0
カポスクオーラ,14,52.9,4.4,29.6,1200,2,4,17,466,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,10,88.1,16,15,11,11,39.0,466,+2,1.7,8,100.6,16,13,16,16,37.3,464,-4,1.2,7,84.0,9,13,34.3,468,0,0.9,0,0,0,0,0,0,0
パシナ,15,273.8,39.7,288.2,1200,3,5,4,456,-2,54.0,15,75.3,16,5,54,13,13,0,39.5,458,+4,3.1,14,76.9,16,4,16,15,41.1,454,-8,3.9,13,86.1,14,14,13,13,35.6,462,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノフレンジー,13,177.1,9.1,63.4,1200,3,6,2,506,-2,56.0,12,75.1,15,5,56,11,11,0,39.7,508,+18,2.7,12,70.6,17,11,7,7,36.4,490,-8,1.6,5,70.8,13,12,5,5,36.1,498,+12,1.3,3,70.6,10,5,36.3,486,-6,0.3,6,71.9,17,37.4,492,0,1.2
トミケンキルカス,2,17.2,1.8,10.5,1200,4,7,12,502,+8,56.0,6,74.6,15,7,56,7,7,0,39.4,494,0,0.7,4,74.0,16,9,7,6,38.9,494,+10,0.6,11,117.3,15,4,2,2,40.8,484,+6,2.3,8,88.3,13,12,38.5,478,0,1.5,0,0,0,0,0,0,0
イワ,12,62.4,5.7,39.1,1200,4,8,36,466,-4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,7,72.5,15,8,5,5,36.4,470,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイターン,16,236.5,24.5,176.6,1200,5,9,8,436,-14,54.0,9,81.5,16,16,54,15,15,0,36.9,450,-4,1.2,15,122.9,16,8,11,12,43.5,454,+4,5.4,15,74.7,16,2,13,13,38.9,450,+2,2.6,11,71.0,9,17,35.3,448,+4,1.9,10,73.7,15,37.5,444,0,2.4
ディナール,8,322.3,21.2,152.4,1200,5,10,4,442,-6,56.0,16,120.8,16,6,56,7,7,12,43.7,448,-2,5.6,11,80.8,16,12,15,15,37.2,450,0,1.6,7,75.7,12,6,6,6,39.6,450,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートガール,7,189.9,12.6,89.6,1200,6,11,1,454,-6,54.0,12,119.6,16,6,54,9,10,11,42.3,460,+2,3.6,15,122.6,16,5,8,9,46.0,458,-6,4.9,6,120.7,16,8,15,16,42.0,464,0,1.5,9,119.3,16,10,42.2,464,0,3.6,6,102.1,10,37.8,464,0,1.8
ミスライト,11,126.4,10.3,72.5,1200,6,12,26,474,-4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,17,111.7,18,11,4,3,37.4,478,+16,2.9,7,110.4,14,9,11,10,36.7,462,0,1.2,5,112.0,12,1,35.7,462,0,0.9,0,0,0,0,0,0,0
リッコデラコルト,5,10.6,1.2,5.7,1200,7,13,2,480,+2,53.0,4,73.0,16,13,53,4,4,0,38.4,478,+10,0.9,13,118.7,16,7,16,16,39.7,468,-2,2.4,9,96.0,17,2,10,11,35.5,470,0,1.1,10,98.4,4,7,35.4,470,0,1.5,0,0,0,0,0,0,0
サンコールドウェル,10,396.4,50.4,366.8,1200,7,14,6,492,+2,56.0,12,60.4,14,12,56,11,10,0,36.8,490,+2,2.4,15,76.1,16,8,14,15,38.6,488,+8,2.5,15,77.1,15,1,14,15,38.6,480,0,3.9,14,91.1,16,12,40.2,480,+10,3.7,16,73.2,2,40.0,470,+8,3.9
ワンラヴワンハート,1,3.9,1.1,5.0,1200,8,15,0,474,-10,56.0,16,75.9,16,1,56,14,15,0,38.9,484,+16,3.2,4,73.7,16,1,9,8,37.2,468,-4,0.5,3,73.3,16,6,7,7,37.3,472,+4,0.4,2,72.4,12,2,36.9,468,+6,0.4,8,73.6,7,37.3,462,-20,1.4
ヤマニンピエドール,4,32.0,3.0,18.8,1200,8,16,4,466,+2,56.0,9,73.9,16,6,56,7,8,0,38.8,464,+10,0.9,9,74.0,15,10,7,6,38.2,454,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
