馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ワールドリースター,4,7.5,1.6,2.4,1800,1,1,2,458,-2,56.0,3,115.9,12,11,56,8,8,5,38.6,460,-2,0.7,4,116.1,13,3,5,5,38.0,462,-4,0.5,3,113.0,15,16,9,9,37.6,466,+4,0.4,5,113.4,7,11,37.3,462,-2,0.7,2,118.0,4,38.5,464,+4,0.4
シルバーソード,3,3.8,1.4,1.8,1800,1,2,1,490,-2,56.0,3,116.2,15,15,56,1,1,1,38.8,492,-2,0.2,2,107.4,16,4,2,2,39.3,494,-6,0.0,5,85.6,14,7,2,2,37.9,500,+2,0.7,2,86.7,13,5,36.4,498,-2,0.3,11,70.9,6,34.4,500,+2,1.1
コパノチャーリー,2,3.2,1.4,1.8,1800,2,3,6,502,-4,56.0,4,115.0,16,8,56,5,5,3,39.3,506,+2,1.0,2,112.6,12,11,3,3,37.0,504,0,0.0,3,112.8,16,5,6,6,37.4,504,+6,0.1,2,114.9,4,5,38.1,498,-10,1.1,5,118.2,6,40.8,508,0,2.6
シゲルトンテントン,12,210.3,47.5,78.0,1800,2,4,0,490,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カフジエンパイア,8,13.8,2.6,4.0,1800,3,5,1,512,-2,56.0,3,115.2,15,13,56,9,8,7,39.0,514,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クラウドサーファー,5,57.8,10.2,16.5,1800,3,6,1,442,-4,53.0,4,118.0,15,4,53,3,3,6,38.9,446,+6,0.4,9,117.6,13,13,2,2,40.0,440,-4,2.2,11,124.5,16,9,13,14,37.2,444,0,2.5,8,116.2,3,8,35.2,444,0,1.3,0,0,0,0,0,0,0
トウショウノワール,13,132.6,14.5,23.7,1800,4,7,1,460,-4,56.0,6,117.2,16,9,56,2,2,2,39.9,464,+2,0.9,6,137.4,15,10,2,2,39.8,462,+4,1.1,11,115.6,12,1,12,12,36.6,458,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ローレルベルカント,6,17.7,3.6,5.5,1800,4,8,3,444,-6,56.0,6,107.5,16,2,56,4,4,3,39.5,450,-6,1.4,6,117.1,16,13,2,2,39.5,456,-4,1.2,6,118.4,16,10,4,4,39.0,460,+18,1.3,15,90.2,14,13,40.8,442,0,3.6,0,0,0,0,0,0,0
ノーブルクリスタル,7,26.3,6.0,9.5,1800,5,9,1,470,+4,56.0,7,116.6,16,13,56,14,14,7,39.5,466,0,1.2,2,116.0,13,6,6,5,38.0,466,-4,0.6,6,100.2,16,2,9,11,37.9,470,-2,0.6,5,114.0,2,10,38.2,472,+2,0.4,7,118.2,3,38.8,470,-2,0.9
グランデソング,15,279.4,55.2,90.6,1800,5,10,2,492,0,53.0,9,118.9,16,14,56,16,16,11,40.8,492,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビクトリーミノル,1,22.8,3.8,6.0,1800,6,11,2,482,-6,56.0,3,113.2,15,3,56,10,10,12,37.5,488,-8,0.9,6,116.9,13,12,10,10,38.6,496,-2,1.3,7,115.2,13,2,10,10,38.5,498,+14,1.3,5,116.1,7,13,39.2,484,-6,0.5,6,117.4,12,38.3,490,+2,1.1
セイウンアサヒ,11,69.2,15.4,25.0,1800,6,12,2,490,+4,56.0,8,73.9,16,12,56,12,12,0,38.2,486,0,0.9,6,74.8,14,10,12,12,37.1,486,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラヴィダフェリース,9,4.5,1.8,2.7,1800,7,13,6,496,-4,56.0,4,107.0,16,8,56,9,8,1,38.2,500,0,0.4,7,112.8,10,6,3,5,34.2,500,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スティールブルグ,14,339.2,53.0,87.1,1800,7,14,4,498,-8,56.0,14,60.5,14,7,56,14,14,0,35.5,506,-2,2.5,16,76.0,16,16,6,11,40.4,508,+4,3.3,13,89.7,16,12,12,13,38.3,504,+6,2.3,6,71.5,16,2,38.8,498,0,0.8,0,0,0,0,0,0,0
ゼンノウラヌス,10,13.7,2.4,3.6,1800,8,15,1,470,-6,56.0,3,117.7,15,12,56,6,6,8,38.4,476,0,0.1,2,108.8,16,14,7,6,38.9,476,-4,0.3,5,108.9,16,2,7,9,38.9,480,+2,0.7,4,117.0,6,4,39.5,478,+14,1.1,13,88.0,4,39.9,464,-4,1.4
デルマオコマ,16,365.3,76.9,126.3,1800,8,16,1,434,-2,54.0,8,118.9,16,11,54,9,9,9,40.0,436,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
