馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウグビジン,14,110.6,13.5,47.5,1,0,1800,1,0,0,0,1,1,4,454,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,87.3,0,0,1,0,16,10,3,51,16,13,0,0,38.5,454,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アッシュール,3,18.9,2.9,9.2,1,0,1800,1,0,0,0,1,2,4,454,+12,1,0,0,3,53.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,109.1,0,0,1,0,18,7,3,53,15,16,0,0,35.8,442,-16,0.7,0,0,0,0,0,0,0,1,0,0,13,1,0,2000,125.5,1,0,0,0,16,16,3,56,15,15,15,15,36.1,458,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,126.3,0,1,0,0,11,11,3,55,9,10,9,9,34.8,466,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エクスペディション,1,1.5,1.1,1.1,1,0,1800,1,0,0,0,2,3,2,464,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,107.1,1,0,0,0,18,11,3,56,10,3,0,0,35.1,464,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノアラベスク,16,288.1,6.9,23.7,1,0,1800,1,0,0,0,2,4,2,490,+12,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,13,0,1,1150,70.8,0,0,1,0,16,4,3,51,10,10,0,0,37.8,478,-12,0.8,0,0,0,0,0,0,0,0,0,0,12,0,1,1200,75.1,0,1,0,0,14,1,3,53,4,4,0,0,39.4,490,0,1.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,88.4,0,1,0,0,16,8,3,54,5,5,0,0,39.4,490,+18,1.6,0,0,0,0,1,0,0,0,0,0,16,0,1,1400,88.8,1,0,0,0,16,7,3,54,11,13,0,0,38.1,472,-2,2.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,74.7,1,0,0,0,16,16,3,54,8,7,0,0,39.4,474,0,1.6
トゥーファン,11,119.0,14.7,51.7,1,0,1800,1,0,0,0,3,5,1,436,-2,0,1,0,3,53.0,0,0,0,0,0,0,0,0,0,1,14,1,0,1800,109.5,1,0,0,0,16,12,3,51,3,3,3,6,38.2,438,-4,2.7,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,86.5,0,0,1,0,16,13,3,53,5,4,0,0,39.5,442,0,1.6,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,83.2,1,0,0,0,18,9,3,54,14,14,0,0,35.8,442,+2,0.5,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.2,1,0,0,0,18,2,3,54,3,3,0,0,36.1,440,0,0.5,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,124.0,1,0,0,0,16,4,3,54,6,6,6,7,35.9,440,+2,0.9
ウインドフォレスト,13,90.7,9.6,33.4,1,0,1800,1,0,0,0,3,6,2,436,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,14,1,0,1400,85.8,1,0,0,0,18,2,3,54,18,18,0,0,37.2,440,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファンドリアスカ,7,4.7,1.4,3.6,1,0,1800,1,0,0,0,4,7,16,472,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1400,82.2,1,0,0,0,18,12,3,56,7,6,0,0,35.0,476,+2,0.3,0,0,0,0,0,0,0,1,0,0,14,1,0,2000,125.2,1,0,0,0,17,3,3,55,11,14,14,13,35.3,474,+4,1.2,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,81.9,1,0,0,0,15,2,3,55,7,7,0,0,35.3,470,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デンコウアルセウス,6,15.7,2.6,8.1,1,0,1800,1,0,0,0,4,8,2,486,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,109.1,1,0,0,0,18,15,3,56,16,16,0,0,35.6,476,0,2.3,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,108.8,0,0,1,0,18,18,3,56,2,2,0,0,36.5,476,-6,0.4,0,0,0,0,0,0,0,1,0,0,8,1,0,1400,86.1,0,0,0,1,18,3,3,56,11,11,0,0,36.8,482,+10,1.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,111.2,0,1,0,0,18,8,3,56,5,3,0,0,35.1,472,-10,0.9,0,0,0,0,0,0,0,1,0,0,12,0,1,1400,87.4,1,0,0,0,16,14,3,56,13,13,0,0,38.9,482,+8,1.8
ナリタレジーナ,12,83.7,9.9,34.4,1,0,1800,1,0,0,0,5,9,2,528,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,115.7,0,1,0,0,14,2,3,54,9,9,8,8,39.4,532,+2,2.7,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,117.0,0,1,0,0,16,16,3,54,15,15,13,11,39.9,530,+14,0.7,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,118.9,1,0,0,0,15,6,3,54,8,9,8,8,41.1,516,+2,2.9,0,0,0,1,0,0,0,0,0,0,8,0,1,1800,119.2,1,0,0,0,10,3,3,54,7,6,9,9,39.4,514,0,2.4,0,0,1,0,0,0,0,0,0,0,6,0,1,1700,110.8,1,0,0,0,15,12,3,54,12,12,3,3,41.0,514,-10,0.9
ヤサワ,4,38.6,5.4,18.1,1,0,1800,1,0,0,0,5,10,5,444,+4,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,8,1,0,1800,110.0,1,0,0,0,16,9,3,54,1,1,1,1,37.0,440,-6,1.4,0,0,0,1,0,0,0,0,0,0,11,0,1,1200,74.7,1,0,0,0,15,4,3,54,7,6,0,0,38.6,446,+6,2.0,0,0,0,0,0,1,0,0,0,0,16,0,1,1200,81.4,1,0,0,0,16,1,3,54,4,7,0,0,46.2,440,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
