馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ニューセレクト,11,27.3,5.1,10.3,0,1,1700,0,0,1,0,1,1,3,430,-2,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,75.3,1,0,0,0,11,3,2,55,2,2,0,0,39.1,432,+6,1.7,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,74.4,1,0,0,0,11,7,2,55,3,3,0,0,38.1,426,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハクユウサンサン,13,44.0,7.9,16.4,0,1,1700,0,0,1,0,2,2,2,468,+10,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,117.3,1,0,0,0,15,4,2,55,1,1,1,1,42.2,458,-2,2.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1400,89.8,1,0,0,0,14,6,2,55,3,5,0,0,42.7,460,-4,5.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,117.0,1,0,0,0,14,5,2,55,1,1,1,1,39.9,464,-2,1.6,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,119.7,1,0,0,0,10,8,2,54,5,4,4,5,41.6,466,-8,1.7,0,0,0,0,0,0,0,0,0,1,12,1,0,1200,71.4,1,0,0,0,14,14,2,54,4,6,0,0,37.3,474,0,1.9
スリープレシャス,2,180.8,26.2,55.5,0,1,1700,0,0,1,0,2,3,10,454,+24,1,0,0,2,55.0,1,0,0,0,0,0,0,0,0,0,10,0,1,1700,111.9,1,0,0,0,13,13,2,54,8,8,11,10,39.7,430,-6,3.5,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,73.2,1,0,0,0,13,2,2,52,12,12,0,0,35.7,436,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルインバネス,8,52.7,6.0,12.3,0,1,1700,0,0,1,0,3,4,3,468,-8,1,0,0,2,55.0,0,0,0,0,1,0,0,0,0,0,10,1,0,2000,124.3,1,0,0,0,16,4,2,55,12,11,14,0,34.8,476,-4,0.8,1,0,0,0,0,0,0,0,0,0,9,1,0,1800,112.9,1,0,0,0,14,11,2,54,9,8,9,8,37.4,480,+8,1.7,1,0,0,0,0,0,0,0,0,0,7,1,0,1800,111.5,1,0,0,0,14,8,2,54,10,10,9,9,36.4,472,-2,1.8,1,0,0,0,0,0,0,0,0,0,10,1,0,1800,115.1,1,0,0,0,11,11,2,54,7,7,5,7,36.2,474,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サイキョウイシヤマ,5,5.7,1.5,2.6,0,1,1700,0,0,1,0,3,5,2,476,-6,1,0,0,2,53.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,86.7,1,0,0,0,13,11,2,52,7,7,0,0,38.0,482,+6,0.5,0,0,0,0,0,0,0,1,0,0,13,1,0,1200,71.5,1,0,0,0,16,4,2,52,7,10,0,0,36.3,476,+8,1.9,0,0,0,0,0,0,0,1,0,0,12,1,0,1400,84.3,0,0,1,0,14,12,2,55,7,7,0,0,36.9,468,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノダンガン,14,150.0,12.5,26.3,0,1,1700,0,0,1,0,4,6,2,470,-6,1,0,0,2,55.0,0,0,1,0,0,0,0,0,0,0,8,1,0,2000,124.7,1,0,0,0,15,7,2,55,7,8,2,6,37.5,476,+4,2.2,0,0,0,0,1,0,0,0,0,0,13,0,1,1600,104.5,1,0,0,0,14,10,2,55,1,1,0,0,41.2,472,-2,3.3,0,0,0,0,0,1,0,0,0,0,8,1,0,1800,112.0,0,1,0,0,14,2,2,54,9,9,9,8,35.6,474,0,1.6,0,0,0,0,0,0,0,0,0,1,8,1,0,1800,111.1,1,0,0,0,10,7,2,54,2,2,2,2,37.1,474,-6,1.2,0,0,0,0,0,0,0,0,0,1,9,1,0,1200,71.3,1,0,0,0,10,1,2,54,5,4,0,0,36.7,480,-6,2.2
アキノグッドラック,15,229.6,39.1,83.1,0,1,1700,0,0,1,0,4,7,1,508,0,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,16,0,1,1400,91.7,1,0,0,0,16,14,2,55,16,16,0,0,39.1,508,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テンシノイツル,6,15.3,3.6,7.1,0,1,1700,0,0,1,0,5,8,4,440,-4,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,96.7,1,0,0,0,14,13,2,55,8,8,0,0,36.6,444,0,2.4,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,108.9,1,0,0,0,15,11,2,55,8,5,0,0,35.1,444,0,0.5,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,109.6,1,0,0,0,15,15,2,55,8,9,0,0,34.5,444,-6,1.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,111.3,1,0,0,0,12,12,2,54,9,6,0,0,34.7,450,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プレミアムリーチ,12,75.9,11.6,24.2,0,1,1700,0,0,1,0,5,9,1,448,0,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,110.9,1,0,0,0,13,12,2,55,13,13,0,0,34.9,448,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴッドハンド,1,5.3,1.3,2.1,0,1,1700,0,0,1,0,6,10,1,510,0,1,0,0,2,52.0,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,109.1,1,0,0,0,13,3,2,52,5,5,5,3,38.7,510,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
