馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タケノチャンス,13,245.8,30.6,105.4,0,1,1700,1,0,0,0,1,1,1,440,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,4,0,1,1200,75.3,0,1,0,0,9,7,3,54,6,7,0,0,38.1,436,+2,0.9,0,1,0,0,0,0,0,0,0,0,12,0,1,1700,110.5,1,0,0,0,13,9,3,54,7,7,10,10,40.4,434,0,2.7,0,1,0,0,0,0,0,0,0,0,14,1,0,1200,71.0,1,0,0,0,16,14,3,54,10,11,0,0,36.1,434,+2,1.0,0,0,1,0,0,0,0,0,0,0,12,1,0,1200,71.5,1,0,0,0,16,4,3,54,9,12,0,0,36.6,432,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミラクルゴールド,11,9.5,2.2,6.3,0,1,1700,1,0,0,0,2,2,2,480,0,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,13,1,0,1200,71.5,1,0,0,0,16,5,3,56,14,13,0,0,35.4,480,-8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,98.9,1,0,0,0,16,2,3,56,7,6,6,0,35.4,488,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンドルフィン,2,36.4,4.8,15.3,0,1,1700,1,0,0,0,3,3,10,480,-8,1,0,0,3,55.0,0,1,0,0,0,0,0,0,0,0,12,0,1,1700,109.2,0,1,0,0,13,4,3,56,5,4,4,4,41.0,488,-2,3.1,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,109.1,1,0,0,0,10,6,3,56,4,4,6,5,38.3,490,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エリモエクセレント,8,270.3,34.2,118.2,0,1,1700,1,0,0,0,4,4,4,468,+2,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,16,1,0,1200,70.9,1,0,0,0,16,10,3,54,15,16,0,0,35.6,466,+20,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,1700,111.4,0,1,0,0,16,7,3,53,14,14,16,16,40.0,446,-3,3.2,0,0,0,0,0,0,0,0,0,0,5,0,1,1400,93.0,1,0,0,0,10,7,3,54,1,1,1,0,0.0,449,+11,1.7,0,0,0,0,0,0,0,0,1,0,18,1,0,1800,111.6,1,0,0,0,18,15,3,54,8,5,0,0,36.9,438,0,1.6
ロトシリウス,4,11.1,1.8,5.0,0,1,1700,1,0,0,0,4,5,3,456,-1,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1600,102.9,1,0,0,0,11,5,3,55,4,4,3,2,39.9,457,+1,1.7,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,116.6,1,0,0,0,15,1,3,56,15,15,8,8,39.0,456,-2,2.1,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,107.6,0,0,1,0,15,3,3,56,15,15,3,3,37.5,458,+6,0.1,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,84.1,1,0,0,0,18,10,3,56,16,15,0,0,35.1,452,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウエスタンウェイブ,1,1.6,1.1,1.1,0,1,1700,1,0,0,0,5,6,3,464,+8,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,2,0,1,1700,107.2,1,0,0,0,12,10,3,56,2,2,2,2,37.8,456,-8,0.2,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,107.1,0,1,0,0,13,1,3,56,6,4,2,2,39.2,464,+4,0.3,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,108.2,1,0,0,0,13,3,3,56,1,1,1,1,38.5,460,-2,0.1,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,88.3,0,1,0,0,15,15,3,56,5,5,0,0,40.1,462,+10,2.3,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,107.9,0,0,1,0,15,5,3,56,7,7,9,6,38.2,452,-4,0.7
スターペスゴンタ,10,237.6,22.2,76.3,0,1,1700,1,0,0,0,5,7,2,450,-4,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,14,1,0,2000,124.9,1,0,0,0,16,13,3,56,4,4,12,14,38.1,454,-6,2.1,0,0,0,0,0,0,0,0,0,0,6,0,1,1800,117.5,0,1,0,0,9,4,3,56,2,2,2,3,41.9,460,+6,2.2,0,0,0,0,0,0,0,1,0,0,18,1,0,1800,110.4,1,0,0,0,18,5,3,56,12,14,0,0,37.9,454,+10,3.5,0,0,0,0,0,0,0,1,0,0,5,1,0,1800,112.1,1,0,0,0,14,5,3,56,5,5,0,0,35.5,444,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メジロカーター,5,64.1,5.6,18.0,0,1,1700,1,0,0,0,6,8,6,476,0,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,108.9,1,0,0,0,13,6,3,56,10,10,9,9,39.1,476,0,1.1,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,108.6,0,1,0,0,13,9,3,56,6,7,9,11,39.8,476,-2,2.5,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,102.4,0,1,0,0,15,12,3,56,11,12,0,0,40.1,478,-2,3.1,0,0,0,0,1,0,0,0,0,0,14,1,0,1800,109.7,1,0,0,0,17,12,3,55,11,11,12,0,36.4,480,+2,2.6,0,0,0,0,1,0,0,0,0,0,9,1,0,1800,113.8,1,0,0,0,18,8,3,55,3,3,4,0,35.0,478,0,0.7
トーアレオ,7,45.2,5.9,19.2,0,1,1700,1,0,0,0,6,9,2,478,+6,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,13,1,0,2000,124.8,1,0,0,0,16,12,3,56,6,6,2,2,38.8,472,+2,2.0,0,0,0,0,1,0,0,0,0,0,14,1,0,1800,110.9,0,1,0,0,16,7,3,56,6,8,7,0,36.5,470,-8,1.7,0,0,0,0,0,1,0,0,0,0,8,1,0,2000,123.1,1,0,0,0,14,5,3,56,7,8,7,10,37.3,478,-2,1.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,97.5,0,0,1,0,15,2,3,55,11,10,6,0,35.6,480,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノーザンペガサス,6,6.4,1.6,4.2,0,1,1700,1,0,0,0,7,10,3,490,-6,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,8,0,1,1700,108.2,1,0,0,0,12,5,3,56,9,9,9,10,37.8,496,+8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,100.2,1,0,0,0,12,12,3,55,1,1,0,0,38.8,488,+8,0.2,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,111.5,1,0,0,0,13,9,3,55,12,13,11,0,35.1,480,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
