馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シンボリエンパイア,4,11.8,2.9,3.9,0,1,1400,0,0,1,0,1,1,9,532,+8,1,0,0,6,55.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,83.7,1,0,0,0,16,6,6,56,7,7,0,0,35.8,524,-4,0.8,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,83.8,1,0,0,0,16,6,6,54,11,12,0,0,35.5,528,+2,0.7,1,0,0,0,0,0,0,0,0,0,10,1,0,2600,162.6,1,0,0,0,12,9,6,56,8,7,6,5,35.8,526,-6,1.7,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,95.0,0,0,0,1,16,7,6,56,6,6,0,0,36.1,532,+2,0.0,0,0,0,0,1,0,0,0,0,0,12,0,1,2100,132.2,1,0,0,0,16,13,6,57,1,2,2,1,38.6,530,0,1.9
ウォータールルド,12,19.9,4.4,6.1,0,1,1400,0,0,1,0,1,2,36,502,+16,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,83.6,1,0,0,0,12,8,7,57,3,3,0,0,36.4,486,+2,0.2,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,83.2,1,0,0,0,16,6,7,57,6,6,0,0,36.4,484,+4,0.1,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,97.6,1,0,0,0,16,13,7,57,3,3,0,0,38.4,480,-16,1.8,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,81.9,0,0,1,0,15,11,7,57,2,2,0,0,35.5,496,+10,0.2,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,82.8,0,0,1,0,15,13,7,56,2,2,0,0,35.3,486,+4,-0.1
エアウルフ,2,4.6,1.6,2.0,0,1,1400,0,0,1,0,2,3,6,494,0,1,0,0,8,56.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,83.3,0,0,1,0,16,16,8,57,9,10,0,0,35.5,494,+6,0.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,84.1,1,0,0,0,16,9,8,56,5,7,0,0,36.2,488,+2,1.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,83.6,1,0,0,0,16,2,8,56,8,7,0,0,36.5,486,-6,0.5,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,82.9,0,0,1,0,16,4,8,56,7,6,0,0,35.6,492,+14,0.3,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,84.1,1,0,0,0,12,6,8,57,3,3,0,0,36.0,478,0,0.7
ポアゾンブラック,8,4.2,1.7,2.2,0,1,1400,0,0,1,0,2,4,4,528,+4,1,0,0,6,57.0,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,84.3,0,0,1,0,16,5,6,56,13,12,0,0,35.5,524,-1,0.9,0,0,0,0,0,0,0,0,0,0,2,0,1,1600,96.5,1,0,0,0,15,9,6,57,1,1,0,0,36.2,525,+3,0.6,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,82.5,1,0,0,0,13,7,6,56,1,1,0,0,36.5,522,+2,-0.2,0,0,0,0,0,0,0,0,0,1,18,1,0,1200,68.9,1,0,0,0,18,18,6,56,7,10,0,0,35.4,520,-10,1.4,0,0,1,0,0,0,0,0,0,0,14,1,0,1200,70.6,0,1,0,0,16,14,6,56,3,5,0,0,37.1,530,+2,1.8
アースソニック,15,47.2,8.8,12.4,0,1,1400,0,0,1,0,3,5,8,494,+4,1,0,0,6,57.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,71.3,1,0,0,0,16,8,6,57,7,8,0,0,36.8,490,+6,0.9,0,0,0,0,0,0,0,1,0,0,11,1,0,1200,69.2,1,0,0,0,18,10,6,56,6,7,0,0,34.1,484,-2,0.9,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,70.8,1,0,0,0,16,5,6,57,15,13,0,0,35.3,486,0,0.4,0,0,0,1,0,0,0,0,0,0,15,1,0,1200,69.4,1,0,0,0,18,1,6,57,14,13,0,0,34.4,486,+6,0.6,0,0,0,1,0,0,0,0,0,0,3,1,0,1000,54.4,1,0,0,0,12,10,6,56,8,0,0,0,32.1,480,-4,0.1
ネオザウイナー,6,159.9,25.6,36.1,0,1,1400,0,0,1,0,3,6,9,498,+4,1,0,0,7,53.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,84.1,1,0,0,0,16,16,7,56,3,3,0,0,36.5,494,-4,1.2,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,83.6,0,1,0,0,16,3,7,56,8,9,0,0,36.5,498,+6,1.6,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,84.1,0,1,0,0,16,10,7,56,8,8,0,0,37.0,492,-7,1.1,0,0,0,0,0,0,0,0,0,0,9,0,1,1400,88.3,0,0,0,1,11,10,7,54,3,3,4,6,40.4,499,+7,2.1,0,0,0,0,0,0,0,0,0,1,12,0,1,1700,104.6,0,1,0,0,15,6,7,54,3,5,5,7,37.5,492,-6,1.6
レオンビスティー,9,26.5,5.7,8.1,0,1,1400,0,0,1,0,4,7,7,504,+6,1,0,0,6,53.0,0,0,0,0,0,0,0,1,0,0,12,1,0,1200,69.2,1,0,0,0,16,6,6,56,7,7,0,0,33.8,498,+10,0.7,0,0,0,0,0,1,0,0,0,0,12,1,0,1200,69.1,1,0,0,0,16,6,6,56,8,8,0,0,34.7,488,-4,0.8,0,0,0,0,0,0,0,1,0,0,6,1,0,1200,67.9,1,0,0,0,17,12,6,54,16,15,0,0,32.7,492,0,0.5,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,67.9,1,0,0,0,16,4,6,54,11,11,0,0,33.3,492,-2,0.8,1,0,0,0,0,0,0,0,0,0,16,1,0,1200,70.5,1,0,0,0,16,13,6,56,2,3,0,0,36.3,494,+2,1.5
ニシケンモノノフ,1,6.7,1.9,2.5,0,1,1400,0,0,1,0,4,8,9,496,-4,1,0,0,4,55.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,83.5,1,0,0,0,16,2,4,55,5,4,0,0,35.8,500,0,0.6,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,83.0,0,1,0,0,16,1,4,55,3,3,0,0,36.2,500,+8,1.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,70.7,1,0,0,0,16,6,4,53,11,12,0,0,35.7,492,-2,0.3,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,96.8,0,1,0,0,16,3,4,56,9,12,0,0,36.6,494,0,0.8,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,84.8,1,0,0,0,15,9,4,57,9,9,0,0,37.5,494,+4,0.7
セイカプリコーン,14,67.6,7.8,11.0,0,1,1400,0,0,1,0,5,9,3,498,-4,1,0,0,7,54.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,84.4,0,1,0,0,16,14,7,56,14,15,0,0,35.3,502,+8,1.4,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.0,1,0,0,0,16,4,7,56,14,14,0,0,35.5,494,+4,1.1,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,84.2,1,0,0,0,16,15,7,56,9,10,0,0,36.6,490,-2,1.5,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,96.6,1,0,0,0,16,7,7,56,6,6,0,0,37.2,492,0,0.8,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,84.0,1,0,0,0,16,6,7,56,6,9,0,0,36.5,492,-4,0.6
オースミイージー,10,39.2,9.6,13.5,0,1,1400,0,0,1,0,5,10,3,512,0,1,0,0,7,53.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,72.0,0,1,0,0,16,9,7,57,10,10,0,0,35.7,512,+4,0.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,84.3,0,1,0,0,16,15,7,53,14,14,0,0,35.5,508,+4,0.6,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,84.2,1,0,0,0,14,10,7,53,11,12,0,0,36.1,504,+2,1.3,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,71.6,0,1,0,0,16,4,7,57,15,15,0,0,35.1,502,+8,1.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,81.8,1,0,0,0,18,13,7,57,12,13,0,0,33.4,494,0,0.9
