馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウテンロウ,4,22.1,4.5,7.0,0,1,1700,1,0,0,0,1,1,2,478,0,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,5,0,1,1700,106.9,0,1,0,0,13,12,3,56,3,3,3,3,38.1,478,-6,1.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,108.8,1,0,0,0,9,3,3,56,3,3,3,3,39.2,484,+8,1.7,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,108.3,1,0,0,0,13,10,3,56,6,5,4,2,39.0,476,+2,0.8,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,107.3,1,0,0,0,13,6,3,56,9,9,6,5,38.5,474,+4,0.3,0,0,0,0,0,0,0,1,0,0,6,0,1,1900,123.3,1,0,0,0,16,6,3,56,2,2,2,2,38.3,470,+6,1.4
ダンスオーレ,6,13.9,2.8,4.3,0,1,1700,1,0,0,0,2,2,0,458,0,1,0,0,3,53.0,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,106.8,1,0,0,0,13,7,3,53,8,8,12,9,36.7,458,+4,1.0,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,107.7,1,0,0,0,11,4,3,53,8,9,8,5,39.4,454,-6,0.8,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,109.0,1,0,0,0,13,9,3,53,10,11,11,9,38.0,460,+10,0.8,0,1,0,0,0,0,0,0,0,0,9,1,0,1800,110.2,1,0,0,0,16,5,3,53,9,10,13,13,36.9,450,-2,1.5,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,101.0,0,1,0,0,16,6,3,53,5,5,0,0,38.9,452,-8,1.4
スターフィッシュ,7,178.5,25.3,40.8,0,1,1700,1,0,0,0,3,3,14,420,-10,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,116.9,0,0,1,0,15,12,3,51,2,2,2,2,42.2,430,-8,2.8,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,104.1,1,0,0,0,16,5,3,54,12,15,0,0,40.5,438,-4,4.3,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,118.3,0,0,1,0,16,16,3,54,4,5,3,2,39.9,442,+2,1.7,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,120.3,0,1,0,0,16,3,3,54,14,15,9,9,40.2,440,0,2.8
レイズユアハンズ,3,9.4,2.2,3.3,0,1,1700,1,0,0,0,4,4,1,510,-2,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,5,0,1,1700,107.8,1,0,0,0,13,9,3,56,7,7,7,6,38.9,512,0,0.7,1,0,0,0,0,0,0,0,0,0,2,0,1,1700,106.3,1,0,0,0,10,5,3,56,5,5,3,2,38.3,512,+4,0.3,0,0,1,0,0,0,0,0,0,0,6,0,1,1700,108.1,1,0,0,0,15,7,3,56,7,7,7,7,38.5,508,0,2.0,0,0,0,0,1,0,0,0,0,0,9,0,1,2100,135.3,0,0,1,0,16,16,3,56,10,8,6,6,41.0,508,+4,2.4,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.4,1,0,0,0,16,5,3,56,9,6,0,0,37.8,504,-4,0.4
スターペスカンタ,5,3.2,1.6,2.3,0,1,1700,1,0,0,0,5,5,0,498,-2,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,2,0,1,2400,154.4,1,0,0,0,12,9,3,56,7,7,4,4,39.2,500,-2,0.0,0,0,0,0,0,0,1,0,0,0,5,0,1,1800,116.0,0,1,0,0,16,10,3,56,11,11,9,10,38.7,502,0,1.3,0,0,0,0,0,0,1,0,0,0,12,1,0,2000,123.1,0,1,0,0,18,7,3,56,17,17,16,15,36.5,502,0,1.5,0,0,0,0,0,0,0,1,0,0,14,1,0,1800,109.2,1,0,0,0,18,14,3,56,7,9,0,0,35.5,502,-6,1.0,0,0,0,0,0,0,0,1,0,0,4,1,0,2400,148.6,1,0,0,0,11,10,3,56,6,6,3,3,37.0,508,+4,1.1
ゴーオンハート,9,194.5,27.0,43.6,0,1,1700,1,0,0,0,5,6,2,468,-4,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,13,1,0,2000,122.4,1,0,0,0,16,14,3,56,16,16,16,15,35.6,472,-2,1.3,0,1,0,0,0,0,0,0,0,0,16,1,0,2000,129.2,0,0,1,0,16,2,3,56,5,5,5,13,42.2,474,+6,4.9,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,95.4,1,0,0,0,16,3,3,56,7,7,0,0,35.7,468,+8,1.0,0,0,0,0,0,0,1,0,0,0,6,1,0,1600,97.5,1,0,0,0,16,4,3,53,3,4,4,0,36.5,460,+8,0.4,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,112.3,1,0,0,0,9,3,3,55,3,5,0,0,34.7,452,0,1.5
タマモアタック,1,20.2,4.3,6.8,0,1,1700,1,0,0,0,6,7,2,484,-6,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,6,0,1,1700,107.3,1,0,0,0,13,1,3,53,4,4,6,4,38.6,490,-2,1.4,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,108.1,1,0,0,0,9,7,3,53,4,3,5,4,38.3,492,+12,1.0,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,116.0,1,0,0,0,16,11,3,56,9,9,8,8,38.7,480,0,1.3,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,114.7,1,0,0,0,16,4,3,56,6,6,5,3,37.9,480,-8,1.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,113.3,0,0,1,0,16,12,3,56,7,6,4,7,37.7,488,-8,1.3
ディーエスレイザー,2,9.2,1.8,2.6,0,1,1700,1,0,0,0,6,8,0,490,+2,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,2,0,1,1700,107.1,1,0,0,0,13,4,3,56,10,10,8,5,39.0,488,+2,0.1,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,106.8,0,1,0,0,13,4,3,56,11,11,9,7,37.4,486,0,0.9,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,107.4,1,0,0,0,11,6,3,56,10,10,4,3,39.5,486,+8,0.5,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,108.8,1,0,0,0,15,4,3,56,13,13,7,5,39.0,478,-4,1.3,0,0,0,0,1,0,0,0,0,0,9,0,1,1600,98.2,0,0,0,1,16,5,3,56,10,9,0,0,37.0,482,+4,1.1
クラウドサーファー,10,85.5,13.7,22.1,0,1,1700,1,0,0,0,7,10,2,444,+4,1,0,0,3,53.0,1,0,0,0,0,0,0,0,0,0,8,0,1,1700,108.5,0,1,0,0,13,2,3,53,6,6,6,5,39.4,440,-12,2.6,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,108.6,1,0,0,0,13,1,3,53,5,5,7,5,38.3,452,+12,0.4,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,108.2,1,0,0,0,13,6,3,53,10,11,8,7,39.3,440,0,1.5,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.4,0,0,1,0,16,14,3,53,10,10,6,4,39.0,440,-6,1.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,114.1,0,0,1,0,12,1,3,53,4,4,4,4,38.3,446,+2,0.0
トップインパクト,11,7.1,2.1,3.1,0,1,1700,1,0,0,0,8,11,8,426,+4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,7,1,0,2400,149.4,0,1,0,0,18,15,3,56,5,4,5,7,35.6,422,-6,0.7,0,0,0,0,1,0,0,0,0,0,5,1,0,2400,148.0,1,0,0,0,16,2,3,56,6,7,10,8,35.2,428,+4,0.3,0,0,0,0,1,0,0,0,0,0,8,1,0,2000,122.9,1,0,0,0,17,3,3,56,11,11,11,0,34.7,424,0,0.9,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,122.0,1,0,0,0,16,6,3,56,10,10,13,12,35.4,424,-2,1.0,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,124.2,0,1,0,0,16,1,3,56,5,5,5,3,36.5,426,0,1.0
