馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヤマニンアタシャン,3,2.6,1.2,1.5,0,1,1200,1,0,0,0,1,1,7,426,+10,0,1,0,4,54.0,0,0,1,0,0,0,0,0,0,0,2,0,1,1150,69.6,1,0,0,0,16,2,4,54,4,4,0,0,37.2,416,+4,0.3,0,0,1,0,0,0,0,0,0,0,3,0,1,1150,68.9,1,0,0,0,16,7,4,53,4,3,0,0,36.5,412,-10,0.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1200,69.4,1,0,0,0,18,3,4,52,1,1,0,0,35.2,422,-2,0.2,0,0,1,0,0,0,0,0,0,0,1,0,1,1150,68.4,0,0,1,0,16,8,4,54,2,2,0,0,36.3,424,-2,-0.2,0,0,0,1,0,0,0,0,0,0,2,1,0,1200,70.1,1,0,0,0,16,13,4,54,11,13,0,0,35.1,426,+2,0.3
スノーレパード,7,49.3,9.2,15.4,0,1,1200,1,0,0,0,1,2,14,452,-4,0,1,0,4,51.0,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,72.7,1,0,0,0,15,12,4,50,9,10,0,0,37.3,456,+2,0.8,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,71.9,0,0,1,0,15,13,4,50,3,2,0,0,36.4,454,+2,0.5,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,71.7,1,0,0,0,15,13,4,51,2,2,0,0,37.1,452,0,0.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.2,1,0,0,0,15,2,4,51,1,1,0,0,37.2,452,-12,0.1,0,0,0,0,1,0,0,0,0,0,8,0,1,1300,79.5,0,1,0,0,16,1,4,51,1,1,0,0,37.4,464,+8,1.1
アイティダイヤ,13,42.3,7.2,11.9,0,1,1200,1,0,0,0,2,3,22,474,+14,0,1,0,4,54.0,1,0,0,0,0,0,0,0,0,0,10,0,1,1000,60.1,1,0,0,0,12,2,4,52,9,10,0,0,36.0,460,-10,1.4,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,68.9,0,1,0,0,16,4,4,52,2,2,0,0,37.3,470,+20,1.0,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,73.1,0,0,1,0,16,10,4,51,15,16,0,0,37.2,450,-2,1.1,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,72.3,0,0,1,0,16,7,4,54,3,2,0,0,38.4,452,-10,0.8,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,86.9,1,0,0,0,15,10,4,54,1,1,0,0,37.9,462,+8,0.6
ファンファーレ,9,28.0,4.6,7.5,0,1,1200,1,0,0,0,2,4,7,492,+10,0,1,0,4,54.0,0,0,1,0,0,0,0,0,0,0,11,0,1,1150,71.1,1,0,0,0,16,13,4,54,7,8,0,0,38.5,482,+8,1.8,0,0,1,0,0,0,0,0,0,0,5,0,1,1150,69.7,1,0,0,0,16,2,4,54,4,4,0,0,37.5,474,-6,0.7,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,69.6,1,0,0,0,14,10,4,53,5,3,0,0,37.7,480,+4,0.3,0,0,0,1,0,0,0,0,0,0,8,1,0,1000,55.4,1,0,0,0,9,8,4,52,9,0,0,0,32.7,476,+2,1.0,0,0,0,1,0,0,0,0,0,0,8,1,0,1000,56.0,0,1,0,0,18,1,4,52,5,0,0,0,33.4,474,+2,0.5
デルマネコムスメ,1,10.3,2.5,3.8,0,1,1200,1,0,0,0,3,5,7,440,+4,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,6,0,1,1150,69.8,1,0,0,0,16,14,5,55,4,4,0,0,37.4,436,-12,0.5,0,1,0,0,0,0,0,0,0,0,16,1,0,1200,71.3,0,1,0,0,16,13,5,55,14,15,0,0,36.3,448,+6,2.2,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.0,1,0,0,0,16,2,5,55,9,7,0,0,37.5,442,0,0.8,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,72.4,1,0,0,0,13,5,5,54,10,9,0,0,37.5,442,+6,0.7,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,72.8,1,0,0,0,16,15,5,54,8,11,0,0,37.8,436,-12,1.4
バーニングハート,11,60.4,9.3,15.6,0,1,1200,1,0,0,0,3,6,9,442,0,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,9,0,1,1150,69.7,1,0,0,0,16,7,5,52,9,11,0,0,37.3,442,0,1.0,0,0,1,0,0,0,0,0,0,0,15,1,0,1200,69.7,1,0,0,0,16,4,5,55,13,14,0,0,34.7,442,-2,1.2,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,72.7,1,0,0,0,16,6,5,54,10,9,0,0,37.8,444,0,0.7,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,72.4,1,0,0,0,16,8,5,54,7,4,0,0,37.5,444,+2,0.4,0,0,1,0,0,0,0,0,0,0,8,1,0,1200,68.4,1,0,0,0,16,7,5,54,6,3,0,0,34.7,442,+8,0.3
メニアオバ,14,96.5,9.8,16.4,0,1,1200,1,0,0,0,4,7,3,454,-1,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,103.6,0,0,1,0,9,2,4,54,1,1,1,0,38.7,455,-3,0.0,0,0,0,0,0,0,0,0,0,0,5,0,1,1600,102.9,0,0,0,1,10,7,4,54,4,5,5,0,39.9,458,0,0.9,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,88.4,1,0,0,0,9,7,4,53,1,1,2,0,38.1,458,0,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,102.5,1,0,0,0,10,7,4,55,2,1,1,0,37.9,458,+12,-0.4,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.8,1,0,0,0,14,8,4,54,2,2,0,0,38.2,446,-2,0.9
キービスケット,6,67.7,12.6,21.2,0,1,1200,1,0,0,0,4,8,15,488,+18,0,1,0,4,54.0,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,72.7,1,0,0,0,15,7,4,53,10,9,0,0,37.1,470,0,1.4,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,72.7,1,0,0,0,15,12,4,52,14,13,0,0,36.5,470,+6,1.4,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,101.1,1,0,0,0,14,6,4,54,7,7,0,0,39.4,464,-10,3.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.8,0,0,1,0,16,15,4,54,4,2,0,0,38.1,474,-2,0.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,101.7,1,0,0,0,16,1,4,54,10,8,0,0,37.8,476,-6,0.5
トウカイマインド,8,91.5,20.2,34.3,0,1,1200,1,0,0,0,5,9,4,456,+4,0,1,0,4,54.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,73.0,1,0,0,0,16,2,4,54,4,3,0,0,38.7,452,0,1.3,0,0,0,1,0,0,0,0,0,0,7,1,0,1000,55.8,1,0,0,0,18,7,4,53,13,0,0,0,32.8,452,0,0.7,0,0,0,1,0,0,0,0,0,0,4,1,0,1000,56.3,1,0,0,0,18,5,4,52,7,0,0,0,33.6,452,0,0.7,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,72.8,1,0,0,0,15,6,4,52,9,10,0,0,37.0,452,+4,1.4,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,84.3,0,0,1,0,15,10,4,52,3,4,0,0,36.8,448,-2,1.3
バシニアティヴ,15,356.6,55.9,95.1,0,1,1200,1,0,0,0,5,10,5,444,+12,0,1,0,5,55.0,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,86.9,0,0,1,0,16,3,5,55,5,7,0,0,38.7,432,-21,2.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,73.9,1,0,0,0,11,8,5,54,2,2,2,0,38.1,453,+3,-0.6,0,0,0,0,0,0,0,0,0,0,2,0,1,1200,74.7,0,0,1,0,10,10,5,54,2,2,2,0,37.9,450,+3,0.1,0,0,0,0,0,0,0,0,0,0,3,0,1,900,54.5,1,0,0,0,10,1,5,54,3,4,0,0,37.2,447,-9,0.5,0,0,0,0,0,0,0,0,0,0,3,0,1,1500,96.1,1,0,0,0,10,8,5,54,3,3,3,3,39.3,456,+3,0.6
