馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
トラストワン,10,341.6,35.9,87.3,1,0,2000,0,0,0,1,1,1,4,496,-2,1,0,0,7,56.0,0,0,0,0,0,1,0,0,0,0,7,1,0,1800,111.4,0,1,0,0,11,9,7,56,11,11,11,10,36.1,498,-2,1.1,0,0,0,1,0,0,0,0,0,0,17,1,0,2200,133.1,1,0,0,0,18,14,7,56,15,15,16,18,34.7,500,+2,0.9,0,0,0,1,0,0,0,0,0,0,1,1,0,2200,133.7,1,0,0,0,11,10,7,57,9,10,3,6,34.6,498,-6,0.0,0,0,0,1,0,0,0,0,0,0,6,1,0,2000,118.3,1,0,0,0,16,4,7,55,7,10,0,0,34.2,504,+2,0.2,0,0,0,0,0,0,0,1,0,0,5,1,0,2400,144.8,1,0,0,0,13,5,7,55,10,10,9,9,33.9,502,+2,0.2
ダノンヨーヨー,7,171.7,13.2,31.6,1,0,2000,0,0,0,1,2,2,7,512,0,1,0,0,9,56.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,96.1,0,1,0,0,16,9,9,57,12,13,0,0,34.6,512,-12,0.4,0,0,0,0,0,0,0,1,0,0,14,1,0,1600,94.0,1,0,0,0,18,10,9,55,15,15,0,0,33.8,524,+24,1.2,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,93.7,1,0,0,0,16,8,9,56,15,14,0,0,32.9,500,+2,0.5,0,0,0,0,1,0,0,0,0,0,15,1,0,1800,106.1,1,0,0,0,15,5,9,56,15,15,15,0,33.3,498,-2,0.9,0,0,0,0,0,0,1,0,0,0,12,1,0,1600,98.2,0,1,0,0,16,16,9,56,15,15,15,0,37.0,500,-6,1.1
ラキシス,1,12.0,2.1,4.3,1,0,2000,0,0,0,1,3,3,13,468,+10,0,1,0,5,55.0,0,0,0,0,0,1,0,0,0,0,6,1,0,2500,155.5,1,0,0,0,16,5,5,55,5,5,5,2,34.1,458,0,0.2,0,0,0,0,0,0,0,1,0,0,1,1,0,2200,132.3,1,0,0,0,18,1,5,56,8,7,7,7,33.4,458,+2,0.0,0,0,0,1,0,0,0,0,0,0,2,1,0,2200,132.3,1,0,0,0,18,6,5,54,3,4,6,5,34.6,456,+8,0.1,0,0,0,0,1,0,0,0,0,0,15,1,0,1600,93.1,1,0,0,0,18,6,5,55,12,11,0,0,33.9,448,-12,0.8,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,121.7,1,0,0,0,18,6,5,54,6,5,4,4,34.4,460,-6,0.0
エアソミュール,3,15.0,2.4,5.1,1,0,2000,0,0,0,1,3,4,9,496,-6,1,0,0,6,57.0,0,0,0,0,0,1,0,0,0,0,3,1,0,2200,133.9,1,0,0,0,17,9,6,57,7,6,6,5,34.3,502,+2,0.3,0,0,0,0,0,0,1,0,0,0,3,1,0,2000,119.1,1,0,0,0,17,5,6,57,6,5,5,5,35.1,500,+10,0.3,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,105.2,1,0,0,0,15,2,6,56,6,9,8,0,33.3,490,-4,0.0,1,0,0,0,0,0,0,0,0,0,5,1,0,2000,120.1,1,0,0,0,14,7,6,57,8,7,7,7,36.7,494,-2,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,119.1,1,0,0,0,12,11,6,56,9,9,8,7,34.3,496,-4,0.0
ゼロス,13,162.7,20.8,50.4,1,0,2000,0,0,0,1,4,5,3,506,0,1,0,0,6,56.0,0,0,0,0,0,0,0,0,1,0,10,1,0,1800,110.1,0,1,0,0,16,12,6,54,1,1,0,0,38.0,506,+6,2.0,0,0,0,0,1,0,0,0,0,0,4,1,0,2000,121.3,0,1,0,0,14,6,6,56,1,1,1,0,36.8,500,+2,0.5,0,1,0,0,0,0,0,0,0,0,15,1,0,2000,121.4,1,0,0,0,16,6,6,54,2,3,3,3,37.8,498,-4,1.3,0,1,0,0,0,0,0,0,0,0,7,1,0,1800,109.0,1,0,0,0,10,5,6,56,4,4,4,5,35.7,502,-4,0.9,0,0,1,0,0,0,0,0,0,0,14,1,0,2000,120.1,1,0,0,0,16,15,6,56,1,1,1,1,37.3,506,-2,1.7
カレンブラックヒル,8,12.1,2.2,4.8,1,0,2000,0,0,0,1,4,6,5,488,+6,1,0,0,6,57.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1800,108.3,0,0,1,0,16,6,6,58,2,2,1,1,36.9,482,+4,-0.1,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,119.3,1,0,0,0,17,10,6,57,1,1,1,1,35.9,478,+10,0.5,0,0,0,0,1,0,0,0,0,0,9,1,0,2000,120.0,1,0,0,0,18,13,6,58,1,1,1,0,34.9,468,-10,0.3,0,0,0,1,0,0,0,0,0,0,7,1,0,2200,132.4,1,0,0,0,18,4,6,57,1,1,1,1,35.2,478,+12,0.2,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,97.9,0,0,0,1,17,3,6,58,5,7,0,0,38.4,466,-2,1.1
キズナ,2,1.4,1.1,1.1,1,0,2000,0,0,0,1,5,7,6,506,-8,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,3,1,0,2200,131.5,1,0,0,0,11,4,5,57,10,10,9,8,33.3,514,+22,0.0,0,0,0,0,0,0,0,1,0,0,4,1,0,3200,195.2,1,0,0,0,18,14,5,58,17,17,15,10,34.0,492,-6,0.1,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,120.3,1,0,0,0,8,7,5,58,8,8,8,8,33.9,498,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ムスカテール,11,312.8,34.9,84.8,1,0,2000,0,0,0,1,5,8,9,494,+12,1,0,0,7,56.0,0,0,0,0,0,0,0,0,0,0,8,0,1,2100,139.8,0,0,1,0,12,3,7,57,3,3,5,6,42.3,482,-6,2.9,0,0,0,1,0,0,0,0,0,0,10,1,0,2200,132.7,1,0,0,0,18,3,7,56,3,2,3,5,35.1,488,+4,0.5,0,0,0,0,0,0,0,0,0,0,6,0,1,2000,125.6,0,0,0,1,11,9,7,57,7,8,5,5,37.5,484,+2,2.1,0,0,0,0,1,0,0,0,0,0,6,1,0,2500,151.2,1,0,0,0,16,15,7,57,10,9,9,7,34.8,482,+4,0.2,0,0,0,0,0,0,0,0,0,0,5,0,1,2400,156.5,0,1,0,0,14,2,7,56,3,3,4,5,40.3,478,-1,1.9
ロゴタイプ,5,9.7,1.7,3.4,1,0,2000,0,0,0,1,6,9,4,490,-8,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1800,110.3,0,1,0,0,11,7,5,57,2,2,2,1,35.8,498,-2,0.0,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,83.9,0,0,1,0,16,1,5,58,5,4,0,0,35.8,500,-2,0.5,0,0,0,0,0,1,0,0,0,0,2,1,0,2000,118.0,1,0,0,0,17,4,5,58,5,5,3,3,34.6,502,+6,0.2,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,92.0,1,0,0,0,17,10,5,57,7,6,0,0,34.9,496,0,0.5,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,105.6,1,0,0,0,15,14,5,57,6,6,7,0,33.9,496,+4,0.4
ショウナンパンドラ,9,21.8,2.9,6.5,1,0,2000,0,0,0,1,6,10,19,452,+6,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,6,1,0,2200,132.7,1,0,0,0,18,12,4,54,13,13,12,12,33.3,446,+6,0.4,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,117.0,1,0,0,0,17,6,4,55,9,9,9,5,34.3,440,0,0.0,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,123.3,0,0,0,1,18,7,4,54,14,6,0,0,35.7,440,+2,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,2000,120.1,0,0,1,0,14,2,4,52,7,6,0,0,33.6,438,+8,-0.4,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,107.7,1,0,0,0,17,17,4,54,16,14,12,0,33.0,430,-6,0.0
キングズオブザサン,14,99.6,7.8,18.4,1,0,2000,0,0,0,1,7,11,2,472,-8,1,0,0,4,56.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,121.8,1,0,0,0,18,6,4,55,3,4,3,2,36.2,480,+10,0.6,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,94.1,1,0,0,0,16,13,4,55,11,10,0,0,34.5,470,+4,0.5,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,93.7,1,0,0,0,16,2,4,54,3,4,0,0,34.1,466,-2,0.5,0,0,0,1,0,0,0,0,0,0,4,1,0,1600,93.5,1,0,0,0,15,2,4,54,5,6,0,0,33.3,468,+4,0.2,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,93.2,1,0,0,0,18,1,4,57,13,11,0,0,33.7,464,0,0.0
スピルバーグ,4,7.4,1.6,3.2,1,0,2000,0,0,0,1,7,12,17,498,-10,1,0,0,6,58.0,0,0,0,0,1,0,0,0,0,0,3,1,0,2400,143.9,1,0,0,0,18,15,6,57,15,16,15,13,34.8,508,+2,0.8,0,0,0,0,1,0,0,0,0,0,1,1,0,2000,119.7,1,0,0,0,18,4,6,58,13,14,12,0,33.7,506,-2,-0.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,105.3,1,0,0,0,15,8,6,56,11,11,10,0,33.2,508,+10,0.1,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,105.4,1,0,0,0,18,13,6,55,12,14,14,0,33.2,498,-2,-0.1,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,107.4,1,0,0,0,15,6,6,56,8,8,10,0,33.7,500,+2,0.0
デウスウルト,6,41.8,3.6,8.2,1,0,2000,0,0,0,1,8,13,2,472,-6,0,0,1,7,56.0,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,121.4,1,0,0,0,18,10,7,55,5,6,6,4,35.7,478,+10,0.2,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,118.1,1,0,0,0,17,5,7,55,10,10,10,9,33.9,468,-2,0.3,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,105.9,1,0,0,0,12,5,7,54,9,6,0,0,34.9,470,-2,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,118.2,1,0,0,0,14,14,7,57,12,12,11,11,33.7,472,+2,0.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,105.8,1,0,0,0,8,2,7,57,3,2,0,0,33.7,470,+8,0.4
タガノグランパ,12,103.3,8.0,19.1,1,0,2000,0,0,0,1,8,14,4,488,+8,1,0,0,4,56.0,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,110.9,0,1,0,0,11,3,4,55,6,6,7,8,35.9,480,0,0.6,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,96.2,0,1,0,0,16,16,4,56,11,10,0,0,34.9,480,-10,0.5,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,92.3,1,0,0,0,17,16,4,56,16,15,0,0,34.3,490,0,0.8,0,0,0,0,0,0,0,1,0,0,4,1,0,3000,181.8,1,0,0,0,18,12,4,57,10,10,12,10,34.8,490,+10,0.8,0,0,0,1,0,0,0,0,0,0,3,1,0,2200,131.9,1,0,0,0,18,14,4,56,9,7,8,8,35.3,480,+2,0.2
