馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
オルティラアスール,8,42.2,9.9,14.8,1,0,1200,0,0,1,0,1,1,2,470,-10,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,59.1,0,0,1,0,14,1,3,54,2,2,0,0,36.4,480,+6,1.2,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.0,1,0,0,0,16,5,3,54,1,1,0,0,40.0,474,+4,1.3,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,70.6,1,0,0,0,16,4,3,54,2,2,0,0,36.7,470,-2,1.2,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,73.7,0,1,0,0,15,1,3,54,1,1,0,0,39.2,472,0,0.7,0,0,0,1,0,0,0,0,0,0,4,1,0,1200,70.9,1,0,0,0,18,8,3,54,3,3,0,0,35.9,472,0,0.6
ウェーブランチャン,4,10.1,3.1,4.4,1,0,1200,0,0,1,0,1,2,1,480,-10,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,74.1,1,0,0,0,16,5,3,54,2,1,0,0,37.7,490,+10,0.7,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,96.2,1,0,0,0,16,10,3,54,1,1,0,0,36.4,480,+14,0.8,1,0,0,0,0,0,0,0,0,0,5,1,0,1500,91.4,1,0,0,0,10,7,3,54,1,1,1,0,37.3,466,0,0.5,1,0,0,0,0,0,0,0,0,0,3,1,0,1500,92.0,1,0,0,0,9,7,3,54,2,3,2,0,34.8,466,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドアナベル,11,35.0,10.7,16.0,1,0,1200,0,0,1,0,2,3,0,446,0,0,1,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムライオン,18,272.4,51.2,77.6,1,0,1200,0,0,1,0,2,4,4,408,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,14,0,1,1400,89.8,0,0,1,0,16,3,3,54,10,10,0,0,40.9,406,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コウザンダンサー,10,71.9,14.1,21.2,1,0,1200,0,0,1,0,3,5,2,410,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,13,0,1,1000,60.8,0,0,1,0,14,10,3,54,5,9,0,0,37.5,416,+12,2.9,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,76.8,1,0,0,0,12,4,3,51,1,2,0,0,40.8,404,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブライトボイス,5,6.8,2.2,3.0,1,0,1200,0,0,1,0,3,6,5,498,0,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,11,1,0,1600,97.9,1,0,0,0,16,2,3,54,1,1,1,0,37.3,498,+6,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,96.8,1,0,0,0,18,7,3,55,2,1,0,0,35.6,492,+4,0.5,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,118.2,0,1,0,0,16,3,3,55,1,1,1,1,39.1,488,+2,0.6,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,122.0,1,0,0,0,17,2,3,55,1,1,1,1,36.6,486,+2,0.9,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,95.7,1,0,0,0,12,12,3,55,5,4,0,0,36.1,484,+4,1.0
キャロライン,2,4.8,1.5,2.1,1,0,1200,0,0,1,0,4,7,0,490,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,69.5,0,0,1,0,18,12,3,56,3,3,0,0,35.9,492,-8,0.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,73.8,0,1,0,0,16,14,3,56,1,1,0,0,38.0,500,+8,1.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1200,73.2,0,0,1,0,16,11,3,56,7,7,0,0,37.5,492,-2,1.5,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,74.1,1,0,0,0,16,1,3,55,7,9,0,0,37.8,494,+2,2.1,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,74.3,1,0,0,0,16,12,3,55,2,2,0,0,39.2,492,+2,1.1
アグネスリュシアン,3,22.3,6.2,9.2,1,0,1200,0,0,1,0,4,8,4,452,-8,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,10,1,0,1400,85.6,0,0,1,0,18,11,3,54,3,3,0,0,37.9,460,0,1.6,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,96.8,1,0,0,0,18,6,3,54,1,2,0,0,35.5,460,-6,0.5,0,0,0,0,0,0,0,1,0,0,12,1,0,1800,112.0,0,1,0,0,17,16,3,54,7,8,0,0,36.0,466,+6,1.3,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,97.3,1,0,0,0,18,1,3,54,5,5,0,0,35.7,460,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムレジェンド,6,128.8,17.5,26.4,1,0,1200,0,0,1,0,5,9,16,442,+6,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,16,1,0,1600,98.7,0,1,0,0,17,10,3,55,17,17,0,0,35.9,436,-4,2.9,0,0,0,1,0,0,0,0,0,0,5,1,0,1600,99.9,1,0,0,0,17,5,3,54,2,3,0,0,34.0,440,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レオアジリティー,12,43.4,9.0,13.4,1,0,1200,0,0,1,0,5,10,4,442,-2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,10,0,1,1200,75.0,0,0,1,0,16,12,3,56,2,4,0,0,39.2,444,-4,1.8,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,96.3,1,0,0,0,16,7,3,55,2,2,2,0,36.8,448,-2,0.8,0,0,0,1,0,0,0,0,0,0,13,0,1,1800,119.3,0,0,1,0,15,13,3,54,2,2,2,2,43.7,450,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
