馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タガノスカイ,3,4.9,1.5,2.0,1,0,1400,1,0,0,0,1,1,2,462,-4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,69.8,0,0,1,0,18,10,4,55,6,5,0,0,35.9,466,-8,0.8,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,69.0,1,0,0,0,13,1,4,54,1,1,0,0,34.2,474,+16,0.1,0,0,0,0,1,0,0,0,0,0,16,1,0,1400,82.8,1,0,0,0,18,5,4,54,3,3,0,0,35.2,458,-16,1.3,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,95.4,1,0,0,0,8,2,4,54,3,4,0,0,33.4,474,-6,0.3,0,0,0,0,0,0,0,1,0,0,1,1,0,1600,92.5,1,0,0,0,18,6,4,53,2,2,0,0,34.4,480,+8,-0.2
ウエスタンムサシ,2,42.1,6.1,9.0,1,0,1400,1,0,0,0,2,2,2,522,-4,1,0,0,6,57.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,82.0,1,0,0,0,14,14,6,53,8,8,0,0,34.4,526,-4,0.8,0,0,0,0,0,0,0,1,0,0,11,1,0,1600,97.0,1,0,0,0,12,4,6,57,12,11,0,0,33.9,530,+20,1.3,0,0,0,0,0,0,1,0,0,0,7,1,0,1200,71.2,1,0,0,0,12,9,6,57,5,5,0,0,35.0,510,+2,0.5,0,0,0,0,0,0,0,0,1,0,8,1,0,1200,70.1,1,0,0,0,16,5,6,53,7,7,0,0,34.9,508,+2,0.2,0,0,0,0,0,0,0,0,1,0,12,1,0,1400,82.0,1,0,0,0,13,12,6,57,12,12,0,0,34.6,506,-4,1.7
ラインハート,1,7.5,2.4,3.4,1,0,1400,1,0,0,0,3,3,13,464,+14,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,82.2,1,0,0,0,15,11,4,54,8,7,0,0,34.4,450,+2,0.7,0,0,0,0,0,0,0,1,0,0,4,1,0,1400,82.2,1,0,0,0,12,10,4,54,9,9,0,0,33.0,448,0,0.1,0,0,0,0,0,0,0,1,0,0,9,1,0,1200,67.9,1,0,0,0,16,11,4,53,8,9,0,0,33.2,448,0,0.4,1,0,0,0,0,0,0,0,0,0,3,1,0,1200,69.8,1,0,0,0,14,5,4,52,4,4,0,0,35.1,448,-6,0.2,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,69.6,1,0,0,0,16,4,4,52,6,5,0,0,34.6,454,+10,-0.1
メイショウライナー,4,4.5,1.6,2.1,1,0,1400,1,0,0,0,3,4,1,476,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,70.2,0,0,1,0,18,3,5,54,16,17,0,0,34.8,480,-4,0.6,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,68.0,1,0,0,0,18,11,5,57,13,8,0,0,33.6,484,+6,-0.2,1,0,0,0,0,0,0,0,0,0,5,1,0,1200,70.8,1,0,0,0,16,6,5,57,9,9,0,0,35.6,478,+4,0.5,1,0,0,0,0,0,0,0,0,0,2,1,0,1200,69.7,1,0,0,0,16,3,5,57,3,2,0,0,34.8,474,-8,0.1,1,0,0,0,0,0,0,0,0,0,5,1,0,1500,89.2,1,0,0,0,14,9,5,57,4,5,4,0,35.3,482,+6,0.7
マイネノンノ,14,24.8,5.2,7.5,1,0,1400,1,0,0,0,4,5,15,434,-8,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,82.5,1,0,0,0,12,5,5,55,4,4,0,0,33.7,442,-4,0.4,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,81.1,1,0,0,0,16,4,5,52,1,1,0,0,34.1,446,-2,0.0,0,0,0,0,0,0,0,0,1,0,13,1,0,1400,81.7,1,0,0,0,18,15,5,55,5,7,0,0,35.7,448,+4,0.9,0,0,0,1,0,0,0,0,0,0,3,1,0,1400,81.2,1,0,0,0,16,15,5,52,3,3,0,0,35.4,444,+4,0.1
スピリットレイク,12,22.0,5.3,7.7,1,0,1400,1,0,0,0,4,6,1,500,0,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,69.9,0,0,1,0,18,10,5,55,1,1,0,0,35.6,500,+2,-0.2,0,0,0,0,0,0,1,0,0,0,6,1,0,1200,70.3,1,0,0,0,18,3,5,55,2,4,0,0,35.1,498,-8,0.3,0,0,0,0,0,0,0,0,1,0,12,1,0,1200,69.5,1,0,0,0,16,11,5,53,14,12,0,0,34.0,506,-2,0.7,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,68.4,1,0,0,0,18,12,5,52,6,7,0,0,34.9,508,+10,0.4,0,0,0,0,0,0,1,0,0,0,7,0,1,1200,71.2,0,0,1,0,16,3,5,55,13,15,0,0,36.0,498,+2,0.6
サチノクイーン,5,10.2,2.7,3.8,1,0,1400,1,0,0,0,5,7,2,474,+2,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,82.6,1,0,0,0,14,9,4,53,1,1,0,0,35.8,472,+2,1.4,0,0,0,0,0,0,1,0,0,0,14,1,0,1200,73.3,0,1,0,0,15,12,4,54,1,1,0,0,38.8,470,0,2.3,0,0,0,0,0,0,0,1,0,0,7,1,0,1200,68.5,1,0,0,0,12,12,4,54,1,1,0,0,34.5,470,-4,0.4,0,0,0,0,0,0,0,0,1,0,4,1,0,1200,71.7,0,0,1,0,16,2,4,54,1,1,0,0,37.2,474,+4,0.2,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,81.7,1,0,0,0,15,14,4,54,1,1,0,0,35.2,470,-8,0.2
ラーストチカ,7,11.2,3.2,4.6,1,0,1400,1,0,0,0,5,8,2,448,-2,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,82.1,1,0,0,0,14,11,5,54,13,13,0,0,34.0,450,0,0.9,0,0,0,0,0,0,1,0,0,0,10,1,0,1400,83.5,1,0,0,0,17,4,5,54,5,5,0,0,36.4,450,-2,0.8,0,0,0,0,0,0,0,1,0,0,5,1,0,1400,81.5,1,0,0,0,14,4,5,55,4,3,0,0,34.3,452,-6,0.6,0,0,0,0,0,0,0,0,1,0,12,1,0,1200,73.1,0,0,1,0,16,10,5,55,14,14,0,0,36.6,458,+2,1.6,0,0,0,0,0,0,0,1,0,0,6,1,0,1400,82.2,1,0,0,0,12,6,5,55,12,12,0,0,32.6,456,-4,0.1
ビットスターダム,11,59.3,8.2,12.0,1,0,1400,1,0,0,0,6,9,1,464,0,1,0,0,7,57.0,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,70.0,0,0,1,0,18,7,7,55,10,5,0,0,35.2,464,0,0.4,0,0,0,0,0,1,0,0,0,0,10,1,0,1200,69.2,1,0,0,0,16,1,7,55,12,13,0,0,34.6,464,+4,0.6,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,69.4,0,1,0,0,18,5,7,57,8,7,0,0,34.7,460,0,0.1,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,96.4,1,0,0,0,10,9,7,57,7,5,0,0,33.8,460,0,1.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1200,69.3,1,0,0,0,10,10,7,54,5,5,0,0,34.4,460,-2,1.3
ゼンノコリオリ,9,64.3,10.9,16.0,1,0,1400,1,0,0,0,6,10,2,478,+4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,105.8,0,1,0,0,16,6,5,57,12,12,12,12,38.5,474,-2,1.9,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,97.7,1,0,0,0,16,6,5,57,11,10,0,0,34.0,476,-2,0.7,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,85.3,1,0,0,0,16,7,5,57,9,10,0,0,37.1,478,+2,-0.1,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.2,1,0,0,0,16,10,5,57,6,7,0,0,36.7,476,+2,0.7,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,107.7,1,0,0,0,15,10,5,57,12,13,10,11,37.7,474,+8,0.3
