馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マイブルーヘブン,8,19.7,2.7,11.2,0,1,1800,1,0,0,0,1,1,1,458,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,114.6,0,0,1,0,11,2,3,56,8,7,8,8,36.5,462,+2,1.3,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.4,0,0,1,0,16,9,3,55,16,16,15,15,37.0,460,+2,-0.2,0,0,0,0,0,0,0,1,0,0,6,1,0,2000,123.8,1,0,0,0,13,9,3,55,11,11,8,5,35.1,458,0,0.7,0,0,0,0,0,0,0,0,1,0,4,1,0,2000,125.6,0,1,0,0,11,8,3,55,11,10,8,8,35.6,458,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スペクター,5,8.6,1.8,6.8,0,1,1800,1,0,0,0,2,2,10,486,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.0,1,0,0,0,16,9,3,54,7,7,8,6,38.0,488,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウラケーテ,2,3.4,1.2,3.3,0,1,1800,1,0,0,0,3,3,1,464,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,113.6,0,1,0,0,14,6,3,56,1,1,1,1,36.7,466,0,-0.8,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,85.6,0,0,1,0,16,8,3,55,15,14,0,0,36.1,466,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カカアコ,7,115.6,10.5,47.8,0,1,1800,1,0,0,0,4,4,2,446,-6,0,1,0,3,53.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,114.2,1,0,0,0,13,13,3,53,11,11,11,10,38.3,452,-2,1.7,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,114.6,0,1,0,0,11,6,3,54,11,11,11,9,37.3,454,-4,0.8,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,114.2,1,0,0,0,12,4,3,54,11,10,2,2,39.2,458,+2,-0.5,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,99.0,1,0,0,0,12,11,3,53,10,11,0,0,35.6,456,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コーカス,6,6.7,1.4,4.8,0,1,1800,1,0,0,0,5,5,1,508,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,114.4,0,0,1,0,11,11,3,56,5,6,7,7,36.3,512,+10,1.1,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,98.0,0,0,1,0,9,5,3,55,3,3,0,0,36.0,502,-2,0.2,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,85.4,0,1,0,0,11,2,3,54,7,8,0,0,37.4,504,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノポムル,3,19.3,2.2,8.7,0,1,1800,1,0,0,0,6,6,2,442,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.5,1,0,0,0,16,4,3,56,16,15,14,12,37.0,446,-12,-0.4,0,0,0,0,0,0,0,1,0,0,15,1,0,1600,100.5,0,0,1,0,17,8,3,55,14,16,0,0,37.6,458,-6,1.8,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,109.8,1,0,0,0,17,17,3,55,3,2,0,0,35.9,464,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイプルブラザー,4,46.4,5.1,22.8,0,1,1800,1,0,0,0,7,7,2,468,0,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,114.2,1,0,0,0,13,6,3,56,2,2,1,1,39.3,468,+2,1.7,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,115.5,0,0,0,1,16,9,3,54,4,3,2,2,39.4,466,-4,-0.2,0,0,0,0,0,0,0,0,0,1,14,1,0,1800,114.6,1,0,0,0,14,10,3,54,11,11,12,14,37.3,470,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マッシュクール,9,293.6,34.5,161.4,0,1,1800,1,0,0,0,7,8,2,490,-4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,119.4,1,0,0,0,16,14,3,56,10,10,6,11,41.7,494,+12,3.4,0,0,0,0,0,0,0,0,0,0,9,0,1,1600,111.1,0,1,0,0,13,4,3,53,9,9,11,10,44.2,482,+20,5.1,0,0,0,0,0,0,0,0,0,0,8,0,1,1600,108.9,0,0,1,0,10,4,3,54,10,10,8,8,40.0,462,0,2.6,0,0,0,0,0,0,0,0,0,0,6,0,1,1500,103.3,0,0,0,1,10,1,3,54,9,8,9,8,42.2,462,-6,3.4,0,0,0,0,0,0,0,0,0,0,4,0,1,1500,98.4,1,0,0,0,6,4,3,54,6,6,5,5,38.8,468,-1,1.6
ブルベアラクーン,10,16.0,2.4,9.6,0,1,1800,1,0,0,0,8,9,2,528,+6,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,114.4,1,0,0,0,13,10,3,56,3,3,2,2,39.4,522,-6,1.9,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,112.3,0,1,0,0,12,2,3,55,1,1,1,1,37.7,528,+2,0.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,113.1,1,0,0,0,16,3,3,55,3,3,2,1,38.6,526,+2,0.8,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,114.2,1,0,0,0,13,7,3,55,2,2,2,2,38.7,524,+2,0.4,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,116.1,1,0,0,0,14,11,3,55,9,8,1,1,39.6,522,+2,1.1
エルデュクラージュ,1,1.9,1.1,1.1,0,1,1800,1,0,0,0,8,10,2,496,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,112.8,1,0,0,0,13,11,3,56,5,5,4,3,37.6,494,0,0.3,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,109.8,0,1,0,0,10,8,3,55,6,5,4,0,35.6,494,0,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.3,1,0,0,0,12,9,3,55,5,6,6,6,37.2,494,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
