馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アドラビリティ,17,271.5,45.0,69.8,1,0,2000,0,0,1,0,1,1,2,502,0,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,74.2,1,0,0,0,15,2,5,55,14,14,0,0,37.8,502,+4,2.5,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,101.2,1,0,0,0,14,4,5,55,3,3,0,0,39.3,498,0,2.1,0,0,1,0,0,0,0,0,0,0,16,1,0,1800,110.7,1,0,0,0,16,13,5,55,6,6,8,11,39.6,498,+4,3.1,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,110.6,1,0,0,0,17,8,5,55,1,1,1,0,35.1,494,-2,1.0,0,0,0,0,1,0,0,0,0,0,10,1,0,2400,149.3,1,0,0,0,10,6,5,55,3,3,3,3,38.3,496,-4,3.9
アンネリース,7,10.9,2.3,3.4,1,0,2000,0,0,1,0,1,2,12,472,0,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,10,1,0,1800,109.0,1,0,0,0,11,3,3,52,11,11,9,0,34.4,472,-6,1.7,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,108.7,1,0,0,0,13,3,3,54,1,1,1,0,34.0,478,+4,0.3,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,108.2,1,0,0,0,18,4,3,54,14,15,15,0,33.7,474,+6,0.8,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,121.9,1,0,0,0,18,5,3,54,10,9,8,8,35.6,468,+6,-0.2,0,0,0,0,1,0,0,0,0,0,2,1,0,2000,122.9,1,0,0,0,16,4,3,54,11,11,11,0,34.7,462,+14,0.2
ミッキークロス,1,15.9,3.5,5.3,1,0,2000,0,0,1,0,2,3,4,406,-10,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,106.7,1,0,0,0,17,5,3,52,2,2,0,0,34.2,416,-2,0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2000,125.0,0,1,0,0,18,12,3,54,1,1,1,0,35.0,418,-2,0.0,0,0,1,0,0,0,0,0,0,0,5,1,0,1800,109.3,1,0,0,0,16,5,3,53,9,9,10,10,35.4,420,-6,0.5,0,0,0,0,0,1,0,0,0,0,5,1,0,2000,123.3,1,0,0,0,16,7,3,52,7,8,8,9,36.8,426,-6,1.0,0,0,0,0,0,1,0,0,0,0,12,1,0,1600,96.5,1,0,0,0,16,13,3,54,13,14,16,0,34.4,432,+6,0.8
イタリアンホワイト,10,4.9,1.8,2.5,1,0,2000,0,0,1,0,2,4,2,502,0,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,106.5,1,0,0,0,18,8,3,52,4,3,0,0,34.7,502,+16,0.3,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,108.4,1,0,0,0,18,2,3,54,5,8,6,0,34.1,486,-4,-0.2,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,123.7,1,0,0,0,16,11,3,54,3,3,3,2,35.8,490,+8,0.3,0,0,1,0,0,0,0,0,0,0,5,1,0,2600,164.0,1,0,0,0,16,10,3,54,3,3,1,1,40.1,482,+2,1.9,0,0,0,0,1,0,0,0,0,0,5,1,0,2400,148.2,1,0,0,0,16,9,3,54,2,2,2,2,37.3,480,-8,0.6
ウインシトリン,8,152.5,26.2,40.6,1,0,2000,0,0,1,0,3,5,4,446,+6,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,11,1,0,1500,91.1,0,1,0,0,14,9,3,51,13,13,14,0,36.0,440,-10,1.2,0,1,0,0,0,0,0,0,0,0,9,1,0,1800,111.1,1,0,0,0,13,4,3,51,8,7,9,9,36.1,450,+24,1.3,0,0,0,0,1,0,0,0,0,0,12,1,0,2000,123.4,1,0,0,0,13,12,3,54,2,2,2,0,35.8,426,0,1.6,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,96.7,1,0,0,0,12,9,3,54,3,5,5,0,35.9,426,+6,0.6,0,0,0,0,1,0,0,0,0,0,16,1,0,1600,97.3,1,0,0,0,18,8,3,54,10,14,0,0,34.7,420,-10,1.8
レーヌジャルダン,5,29.9,5.6,8.5,1,0,2000,0,0,1,0,3,6,4,442,-6,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1800,107.3,1,0,0,0,17,15,3,52,8,9,0,0,34.4,448,+8,0.8,0,0,0,1,0,0,0,0,0,0,1,1,0,1800,108.8,0,1,0,0,16,7,3,54,5,5,0,0,35.1,440,-2,0.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,108.3,1,0,0,0,17,6,3,54,3,3,2,0,35.5,442,-12,0.2,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,109.6,1,0,0,0,16,4,3,54,11,10,12,0,33.6,454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エクストラファイン,14,25.6,4.2,6.3,1,0,2000,0,0,1,0,4,7,1,460,-2,0,1,0,5,55.0,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,111.2,1,0,0,0,14,9,5,55,2,2,2,1,38.1,462,0,0.6,0,1,0,0,0,0,0,0,0,0,6,1,0,1800,107.0,1,0,0,0,15,2,5,55,4,3,6,3,36.2,462,+6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,95.7,1,0,0,0,15,9,5,55,3,5,0,0,34.0,462,+4,0.1,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,107.9,0,1,0,0,16,6,5,55,2,2,0,0,35.7,458,+2,0.1
レッドジェノヴァ,2,3.6,1.5,2.0,1,0,2000,0,0,1,0,4,8,3,494,+2,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,4,1,0,2000,122.2,1,0,0,0,14,13,3,52,3,3,3,2,35.5,492,-8,0.1,0,1,0,0,0,0,0,0,0,0,11,1,0,2000,121.0,1,0,0,0,12,4,3,49,1,1,1,2,36.9,500,+8,1.2,0,0,0,0,0,1,0,0,0,0,5,1,0,1800,110.1,1,0,0,0,12,8,3,54,4,5,6,6,34.8,492,0,0.3,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,122.3,1,0,0,0,18,16,3,54,3,3,3,2,36.8,492,+6,-0.2,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,97.4,1,0,0,0,16,4,3,54,3,4,0,0,34.4,486,0,0.6
ジャポニカーラ,4,9.1,2.3,3.4,1,0,2000,0,0,1,0,5,9,7,408,-8,0,1,0,5,55.0,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,121.2,0,1,0,0,13,2,5,55,4,4,3,3,35.6,416,+4,0.7,0,0,1,0,0,0,0,0,0,0,9,1,0,2000,120.3,1,0,0,0,16,8,5,55,13,14,14,14,35.2,412,-4,0.9,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,123.3,1,0,0,0,15,12,5,55,5,7,7,8,34.4,416,+16,0.8,0,0,1,0,0,0,0,0,0,0,2,1,0,1800,111.5,0,0,1,0,16,5,5,55,16,16,16,11,35.7,400,-4,0.2,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,110.3,1,0,0,0,17,3,5,55,9,8,8,0,33.9,404,-16,0.7
ネオヴィットーリア,9,30.0,6.2,9.4,1,0,2000,0,0,1,0,5,10,3,466,+8,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,1,1,0,2000,121.1,1,0,0,0,18,8,3,54,5,5,7,6,35.1,458,+2,-0.2,0,0,0,1,0,0,0,0,0,0,4,1,0,2000,121.9,1,0,0,0,17,15,3,51,2,2,1,1,36.0,456,-6,0.6,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,100.6,1,0,0,0,16,6,3,54,5,5,0,0,39.8,462,+12,2.1,0,0,0,1,0,0,0,0,0,0,5,1,0,2000,124.0,1,0,0,0,16,7,3,54,4,5,5,3,36.0,450,-10,0.6,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,94.9,1,0,0,0,18,9,3,54,1,1,0,0,35.9,460,-4,0.6
