馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レッツイットラン,2,5.5,1.3,4.0,0,1,1200,1,0,0,0,1,1,2,496,-2,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,72.1,0,0,1,0,16,12,5,57,2,2,0,0,37.5,498,+4,1.1,0,0,0,0,0,0,1,0,0,0,5,0,1,1200,73.0,1,0,0,0,16,16,5,57,7,7,0,0,37.2,494,0,0.7,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,73.4,1,0,0,0,16,15,5,56,9,9,0,0,37.3,494,+20,1.0,1,0,0,0,0,0,0,0,0,0,6,0,1,1000,59.5,1,0,0,0,12,10,5,57,4,4,0,0,36.2,474,+4,0.5,1,0,0,0,0,0,0,0,0,0,2,0,1,1000,58.9,1,0,0,0,12,10,5,57,5,5,0,0,35.3,470,-6,0.1
シゲルオニカマス,4,33.3,3.3,16.0,0,1,1200,1,0,0,0,1,2,1,538,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,86.1,0,0,1,0,16,11,4,53,14,15,0,0,37.7,536,-10,0.9,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.1,0,0,1,0,10,2,4,56,4,4,4,3,40.4,546,+7,-0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,98.8,0,0,1,0,14,5,4,56,9,9,4,5,41.7,539,-3,-0.3,0,0,0,0,0,0,0,0,0,1,11,0,1,1700,110.2,1,0,0,0,16,4,4,56,3,4,4,5,39.8,542,+10,1.7,0,0,0,0,0,0,1,0,0,0,10,1,0,1600,96.5,1,0,0,0,16,11,4,56,7,5,5,0,36.2,532,+2,1.5
メイショウアバラガ,7,34.5,3.5,17.4,0,1,1200,1,0,0,0,2,3,11,538,+8,1,0,0,5,57.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1150,68.9,0,0,1,0,16,15,5,57,10,10,0,0,36.3,530,+4,0.5,0,0,0,0,0,0,1,0,0,0,15,0,1,1200,72.9,1,0,0,0,16,12,5,57,6,5,0,0,37.7,526,+8,1.8,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,75.3,1,0,0,0,15,14,5,57,7,7,0,0,40.6,518,+4,3.5,0,0,0,0,0,0,1,0,0,0,5,0,1,1200,72.5,1,0,0,0,16,9,5,57,4,4,0,0,37.1,514,+6,0.6,0,0,0,0,0,0,1,0,0,0,2,0,1,1200,72.4,1,0,0,0,15,15,5,57,2,2,0,0,37.3,508,0,0.6
クワッドアーチ,8,32.9,4.3,21.5,0,1,1200,1,0,0,0,2,4,20,536,+3,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,87.8,1,0,0,0,10,8,4,56,3,3,1,0,37.8,533,+2,-0.4,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.5,0,1,0,0,8,5,4,56,1,1,1,0,39.1,531,-1,0.2,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,73.3,1,0,0,0,16,4,4,56,13,13,0,0,36.6,532,-6,1.1,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,73.5,1,0,0,0,16,7,4,56,5,4,0,0,37.5,538,-2,0.5,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,73.6,0,1,0,0,15,11,4,56,5,4,0,0,37.5,540,+16,0.5
オリエンタルダンス,13,19.9,2.7,12.5,0,1,1200,1,0,0,0,3,5,3,454,0,0,1,0,5,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,73.4,1,0,0,0,16,13,5,54,2,2,0,0,38.1,454,-2,1.0,0,0,0,0,0,0,1,0,0,0,14,0,1,1200,73.9,1,0,0,0,16,2,5,54,1,1,0,0,39.2,456,+8,1.5,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,75.2,1,0,0,0,15,11,5,55,1,2,0,0,40.2,448,-4,3.3,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,72.7,1,0,0,0,15,13,5,54,2,2,0,0,37.7,452,0,-0.3,0,0,0,0,0,0,0,0,0,1,2,0,1,1000,59.3,1,0,0,0,14,12,5,53,2,2,0,0,36.3,452,+12,0.0
クールゼファー,1,1.4,1.1,1.1,0,1,1200,1,0,0,0,3,6,3,532,-8,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,84.2,1,0,0,0,15,2,4,54,1,1,0,0,38.3,540,+4,0.4,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,81.1,1,0,0,0,18,11,4,54,1,1,0,0,35.3,536,+16,0.4,0,0,0,0,0,0,0,0,1,0,1,1,0,1400,81.8,1,0,0,0,18,9,4,54,1,1,0,0,34.9,520,-2,-0.7,0,0,0,0,0,0,1,0,0,0,2,1,0,1400,80.8,1,0,0,0,18,5,4,54,6,5,0,0,34.6,522,-4,0.4,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,82.5,1,0,0,0,16,14,4,54,8,5,0,0,35.5,526,-6,0.2
ロケットビーン,5,26.7,3.7,18.4,0,1,1200,1,0,0,0,4,7,5,550,+8,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,14,0,1,1200,72.6,0,0,1,0,16,1,4,56,16,15,0,0,36.4,542,+10,1.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,87.8,1,0,0,0,9,2,4,56,1,1,1,0,37.6,532,+2,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.2,0,1,0,0,9,1,4,56,1,1,1,0,38.5,530,0,-1.4,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,60.2,1,0,0,0,14,3,4,56,6,6,0,0,37.2,530,-2,1.1,0,0,0,0,0,0,0,0,1,0,11,0,1,1200,73.4,1,0,0,0,16,8,4,56,6,7,0,0,38.2,532,-2,1.2
エテ,10,18.5,2.8,13.3,0,1,1200,1,0,0,0,4,8,1,472,0,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,16,0,1,1400,87.7,0,0,1,0,16,14,4,54,3,9,0,0,40.5,472,+8,2.5,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,71.5,0,0,1,0,16,11,4,54,15,14,0,0,35.7,464,+6,0.3,0,0,1,0,0,0,0,0,0,0,10,1,0,1200,71.5,1,0,0,0,12,11,4,54,11,11,0,0,36.1,458,-10,2.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,73.7,0,1,0,0,8,8,4,54,3,1,0,0,37.9,468,+4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デピュティスカイ,11,23.9,2.7,12.7,0,1,1200,1,0,0,0,5,9,3,470,0,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,73.8,1,0,0,0,16,1,4,56,16,16,0,0,36.6,470,-6,1.4,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,72.1,1,0,0,0,16,2,4,56,14,14,0,0,35.9,476,-12,1.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,72.8,1,0,0,0,16,15,4,55,14,15,0,0,36.6,488,0,1.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1200,71.6,0,0,1,0,16,12,4,55,15,14,0,0,35.7,488,+12,1.5,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,86.3,1,0,0,0,16,11,4,56,15,15,0,0,37.8,476,+2,1.4
ホワイトソックス,16,188.7,23.1,125.5,0,1,1200,1,0,0,0,5,10,10,428,+14,0,1,0,5,52.0,0,0,1,0,0,0,0,0,0,0,15,1,0,1200,72.8,0,1,0,0,16,7,5,55,15,14,0,0,36.9,414,-11,2.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,93.4,0,1,0,0,8,8,5,54,1,1,1,0,39.0,425,0,-0.8,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,92.8,1,0,0,0,9,6,5,54,2,2,2,0,40.0,425,+2,0.3,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,95.3,0,1,0,0,8,3,5,54,7,7,7,0,41.0,423,-5,0.2,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,93.8,0,0,1,0,8,3,5,54,3,3,3,0,41.9,428,+7,0.5
