馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サマーサプライズ,12,43.3,6.6,11.6,1,0,2000,1,0,0,0,1,1,11,464,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,83.2,1,0,0,0,11,6,3,55,5,5,0,0,35.7,460,-8,1.2,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,110.1,1,0,0,0,9,1,3,55,1,1,0,0,35.2,468,+6,0.9,0,0,0,0,0,0,0,0,0,1,1,1,0,1800,109.2,1,0,0,0,16,7,3,54,1,1,1,1,36.5,462,-4,0.0,0,0,0,0,0,0,1,0,0,0,2,1,0,1600,96.8,1,0,0,0,13,10,3,54,1,1,1,0,36.0,466,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジャコマル,8,25.9,3.9,6.7,1,0,2000,1,0,0,0,2,2,9,452,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,111.4,1,0,0,0,9,4,3,55,2,2,0,0,33.9,442,0,0.6,0,0,1,0,0,0,0,0,0,0,5,1,0,1800,110.6,1,0,0,0,10,6,3,55,9,10,7,7,35.3,442,-10,0.4,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,110.6,1,0,0,0,13,2,3,54,2,2,2,3,36.6,452,0,0.7,1,0,0,0,0,0,0,0,0,0,1,1,0,1500,91.1,0,1,0,0,9,6,3,54,2,2,1,0,36.5,452,-4,-0.4,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,111.2,1,0,0,0,10,8,3,54,5,6,7,7,35.7,456,0,0.7
メリオラ,9,11.1,2.5,4.2,1,0,2000,1,0,0,0,3,3,3,420,+4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,13,1,0,2000,123.4,1,0,0,0,15,13,3,56,1,1,1,1,37.2,416,0,0.9,0,0,0,0,0,1,0,0,0,0,6,1,0,2000,121.9,1,0,0,0,14,12,3,55,5,6,6,4,36.8,416,-2,0.6,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,123.2,1,0,0,0,9,5,3,54,4,4,3,3,34.1,418,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スリーミスヨハネス,10,114.7,15.6,27.5,1,0,2000,1,0,0,0,4,4,3,434,+2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,14,0,1,1400,87.5,0,1,0,0,16,16,3,54,9,10,0,0,40.7,432,-6,2.5,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,118.5,0,1,0,0,10,10,3,53,4,4,4,4,38.4,438,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインガナドル,7,7.2,1.8,2.9,1,0,2000,1,0,0,0,5,5,4,450,-8,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,122.0,1,0,0,0,9,4,3,56,1,1,1,1,35.8,458,-4,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,2000,122.1,1,0,0,0,12,11,3,55,1,1,1,1,34.9,462,+4,-0.5,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,124.2,1,0,0,0,18,15,3,54,2,2,2,1,35.8,458,+6,0.5,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,109.7,1,0,0,0,18,16,3,54,5,4,0,0,34.3,452,-4,0.6,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,110.2,1,0,0,0,18,13,3,54,2,2,0,0,34.7,456,0,0.2
モーヴサファイア,1,3.9,1.3,1.8,1,0,2000,1,0,0,0,5,6,4,492,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,120.6,1,0,0,0,9,6,3,54,2,4,5,2,34.9,490,+4,0.3,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,108.6,1,0,0,0,8,7,3,54,2,1,0,0,34.2,486,-10,0.1,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,95.0,1,0,0,0,15,2,3,54,11,12,0,0,33.5,496,+12,0.7,0,0,0,0,0,0,1,0,0,0,1,1,0,1600,95.3,1,0,0,0,13,11,3,54,3,4,4,0,35.5,484,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードアルバータ,3,2.9,1.1,1.4,1,0,2000,1,0,0,0,6,7,2,456,+4,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,1,1,0,2200,134.6,1,0,0,0,18,3,3,56,8,5,6,5,35.9,452,-6,-0.2,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,125.8,1,0,0,0,10,9,3,56,7,6,6,5,35.0,458,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラライラ,6,33.4,5.7,10.0,1,0,2000,1,0,0,0,6,8,3,454,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,96.8,1,0,0,0,10,7,3,54,9,8,0,0,35.6,458,0,1.0,0,0,0,0,0,0,0,0,1,0,12,1,0,1600,98.0,0,0,1,0,15,14,3,54,8,4,0,0,36.8,458,0,1.5,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,99.1,0,0,1,0,11,9,3,54,6,7,0,0,38.0,458,0,0.9,0,0,0,0,0,0,0,1,0,0,3,1,0,1400,84.0,0,1,0,0,9,9,3,54,6,5,0,0,34.2,458,-4,0.3,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,109.1,1,0,0,0,8,4,3,54,6,5,0,0,34.4,462,0,0.6
ワンダープチュック,2,5.5,1.5,2.4,1,0,2000,1,0,0,0,7,9,4,486,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,120.6,1,0,0,0,9,1,3,56,9,9,8,7,34.7,484,+6,0.3,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,123.1,1,0,0,0,10,5,3,55,9,9,7,7,34.3,478,+2,0.5,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,109.9,1,0,0,0,9,8,3,55,3,3,0,0,34.7,476,-2,0.7,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,121.0,1,0,0,0,9,4,3,55,6,5,5,4,34.7,478,0,0.1,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,110.5,0,0,1,0,8,3,3,54,4,4,0,0,34.9,478,0,-0.1
タガノグルナ,5,16.6,3.7,6.4,1,0,2000,1,0,0,0,7,10,3,480,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1900,122.2,1,0,0,0,16,3,3,56,1,1,1,1,39.3,478,+2,-1.3,0,0,0,0,0,0,0,0,1,0,6,1,0,1400,84.2,0,1,0,0,18,12,3,55,12,11,0,0,36.6,476,-8,0.6,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,70.2,1,0,0,0,18,17,3,54,13,8,0,0,35.8,484,-2,0.5,0,0,0,0,0,0,1,0,0,0,9,1,0,1600,97.7,1,0,0,0,16,13,3,54,3,3,4,0,36.2,486,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
