馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
エイシンカーニバル,7,23.2,3.8,6.1,0,1,1400,0,0,0,1,1,1,11,466,-4,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,15,0,1,1200,73.6,1,0,0,0,15,12,5,57,7,7,0,0,38.7,470,0,2.3,0,0,0,0,0,0,0,0,1,0,5,0,1,1200,71.8,1,0,0,0,16,9,5,57,8,7,0,0,36.3,470,0,0.8,0,0,0,0,0,0,0,1,0,0,7,0,1,1200,71.8,0,0,1,0,16,10,5,57,6,7,0,0,36.8,470,-4,0.6,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,71.0,0,0,1,0,16,11,5,57,5,4,0,0,36.2,474,-2,-1.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,84.4,0,1,0,0,16,15,5,57,2,2,0,0,37.2,476,-6,0.3
メイショウブレナム,3,29.2,5.1,8.4,0,1,1400,0,0,0,1,2,2,3,466,0,1,0,0,3,55.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,71.8,0,0,1,0,15,8,3,55,2,2,0,0,36.1,466,+8,-0.1,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,84.9,0,0,0,1,16,1,3,56,14,10,0,0,37.8,458,+6,1.2,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,72.4,1,0,0,0,13,7,3,56,10,9,0,0,36.6,452,-2,1.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,73.1,1,0,0,0,14,7,3,56,7,5,0,0,36.4,454,-2,0.3,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,73.7,1,0,0,0,16,8,3,56,2,2,0,0,37.0,456,-12,-1.1
レオナビゲート,13,385.2,50.9,85.7,0,1,1400,0,0,0,1,3,3,2,496,+1,1,0,0,6,57.0,0,0,0,0,0,0,0,0,0,0,7,0,1,1800,114.1,1,0,0,0,12,6,6,56,1,1,1,2,39.6,495,-3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1600,104.3,0,0,1,0,14,9,6,56,10,10,10,8,40.2,498,0,1.0,0,0,0,0,0,1,0,0,0,0,9,0,1,2400,157.2,1,0,0,0,13,5,6,54,6,7,10,10,39.4,498,-4,1.9,0,0,0,0,0,1,0,0,0,0,8,0,1,2400,158.1,1,0,0,0,16,10,6,52,15,16,16,15,40.3,502,+6,1.7
トーコーグリーン,12,74.5,9.7,16.2,0,1,1400,0,0,0,1,3,4,3,482,-20,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,113.5,0,1,0,0,12,2,7,57,12,12,11,9,37.9,502,-4,1.8,0,0,0,0,0,0,0,0,0,1,4,0,1,1700,105.2,0,1,0,0,16,4,7,53,14,14,13,9,37.4,506,-10,0.3,0,0,0,0,0,0,0,1,0,0,12,0,1,1800,113.6,0,0,1,0,14,5,7,57,8,8,8,7,38.8,516,+10,2.2,0,0,0,0,0,0,0,0,1,0,13,0,1,1400,84.5,0,0,1,0,15,4,7,57,13,13,0,0,38.2,506,+4,1.7,0,0,0,0,1,0,0,0,0,0,13,0,1,1400,83.9,0,1,0,0,15,5,7,57,13,13,0,0,36.3,502,+16,1.1
セネッティ,5,4.1,1.5,2.1,0,1,1400,0,0,0,1,4,5,3,492,-4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,84.6,0,1,0,0,16,7,4,57,15,14,0,0,36.1,496,-6,-0.1,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,85.4,0,1,0,0,16,12,4,57,8,8,0,0,38.3,502,0,0.9,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,83.5,0,0,1,0,16,1,4,57,10,10,0,0,35.6,502,-8,0.3,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,78.3,1,0,0,0,16,11,4,57,4,4,0,0,36.0,510,+12,0.2,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,85.8,1,0,0,0,16,2,4,57,5,5,0,0,36.9,498,0,0.9
タマモシルクハット,9,56.3,6.4,10.6,0,1,1400,0,0,0,1,4,6,4,470,+6,1,0,0,4,54.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,71.8,1,0,0,0,16,10,4,54,10,8,0,0,36.9,464,0,1.0,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,71.7,1,0,0,0,15,12,4,57,6,7,0,0,36.7,464,0,0.9,0,0,0,0,1,0,0,0,0,0,1,0,1,1300,78.8,1,0,0,0,16,15,4,54,11,9,0,0,36.6,464,+2,-0.1,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,72.4,1,0,0,0,15,4,4,54,5,4,0,0,37.1,462,0,0.5,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,86.0,1,0,0,0,16,5,4,54,5,5,0,0,37.2,462,-4,1.2
リンガスウーノ,1,20.1,3.3,5.2,0,1,1400,0,0,0,1,5,7,3,498,+4,0,1,0,4,55.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,71.2,0,0,1,0,14,14,4,55,5,5,0,0,36.6,494,+12,0.8,0,0,1,0,0,0,0,0,0,0,1,0,1,1150,68.9,1,0,0,0,16,1,4,55,5,5,0,0,36.9,482,-2,-0.3,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,84.2,0,1,0,0,15,7,4,54,2,2,0,0,37.6,484,-2,1.4,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,72.1,1,0,0,0,15,3,4,51,3,3,0,0,37.0,486,+2,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.5,0,0,1,0,16,1,4,53,5,5,0,0,36.9,484,+2,0.7
ウエスタンオウジ,11,155.7,19.2,32.2,0,1,1400,0,0,0,1,5,8,1,476,+4,0,0,1,7,57.0,0,0,0,0,0,0,0,0,1,0,14,0,1,1800,114.9,1,0,0,0,16,14,7,57,11,11,11,11,39.5,472,-10,2.7,1,0,0,0,0,0,0,0,0,0,12,0,1,1700,107.9,1,0,0,0,14,6,7,57,7,7,7,7,38.7,482,-10,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,1600,95.2,1,0,0,0,16,16,7,57,16,16,15,0,33.7,492,-16,1.6,0,1,0,0,0,0,0,0,0,0,13,0,1,1700,108.2,1,0,0,0,13,4,7,57,11,12,11,13,40.5,508,+20,4.2
ワンパーセント,10,10.1,2.3,3.5,0,1,1400,0,0,0,1,6,9,11,480,+8,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,105.9,1,0,0,0,15,12,4,57,4,5,3,5,37.5,472,-10,0.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,84.3,1,0,0,0,16,7,4,57,9,6,0,0,36.8,482,0,0.6,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,97.5,0,0,0,1,16,13,4,57,5,6,0,0,37.0,482,-14,1.6,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,84.9,1,0,0,0,16,13,4,57,9,9,0,0,35.7,496,+22,0.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,111.8,1,0,0,0,16,6,4,55,10,11,11,10,36.3,474,+2,0.5
メイプルキング,6,4.3,1.5,2.3,0,1,1400,0,0,0,1,6,10,15,460,-2,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,83.7,1,0,0,0,16,12,4,57,3,2,0,0,36.6,462,+2,-0.4,0,0,0,0,1,0,0,0,0,0,2,0,1,1300,78.9,1,0,0,0,16,13,4,57,11,9,0,0,36.8,460,-4,0.1,0,0,0,0,0,0,1,0,0,0,6,0,1,1200,72.9,1,0,0,0,16,1,4,57,13,11,0,0,36.4,464,-4,0.6,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,72.1,0,1,0,0,16,4,4,57,2,1,0,0,37.9,468,+6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
