馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スリーゴーディー,14,370.1,0,1,1800,1,0,0,0,1,1,0,464,0,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,75.5,0,1,0,0,16,13,3,51,12,12,0,0,37.7,464,-2,2.2,0,0,0,0,0,0,0,1,0,0,13,0,1,1200,76.4,0,1,0,0,16,8,3,54,14,11,0,0,38.6,466,-4,2.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,76.5,0,1,0,0,16,10,3,54,13,12,0,0,39.3,470,+12,3.1,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,75.9,1,0,0,0,16,14,3,54,6,7,0,0,39.7,458,-2,2.3,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,76.0,1,0,0,0,13,7,3,51,9,12,0,0,38.6,460,+10,2.6
ディエルベ,3,19.2,0,1,1800,1,0,0,0,1,2,2,456,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,11,1,0,2000,126.8,1,0,0,0,16,14,3,54,14,12,12,11,35.2,458,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ザリーティー,10,35.4,0,1,1800,1,0,0,0,2,3,5,436,-8,0,1,0,3,53.0,0,0,0,0,0,0,1,0,0,0,7,0,1,1800,116.8,0,1,0,0,15,15,3,54,10,9,8,9,39.0,444,+6,2.0,0,0,0,0,0,0,1,0,0,0,5,0,1,1800,116.9,1,0,0,0,9,5,3,53,6,5,6,4,39.1,438,-6,1.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,110.0,1,0,0,0,15,14,3,54,14,14,14,11,39.6,444,+8,1.6,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,117.5,0,1,0,0,10,8,3,54,6,7,7,6,38.5,436,-6,0.6,0,0,0,0,0,0,0,0,1,0,5,1,0,2000,126.3,0,0,1,0,7,1,3,54,5,5,5,5,36.3,442,0,1.6
カネコメハナコヨ,12,460.2,0,1,1800,1,0,0,0,2,4,1,450,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,15,0,1,1400,89.4,1,0,0,0,16,15,3,54,16,16,0,0,39.0,456,-4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,88.3,0,0,1,0,11,3,3,52,11,9,0,0,39.5,460,-2,2.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,100.2,0,0,0,1,14,7,3,54,10,9,0,0,38.6,462,-6,3.3,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,97.4,1,0,0,0,12,7,3,54,12,12,0,0,35.0,468,-2,1.5
ロイヤルシャイン,11,153.6,0,1,1800,1,0,0,0,3,5,1,476,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,110.8,0,1,0,0,15,13,3,53,12,12,13,10,40.3,476,-8,2.3,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,119.1,1,0,0,0,12,7,3,54,3,3,3,4,41.0,484,-4,3.1,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,87.0,0,0,1,0,15,12,3,52,14,14,0,0,36.9,488,-4,1.2,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,87.6,0,1,0,0,14,14,3,54,11,8,0,0,38.4,492,+22,1.6,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,76.4,1,0,0,0,13,1,3,54,9,12,0,0,38.0,470,0,3.0
ナムラルビー,16,32.3,0,1,1800,1,0,0,0,3,6,17,440,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,96.8,0,0,1,0,9,5,3,54,4,3,0,0,37.9,446,+6,2.2,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,98.0,1,0,0,0,11,3,3,54,2,2,0,0,34.5,440,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アスカリアン,1,2.7,0,1,1800,1,0,0,0,4,7,2,476,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,116.6,0,1,0,0,10,1,3,54,3,3,4,4,38.7,480,-10,0.1,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,118.2,1,0,0,0,15,9,3,54,6,6,4,4,40.2,490,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナガラリバー,9,201.0,0,1,1800,1,0,0,0,4,8,0,412,0,0,1,0,3,53.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,117.9,0,1,0,0,16,1,3,51,14,14,14,12,39.7,412,-6,2.7,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,75.2,0,1,0,0,15,5,3,51,13,13,0,0,38.1,418,-6,1.3,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,87.8,0,1,0,0,15,10,3,54,12,9,0,0,38.4,424,-2,1.7,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,74.8,1,0,0,0,13,9,3,54,11,10,0,0,37.3,426,0,1.4,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,74.8,0,0,1,0,16,2,3,54,13,12,0,0,36.6,426,0,2.2
アイスミディ,2,18.2,0,1,1800,1,0,0,0,5,9,1,438,0,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,117.5,1,0,0,0,15,10,3,54,3,3,3,3,40.6,438,-6,2.4,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,117.8,0,1,0,0,10,6,3,54,2,3,3,3,39.6,444,-6,0.1,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,87.9,0,1,0,0,15,12,3,54,14,12,0,0,38.5,450,-4,1.8,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,88.6,1,0,0,0,16,9,3,54,13,15,0,0,38.3,454,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジョインフォース,15,160.3,0,1,1800,1,0,0,0,5,10,1,456,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,10,1,0,2000,123.4,0,1,0,0,16,16,3,51,7,8,8,11,37.6,452,-4,1.9,0,0,0,0,0,0,1,0,0,0,13,1,0,1600,98.1,1,0,0,0,15,15,3,54,10,11,13,0,35.8,456,-10,1.9,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,96.5,1,0,0,0,13,1,3,54,11,11,0,0,36.0,466,-2,2.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1400,85.6,1,0,0,0,17,8,3,54,15,15,0,0,35.0,468,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
