馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クリノクノイチ,10,248.6,0,1,1200,1,0,0,0,1,1,0,468,0,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セグレートシチー,2,4.9,0,1,1200,1,0,0,0,1,2,1,502,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,73.8,1,0,0,0,16,12,3,56,3,3,0,0,38.3,502,-10,0.4,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,73.8,0,1,0,0,16,12,3,56,4,6,0,0,38.3,512,0,1.1,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,76.6,1,0,0,0,16,15,3,55,8,10,0,0,41.9,512,+4,3.4,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,73.8,0,0,1,0,16,9,3,54,1,1,0,0,39.2,508,+24,0.5,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,77.9,1,0,0,0,13,7,3,52,9,10,0,0,39.5,484,0,4.5
プリメラプリンセサ,9,27.2,0,1,1200,1,0,0,0,2,3,12,426,0,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,75.3,1,0,0,0,16,10,3,54,10,10,0,0,38.3,426,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラヴィーズロマーン,5,10.7,0,1,1200,1,0,0,0,2,4,22,450,+4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,85.8,0,0,1,0,16,5,3,55,16,16,0,0,35.6,446,+4,0.8,0,0,0,1,0,0,0,0,0,0,14,1,0,1800,112.6,1,0,0,0,15,15,3,54,12,13,0,0,34.5,442,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カチコサプライズ,16,432.1,0,1,1200,1,0,0,0,3,5,31,444,+20,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1200,73.8,1,0,0,0,13,13,3,54,10,10,0,0,38.4,424,+2,3.6,0,0,0,0,0,0,0,0,0,1,16,1,0,1200,75.5,1,0,0,0,17,14,3,54,14,15,0,0,38.6,422,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディアフェルスパー,6,38.9,0,1,1200,1,0,0,0,3,6,2,450,-2,0,0,1,3,56.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,74.5,1,0,0,0,15,2,3,56,6,5,0,0,38.7,452,0,1.1,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,74.7,1,0,0,0,16,10,3,56,7,7,0,0,39.3,452,+2,1.5,0,0,0,0,0,1,0,0,0,0,15,1,0,1200,71.5,1,0,0,0,15,13,3,54,1,2,0,0,37.6,450,-2,2.0,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,99.1,1,0,0,0,16,13,3,54,3,2,2,0,37.7,452,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ザブルグ,3,4.8,0,1,1200,1,0,0,0,4,7,7,462,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.1,0,1,0,0,16,15,3,56,3,3,0,0,39.4,462,-2,1.3,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,73.3,1,0,0,0,16,9,3,56,1,1,0,0,39.2,464,+8,0.4,0,0,0,0,1,0,0,0,0,0,10,0,1,1300,82.6,1,0,0,0,16,12,3,55,4,4,0,0,39.6,456,+2,2.2,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,86.1,0,0,1,0,16,14,3,55,1,1,0,0,37.9,454,+2,1.1,0,0,0,1,0,0,0,0,0,0,16,1,0,1400,86.5,1,0,0,0,18,1,3,52,15,16,0,0,38.0,452,0,3.5
イェーイ,14,133.9,0,1,1200,1,0,0,0,4,8,14,460,-4,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,12,1,0,1400,85.0,1,0,0,0,18,10,3,55,17,17,0,0,35.0,464,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペイシャガンセ,12,211.9,0,1,1200,1,0,0,0,5,9,0,488,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミヤコスマイル,13,95.1,0,1,1200,1,0,0,0,5,10,7,444,-10,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,122.3,0,1,0,0,14,6,3,54,3,3,5,9,43.4,454,+18,4.2,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,103.3,1,0,0,0,13,10,3,54,11,11,0,0,40.0,436,0,2.8,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,86.1,0,0,0,1,16,9,3,54,2,2,0,0,38.1,436,-10,0.6,0,0,0,0,0,1,0,0,0,0,16,1,0,1200,73.0,0,1,0,0,16,5,3,54,16,16,0,0,35.5,446,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ティヴォリオベーネ,15,591.3,0,1,1200,1,0,0,0,6,11,6,390,-18,0,1,0,3,51.0,0,0,0,0,0,0,1,0,0,0,16,0,1,1400,101.3,0,1,0,0,16,13,3,53,16,16,0,0,47.1,408,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メロス,11,26.9,0,1,1200,1,0,0,0,6,12,2,430,-6,1,0,0,3,54.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,74.5,1,0,0,0,15,3,3,54,10,9,0,0,38.3,436,-14,1.1,0,0,0,0,0,1,0,0,0,0,17,1,0,2000,128.4,1,0,0,0,18,7,3,55,15,15,16,17,36.3,450,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サトノユニゾン,1,2.8,0,1,1200,1,0,0,0,7,13,2,498,-2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,74.6,1,0,0,0,16,5,3,56,5,7,0,0,38.5,500,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンディマジシャン,8,178.7,0,1,1200,1,0,0,0,7,14,2,480,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,5,0,1,1000,61.4,1,0,0,0,14,7,3,55,8,7,0,0,37.3,486,+2,1.6,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,76.6,1,0,0,0,16,8,3,53,5,8,0,0,41.6,484,+4,3.4,0,0,0,0,1,0,0,0,0,0,15,0,1,1400,92.2,1,0,0,0,16,6,3,55,5,5,0,0,40.9,480,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイセイレーベン,7,6.5,0,1,1200,1,0,0,0,8,15,6,514,-8,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1300,81.1,0,0,0,1,16,9,3,56,8,6,0,0,37.2,522,+4,0.9,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,73.6,1,0,0,0,16,11,3,56,10,8,0,0,38.0,518,+2,0.4,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,74.6,1,0,0,0,16,3,3,55,10,7,0,0,39.2,516,+2,1.0,0,0,0,0,1,0,0,0,0,0,13,0,1,1400,89.4,1,0,0,0,16,10,3,55,6,4,0,0,40.1,514,+2,2.8,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,88.0,0,0,0,1,16,16,3,55,10,12,0,0,37.6,512,+2,2.1
トップフィリア,4,9.6,0,1,1200,1,0,0,0,8,16,7,458,0,1,0,0,3,55.0,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,74.1,0,1,0,0,16,4,3,56,5,6,0,0,39.2,458,-2,1.3,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,74.1,1,0,0,0,16,11,3,55,10,8,0,0,38.5,460,+2,0.1,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,74.6,1,0,0,0,16,2,3,54,8,8,0,0,37.8,458,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
