馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キタノテイオウ,7,107.0,0,1,1700,1,0,0,0,1,1,1,458,0,1,0,0,3,55.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,109.2,0,1,0,0,13,2,3,55,9,8,9,9,39.6,458,-6,1.4,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,108.2,0,0,1,0,11,6,3,55,6,8,9,10,39.0,464,0,1.6,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,109.5,1,0,0,0,14,9,3,55,11,11,10,9,38.9,464,+6,1.9,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,118.2,1,0,0,0,14,8,3,56,6,5,6,6,41.5,458,-10,1.3,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,117.2,0,0,1,0,16,14,3,56,6,7,6,6,40.4,468,+2,1.7
サミットプッシュ,3,3.8,0,1,1700,1,0,0,0,2,2,7,456,-2,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,100.0,1,0,0,0,16,10,3,56,7,6,0,0,37.7,458,+4,0.7,0,0,0,1,0,0,0,0,0,0,2,0,1,1800,115.4,1,0,0,0,15,10,3,56,5,5,3,3,38.0,454,-4,0.2,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,125.0,0,1,0,0,18,16,3,56,5,5,5,6,36.2,458,+10,0.8,0,0,0,0,0,0,1,0,0,0,4,1,0,2000,125.1,1,0,0,0,18,14,3,56,10,10,6,3,35.4,448,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エナグリン,2,13.4,0,1,1700,1,0,0,0,3,3,1,466,-6,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,108.8,0,1,0,0,13,12,3,56,7,8,5,5,39.8,472,+2,1.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,100.8,1,0,0,0,14,6,3,56,2,2,0,0,38.4,470,-4,0.4,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,86.8,1,0,0,0,16,6,3,56,12,10,0,0,37.5,474,+4,0.5,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,116.4,0,0,1,0,16,4,3,56,4,4,3,2,40.1,470,-2,0.9,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,117.8,1,0,0,0,16,11,3,56,11,11,10,9,39.5,472,-4,0.6
キングズテソーロ,8,55.3,0,1,1700,1,0,0,0,3,4,3,464,-2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,109.4,1,0,0,0,14,4,3,56,6,5,8,9,38.1,466,+8,1.4,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,109.7,1,0,0,0,12,1,3,56,10,10,11,10,40.4,458,-4,0.7,0,0,0,0,0,0,0,1,0,0,12,0,1,1400,87.8,1,0,0,0,15,12,3,55,12,10,0,0,39.1,462,+2,2.6,0,0,0,0,0,0,0,0,1,0,13,0,1,2000,131.7,1,0,0,0,16,10,3,56,1,1,1,1,42.7,460,-8,2.7,0,0,0,0,0,0,1,0,0,0,11,0,1,1900,125.2,1,0,0,0,13,8,3,53,8,9,8,10,40.2,468,+12,2.0
ブケパロス,6,53.7,0,1,1700,1,0,0,0,4,5,0,448,0,1,0,0,3,55.0,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,109.8,0,1,0,0,9,1,3,53,3,3,3,5,40.8,448,-2,1.4,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,106.9,0,0,0,1,14,2,3,53,5,4,5,5,39.1,450,0,0.4,0,0,0,0,0,0,0,1,0,0,8,0,1,1900,122.6,1,0,0,0,12,4,3,53,11,11,11,9,39.0,450,+2,1.6,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,114.0,0,0,0,1,16,12,3,53,9,8,8,7,38.7,448,+12,2.4,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,115.9,1,0,0,0,11,4,3,56,9,8,7,6,38.2,436,-4,1.3
アスールダリア,10,2.6,0,1,1700,1,0,0,0,4,6,1,434,+6,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,109.3,0,1,0,0,14,1,3,54,1,1,1,1,40.7,428,+8,0.1,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,107.6,1,0,0,0,14,2,3,54,1,1,1,1,38.5,420,0,0.0,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,109.4,1,0,0,0,13,9,3,54,5,5,3,4,40.5,420,0,1.1,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,114.6,1,0,0,0,14,8,3,54,3,3,3,3,39.2,420,+4,0.6,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,116.2,1,0,0,0,12,5,3,54,1,1,1,1,38.6,416,0,0.6
マンノジャパン,14,362.2,0,1,1700,1,0,0,0,5,7,6,450,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,87.9,1,0,0,0,16,3,3,54,1,1,0,0,39.8,454,+4,1.9,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,89.4,1,0,0,0,15,6,3,54,10,8,0,0,38.0,450,-4,2.1,0,0,1,0,0,0,0,0,0,0,11,0,1,1700,112.3,1,0,0,0,15,10,3,54,14,14,15,14,39.8,454,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラベンダーパープル,12,26.2,0,1,1700,1,0,0,0,5,8,2,438,-4,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,107.7,0,0,1,0,11,8,3,56,1,1,2,2,39.8,442,+6,1.1,0,1,0,0,0,0,0,0,0,0,8,0,1,1000,61.6,1,0,0,0,12,8,3,56,10,10,0,0,37.0,436,-4,1.7,0,0,0,0,0,0,0,0,1,0,14,0,1,1400,87.5,0,0,0,1,16,6,3,56,11,11,0,0,39.4,440,0,2.5,0,0,0,0,0,0,1,0,0,0,7,0,1,1400,87.2,1,0,0,0,16,16,3,56,3,3,0,0,38.8,440,+4,1.4,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,89.4,0,1,0,0,16,11,3,56,15,11,0,0,38.6,436,-2,2.0
トモジャオール,9,132.4,0,1,1700,1,0,0,0,6,9,2,466,+2,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1000,60.6,0,0,1,0,12,1,3,52,6,7,0,0,36.5,464,+2,1.2,0,1,0,0,0,0,0,0,0,0,7,0,1,1000,61.4,1,0,0,0,12,10,3,51,5,6,0,0,37.5,462,+2,1.5,0,0,0,1,0,0,0,0,0,0,7,1,0,1000,58.3,0,0,1,0,16,13,3,54,5,0,0,0,35.1,460,-4,1.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,70.7,1,0,0,0,16,2,3,54,5,5,0,0,38.3,464,0,1.4,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,74.2,1,0,0,0,16,9,3,54,2,2,0,0,39.3,464,+2,1.3
フィールドドウサン,1,2.9,0,1,1700,1,0,0,0,6,10,3,530,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,114.8,0,0,1,0,16,11,3,56,2,2,2,2,39.7,526,+4,2.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,115.1,0,1,0,0,16,1,3,56,7,6,6,4,39.9,522,+4,0.2,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,96.2,1,0,0,0,15,4,3,55,3,3,0,0,35.0,518,-6,0.9,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,97.5,0,0,1,0,15,15,3,55,1,1,0,0,37.1,524,-2,0.8,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,100.6,0,0,0,1,16,10,3,55,2,2,0,0,37.8,526,0,0.9
