馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アスクハードスパン,13,15.0,0,1,1600,1,0,0,0,1,1,2,512,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,115.0,0,1,0,0,9,1,3,56,6,6,6,4,38.2,516,-6,-0.3,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,116.1,0,1,0,0,10,3,3,56,8,9,2,2,38.1,522,+8,-0.8,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,97.8,1,0,0,0,13,3,3,55,10,12,0,0,34.7,514,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイキフェルヴール,2,20.8,0,1,1600,1,0,0,0,1,2,4,484,-4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,121.9,1,0,0,0,15,12,3,56,14,14,11,11,36.1,488,+4,0.7,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,116.7,1,0,0,0,15,8,3,55,10,9,5,3,38.6,484,+4,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,114.5,1,0,0,0,14,2,3,55,3,3,3,4,37.5,480,0,-1.4,0,0,0,1,0,0,0,0,0,0,7,1,0,2000,123.2,1,0,0,0,13,4,3,55,11,10,7,7,36.4,480,+4,1.2,0,0,1,0,0,0,0,0,0,0,2,1,0,1800,111.3,1,0,0,0,15,9,3,54,7,10,8,9,35.4,476,-8,0.5
バーンフライ,14,121.2,0,1,1600,1,0,0,0,2,3,2,478,+6,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,86.0,0,1,0,0,16,15,3,56,9,10,0,0,38.4,472,+2,0.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,116.1,1,0,0,0,10,3,3,56,3,3,3,2,41.0,470,-8,2.2,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,115.0,1,0,0,0,13,13,3,55,3,3,3,3,37.7,478,0,0.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,115.6,0,1,0,0,16,16,3,55,3,3,2,3,38.7,478,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウオーパス,15,5.5,0,1,1600,1,0,0,0,2,4,10,498,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,84.3,1,0,0,0,9,2,3,55,2,2,0,0,37.0,498,+2,-0.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,86.0,0,0,1,0,11,4,3,55,6,5,0,0,38.1,496,+4,-0.4,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.4,0,0,1,0,11,10,3,55,5,5,0,0,36.6,492,-2,0.5,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,74.3,1,0,0,0,15,15,3,54,14,12,0,0,36.6,494,-8,1.7,0,0,0,0,0,0,1,0,0,0,8,1,0,1600,100.2,1,0,0,0,8,3,3,54,8,7,8,0,36.4,502,0,2.6
ネコワシ,12,109.9,0,1,1600,1,0,0,0,3,5,2,494,-4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,98.3,0,0,0,1,16,11,3,56,8,8,0,0,36.3,498,-6,-0.2,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,118.7,1,0,0,0,16,10,3,56,7,7,8,5,38.7,504,+2,0.2,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,118.9,1,0,0,0,16,6,3,55,7,7,7,7,40.7,502,0,1.2,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,101.4,0,1,0,0,16,12,3,55,6,7,0,0,38.6,502,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンケシェーン,10,7.1,0,1,1600,1,0,0,0,3,6,2,470,0,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,97.4,0,0,0,1,15,12,3,56,8,8,0,0,36.1,470,-8,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,85.6,1,0,0,0,14,1,3,55,1,1,0,0,37.8,478,+6,-0.5,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,86.8,1,0,0,0,16,1,3,55,1,1,0,0,36.0,472,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレートタイム,4,5.0,0,1,1600,1,0,0,0,4,7,0,460,-10,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,111.6,0,0,0,1,16,5,3,56,6,6,2,2,37.4,470,-2,-0.2,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,113.0,0,1,0,0,7,5,3,56,4,5,4,3,37.1,472,+2,0.3,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.8,1,0,0,0,9,5,3,55,6,5,4,2,36.4,470,0,-0.8,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,114.5,1,0,0,0,14,5,3,55,7,6,5,5,36.5,470,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワークアンドラブ,9,46.2,0,1,1600,1,0,0,0,4,8,6,462,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,16,1,0,2000,125.1,1,0,0,0,17,14,3,55,17,17,17,16,37.6,462,-8,3.7,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,114.4,1,0,0,0,8,8,3,55,8,8,8,8,37.8,470,-2,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,116.1,1,0,0,0,16,1,3,52,11,10,7,8,38.4,472,0,0.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,114.7,0,0,1,0,16,7,3,55,5,6,3,3,39.0,472,+6,0.8,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,101.2,1,0,0,0,11,11,3,55,2,2,0,0,37.9,466,0,0.0
ルッジェーロ,3,26.2,0,1,1600,1,0,0,0,5,9,11,512,0,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,98.2,0,1,0,0,8,7,3,55,3,3,0,0,36.9,512,+6,-0.1,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,93.8,0,1,0,0,18,18,3,55,14,13,0,0,34.2,506,+14,0.8,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.2,1,0,0,0,8,5,3,54,6,5,4,0,33.4,492,0,0.1,0,0,0,1,0,0,0,0,0,0,1,1,0,1400,85.3,1,0,0,0,14,5,3,54,3,3,0,0,35.3,492,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビップレイジング,16,616.7,0,1,1600,1,0,0,0,5,10,3,444,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,127.0,0,1,0,0,9,3,3,56,6,6,7,9,38.5,452,-12,4.3,0,0,0,0,0,0,0,0,0,0,3,0,1,1600,103.5,1,0,0,0,10,1,3,56,8,8,6,0,39.0,464,+1,1.3,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.8,1,0,0,0,6,1,3,55,6,4,3,0,37.7,463,+1,-0.2,0,0,0,0,0,0,0,0,0,0,3,0,1,1600,106.6,0,0,1,0,11,4,3,55,6,6,5,0,40.0,462,+1,1.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.6,0,0,1,0,9,2,3,56,6,2,1,0,38.8,461,+5,-0.9
