馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メンターモード,14,6.2,0,1,1400,1,0,0,0,1,1,2,504,-4,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1300,78.2,0,0,0,1,16,1,4,57,4,6,0,0,36.6,508,-2,0.8,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,85.3,1,0,0,0,16,16,4,56,4,4,0,0,38.0,510,0,-0.1,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,85.4,1,0,0,0,16,8,4,56,6,5,0,0,37.0,510,+2,0.5,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,84.6,1,0,0,0,16,1,4,54,6,6,0,0,37.0,508,-4,0.3,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,84.9,0,1,0,0,16,10,4,54,4,4,0,0,38.0,512,+2,0.4
リリーヴィクトリー,8,86.7,0,1,1400,1,0,0,0,1,2,19,502,+2,1,0,0,6,57.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,81.8,0,0,1,0,14,6,6,57,1,1,0,0,35.6,500,-8,0.4,0,0,0,0,0,0,0,0,1,0,13,1,0,1400,83.9,0,0,1,0,13,6,6,57,2,2,0,0,37.7,508,+2,2.3,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,94.6,1,0,0,0,11,3,6,57,2,2,0,0,36.3,506,-4,1.4,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,96.6,0,0,1,0,18,5,6,57,1,1,0,0,37.0,510,+8,1.7,0,0,0,0,0,0,0,0,1,0,15,1,0,1400,84.0,1,0,0,0,15,2,6,54,3,3,0,0,36.7,502,+4,1.3
ミスズスター,16,25.1,0,1,1400,1,0,0,0,2,3,3,462,-4,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,7,0,1,1200,72.8,0,1,0,0,15,6,5,57,6,6,0,0,36.5,466,-4,0.6,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,72.4,0,1,0,0,16,15,5,57,13,12,0,0,36.8,470,0,0.9,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,85.2,1,0,0,0,16,16,5,57,16,14,0,0,36.6,470,+8,0.7,0,0,0,0,0,0,1,0,0,0,13,0,1,1200,72.2,1,0,0,0,16,4,5,57,8,9,0,0,36.7,462,+4,1.2,1,0,0,0,0,0,0,0,0,0,14,0,1,1700,109.3,1,0,0,0,14,13,5,57,9,8,11,11,39.9,458,0,3.5
ワンダーサジェス,1,5.5,0,1,1400,1,0,0,0,2,4,1,488,-2,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.6,0,0,0,1,14,1,5,55,8,10,0,0,36.4,490,0,0.2,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,85.0,0,0,1,0,16,16,5,55,6,5,0,0,37.2,490,-4,0.9,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,84.7,0,0,1,0,16,2,5,55,14,14,0,0,36.4,494,+6,0.6,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,85.1,1,0,0,0,16,2,5,55,8,8,0,0,37.5,488,+6,1.2,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,84.6,0,0,1,0,16,3,5,55,1,2,0,0,37.3,482,0,2.1
ハーツジュニア,12,46.1,0,1,1400,1,0,0,0,3,5,1,498,-6,1,0,0,6,57.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,85.0,0,0,0,1,14,7,6,54,1,1,0,0,37.6,504,-4,0.6,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,83.6,0,1,0,0,11,11,6,57,2,2,0,0,36.4,508,+8,1.3,0,0,0,0,0,0,0,0,1,0,13,0,1,1400,85.4,1,0,0,0,16,11,6,57,5,4,0,0,37.9,500,+2,0.9,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,84.7,1,0,0,0,16,6,6,57,10,8,0,0,37.6,498,-4,1.8,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,84.9,1,0,0,0,16,16,6,57,1,2,0,0,37.2,502,-2,-0.2
ブライスガウ,4,9.5,0,1,1400,1,0,0,0,3,6,10,482,-6,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,72.3,1,0,0,0,15,12,5,55,5,7,0,0,36.3,488,-6,0.8,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,72.2,1,0,0,0,16,4,5,55,4,4,0,0,37.5,494,+20,0.2,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,97.2,0,1,0,0,16,14,5,55,3,3,0,0,37.0,474,-10,1.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,71.7,1,0,0,0,15,1,5,55,4,4,0,0,36.2,484,-2,0.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,84.0,1,0,0,0,16,2,5,55,6,7,0,0,37.6,486,+8,0.5
ウォーターピオニー,11,29.0,0,1,1400,1,0,0,0,4,7,16,436,-10,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,85.1,0,0,1,0,16,4,5,54,12,12,0,0,36.8,446,-6,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,84.4,1,0,0,0,16,1,5,54,12,10,0,0,36.6,452,+22,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,84.1,0,1,0,0,16,3,5,54,8,7,0,0,36.3,430,-2,0.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.8,1,0,0,0,12,8,5,53,4,3,0,0,36.7,432,-2,0.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,87.3,0,1,0,0,16,16,5,54,2,2,0,0,38.5,434,+4,1.4
シゲルゴホウサイ,2,137.6,0,1,1400,1,0,0,0,4,8,2,462,+10,0,1,0,6,55.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1300,78.1,0,0,0,1,16,15,6,55,4,3,0,0,36.6,452,+6,0.7,0,0,0,0,1,0,0,0,0,0,6,0,1,1300,79.2,1,0,0,0,16,16,6,55,4,3,0,0,37.3,446,+2,1.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,77.3,0,0,0,1,16,9,6,55,1,1,0,0,36.4,444,-6,0.3,0,0,0,0,0,0,0,0,1,0,14,0,1,1400,84.8,1,0,0,0,14,3,6,55,3,3,0,0,37.9,450,0,1.7,0,0,0,0,0,0,0,0,0,1,11,0,1,1000,59.7,1,0,0,0,14,14,6,55,6,7,0,0,36.6,450,+12,1.2
メイショウテンセイ,10,24.9,0,1,1400,1,0,0,0,5,9,4,508,+2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,72.7,1,0,0,0,16,16,4,56,3,3,0,0,36.8,506,-6,-0.2,0,0,0,0,0,0,1,0,0,0,7,0,1,1200,72.7,1,0,0,0,16,1,4,56,15,15,0,0,36.4,512,+30,0.7,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,86.1,1,0,0,0,16,15,4,54,11,11,0,0,37.3,482,0,2.1,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,85.8,1,0,0,0,16,5,4,55,15,14,0,0,36.9,482,+2,0.8,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,72.2,0,1,0,0,16,10,4,55,2,1,0,0,37.2,480,+2,-0.2
タッチシタイ,9,343.6,0,1,1400,1,0,0,0,5,10,2,490,-4,1,0,0,8,56.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,73.8,0,1,0,0,14,12,8,57,11,10,0,0,36.9,494,+2,0.9,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,71.9,0,1,0,0,15,14,8,57,10,11,0,0,37.3,492,-4,1.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,86.8,0,1,0,0,16,12,8,56,14,15,0,0,37.8,496,+8,2.2,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,72.3,1,0,0,0,16,6,8,57,10,9,0,0,37.3,488,-8,0.7,0,0,0,0,1,0,0,0,0,0,6,0,1,1300,77.6,0,0,0,1,16,14,8,57,11,10,0,0,35.6,496,+4,0.6
