馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ファストライフ,8,13.6,1,0,1400,1,0,0,0,1,1,29,444,+6,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,108.9,1,0,0,0,12,3,3,54,2,2,2,0,33.8,438,+2,0.3,0,0,0,0,1,0,0,0,0,0,5,1,0,2000,119.9,1,0,0,0,16,6,3,54,12,13,14,0,33.8,436,-2,0.4,0,0,0,0,0,1,0,0,0,0,5,1,0,1800,109.7,1,0,0,0,13,12,3,54,7,7,7,7,35.4,438,0,0.5,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,94.9,1,0,0,0,15,13,3,54,11,12,0,0,34.2,438,-10,0.3,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,82.9,0,1,0,0,15,11,3,54,13,12,0,0,34.2,448,+12,0.7
チェキ,18,332.6,1,0,1400,1,0,0,0,1,2,29,502,+36,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1,1200,73.9,1,0,0,0,16,7,4,55,11,11,0,0,38.3,466,-8,2.3,0,0,0,0,0,0,0,0,1,0,16,0,1,1400,90.6,1,0,0,0,16,6,4,55,15,16,0,0,41.9,474,-4,5.4,0,0,0,0,0,0,0,1,0,0,16,0,1,1800,119.6,1,0,0,0,16,7,4,54,11,11,13,16,43.1,478,+18,6.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.8,0,1,0,0,8,7,4,54,1,1,1,0,40.9,460,+1,-0.9
リュニヴェール,6,27.0,1,0,1400,1,0,0,0,2,3,3,456,-2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,68.9,1,0,0,0,16,11,3,54,10,9,0,0,33.7,458,+6,0.1,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,72.0,0,0,0,1,16,3,3,54,5,5,0,0,36.9,452,0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,1,1000,58.4,0,0,1,0,14,6,3,54,2,2,0,0,35.8,452,+6,0.4,0,0,0,0,0,0,1,0,0,0,9,1,0,1200,70.3,1,0,0,0,17,17,3,54,11,11,0,0,34.4,446,-4,1.1,0,0,0,0,0,0,1,0,0,0,2,1,0,1400,82.7,0,0,1,0,18,17,3,54,1,1,0,0,36.6,450,0,0.3
ソフトポジション,10,20.9,1,0,1400,1,0,0,0,2,4,1,474,+6,1,0,0,3,53.0,0,0,0,0,0,0,1,0,0,0,4,1,0,1400,80.8,1,0,0,0,18,11,3,56,1,1,0,0,34.8,468,+16,0.4,1,0,0,0,0,0,0,0,0,0,5,1,0,1200,70.8,1,0,0,0,16,3,3,55,1,1,0,0,35.9,452,+2,0.4,1,0,0,0,0,0,0,0,0,0,4,1,0,1500,90.8,0,1,0,0,13,5,3,54,5,5,5,0,37.2,450,0,0.5,1,0,0,0,0,0,0,0,0,0,5,1,0,1500,90.4,1,0,0,0,13,3,3,54,5,7,4,0,35.8,450,0,0.3,1,0,0,0,0,0,0,0,0,0,12,1,0,1200,69.7,1,0,0,0,16,6,3,54,4,5,0,0,35.4,450,+2,0.8
スリーケープマンボ,7,10.0,1,0,1400,1,0,0,0,3,5,1,502,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,68.5,1,0,0,0,18,10,3,56,4,3,0,0,34.4,500,+4,0.1,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,70.7,1,0,0,0,16,15,3,56,5,6,0,0,36.2,496,+8,0.9,0,0,0,0,0,0,1,0,0,0,4,1,0,1200,68.3,1,0,0,0,15,15,3,54,2,2,0,0,34.2,488,+2,0.2,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,68.3,1,0,0,0,18,7,3,54,3,3,0,0,33.2,486,-8,0.1,0,0,0,0,0,0,0,0,1,0,1,1,0,1400,81.8,1,0,0,0,18,3,3,56,4,3,0,0,35.3,494,+2,-0.1
ルーズベルトゲーム,14,78.8,1,0,1400,1,0,0,0,3,6,14,434,-4,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,12,1,0,1200,71.1,1,0,0,0,16,13,4,55,12,13,0,0,35.3,438,+8,0.7,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.6,0,1,0,0,16,11,4,55,8,9,0,0,35.9,430,+4,0.5,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,68.8,1,0,0,0,16,3,4,55,11,11,0,0,34.4,426,-6,0.2,0,0,0,1,0,0,0,0,0,0,5,1,0,1200,69.9,0,1,0,0,16,2,4,55,9,9,0,0,34.4,432,+2,0.2,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,69.6,1,0,0,0,14,12,4,52,6,5,0,0,34.8,430,-4,0.0
メモリーコロネット,1,4.1,1,0,1400,1,0,0,0,4,7,3,438,-2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,68.8,1,0,0,0,16,9,3,54,5,3,0,0,33.9,440,-8,0.1,0,0,0,1,0,0,0,0,0,0,4,1,0,1200,69.4,0,1,0,0,18,5,3,53,7,7,0,0,35.0,448,+10,0.2,0,0,0,0,0,0,1,0,0,0,1,1,0,1200,69.2,1,0,0,0,17,15,3,54,6,6,0,0,33.7,438,0,-0.3,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.9,1,0,0,0,17,4,3,54,2,2,0,0,35.9,438,-8,0.5,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,83.2,0,1,0,0,18,18,3,54,7,6,0,0,36.4,446,0,0.1
ピュアコンチェルト,4,15.0,1,0,1400,1,0,0,0,4,8,3,444,+12,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,69.3,1,0,0,0,16,2,5,55,11,9,0,0,34.0,432,0,0.6,0,0,0,1,0,0,0,0,0,0,4,1,0,1600,96.4,0,0,1,0,18,14,5,55,9,9,0,0,35.6,432,-10,0.5,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,80.9,0,0,1,0,15,1,5,55,3,4,0,0,35.0,442,+6,0.1,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,67.9,1,0,0,0,18,13,5,55,10,12,0,0,34.3,436,-8,0.2,0,0,0,0,0,0,1,0,0,0,2,1,0,1400,81.0,1,0,0,0,17,11,5,55,6,6,0,0,34.5,444,-2,0.2
フェスタマドンナ,5,15.2,1,0,1400,1,0,0,0,5,9,1,494,+6,0,1,0,3,53.0,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,80.8,1,0,0,0,18,12,3,54,2,4,0,0,34.4,488,-4,0.4,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,95.4,1,0,0,0,18,17,3,53,7,6,0,0,35.7,492,-2,0.6,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,106.8,1,0,0,0,16,8,3,52,5,5,3,3,35.2,494,0,0.4,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,98.3,0,0,1,0,9,4,3,54,5,7,0,0,36.1,494,0,1.1,0,0,0,0,0,0,0,1,0,0,1,1,0,1600,94.1,1,0,0,0,14,10,3,54,2,2,0,0,34.4,494,-2,-0.3
リビングマイライフ,16,184.5,1,0,1400,1,0,0,0,5,10,18,494,+6,0,1,0,3,54.0,0,0,0,1,0,0,0,0,0,0,16,1,0,1400,81.9,1,0,0,0,18,16,3,52,3,3,0,0,35.8,488,+2,1.3,0,0,0,1,0,0,0,0,0,0,1,1,0,1400,82.4,0,1,0,0,16,14,3,54,3,3,0,0,36.5,486,0,-0.2,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,96.4,1,0,0,0,16,6,3,54,3,2,2,0,35.4,486,-8,0.7,0,0,0,0,1,0,0,0,0,0,16,0,1,1600,100.4,0,0,0,1,16,16,3,54,4,3,0,0,39.7,494,0,2.1,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,95.9,1,0,0,0,16,10,3,54,3,4,4,0,35.1,494,-2,0.3
