馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
カイザーバル,8,5.5,1,0,1800,0,1,0,0,1,1,5,490,+4,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1800,105.5,1,0,0,0,12,12,5,55,3,2,0,0,34.1,486,+6,0.4,0,0,0,0,0,0,1,0,0,0,8,1,0,1600,94.2,1,0,0,0,11,7,5,55,2,3,3,0,35.6,480,-2,1.1,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,94.0,1,0,0,0,9,9,5,55,2,2,0,0,34.1,482,0,0.2,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,93.3,1,0,0,0,9,4,5,55,1,1,0,0,34.2,482,+6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインクルサルーテ,6,33.8,1,0,1800,0,1,0,0,2,2,15,438,+4,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,106.3,1,0,0,0,10,5,5,53,8,8,0,0,33.0,434,+2,0.6,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,120.9,1,0,0,0,7,1,5,55,7,7,7,7,35.3,432,+4,0.6,0,0,0,0,0,0,0,0,0,1,9,1,0,1800,107.8,1,0,0,0,14,7,5,55,12,12,10,10,35.3,428,0,0.4,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,107.8,1,0,0,0,13,9,5,55,5,6,6,0,35.4,428,-4,0.8,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,121.8,1,0,0,0,13,9,5,55,3,5,7,6,35.7,432,-2,0.8
ペイドメルヴェイユ,10,2.7,1,0,1800,0,1,0,0,3,3,5,486,+4,0,1,0,4,55.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,105.2,1,0,0,0,12,10,4,55,3,2,0,0,33.8,482,+4,0.1,0,0,0,0,1,0,0,0,0,0,16,1,0,1800,108.8,1,0,0,0,16,13,4,54,6,8,7,0,35.1,478,+8,1.5,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,119.8,1,0,0,0,9,3,4,54,4,4,5,5,34.8,470,-8,0.0,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,93.5,1,0,0,0,13,6,4,54,3,3,0,0,34.7,478,+6,0.1,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,107.9,1,0,0,0,11,8,4,53,2,4,3,0,33.8,472,+2,0.3
トウカイシェーン,13,80.8,1,0,1800,0,1,0,0,4,4,25,474,+12,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,123.3,1,0,0,0,8,8,5,55,8,8,4,4,35.8,462,+4,1.4,0,0,0,0,0,0,0,0,0,1,10,1,0,1800,107.9,1,0,0,0,14,11,5,55,13,14,14,14,34.8,458,+2,0.5,0,0,0,0,0,0,0,0,0,1,15,1,0,2000,121.9,0,1,0,0,18,12,5,55,6,6,8,6,36.4,456,-8,1.1,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,110.1,1,0,0,0,10,1,5,55,4,4,0,0,36.2,464,+10,1.5,0,0,0,0,0,1,0,0,0,0,6,1,0,2000,120.7,1,0,0,0,18,14,5,55,12,10,11,10,35.4,454,-6,0.6
チャレアーダ,12,41.0,1,0,1800,0,1,0,0,4,5,8,472,+4,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,7,1,0,1600,94.0,1,0,0,0,11,2,4,55,8,7,7,0,34.9,468,+2,0.9,0,0,0,0,0,0,0,0,1,0,1,1,0,1600,93.2,1,0,0,0,17,10,4,55,16,16,0,0,34.1,466,-8,-0.1,0,0,0,0,0,0,1,0,0,0,8,1,0,1600,95.8,0,1,0,0,14,10,4,55,14,14,14,0,35.2,474,+6,0.6,0,0,0,0,0,0,0,1,0,0,8,1,0,1800,114.6,0,0,0,1,10,1,4,53,2,2,0,0,40.5,468,0,2.1,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,93.6,1,0,0,0,9,6,4,52,6,4,0,0,33.9,468,+12,0.7
モーヴサファイア,2,5.4,1,0,1800,0,1,0,0,5,6,12,512,0,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,108.0,0,1,0,0,10,3,4,55,2,2,0,0,35.5,512,-4,0.0,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,119.4,1,0,0,0,8,5,4,55,2,2,2,2,34.8,516,+16,0.7,0,0,0,0,0,0,0,0,0,1,8,1,0,2000,122.8,1,0,0,0,9,5,4,52,3,3,3,5,37.1,500,+10,2.1,0,0,0,0,1,0,0,0,0,0,12,1,0,2400,146.0,1,0,0,0,18,5,4,55,6,11,9,12,35.1,490,-2,1.9,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,120.0,1,0,0,0,12,6,4,54,8,8,5,4,35.7,492,+2,-0.2
サヤカチャン,5,44.7,1,0,1800,0,1,0,0,5,7,2,444,-10,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,15,1,0,2000,126.6,1,0,0,0,16,7,3,52,1,1,1,7,40.2,454,0,3.0,0,0,0,0,1,0,0,0,0,0,16,1,0,2400,146.5,1,0,0,0,17,12,3,55,1,1,1,1,37.6,454,0,2.7,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,108.2,1,0,0,0,11,4,3,54,1,1,1,0,34.7,454,-4,0.5,0,0,0,0,0,0,0,0,1,0,14,1,0,2000,123.0,1,0,0,0,14,7,3,54,1,1,1,1,40.4,458,-4,2.5,0,0,0,0,0,0,0,0,1,0,10,1,0,1600,95.9,1,0,0,0,10,7,3,54,1,1,0,0,36.4,462,-4,2.5
メサルティム,1,12.5,1,0,1800,0,1,0,0,6,8,1,430,-2,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,119.4,1,0,0,0,16,7,3,54,10,10,11,11,34.6,432,+12,1.4,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,109.8,1,0,0,0,13,1,3,54,3,3,2,2,36.0,420,-6,0.6,0,0,0,0,0,1,0,0,0,0,1,1,0,1800,109.8,1,0,0,0,14,4,3,54,4,5,5,3,35.0,426,+6,-0.2,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,110.9,0,0,1,0,6,1,3,53,1,1,0,0,34.4,420,-4,0.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,98.4,0,1,0,0,9,7,3,53,6,7,0,0,33.9,424,0,0.1
ウインミレーユ,9,43.3,1,0,1800,0,1,0,0,6,9,2,462,-2,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,1,5,1,0,2000,121.0,0,0,1,0,14,2,5,52,14,14,13,13,35.6,464,+6,0.9,0,0,0,0,0,0,0,0,0,1,1,1,0,1800,106.6,1,0,0,0,8,3,5,55,8,8,7,8,34.2,458,+6,-0.1,0,0,1,0,0,0,0,0,0,0,6,1,0,2000,123.8,1,0,0,0,11,11,5,55,7,7,8,9,36.1,452,-4,1.1,0,0,0,0,0,0,1,0,0,0,13,1,0,2000,123.5,1,0,0,0,17,18,5,55,16,16,16,16,35.0,456,0,1.5,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,107.5,1,0,0,0,11,1,5,55,4,5,6,6,35.6,456,-8,0.4
ヤマニンエルフィン,3,40.9,1,0,1800,0,1,0,0,7,10,3,504,+6,0,1,0,7,55.0,0,0,0,0,0,0,0,0,0,1,5,1,0,2000,120.0,1,0,0,0,8,7,7,55,2,2,3,2,34.5,498,-4,0.3,0,0,0,0,0,0,0,0,0,1,4,1,0,1800,107.5,1,0,0,0,13,4,7,53,4,4,6,6,35.1,502,-8,0.2,0,0,0,0,0,0,0,1,0,0,8,1,0,1800,107.1,1,0,0,0,10,3,7,55,7,7,0,0,34.6,510,+6,0.5,0,0,0,0,0,1,0,0,0,0,3,1,0,1800,107.6,1,0,0,0,9,7,7,55,3,5,5,5,35.9,504,0,0.3,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,107.7,1,0,0,0,14,5,7,55,10,9,10,10,35.1,504,0,0.3
