馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ビーアマルフィ,10,80.6,1,0,1200,1,0,0,0,1,1,0,420,0,0,1,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドテソーロ,14,71.9,1,0,1200,1,0,0,0,1,2,5,422,0,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,15,0,1,1200,76.5,1,0,0,0,16,4,3,54,7,8,0,0,41.3,422,-2,2.5,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,89.1,0,0,0,1,16,1,3,54,2,2,0,0,39.1,424,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミヤジサクラコ,4,25.0,1,0,1200,1,0,0,0,2,3,5,444,-8,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,76.1,1,0,0,0,16,8,3,51,7,9,0,0,39.6,452,+2,3.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1200,71.4,1,0,0,0,16,12,3,54,2,4,0,0,35.6,450,-6,1.1,0,0,0,0,0,0,0,1,0,0,10,1,0,1200,72.0,0,0,1,0,17,13,3,54,3,3,0,0,36.3,456,+2,1.2,0,0,1,0,0,0,0,0,0,0,3,0,1,1150,70.1,0,1,0,0,16,3,3,54,4,4,0,0,37.9,454,+6,0.8,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,70.3,1,0,0,0,13,8,3,54,3,3,0,0,35.1,448,0,0.3
エイシンテースティ,2,4.3,1,0,1200,1,0,0,0,2,4,7,438,-8,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,18,1,0,1400,84.1,1,0,0,0,18,5,3,54,13,14,0,0,35.9,446,-6,1.3,0,0,0,0,0,0,0,1,0,0,5,1,0,1400,83.1,1,0,0,0,18,15,3,54,2,2,0,0,35.9,452,-2,0.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,69.8,1,0,0,0,12,7,3,54,11,11,0,0,34.7,454,-2,0.3,0,0,0,1,0,0,0,0,0,0,5,1,0,1400,82.7,1,0,0,0,16,13,3,54,3,3,0,0,35.9,456,+4,0.6,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,69.6,1,0,0,0,15,2,3,54,1,1,0,0,36.2,452,-10,0.1
ヤマニンヌヌース,9,4.7,1,0,1200,1,0,0,0,3,5,8,432,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,6,1,0,1400,82.4,1,0,0,0,18,10,3,53,2,2,0,0,35.6,434,+6,0.7,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,70.0,1,0,0,0,18,12,3,53,11,10,0,0,34.7,428,+2,0.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,96.0,1,0,0,0,15,13,3,54,2,2,0,0,35.9,426,+4,0.9,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,95.5,0,0,1,0,9,1,3,54,4,3,0,0,36.6,422,0,0.9,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,96.9,1,0,0,0,12,9,3,54,7,8,0,0,34.9,422,-2,1.0
ヒロノエイタツ,8,284.5,1,0,1200,1,0,0,0,3,6,12,458,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,73.7,0,0,1,0,13,12,3,55,12,11,0,0,36.7,464,-2,1.9,0,0,0,0,0,0,0,1,0,0,13,0,1,1200,76.3,1,0,0,0,14,12,3,55,6,11,0,0,39.6,466,-8,2.8,0,0,0,1,0,0,0,0,0,0,14,0,1,1200,75.3,0,1,0,0,15,15,3,55,10,10,0,0,39.4,474,+10,2.4,0,0,0,0,0,0,1,0,0,0,9,1,0,1400,84.8,1,0,0,0,12,3,3,54,5,5,0,0,36.9,464,-2,2.6,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,95.7,1,0,0,0,12,4,3,54,5,3,0,0,36.8,466,0,1.7
アルマアノン,6,39.3,1,0,1200,1,0,0,0,4,7,20,452,+10,0,1,0,3,52.0,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,83.8,1,0,0,0,13,7,3,54,11,11,0,0,35.6,442,+4,1.9,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,70.3,1,0,0,0,8,3,3,54,7,7,0,0,35.4,438,-2,1.1,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,71.5,1,0,0,0,7,4,3,54,3,5,0,0,35.7,440,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノボリレーヴ,12,18.9,1,0,1200,1,0,0,0,4,8,5,442,-10,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,99.9,0,1,0,0,16,6,3,54,5,5,0,0,37.5,452,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノーモアサイレンス,5,16.7,1,0,1200,1,0,0,0,5,9,7,424,+6,0,1,0,3,51.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,74.6,1,0,0,0,16,6,3,51,9,9,0,0,39.2,418,-2,1.4,0,0,1,0,0,0,0,0,0,0,8,1,0,1200,71.1,1,0,0,0,16,9,3,51,2,2,0,0,36.9,420,+6,0.7,0,0,0,1,0,0,0,0,0,0,5,1,0,1200,70.5,1,0,0,0,18,18,3,51,2,2,0,0,36.0,414,-10,0.6,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,70.3,0,1,0,0,16,6,3,54,2,2,0,0,35.4,424,0,0.4,1,0,0,0,0,0,0,0,0,0,5,1,0,1200,72.5,1,0,0,0,16,7,3,51,1,1,0,0,37.6,424,+10,0.5
スキスキレンパツ,11,81.6,1,0,1200,1,0,0,0,5,10,9,454,-8,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,122.6,1,0,0,0,14,8,3,53,5,5,8,8,43.8,462,+4,4.1,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,98.3,0,1,0,0,16,1,3,54,6,6,4,0,36.1,458,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
