馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ナガラリバー,8,27.4,0,1,1800,0,1,0,0,1,1,2,412,-6,0,1,0,3,51.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,75.2,0,1,0,0,15,5,3,51,13,13,0,0,38.1,418,-6,1.3,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,87.8,0,1,0,0,15,10,3,54,12,9,0,0,38.4,424,-2,1.7,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,74.8,1,0,0,0,13,9,3,54,11,10,0,0,37.3,426,0,1.4,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,74.8,0,0,1,0,16,2,3,54,13,12,0,0,36.6,426,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノヘプバーン,15,52.9,0,1,1800,0,1,0,0,1,2,0,486,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エウプロシュネ,9,54.5,0,1,1800,0,1,0,0,2,3,2,436,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,112.1,1,0,0,0,13,8,3,54,4,5,0,0,36.9,438,+8,2.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,96.4,0,0,1,0,9,9,3,54,8,8,0,0,36.9,430,-2,1.8,1,0,0,0,0,0,0,0,0,0,6,1,0,1200,72.7,1,0,0,0,16,11,3,54,11,9,0,0,36.9,432,+2,0.7,1,0,0,0,0,0,0,0,0,0,11,1,0,1500,95.6,0,0,1,0,14,13,3,54,12,10,8,0,38.7,430,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サニーレイ,3,19.0,0,1,1800,0,1,0,0,2,4,2,450,-4,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,18,1,0,2000,126.7,1,0,0,0,18,12,3,53,18,17,8,16,38.0,454,-8,3.3,0,0,0,0,0,0,0,0,1,0,6,1,0,2000,125.1,1,0,0,0,8,1,3,54,8,8,6,6,35.5,462,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラッシュオブジョイ,5,7.7,0,1,1800,0,1,0,0,3,5,1,474,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,119.1,0,1,0,0,14,11,3,54,2,2,5,5,41.6,480,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウカラタチ,7,11.7,0,1,1800,0,1,0,0,3,6,3,470,0,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,119.1,0,1,0,0,10,7,3,54,5,6,6,7,40.2,470,0,1.4,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,118.4,1,0,0,0,14,2,3,54,9,8,9,9,38.6,470,0,2.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,116.8,1,0,0,0,16,12,3,54,9,9,13,11,39.2,470,+2,2.1,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,116.3,1,0,0,0,12,1,3,54,6,6,7,7,38.0,468,+6,0.3,0,0,0,0,0,0,0,1,0,0,8,1,0,1800,111.5,1,0,0,0,11,4,3,52,8,10,0,0,38.2,462,-2,2.7
キンメ,14,111.2,0,1,1800,0,1,0,0,4,7,5,468,-4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,75.2,1,0,0,0,16,13,3,54,13,13,0,0,39.4,472,+14,1.2,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,76.1,1,0,0,0,16,2,3,54,15,15,0,0,38.4,458,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミトノクイーン,6,23.9,0,1,1800,0,1,0,0,4,8,4,470,0,0,1,0,3,53.0,0,0,0,0,0,0,1,0,0,0,14,0,1,1800,120.0,0,1,0,0,15,8,3,54,15,15,15,15,40.9,470,+10,5.2,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,88.7,1,0,0,0,16,12,3,54,13,10,0,0,38.5,460,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リリープリンセス,4,8.0,0,1,1800,0,1,0,0,5,9,2,470,0,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,75.3,0,1,0,0,16,9,3,54,1,1,0,0,38.9,470,+6,0.9,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,74.2,1,0,0,0,13,8,3,54,13,12,0,0,36.7,464,-4,0.9,0,0,0,1,0,0,0,0,0,0,16,1,0,1200,71.8,1,0,0,0,18,5,3,54,4,5,0,0,37.0,468,+20,1.9,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,69.5,1,0,0,0,13,1,3,54,1,1,0,0,36.4,448,-4,0.5,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,70.6,1,0,0,0,10,8,3,54,1,1,0,0,35.7,452,0,0.3
コカボムクイーン,1,2.5,0,1,1800,0,1,0,0,5,10,2,448,+2,0,1,0,3,53.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,111.4,1,0,0,0,13,11,3,53,4,5,0,0,36.1,446,+4,1.3,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,125.3,1,0,0,0,15,15,3,53,2,2,2,2,35.3,442,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジュンサロマ,11,16.7,0,1,1800,0,1,0,0,6,11,4,452,-2,0,1,0,3,53.0,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,120.6,1,0,0,0,16,14,3,54,1,1,1,1,41.0,454,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スエヒロドラ,12,145.5,0,1,1800,0,1,0,0,6,12,2,442,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,11,0,1,1400,89.5,0,1,0,0,16,8,3,52,12,11,0,0,38.8,444,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クーファエラン,2,4.1,0,1,1800,0,1,0,0,7,13,2,440,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,74.7,0,1,0,0,16,5,3,54,7,6,0,0,37.7,444,+2,0.3,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,73.7,0,1,0,0,16,3,3,54,7,6,0,0,37.2,442,-2,0.6,0,0,0,0,0,0,0,0,1,0,3,0,1,1200,74.4,1,0,0,0,16,1,3,53,3,4,0,0,38.3,444,0,0.4,0,0,0,0,0,0,0,0,1,0,5,0,1,1200,74.2,1,0,0,0,16,1,3,53,4,4,0,0,38.1,444,0,1.0,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,111.1,1,0,0,0,15,13,3,54,6,6,6,5,41.6,444,-4,2.7
クリノマンチェスー,13,131.4,0,1,1800,0,1,0,0,7,14,3,412,+6,0,1,0,3,53.0,0,0,0,0,0,0,1,0,0,0,11,0,1,1400,88.9,0,1,0,0,16,10,3,54,12,13,0,0,39.1,406,-2,2.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1400,89.4,0,1,0,0,14,12,3,51,10,11,0,0,40.0,408,0,3.4,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,74.0,0,0,1,0,12,6,3,51,9,10,0,0,37.5,408,-6,1.5,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,76.0,0,1,0,0,8,8,3,51,4,3,0,0,38.6,414,+2,1.2,0,0,0,0,0,0,0,0,1,0,11,0,1,1200,75.6,1,0,0,0,13,7,3,54,3,6,0,0,39.8,412,-2,2.9
ミフラーブ,16,168.7,0,1,1800,0,1,0,0,8,15,1,476,-14,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,87.8,0,0,0,1,16,6,3,54,6,6,0,0,39.1,490,+4,2.8,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,121.0,1,0,0,0,16,15,3,54,2,2,2,2,40.2,486,-2,2.2,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,110.8,1,0,0,0,18,16,3,51,17,17,17,0,34.9,488,+6,1.4,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,112.8,1,0,0,0,9,9,3,51,7,7,9,0,34.0,482,-2,0.9,0,0,0,0,1,0,0,0,0,0,12,1,0,1600,102.1,0,0,0,1,13,10,3,54,2,2,0,0,39.5,484,+4,3.0
ウインクルゴール,10,61.3,0,1,1800,0,1,0,0,8,16,1,460,-6,0,1,0,3,51.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,119.5,0,1,0,0,12,1,3,51,12,12,11,9,39.7,466,-4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1,1200,78.5,0,0,1,0,16,10,3,54,12,14,0,0,39.5,470,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
