馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ゴールドブラッド,14,17.1,0,1,1800,1,0,0,0,1,1,21,500,+4,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,105.5,0,0,1,0,15,3,4,57,2,2,2,2,38.2,496,+4,1.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,95.3,0,0,1,0,16,11,4,57,4,4,0,0,36.2,492,0,-0.1,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,97.2,0,0,1,0,16,2,4,57,3,3,0,0,36.7,492,-2,0.6,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,97.7,0,1,0,0,16,7,4,57,3,3,0,0,37.0,494,-4,0.2,0,0,0,0,0,1,0,0,0,0,15,0,1,1800,115.9,1,0,0,0,16,3,4,57,6,6,7,7,39.5,498,+2,1.9
テイエムチューハイ,5,3.7,0,1,1800,1,0,0,0,1,2,3,454,-2,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,111.4,0,1,0,0,12,4,4,57,6,5,4,3,37.4,456,0,0.4,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,111.7,1,0,0,0,13,3,4,57,9,9,7,5,37.6,456,0,1.6,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.3,0,1,0,0,15,12,4,57,7,7,5,5,38.9,456,-4,1.2,0,0,0,0,0,0,0,0,0,1,9,0,1,1700,104.5,0,0,1,0,16,2,4,57,10,10,11,10,37.8,460,+8,1.1,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.4,1,0,0,0,13,1,4,57,5,4,5,2,38.9,452,0,-0.1
ラインフェルス,13,109.5,0,1,1800,1,0,0,0,2,3,5,490,-2,1,0,0,6,57.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,98.3,1,0,0,0,15,14,6,57,14,14,0,0,36.8,492,+8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,98.3,1,0,0,0,16,6,6,57,11,10,0,0,36.6,484,-4,0.9,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,98.0,1,0,0,0,16,1,6,55,14,14,0,0,36.7,488,-2,0.9,0,0,0,0,1,0,0,0,0,0,13,0,1,1400,88.2,1,0,0,0,15,1,6,57,15,15,0,0,38.3,490,+4,2.5
エヴィエイション,11,33.6,0,1,1800,1,0,0,0,2,4,8,506,+12,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,98.0,0,1,0,0,16,9,3,55,7,7,0,0,38.5,494,-4,2.6,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,113.0,1,0,0,0,15,11,3,54,7,8,8,4,37.8,498,+2,-0.1,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,113.8,1,0,0,0,15,15,3,54,3,3,2,2,38.2,496,-4,0.5,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,105.7,0,0,1,0,15,1,3,56,10,8,7,6,37.5,500,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エオリア,1,5.1,0,1,1800,1,0,0,0,3,5,4,484,-6,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,113.5,1,0,0,0,10,4,4,55,3,3,4,4,36.8,490,+6,0.2,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.1,1,0,0,0,12,12,4,55,10,10,9,4,36.7,484,+12,-1.2,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,112.6,0,1,0,0,12,3,4,55,12,12,10,10,37.2,472,-8,0.7,0,0,0,0,1,0,0,0,0,0,6,0,1,2100,132.2,0,0,0,1,16,14,4,51,2,2,2,2,37.1,480,0,1.2,0,0,0,0,1,0,0,0,0,0,2,0,1,2100,132.3,1,0,0,0,16,13,4,50,5,5,5,5,36.4,480,-2,0.0
フュージョンロック,8,3.8,0,1,1800,1,0,0,0,3,6,2,494,-2,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,106.2,1,0,0,0,15,13,4,56,1,1,1,1,37.5,496,+12,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,112.8,1,0,0,0,16,12,4,57,2,2,2,2,38.6,484,+2,0.1,0,0,0,1,0,0,0,0,0,0,2,0,1,1800,112.4,1,0,0,0,15,7,4,57,2,2,2,2,39.1,482,-4,0.2,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,106.8,1,0,0,0,15,5,4,54,1,2,2,1,39.1,486,-2,0.3
アルスフェルト,15,23.7,0,1,1800,1,0,0,0,4,7,17,462,-6,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1800,108.4,1,0,0,0,9,9,5,52,5,4,4,4,37.0,468,-4,1.9,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,105.5,1,0,0,0,12,6,5,55,5,5,4,3,37.4,472,+6,1.3,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,113.0,1,0,0,0,15,15,5,55,6,6,6,6,38.0,466,-8,-0.6,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,106.9,1,0,0,0,16,5,5,55,10,10,6,5,38.4,474,+2,0.3
ドゥリトル,3,22.5,0,1,1800,1,0,0,0,4,8,2,494,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,113.0,1,0,0,0,12,10,3,55,2,2,2,2,37.7,496,+10,1.1,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.9,1,0,0,0,16,9,3,54,2,2,2,2,36.9,486,+6,0.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,113.1,1,0,0,0,13,8,3,56,2,2,2,1,37.8,480,-6,0.2,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,113.3,1,0,0,0,16,11,3,56,15,15,13,11,38.3,486,-2,0.6,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,112.9,0,0,1,0,16,16,3,56,3,3,2,2,38.0,488,0,-0.3
サクラアリュール,6,8.1,0,1,1800,1,0,0,0,5,9,12,486,+22,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,0,1,2000,125.0,0,0,0,1,7,2,3,53,4,4,3,3,37.5,464,0,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,112.7,1,0,0,0,16,2,3,56,11,9,10,9,37.9,464,0,-0.2,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,112.5,0,0,1,0,12,10,3,56,6,6,6,5,37.8,464,-4,0.2,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,112.3,0,0,0,1,16,15,3,56,14,14,13,10,37.1,468,+10,0.7,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,115.5,1,0,0,0,8,7,3,55,4,4,4,4,39.6,458,-4,1.1
スズカスマート,10,98.9,0,1,1800,1,0,0,0,5,10,11,480,-12,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,114.4,1,0,0,0,14,9,4,55,12,12,12,10,39.1,492,+6,-0.3,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,105.5,1,0,0,0,16,12,4,55,13,12,10,10,38.0,486,-4,0.2,0,0,0,0,0,0,0,0,0,1,3,0,1,1700,106.0,1,0,0,0,16,5,4,55,12,13,12,10,38.3,490,+14,0.7,0,0,0,0,0,0,0,0,0,1,4,0,1,1700,106.1,1,0,0,0,16,7,4,55,13,15,12,11,37.6,476,-6,1.3,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,113.8,1,0,0,0,13,3,4,55,8,8,9,8,38.5,482,+6,1.7
