馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ネクストムーブ,2,2.8,0,1,1900,0,0,0,1,1,1,2,518,0,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,113.9,0,1,0,0,14,8,5,57,6,6,4,4,38.4,518,+4,0.5,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,113.8,0,1,0,0,16,5,5,57,6,6,5,1,39.5,514,-4,0.8,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,113.7,1,0,0,0,16,5,5,57,4,4,4,3,38.3,518,+4,0.1,0,0,0,0,0,0,1,0,0,0,11,0,1,1800,114.8,1,0,0,0,16,2,5,57,4,4,5,3,39.1,514,-6,1.3,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,110.5,0,0,1,0,16,3,5,57,1,1,1,1,38.2,520,+22,0.7
ワンダーウマス,10,17.9,0,1,1900,0,0,0,1,2,2,1,488,-4,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,116.5,0,1,0,0,13,5,4,56,7,7,6,7,41.2,492,+10,2.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,111.2,0,0,1,0,16,8,4,56,8,9,4,5,36.4,482,-4,-0.1,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,113.7,1,0,0,0,15,7,4,56,2,2,2,2,37.7,486,0,0.2,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,113.8,0,0,1,0,16,1,4,56,3,3,7,7,38.2,486,+24,0.8,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,116.0,0,1,0,0,16,12,4,55,2,2,5,9,40.8,462,-4,3.1
カカアコ,11,156.6,0,1,1900,0,0,0,1,2,3,15,462,-2,0,1,0,4,53.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,112.7,0,0,0,1,12,10,4,52,11,11,11,11,37.3,464,0,0.9,0,0,0,0,0,0,0,1,0,0,7,0,1,1900,121.0,0,1,0,0,9,1,4,50,9,9,9,8,38.6,464,0,1.8,0,0,0,0,0,0,1,0,0,0,13,0,1,1800,115.6,1,0,0,0,16,7,4,49,6,11,16,16,40.1,464,+2,3.6,0,0,0,0,0,0,1,0,0,0,5,0,1,1800,113.9,0,1,0,0,16,4,4,49,13,13,13,11,37.9,462,+12,1.7,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,113.0,0,1,0,0,16,5,4,53,13,13,12,13,37.2,450,+4,1.0
ナムラカブト,12,8.5,0,1,1900,0,0,0,1,3,4,1,504,+8,1,0,0,4,53.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.6,0,1,0,0,16,13,4,53,12,11,0,0,36.7,496,+4,0.4,0,0,0,0,0,0,0,1,0,0,16,0,1,1800,116.9,1,0,0,0,16,9,4,56,13,13,16,16,41.2,492,0,4.7,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,115.3,1,0,0,0,15,9,4,56,13,13,7,4,39.6,492,-2,1.9,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,112.5,0,1,0,0,16,6,4,56,7,4,5,5,37.4,494,-2,0.5,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.7,1,0,0,0,11,9,4,56,5,5,6,4,38.5,496,-2,1.0
マテラリードル,4,15.6,0,1,1900,0,0,0,1,3,5,2,528,+4,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1900,121.9,1,0,0,0,15,10,5,57,1,1,2,1,38.8,524,0,0.3,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,115.3,0,1,0,0,16,7,5,57,8,9,8,11,40.2,524,+6,2.3,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,112.4,0,0,1,0,10,8,5,56,1,1,1,3,38.3,518,+2,1.8,0,0,0,0,0,0,0,1,0,0,12,0,1,1800,114.4,0,1,0,0,16,10,5,56,10,10,10,10,39.4,516,+20,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,114.7,1,0,0,0,15,5,5,56,2,2,2,2,38.4,496,-14,-0.3
ジュンマシュウ,15,138.6,0,1,1900,0,0,0,1,4,6,7,520,-8,1,0,0,4,54.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.7,1,0,0,0,12,11,4,56,6,5,3,2,38.5,528,+3,-0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1300,86.4,1,0,0,0,10,7,4,56,5,5,4,1,38.3,525,-4,-0.3,0,0,0,0,0,0,0,0,0,0,5,0,1,900,56.5,1,0,0,0,12,4,4,56,3,5,0,0,37.3,529,-8,0.8,0,0,0,0,0,0,0,0,0,0,9,0,1,900,56.1,1,0,0,0,12,12,4,56,10,10,0,0,36.5,537,+11,2.0,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,117.3,0,0,0,1,15,10,4,55,11,11,11,13,40.9,526,-4,3.4
エフハリスト,3,26.7,0,1,1900,0,0,0,1,4,7,1,472,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1900,123.0,0,1,0,0,9,1,5,57,7,7,5,6,41.1,476,+10,1.8,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,111.0,0,0,1,0,16,6,5,57,7,7,6,7,38.2,466,0,1.2,0,0,0,0,0,0,0,1,0,0,8,0,1,1900,118.4,0,0,0,1,12,6,5,57,2,2,3,3,38.2,466,+2,0.7,0,0,0,0,0,0,0,1,0,0,4,0,1,1900,119.6,0,1,0,0,9,9,5,57,5,5,5,5,38.1,464,+4,0.4,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,107.3,1,0,0,0,16,15,5,55,4,5,3,5,40.5,460,+4,1.4
ダブルアックス,9,25.7,0,1,1900,0,0,0,1,5,8,2,532,+10,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,115.1,0,1,0,0,14,7,5,57,10,10,11,12,38.6,522,-18,1.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1700,113.5,1,0,0,0,9,7,5,57,5,5,2,1,39.5,540,+3,-0.9,0,0,0,0,0,0,0,0,0,0,1,0,1,1870,129.7,1,0,0,0,6,4,5,56,4,4,3,3,39.0,537,+9,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1870,127.0,0,0,1,0,9,1,5,56,8,8,1,1,37.9,528,-4,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1700,115.2,1,0,0,0,11,8,5,57,10,10,5,4,39.3,532,+6,0.2
シャイニーゲール,6,13.1,0,1,1900,0,0,0,1,5,9,13,470,+8,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,120.6,1,0,0,0,14,10,4,55,11,12,11,12,35.7,462,+4,1.0,0,0,0,0,0,0,1,0,0,0,7,1,0,2000,120.2,1,0,0,0,13,12,4,54,7,7,8,9,34.5,458,-12,1.1,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,113.9,0,1,0,0,16,3,4,54,6,6,6,6,37.6,470,+6,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,2000,122.3,1,0,0,0,9,9,4,56,5,5,5,3,34.5,464,-2,0.2,0,0,0,0,0,0,0,0,1,0,5,1,0,2000,120.9,1,0,0,0,11,4,4,56,6,6,7,6,35.7,466,-4,0.6
ユウチェンジ,7,6.2,0,1,1900,0,0,0,1,6,10,2,514,+4,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,96.7,0,1,0,0,14,7,5,57,7,7,0,0,37.0,510,+2,0.9,0,0,0,0,0,0,0,0,1,0,12,1,0,1600,96.0,1,0,0,0,13,1,5,57,5,6,0,0,36.7,508,+4,2.4,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,108.3,1,0,0,0,14,6,5,57,5,5,0,0,33.3,504,+4,0.2,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,108.2,1,0,0,0,13,1,5,53,3,2,0,0,36.2,500,0,0.7,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,94.3,1,0,0,0,9,2,5,57,6,5,0,0,33.9,500,+2,0.5
