馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タケショウベスト,3,3.9,1,0,1200,0,1,0,0,1,1,7,466,+6,0,1,0,4,54.0,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,81.6,1,0,0,0,18,17,4,54,14,15,0,0,33.6,460,-2,0.1,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,68.7,1,0,0,0,16,5,4,54,7,5,0,0,35.2,462,+2,0.2,0,0,0,0,0,1,0,0,0,0,2,1,0,1200,68.4,0,0,1,0,15,5,4,53,5,3,0,0,34.9,460,-4,0.1,0,0,0,1,0,0,0,0,0,0,2,1,0,1200,68.6,1,0,0,0,17,6,4,52,12,12,0,0,33.7,464,+6,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,69.1,1,0,0,0,15,10,4,52,4,3,0,0,34.5,458,+14,-0.2
グランドポピー,14,29.9,1,0,1200,0,1,0,0,1,2,4,488,+2,0,1,0,6,52.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,72.4,1,0,0,0,16,8,6,53,15,15,0,0,36.2,486,-4,0.6,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,72.0,1,0,0,0,16,8,6,53,2,2,0,0,37.0,490,+8,-0.6,0,0,1,0,0,0,0,0,0,0,8,1,0,1200,69.5,1,0,0,0,15,10,6,55,4,4,0,0,35.0,482,-18,0.4,0,0,0,0,0,0,0,1,0,0,6,1,0,1200,70.1,0,1,0,0,17,13,6,52,3,3,0,0,34.9,500,+10,0.7,0,0,0,0,0,0,0,0,1,0,3,1,0,1200,69.1,0,1,0,0,16,15,6,52,3,3,0,0,34.8,490,+4,0.0
チェリースプリング,18,231.7,1,0,1200,0,1,0,0,2,3,12,448,+10,0,1,0,4,51.0,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,71.9,1,0,0,0,15,1,4,51,4,4,0,0,37.7,438,-4,0.9,0,1,0,0,0,0,0,0,0,0,16,1,0,1200,70.6,1,0,0,0,16,6,4,51,7,8,0,0,36.0,442,+2,1.5,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,59.0,1,0,0,0,12,5,4,52,1,1,0,0,36.0,440,-2,-0.3,0,1,0,0,0,0,0,0,0,0,2,0,1,1000,59.0,1,0,0,0,12,12,4,52,1,1,0,0,36.2,442,+2,0.3,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,71.8,0,0,0,1,16,2,4,51,1,1,0,0,37.7,440,+6,1.3
エンゲルヘン,1,5.9,1,0,1200,0,1,0,0,2,4,13,452,-6,0,1,0,4,53.0,0,0,0,0,0,0,0,1,0,0,12,1,0,1200,74.4,0,0,0,1,13,3,4,53,2,2,0,0,39.5,458,0,1.7,0,0,0,0,0,0,0,0,1,0,2,1,0,1200,68.9,1,0,0,0,15,9,4,53,2,2,0,0,34.0,458,+14,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1200,69.1,1,0,0,0,13,2,4,54,2,2,0,0,34.6,444,0,-0.2,0,0,0,0,0,0,0,1,0,0,2,1,0,1400,83.6,0,1,0,0,14,4,4,54,3,3,0,0,34.8,444,-2,0.0,0,0,0,0,0,0,1,0,0,0,9,1,0,1400,83.1,1,0,0,0,16,6,4,54,1,1,0,0,35.4,446,+2,0.6
アドマイヤスカイ,6,25.2,1,0,1200,0,1,0,0,3,5,15,462,+14,1,0,0,6,53.0,0,0,0,0,0,0,0,1,0,0,12,1,0,1400,82.2,0,0,1,0,14,15,6,57,11,9,0,0,34.8,448,+4,0.8,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,83.0,0,0,1,0,13,10,6,57,11,12,0,0,35.9,444,-16,1.4,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,67.9,1,0,0,0,15,7,6,53,13,12,0,0,33.7,460,+14,0.1,0,0,0,0,0,0,0,0,1,0,7,1,0,1400,81.4,1,0,0,0,10,2,6,57,5,6,0,0,34.2,446,-4,0.4,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,120.6,1,0,0,0,12,2,6,57,5,5,4,3,36.0,450,-2,0.8
ディアエナ,5,20.5,1,0,1200,0,1,0,0,3,6,8,528,+8,0,1,0,6,52.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,73.3,1,0,0,0,16,6,6,54,9,10,0,0,38.0,520,+10,1.3,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,68.3,1,0,0,0,15,2,6,52,9,8,0,0,34.8,510,+4,0.5,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,68.2,1,0,0,0,11,8,6,55,7,7,0,0,34.5,506,-4,0.9,0,0,0,0,0,0,1,0,0,0,5,1,0,1200,68.3,1,0,0,0,12,11,6,55,3,3,0,0,34.2,510,-16,0.0,0,0,0,1,0,0,0,0,0,0,6,1,0,1200,69.4,1,0,0,0,14,14,6,55,2,2,0,0,35.1,526,0,0.4
ワールドフォーラブ,2,4.1,1,0,1200,0,1,0,0,4,7,4,442,0,0,1,0,4,53.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1200,69.3,1,0,0,0,16,12,4,54,12,10,0,0,34.6,442,-4,0.3,0,0,0,0,0,0,1,0,0,0,1,1,0,1200,68.7,1,0,0,0,17,12,4,54,6,5,0,0,34.0,446,+20,-0.1,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,99.9,0,0,0,1,9,7,4,54,2,2,0,0,37.4,426,-14,1.3,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,109.6,1,0,0,0,11,9,4,54,8,7,0,0,34.2,440,+2,0.7,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,95.3,1,0,0,0,12,11,4,54,1,1,0,0,36.7,438,-4,2.1
メイショウヤマホコ,9,34.6,1,0,1200,0,1,0,0,4,8,1,478,0,1,0,0,8,54.0,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,81.6,1,0,0,0,18,14,8,57,16,17,0,0,34.4,478,-2,0.2,0,0,0,0,0,0,1,0,0,0,13,1,0,1600,95.0,1,0,0,0,14,14,8,57,11,13,14,0,34.5,480,-4,1.0,0,0,0,0,0,0,1,0,0,0,8,1,0,1400,81.4,0,1,0,0,14,10,8,57,11,12,0,0,34.1,484,+4,0.8,0,0,0,0,0,0,0,0,1,0,8,1,0,1400,81.5,1,0,0,0,10,1,8,57,3,5,0,0,34.3,480,+14,0.5,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,96.8,1,0,0,0,9,1,8,57,8,8,0,0,33.7,466,-12,1.2
ジョイフル,4,13.4,1,0,1200,0,1,0,0,5,9,6,512,+6,1,0,0,4,54.0,0,0,0,0,0,1,0,0,0,0,5,1,0,1200,69.3,1,0,0,0,16,7,4,55,11,11,0,0,34.0,506,+2,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,69.6,1,0,0,0,16,12,4,55,2,2,0,0,34.7,504,-2,-0.2,0,0,0,1,0,0,0,0,0,0,3,1,0,1200,70.1,0,0,1,0,18,13,4,54,4,4,0,0,35.5,506,-2,0.3,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,84.3,0,0,0,1,16,16,4,55,2,2,0,0,36.6,508,+4,0.3,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,93.7,1,0,0,0,16,8,4,55,1,1,1,0,36.0,504,-2,0.4
ブラックバード,16,39.5,1,0,1200,0,1,0,0,5,10,4,468,-8,0,0,1,6,55.0,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,69.7,1,0,0,0,16,11,6,57,5,3,0,0,35.7,476,+8,0.7,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,68.9,1,0,0,0,16,6,6,55,3,2,0,0,35.6,468,+2,0.4,0,0,0,1,0,0,0,0,0,0,4,1,0,1000,56.4,0,1,0,0,13,5,6,57,9,0,0,0,33.6,466,+6,0.3,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,55.5,1,0,0,0,12,2,6,57,4,0,0,0,33.1,460,+4,1.1,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,68.7,1,0,0,0,14,13,6,57,2,2,0,0,35.4,456,-10,-0.2
