馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タガノヒルクライム,4,5.5,1,0,2400,1,0,0,0,1,1,2,450,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,107.4,1,0,0,0,11,3,3,56,6,5,0,0,34.7,454,-2,0.9,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,113.4,0,0,1,0,16,15,3,56,14,12,0,0,35.6,456,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タマモブラボー,7,241.2,1,0,2400,1,0,0,0,2,2,0,496,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,1,0,1600,96.9,1,0,0,0,16,9,3,56,12,11,0,0,35.2,498,+8,1.0,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,124.3,1,0,0,0,12,8,3,52,8,8,8,9,34.8,490,-6,1.4,0,0,0,0,0,0,1,0,0,0,16,1,0,1400,86.1,1,0,0,0,18,3,3,55,18,18,0,0,35.9,496,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインドエルドール,10,416.2,1,0,2400,1,0,0,0,3,3,1,432,+8,1,0,0,3,53.0,0,0,0,0,0,0,1,0,0,0,11,1,0,2000,125.9,0,1,0,0,18,1,3,54,10,10,11,10,36.7,424,-10,1.7,0,0,0,0,0,0,0,1,0,0,15,1,0,1600,102.3,0,1,0,0,16,9,3,56,14,15,0,0,38.4,434,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒルトップパレス,8,31.3,1,0,2400,1,0,0,0,4,4,1,450,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,0,2200,135.3,1,0,0,0,13,8,3,56,10,10,10,8,36.1,454,+2,2.0,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,122.8,1,0,0,0,16,9,3,54,12,12,12,12,36.0,452,-2,0.9,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,123.7,1,0,0,0,12,2,3,54,1,1,1,1,35.1,454,-4,0.8,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,109.3,1,0,0,0,13,4,3,54,1,1,0,0,35.5,458,0,0.7,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,116.5,1,0,0,0,14,13,3,55,12,12,12,10,37.7,458,0,2.2
ミコデイジーラブ,9,67.5,1,0,2400,1,0,0,0,5,5,1,510,0,0,1,0,3,51.0,0,0,0,0,0,0,0,0,1,0,5,1,0,2200,135.3,1,0,0,0,13,6,3,51,12,11,13,10,35.8,510,-2,2.0,0,0,0,0,0,0,0,0,1,0,8,1,0,2400,151.8,1,0,0,0,11,7,3,53,7,6,6,5,35.9,512,+4,1.8,0,0,0,0,0,0,0,0,0,1,13,1,0,2000,122.7,1,0,0,0,16,1,3,51,15,16,16,16,35.7,508,+12,2.0,0,0,0,0,0,0,0,0,1,0,13,1,0,1800,110.7,1,0,0,0,16,8,3,54,16,15,0,0,36.1,496,-12,2.7,0,0,0,0,0,0,0,1,0,0,12,0,1,1800,121.7,1,0,0,0,14,8,3,54,13,13,13,13,40.9,508,0,7.4
ラストクルセイド,5,6.7,1,0,2400,1,0,0,0,5,6,1,460,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,1,0,2200,134.8,1,0,0,0,13,1,3,56,3,3,3,3,36.1,460,0,1.5,0,0,0,0,0,0,0,0,1,0,4,1,0,2400,150.7,1,0,0,0,11,4,3,56,3,2,2,1,35.1,460,-10,0.7,0,0,0,0,0,0,0,1,0,0,6,1,0,2000,124.1,1,0,0,0,12,1,3,53,4,4,3,3,36.1,470,+2,0.9,0,0,0,0,0,0,0,1,0,0,13,1,0,2000,124.9,0,1,0,0,15,9,3,56,13,14,15,14,36.0,468,-2,1.2,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,109.3,1,0,0,0,18,3,3,55,8,8,0,0,34.6,470,+4,0.9
バウンスバッカー,3,87.5,1,0,2400,1,0,0,0,6,7,2,440,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,13,1,0,1600,96.5,1,0,0,0,16,9,3,56,12,14,0,0,34.4,444,+14,1.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,110.8,1,0,0,0,11,9,3,54,6,4,0,0,34.8,430,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウイントラゲット,12,114.0,1,0,2400,1,0,0,0,6,8,2,498,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,117.5,1,0,0,0,14,12,3,56,7,9,10,12,38.4,504,+2,2.1,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,118.4,0,1,0,0,16,5,3,55,13,13,14,12,40.2,502,-2,3.1,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,116.4,1,0,0,0,9,5,3,55,8,8,8,8,38.4,504,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンチェイン,11,57.9,1,0,2400,1,0,0,0,7,9,1,482,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,7,1,0,2200,136.0,1,0,0,0,13,5,3,56,6,7,6,5,37.1,488,+8,2.7,0,0,0,0,0,0,0,1,0,0,14,0,1,1800,116.9,0,0,1,0,16,13,3,55,9,10,12,11,40.2,480,+14,3.0,0,0,0,0,0,0,0,0,0,1,8,1,0,1800,112.5,0,1,0,0,8,7,3,54,2,2,5,6,38.2,466,0,2.2,0,0,0,0,0,0,0,0,0,1,6,1,0,1800,112.3,1,0,0,0,12,4,3,54,8,8,8,8,36.7,466,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウロセツ,1,8.9,1,0,2400,1,0,0,0,7,10,2,492,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,3,1,0,2000,121.6,1,0,0,0,18,12,3,56,9,9,9,7,36.5,488,-2,0.5,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,123.9,1,0,0,0,12,5,3,56,4,4,5,6,35.8,490,+4,0.7,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,125.2,1,0,0,0,18,7,3,56,7,6,6,5,35.3,486,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピボットポイント,6,3.1,1,0,2400,1,0,0,0,8,11,7,464,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,4,1,0,2200,136.5,1,0,0,0,16,5,3,56,7,7,14,10,35.6,470,-2,0.3,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,122.6,1,0,0,0,13,10,3,55,11,11,10,9,35.1,472,-2,0.3,0,0,0,0,0,0,0,1,0,0,5,1,0,1800,111.6,0,1,0,0,12,7,3,55,9,11,0,0,36.5,474,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スヴァルナ,2,2.5,1,0,2400,1,0,0,0,8,12,11,492,-12,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,108.8,1,0,0,0,18,15,3,55,8,8,0,0,34.1,504,+4,0.4,0,0,0,0,0,0,1,0,0,0,2,1,0,2000,123.0,1,0,0,0,12,9,3,55,6,6,5,3,34.1,500,+4,0.1,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,123.1,1,0,0,0,18,9,3,55,9,9,7,5,35.2,496,-2,0.1,0,0,0,0,0,0,0,0,0,1,9,1,0,1800,110.2,1,0,0,0,11,8,3,54,3,5,6,6,37.7,498,-2,1.2,0,0,0,0,0,0,1,0,0,0,3,1,0,2000,125.6,1,0,0,0,10,9,3,54,6,6,4,2,33.8,500,0,0.9
