馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ライナス,3,5.7,0,1,1700,1,0,0,0,1,1,2,482,+6,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,113.7,0,1,0,0,11,3,3,55,3,3,3,2,38.1,476,-4,0.4,0,0,0,0,0,0,0,0,0,1,5,0,1,1700,104.3,0,0,1,0,15,3,3,54,5,5,7,6,37.3,480,0,0.4,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,106.3,1,0,0,0,16,10,3,54,3,3,2,2,37.1,480,+10,0.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,115.9,1,0,0,0,16,1,3,54,9,9,7,8,38.4,470,+2,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,114.5,1,0,0,0,15,8,3,56,3,3,4,2,37.5,468,-4,-0.1
ナイトスプライト,10,81.3,0,1,1700,1,0,0,0,2,2,1,454,-6,0,1,0,3,53.0,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,71.9,0,0,0,1,15,14,3,51,8,8,0,0,37.1,460,-6,2.0,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,71.6,0,0,1,0,14,7,3,52,12,11,0,0,36.4,466,+8,0.5,0,0,0,0,0,0,1,0,0,0,15,1,0,1600,97.3,0,0,1,0,16,6,3,52,2,5,6,0,38.4,458,0,2.9,0,0,0,0,0,0,0,0,1,0,5,1,0,1400,84.5,0,1,0,0,17,10,3,52,10,10,0,0,36.6,458,0,1.5,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,98.0,0,0,1,0,9,3,3,51,3,4,0,0,36.0,458,0,0.8
イチネンプリンス,9,25.2,0,1,1700,1,0,0,0,2,3,1,454,-4,1,0,0,3,55.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,113.5,1,0,0,0,13,7,3,55,11,11,9,9,38.1,458,+10,1.6,0,0,0,0,0,0,0,0,0,1,7,0,1,1700,106.0,1,0,0,0,16,2,3,53,6,5,8,7,38.2,448,-8,1.3,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,85.8,0,1,0,0,16,2,3,56,15,14,0,0,37.0,456,0,0.7,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,86.2,1,0,0,0,16,4,3,56,13,12,0,0,37.3,456,-4,0.7,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,84.4,0,0,1,0,15,4,3,56,11,10,0,0,37.7,460,+6,0.9
ディスカバー,6,40.5,0,1,1700,1,0,0,0,3,4,43,478,-4,1,0,0,4,57.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,115.3,1,0,0,0,16,3,4,55,9,9,11,13,37.0,482,+12,1.8,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,113.5,1,0,0,0,16,15,4,55,11,12,11,10,37.4,470,+6,0.0,0,0,1,0,0,0,0,0,0,0,10,0,1,1700,107.8,1,0,0,0,15,9,4,55,11,11,13,14,38.6,464,-5,1.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1870,127.0,0,0,1,0,11,10,4,55,5,6,3,3,39.3,469,+6,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1700,113.7,0,0,1,0,9,3,4,56,3,4,2,2,38.5,463,+1,-0.7
レッドアルディ,15,60.9,0,1,1700,1,0,0,0,3,5,3,500,0,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,116.9,0,1,0,0,11,3,3,55,6,6,11,11,40.6,500,+2,4.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1700,107.6,1,0,0,0,14,11,3,56,2,2,2,2,38.3,498,+12,0.0,0,0,0,0,0,0,0,0,1,0,8,0,1,2000,130.0,0,1,0,0,15,9,3,56,6,7,8,10,39.9,486,+2,1.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1900,123.8,1,0,0,0,16,4,3,56,4,3,10,12,40.1,484,-2,2.9,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,117.4,1,0,0,0,11,9,3,56,3,3,3,3,39.1,486,-14,2.1
サンシャーロット,4,35.3,0,1,1700,1,0,0,0,4,6,2,438,+4,0,1,0,4,55.0,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,115.2,0,1,0,0,13,9,4,53,13,13,11,11,37.3,434,+2,0.7,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,86.3,0,1,0,0,16,4,4,55,16,15,0,0,37.9,432,0,0.7,1,0,0,0,0,0,0,0,0,0,5,0,1,1700,106.4,1,0,0,0,14,10,4,53,10,10,11,11,37.9,432,-8,0.7,0,0,0,0,0,0,1,0,0,0,15,1,0,1400,82.9,1,0,0,0,18,12,4,52,18,18,0,0,35.8,440,-4,1.7,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,85.4,0,0,1,0,16,12,4,55,15,14,0,0,36.0,444,+6,1.1
クレスコブレイブ,8,20.1,0,1,1700,1,0,0,0,4,7,2,510,+4,1,0,0,4,55.0,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,72.6,0,1,0,0,12,4,4,57,11,11,0,0,36.4,506,-6,0.4,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,85.3,0,1,0,0,16,7,4,57,16,14,0,0,36.7,512,+8,0.6,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,112.9,1,0,0,0,15,6,4,57,15,15,15,15,37.3,504,0,1.6,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,72.8,1,0,0,0,15,8,4,57,14,12,0,0,36.8,504,-10,0.7,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,72.9,1,0,0,0,16,16,4,57,5,5,0,0,37.8,514,+6,1.3
ディーエスファニー,13,133.4,0,1,1700,1,0,0,0,5,8,8,448,0,1,0,0,4,57.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,115.4,1,0,0,0,15,12,4,57,4,4,4,9,40.4,448,+2,2.4,1,0,0,0,0,0,0,0,0,0,5,0,1,1700,104.6,0,0,0,1,14,12,4,57,9,9,9,8,37.7,446,-2,0.7,1,0,0,0,0,0,0,0,0,0,7,0,1,1700,106.6,1,0,0,0,14,12,4,57,3,3,3,1,37.6,448,-8,0.7,0,0,0,0,0,0,0,0,0,0,4,0,1,1500,97.6,1,0,0,0,12,7,4,56,2,2,2,3,39.8,456,+4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グローバルリーチ,14,56.1,0,1,1700,1,0,0,0,5,9,1,450,-2,1,0,0,3,53.0,0,0,0,1,0,0,0,0,0,0,14,0,1,1200,72.6,0,0,1,0,15,5,3,54,14,14,0,0,36.7,452,-2,2.3,0,0,0,0,0,0,0,0,0,1,17,1,0,1200,68.9,1,0,0,0,18,10,3,53,17,17,0,0,34.7,454,-2,1.8,0,0,0,0,0,0,0,0,0,1,14,1,0,1200,69.8,1,0,0,0,14,14,3,54,10,12,0,0,35.3,456,+4,2.2,0,0,0,0,0,0,0,0,1,0,1,1,0,1200,70.3,1,0,0,0,9,5,3,54,7,7,0,0,34.4,452,-4,-0.2,0,0,0,0,0,0,0,0,1,0,4,1,0,1200,70.9,0,1,0,0,15,5,3,54,5,4,0,0,35.2,456,-8,0.3
レオステップアップ,7,67.5,0,1,1700,1,0,0,0,6,10,2,490,+2,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,115.2,0,1,0,0,11,8,3,55,5,6,5,6,39.3,488,+2,1.9,0,0,0,0,1,0,0,0,0,0,12,0,1,2100,135.7,1,0,0,0,16,9,3,56,3,5,6,7,39.6,486,-2,2.6,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,115.2,1,0,0,0,15,9,3,56,3,2,3,3,37.9,488,-4,-0.2,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,109.2,1,0,0,0,15,6,3,56,2,2,2,2,39.4,492,-2,0.1,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,108.3,1,0,0,0,15,3,3,55,7,7,6,4,39.7,494,+2,0.5
