馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フォースリッチ,8,71.6,5.4,9.8,0,1,2400,1,0,0,0,1,1,16,476,-2,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,7,0,1,2400,159.1,1,0,0,0,13,7,5,57,8,8,3,2,41.5,478,+4,1.1,0,0,0,0,1,0,0,0,0,0,6,0,1,2100,135.6,1,0,0,0,16,11,5,57,9,9,3,2,38.8,474,0,1.1,0,0,0,0,0,1,0,0,0,0,4,0,1,2400,157.5,1,0,0,0,16,8,5,57,3,3,3,2,40.6,474,-6,0.9,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,116.0,1,0,0,0,16,7,5,57,10,10,11,11,38.5,480,+6,1.8,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,108.0,1,0,0,0,14,11,5,57,13,13,12,12,38.5,474,0,1.9
ウインランブル,11,127.1,14.4,26.2,0,1,2400,1,0,0,0,2,2,1,476,-2,1,0,0,5,57.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,108.9,1,0,0,0,14,1,5,57,9,10,12,10,39.1,478,-3,2.4,0,0,0,0,0,0,0,0,0,0,7,0,1,1600,105.3,0,0,1,0,14,1,5,57,10,11,11,9,39.9,481,-5,1.6,0,0,0,0,0,0,0,0,0,0,5,0,1,1600,104.6,1,0,0,0,14,7,5,57,7,7,1,2,39.8,486,+13,0.6,0,0,0,0,0,0,0,0,0,0,2,0,1,1900,126.9,1,0,0,0,10,3,5,57,4,4,5,0,38.9,473,-6,0.6,0,0,0,0,0,0,0,0,0,0,6,0,1,1800,117.7,1,0,0,0,14,5,5,57,8,8,9,8,39.2,479,-4,0.3
スズカロング,6,2.9,1.1,1.4,0,1,2400,1,0,0,0,3,3,13,486,+6,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,8,0,1,2100,135.2,1,0,0,0,15,8,4,57,6,7,7,6,39.5,480,0,1.7,0,0,0,0,0,1,0,0,0,0,8,0,1,2400,156.9,1,0,0,0,13,3,4,56,4,3,2,3,39.0,480,+4,0.7,0,0,0,0,0,0,1,0,0,0,3,0,1,1900,119.5,0,1,0,0,16,5,4,55,5,4,4,4,38.7,476,-4,0.5,0,0,0,0,0,1,0,0,0,0,2,0,1,2400,157.6,1,0,0,0,14,8,4,55,4,4,2,2,39.7,480,-2,0.2,0,0,0,0,0,0,0,1,0,0,9,0,1,1900,120.4,1,0,0,0,15,5,4,55,11,11,9,10,38.2,482,+8,0.9
イルフォーコン,1,24.4,2.7,4.6,0,1,2400,1,0,0,0,4,4,2,460,-4,1,0,0,5,57.0,0,1,0,0,0,0,0,0,0,0,8,0,1,2400,157.5,0,1,0,0,8,1,5,57,3,3,4,4,42.0,464,0,3.8,0,1,0,0,0,0,0,0,0,0,7,1,0,2600,160.4,1,0,0,0,12,10,5,57,5,5,7,9,36.1,464,0,1.0,0,0,0,0,1,0,0,0,0,0,6,0,1,2100,135.8,1,0,0,0,13,6,5,57,7,8,8,10,37.3,464,+8,0.7,0,0,0,0,0,1,0,0,0,0,2,0,1,2400,158.0,1,0,0,0,13,6,5,57,3,3,3,3,39.1,456,-4,0.1,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,114.3,1,0,0,0,16,16,5,57,10,10,2,1,38.4,460,-4,0.3
フィールドドウサン,7,3.2,1.3,1.9,0,1,2400,1,0,0,0,5,6,1,530,0,1,0,0,3,54.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1700,107.3,1,0,0,0,14,10,3,56,5,5,3,2,38.7,530,+4,0.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,114.8,0,0,1,0,16,11,3,56,2,2,2,2,39.7,526,+4,2.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,115.1,0,1,0,0,16,1,3,56,7,6,6,4,39.9,522,+4,0.2,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,96.2,1,0,0,0,15,4,3,55,3,3,0,0,35.0,518,-6,0.9,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,97.5,0,0,1,0,15,15,3,55,1,1,0,0,37.1,524,-2,0.8
ゴッドスパロウ,9,19.1,2.7,4.6,0,1,2400,1,0,0,0,6,7,1,526,-2,1,0,0,3,54.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,108.8,1,0,0,0,14,2,3,54,9,10,10,6,39.1,528,-4,2.3,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,115.0,1,0,0,0,13,13,3,56,13,13,12,11,37.6,532,+4,1.3,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,114.1,1,0,0,0,14,9,3,56,12,12,12,13,38.2,528,-6,1.6,0,0,0,0,0,0,0,0,1,0,13,0,1,1800,116.1,1,0,0,0,16,16,3,56,13,11,7,7,41.0,534,+2,3.4,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,116.1,1,0,0,0,16,6,3,56,9,9,7,4,40.3,532,-8,0.8
ランドジュピター,3,49.4,6.6,12.0,0,1,2400,1,0,0,0,6,8,4,456,0,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1900,120.2,1,0,0,0,15,14,4,56,11,11,14,11,37.6,456,-4,1.5,0,0,0,0,0,0,0,0,1,0,16,0,1,1800,116.2,1,0,0,0,16,12,4,56,15,15,15,16,38.2,460,-12,2.3,0,0,0,0,0,0,0,0,0,1,6,0,1,2400,155.7,1,0,0,0,16,7,4,55,9,9,13,12,40.0,472,+6,2.1,0,0,0,0,0,0,0,0,0,1,15,0,1,1700,110.4,1,0,0,0,16,16,4,56,13,14,14,15,41.2,466,-4,4.9,0,0,0,0,0,0,1,0,0,0,10,0,1,1900,122.9,0,1,0,0,13,1,4,55,10,10,13,13,37.6,470,0,1.5
トモジャプリマ,5,158.5,10.1,18.5,0,1,2400,1,0,0,0,7,9,1,450,0,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,12,1,0,2000,123.5,1,0,0,0,13,11,4,53,7,7,8,10,35.0,450,0,0.9,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,100.0,1,0,0,0,16,7,4,52,11,11,0,0,39.0,450,-8,2.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,100.5,1,0,0,0,16,13,4,55,8,10,0,0,39.4,458,0,1.6,0,0,1,0,0,0,0,0,0,0,8,1,0,1800,111.9,0,1,0,0,16,12,4,53,13,13,14,13,37.4,458,+20,1.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,103.8,0,0,0,1,9,6,4,54,4,4,2,2,39.6,438,+1,0.0
ヨシヒコ,2,20.3,3.7,6.5,0,1,2400,1,0,0,0,7,10,3,482,+4,1,0,0,4,56.0,0,0,1,0,0,0,0,0,0,0,9,1,0,2600,164.7,0,1,0,0,12,12,4,57,2,2,2,5,39.5,478,-10,2.4,0,0,0,0,1,0,0,0,0,0,7,1,0,2000,120.4,1,0,0,0,11,4,4,57,2,2,2,0,36.3,488,0,1.1,0,0,0,1,0,0,0,0,0,0,13,1,0,2400,153.3,0,0,1,0,15,2,4,57,3,3,3,4,39.4,488,-4,2.1,0,0,1,0,0,0,0,0,0,0,10,1,0,2600,162.0,1,0,0,0,16,16,4,57,7,6,3,6,37.8,492,+10,1.4,1,0,0,0,0,0,0,0,0,0,6,1,0,2600,161.3,1,0,0,0,12,10,4,54,2,2,2,2,36.2,482,+12,0.5
エンパイアカラー,10,3.1,1.2,1.7,0,1,2400,1,0,0,0,8,11,2,500,-2,0,0,1,4,55.0,0,1,0,0,0,0,0,0,0,0,2,0,1,2400,154.1,0,1,0,0,8,8,4,55,1,1,1,1,39.4,502,+4,0.4,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,104.7,0,0,0,1,11,7,4,55,3,3,3,3,37.3,498,-4,0.8,0,0,0,0,0,1,0,0,0,0,9,0,1,2400,157.6,0,0,1,0,9,4,4,56,2,2,2,5,40.4,502,-4,2.8,0,0,0,0,1,0,0,0,0,0,1,0,1,2100,134.5,1,0,0,0,16,5,4,56,2,2,3,2,37.7,506,-4,-0.2,0,0,0,0,0,1,0,0,0,0,5,0,1,2400,157.5,1,0,0,0,16,4,4,56,6,6,4,4,40.4,510,+4,0.9
