馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シャイニンオスカー,14,27.7,1,0,1200,1,0,0,0,1,1,7,468,-6,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,11,1,0,2000,122.4,1,0,0,0,16,7,3,52,5,6,6,0,35.9,474,-2,2.1,0,0,0,1,0,0,0,0,0,0,5,1,0,1800,108.2,1,0,0,0,15,11,3,52,6,6,0,0,35.5,476,-12,0.8,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,111.4,1,0,0,0,16,6,3,54,9,8,11,0,34.5,488,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ココロザシ,11,154.4,1,0,1200,1,0,0,0,1,2,11,434,+6,0,0,1,3,56.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,89.2,1,0,0,0,16,8,3,56,7,8,0,0,39.6,428,-4,2.6,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,71.0,1,0,0,0,16,4,3,56,9,9,0,0,37.9,432,-8,1.8,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,96.1,1,0,0,0,16,4,3,56,5,3,0,0,35.7,440,0,0.6,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,71.9,1,0,0,0,16,13,3,55,6,5,0,0,37.4,440,-4,1.5,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,84.8,0,0,1,0,13,9,3,55,10,12,0,0,36.3,444,0,1.4
フジサンデルタ,10,29.8,1,0,1200,1,0,0,0,2,3,9,500,+6,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1300,81.4,1,0,0,0,15,8,3,56,13,13,0,0,37.4,494,+2,1.7,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,87.8,1,0,0,0,16,10,3,56,7,4,0,0,38.5,492,+4,1.2,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,74.3,1,0,0,0,16,15,3,56,12,12,0,0,37.3,488,-2,0.6,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,119.0,0,1,0,0,16,6,3,56,9,9,3,5,41.8,490,-4,3.4,0,0,0,0,1,0,0,0,0,0,11,0,1,2100,138.6,1,0,0,0,16,3,3,56,14,13,13,12,41.3,494,-6,4.1
フォールライン,15,415.6,1,0,1200,1,0,0,0,2,4,10,404,-2,0,1,0,3,51.0,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,75.5,1,0,0,0,15,5,3,51,13,15,0,0,38.9,406,0,3.4,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,76.2,0,1,0,0,16,7,3,54,7,8,0,0,40.4,406,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドリームジャンボ,6,15.4,1,0,1200,1,0,0,0,3,5,1,470,+2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,69.5,1,0,0,0,16,16,3,54,2,2,0,0,35.9,468,+10,0.6,0,0,0,1,0,0,0,0,0,0,15,1,0,1200,71.1,1,0,0,0,16,8,3,54,2,2,0,0,37.0,458,+2,1.6,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.7,1,0,0,0,16,13,3,54,2,2,0,0,36.7,456,-4,0.0,0,0,0,0,0,0,1,0,0,0,2,1,0,1200,70.8,0,1,0,0,18,13,3,54,2,2,0,0,35.9,460,-8,0.7,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,69.8,1,0,0,0,18,17,3,54,2,2,0,0,36.6,468,-6,1.7
グロウアイリス,7,197.4,1,0,1200,1,0,0,0,3,6,28,408,-8,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.2,1,0,0,0,16,7,3,54,10,11,0,0,38.4,416,-10,1.6,0,0,0,0,0,1,0,0,0,0,12,1,0,1200,71.3,0,1,0,0,16,14,3,54,10,9,0,0,34.9,426,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファーベライト,4,3.0,1,0,1200,1,0,0,0,4,7,2,476,+8,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.2,0,1,0,0,16,13,3,54,4,3,0,0,35.5,468,-4,0.1,0,0,0,0,1,0,0,0,0,0,2,1,0,1400,81.7,0,1,0,0,16,10,3,54,5,5,0,0,34.5,472,0,0.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,81.6,1,0,0,0,18,14,3,54,8,8,0,0,34.5,472,+4,0.6,0,0,0,0,1,0,0,0,0,0,2,1,0,1400,82.5,1,0,0,0,18,15,3,54,3,3,0,0,34.8,468,-4,0.1,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,90.0,0,1,0,0,15,7,3,54,8,9,0,0,41.2,472,0,3.9
スピードウイング,13,337.1,1,0,1200,1,0,0,0,4,8,13,456,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,1400,86.8,1,0,0,0,18,8,3,56,9,10,0,0,37.5,458,+2,4.6,0,0,0,0,0,0,0,0,0,0,10,0,1,1500,98.8,1,0,0,0,12,4,3,56,9,9,9,10,41.1,456,0,1.9,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,97.8,0,1,0,0,16,16,3,56,9,9,0,0,35.2,456,-4,1.3,0,0,0,0,0,1,0,0,0,0,11,1,0,1600,96.1,1,0,0,0,16,16,3,56,10,9,11,0,37.1,460,+6,2.2
メジャードリーム,9,29.1,1,0,1200,1,0,0,0,5,9,3,486,-2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,70.3,1,0,0,0,16,8,3,54,12,11,0,0,35.2,488,+2,1.4,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,103.5,0,1,0,0,16,14,3,54,3,3,0,0,43.1,486,-4,3.2,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,97.1,1,0,0,0,16,10,3,54,9,7,9,0,35.5,490,+2,1.4,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,96.6,1,0,0,0,16,13,3,54,4,3,5,0,36.7,488,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダジボーグ,8,25.8,1,0,1200,1,0,0,0,6,11,0,432,+2,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,70.7,1,0,0,0,16,15,3,56,10,9,0,0,35.7,430,-6,0.4,0,0,0,0,1,0,0,0,0,0,8,1,0,1400,83.2,1,0,0,0,18,2,3,56,3,3,0,0,35.4,436,+8,0.8,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,81.4,1,0,0,0,18,9,3,56,7,5,0,0,34.7,428,-8,0.2,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,120.3,1,0,0,0,16,12,3,54,8,8,8,9,41.5,436,+4,2.7,0,0,0,0,1,0,0,0,0,0,10,1,0,1800,109.4,1,0,0,0,16,3,3,56,1,1,1,0,36.5,432,-2,1.2
