馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウハニー,1,6.0,1.7,2.5,0,1,1700,1,0,0,0,1,1,2,406,-8,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1400,84.9,1,0,0,0,16,3,3,54,7,7,0,0,37.3,414,-4,0.4,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,85.7,0,0,1,0,16,5,3,52,10,10,0,0,37.6,418,0,1.8,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,86.6,1,0,0,0,16,10,3,53,7,8,0,0,37.8,418,-4,0.6,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,74.3,1,0,0,0,16,14,3,53,11,11,0,0,37.3,422,+2,0.5,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,85.9,0,0,0,1,16,1,3,53,7,8,0,0,38.4,420,0,0.9
レッドオルティス,13,202.1,29.9,51.6,0,1,1700,1,0,0,0,1,2,10,442,-16,0,1,0,3,52.0,0,0,0,0,0,0,0,1,0,0,14,0,1,1800,122.6,1,0,0,0,14,13,3,54,12,12,14,14,44.4,458,0,8.6,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,90.0,1,0,0,0,15,3,3,54,12,12,0,0,38.2,458,+4,2.7,0,0,0,0,0,0,0,1,0,0,16,1,0,1800,124.5,0,0,1,0,16,3,3,54,16,16,0,0,42.0,454,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フワトロ,5,16.3,4.4,7.3,0,1,1700,1,0,0,0,2,3,29,484,-14,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,9,1,0,2200,137.7,1,0,0,0,13,10,3,54,3,3,5,7,36.4,498,-6,2.1,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,112.2,1,0,0,0,10,5,3,54,5,7,0,0,36.0,504,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リーズン,7,7.4,2.1,3.3,0,1,1700,1,0,0,0,2,4,2,444,+8,0,1,0,3,52.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,85.3,1,0,0,0,16,5,3,54,2,2,0,0,38.3,436,-10,0.8,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,85.4,0,0,1,0,16,15,3,54,2,2,0,0,38.1,446,-12,1.5,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,72.6,0,0,1,0,16,9,3,54,10,11,0,0,36.7,458,-2,1.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,86.9,1,0,0,0,16,2,3,54,6,5,0,0,38.8,460,+10,0.0,0,0,0,0,0,0,0,0,1,0,9,1,0,1400,83.2,1,0,0,0,18,14,3,54,18,17,0,0,34.8,450,0,1.0
マリーベリー,9,311.7,32.7,56.4,0,1,1700,1,0,0,0,3,5,6,416,-6,0,1,0,3,53.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,75.0,1,0,0,0,16,13,3,54,13,14,0,0,37.8,422,-2,2.2,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,87.5,1,0,0,0,15,16,3,54,11,12,0,0,38.8,424,+8,2.3,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,87.5,1,0,0,0,16,6,3,54,12,11,0,0,38.5,416,-12,1.5,0,0,0,0,0,0,0,0,1,0,12,1,0,1200,71.5,1,0,0,0,15,14,3,54,9,10,0,0,35.2,428,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バーニングガール,4,16.9,2.4,3.9,0,1,1700,1,0,0,0,3,6,2,452,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,114.3,1,0,0,0,16,12,3,54,6,7,5,5,38.8,454,-8,1.2,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,115.8,0,0,1,0,15,7,3,54,8,8,7,6,39.6,462,+2,1.7,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,88.1,0,1,0,0,16,4,3,51,13,13,0,0,39.4,460,-14,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1200,74.7,0,1,0,0,16,6,3,54,8,8,0,0,38.3,474,+6,2.4
ナムラユメ,3,12.3,2.2,3.5,0,1,1700,1,0,0,0,4,7,2,456,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,114.4,1,0,0,0,16,16,3,54,8,7,5,5,38.9,458,+4,1.3,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,116.0,0,1,0,0,16,7,3,54,8,9,8,8,39.4,454,+4,0.2,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,116.7,1,0,0,0,16,9,3,54,6,5,6,4,38.8,450,+6,0.2,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,117.9,0,0,1,0,15,12,3,54,13,11,8,8,41.2,444,-2,1.5,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,116.3,0,1,0,0,15,11,3,54,8,8,9,7,39.8,446,+2,1.5
ウエスタンマリーヤ,2,9.2,2.6,4.2,0,1,1700,1,0,0,0,4,8,2,476,0,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,72.8,1,0,0,0,16,1,3,54,10,11,0,0,36.8,476,-6,0.8,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,73.4,1,0,0,0,16,16,3,53,9,5,0,0,36.7,482,-6,0.7,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.7,1,0,0,0,15,9,3,53,5,3,0,0,37.0,488,-2,0.6,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,72.7,1,0,0,0,15,10,3,53,11,10,0,0,36.9,490,+8,0.0,0,0,0,0,0,0,0,0,0,1,5,0,1,1700,109.8,1,0,0,0,15,10,3,53,6,6,4,5,40.3,482,-4,1.0
ウォーターレラ,6,2.3,1.2,1.4,0,1,1700,1,0,0,0,5,9,2,468,+2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1800,114.0,1,0,0,0,16,2,3,54,2,2,2,2,38.9,466,0,0.9,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,116.4,1,0,0,0,16,15,3,54,2,2,2,2,40.4,466,0,1.3,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,115.7,1,0,0,0,14,11,3,54,2,2,2,1,39.1,466,+2,0.1,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,86.8,0,0,1,0,16,11,3,54,9,7,0,0,38.6,464,-2,1.8,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,87.8,1,0,0,0,16,9,3,54,13,10,0,0,38.5,466,-4,0.5
グランロジエ,11,87.3,13.8,23.6,0,1,1700,1,0,0,0,5,10,50,500,+10,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,1500,95.7,0,0,1,0,14,2,3,54,9,10,13,0,38.8,490,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
