馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ドリームマジック,4,25.0,1,0,1800,1,0,0,0,1,1,3,466,+2,0,1,0,4,55.0,0,0,0,1,0,0,0,0,0,0,14,1,0,1800,110.0,1,0,0,0,16,15,4,55,14,16,0,0,33.0,464,-2,1.2,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,109.2,1,0,0,0,15,1,4,52,6,6,8,6,33.8,466,-10,0.5,1,0,0,0,0,0,0,0,0,0,8,1,0,2000,123.6,1,0,0,0,16,2,4,52,12,12,12,13,36.9,476,+22,1.1,0,0,0,0,1,0,0,0,0,0,13,1,0,2000,122.2,1,0,0,0,18,8,4,54,14,14,13,0,34.4,454,-4,0.9,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,109.3,1,0,0,0,16,12,4,54,8,13,10,0,33.7,458,-2,-0.2
キラキラオーラ,13,53.5,1,0,1800,1,0,0,0,2,2,0,438,0,0,1,0,3,50.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,56.0,1,0,0,0,18,4,3,53,17,0,0,0,32.7,438,+10,1.2,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,82.4,1,0,0,0,18,5,3,54,10,10,0,0,34.6,428,0,1.8,0,0,0,1,0,0,0,0,0,0,9,1,0,1000,56.5,1,0,0,0,16,5,3,54,7,0,0,0,33.8,428,+2,0.9,0,0,0,0,0,1,0,0,0,0,11,1,0,1800,113.9,1,0,0,0,11,5,3,54,7,8,10,9,36.5,426,-4,2.3,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,98.0,0,1,0,0,9,4,3,54,1,2,4,0,36.9,430,-2,1.4
ブラックギムレット,5,14.1,1,0,1800,1,0,0,0,3,3,4,452,-2,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,6,1,0,1800,106.9,1,0,0,0,18,12,4,57,7,7,0,0,34.0,454,+8,0.9,0,0,1,0,0,0,0,0,0,0,4,1,0,1800,107.8,1,0,0,0,14,8,4,57,8,8,7,5,35.6,446,-2,0.3,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,109.5,0,1,0,0,10,10,4,57,1,1,1,0,35.6,448,+4,0.3,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,110.3,0,1,0,0,12,11,4,57,11,11,8,0,36.7,444,-2,2.2,0,0,0,0,1,0,0,0,0,0,5,1,0,2000,120.7,1,0,0,0,12,6,4,57,9,9,9,0,34.7,446,0,0.5
アシェット,2,2.9,1,0,1800,1,0,0,0,4,4,3,436,+8,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,2,1,0,1600,93.2,1,0,0,0,14,5,3,52,6,6,0,0,33.8,428,-4,0.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,93.3,1,0,0,0,15,13,3,49,9,9,0,0,34.1,432,+2,0.3,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,94.8,1,0,0,0,18,6,3,54,8,8,0,0,34.4,430,+2,0.0,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,94.3,1,0,0,0,18,12,3,54,7,8,0,0,34.6,428,+4,0.0,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,123.6,1,0,0,0,18,14,3,54,4,4,5,5,35.6,424,-22,1.2
グローリーシャイン,11,44.8,1,0,1800,1,0,0,0,4,5,0,436,0,1,0,0,3,54.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1600,96.3,0,0,1,0,18,13,3,56,5,5,0,0,34.2,436,-6,0.6,0,0,1,0,0,0,0,0,0,0,7,1,0,2000,123.2,0,1,0,0,16,10,3,56,15,15,14,13,36.1,442,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,109.0,0,0,1,0,16,2,3,56,16,16,15,0,35.3,442,-2,0.6,0,0,0,0,0,1,0,0,0,0,5,1,0,1800,112.9,0,1,0,0,16,12,3,56,12,13,12,11,35.5,444,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードジパング,12,27.9,1,0,1800,1,0,0,0,5,6,19,452,+8,1,0,0,3,54.0,0,0,0,0,1,0,0,0,0,0,5,1,0,2300,143.3,1,0,0,0,8,1,3,56,2,2,2,2,34.3,444,-4,0.8,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,134.9,1,0,0,0,11,2,3,56,5,5,7,4,35.2,448,0,1.1,0,0,0,0,0,1,0,0,0,0,1,1,0,2200,136.8,1,0,0,0,16,16,3,56,1,1,1,2,35.7,448,0,-0.2,0,0,0,0,1,0,0,0,0,0,3,1,0,2400,149.8,0,1,0,0,16,13,3,56,1,1,1,1,35.6,448,-2,0.0,0,0,0,0,0,1,0,0,0,0,4,1,0,2000,123.4,1,0,0,0,16,7,3,56,2,2,2,2,36.1,450,+4,0.4
サルダーナ,8,29.4,1,0,1800,1,0,0,0,5,7,3,470,0,0,1,0,4,55.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1800,109.6,1,0,0,0,16,8,4,55,12,13,0,0,32.9,470,+12,0.8,0,0,0,1,0,0,0,0,0,0,11,1,0,1600,96.7,0,1,0,0,16,11,4,55,4,5,0,0,34.4,458,-2,1.2,0,0,0,0,0,1,0,0,0,0,13,1,0,1600,95.9,1,0,0,0,16,16,4,55,16,15,13,0,35.2,460,+4,0.7,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,94.7,1,0,0,0,16,5,4,54,4,6,6,0,35.3,456,0,0.6,0,0,0,0,1,0,0,0,0,0,12,1,0,1600,104.2,0,0,0,1,16,10,4,53,10,10,0,0,41.5,456,+6,3.2
レッドシルヴィ,1,3.2,1,0,1800,1,0,0,0,6,8,3,456,+2,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,109.2,1,0,0,0,16,13,5,55,4,5,0,0,33.0,454,+4,0.4,0,0,1,0,0,0,0,0,0,0,2,1,0,1800,107.5,1,0,0,0,14,10,5,55,5,7,4,2,35.6,450,0,0.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,95.3,0,1,0,0,16,2,5,55,7,7,0,0,34.4,450,0,0.3,0,0,0,1,0,0,0,0,0,0,7,1,0,1800,107.5,1,0,0,0,14,4,5,55,12,12,0,0,33.1,450,+14,0.3,0,0,1,0,0,0,0,0,0,0,4,1,0,1800,108.1,1,0,0,0,14,10,5,55,11,12,12,12,35.6,436,0,0.8
プタハ,6,21.2,1,0,1800,1,0,0,0,6,9,43,528,+4,1,0,0,3,54.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1800,109.5,1,0,0,0,15,4,3,55,1,1,1,1,36.1,524,-2,-0.2,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,96.5,0,1,0,0,13,10,3,55,1,2,0,0,34.9,526,+4,0.1,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,76.1,0,0,1,0,16,10,3,54,14,14,0,0,39.2,522,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エバープリンセス,7,48.0,1,0,1800,1,0,0,0,7,10,3,460,+8,0,1,0,4,53.0,0,0,0,1,0,0,0,0,0,0,6,1,0,2000,120.7,1,0,0,0,10,6,4,55,5,5,0,0,33.8,452,-12,1.1,0,0,1,0,0,0,0,0,0,0,12,0,1,1700,109.2,1,0,0,0,14,13,4,55,9,8,8,6,41.1,464,+4,3.3,0,0,1,0,0,0,0,0,0,0,8,1,0,1800,107.3,1,0,0,0,14,10,4,53,6,6,6,7,35.2,460,+6,0.9,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,123.1,1,0,0,0,17,13,4,55,13,14,15,13,35.0,454,+4,1.1,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,123.9,1,0,0,0,12,11,4,54,6,6,6,7,35.5,450,+8,0.6
