馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ナイトフォックス,11,54.7,0,1,1400,0,1,0,0,1,1,4,478,+4,1,0,0,6,57.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,84.7,1,0,0,0,15,13,6,57,3,2,0,0,37.3,474,+2,0.6,0,0,0,0,0,0,0,1,0,0,7,0,1,1200,71.4,0,0,1,0,16,6,6,57,13,13,0,0,35.1,472,0,0.3,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,71.8,1,0,0,0,16,7,6,57,9,8,0,0,36.9,472,+2,0.8,0,0,0,1,0,0,0,0,0,0,9,1,0,1400,80.4,0,1,0,0,18,8,6,54,12,12,0,0,34.4,470,0,0.6,0,0,1,0,0,0,0,0,0,0,12,1,0,1200,68.7,1,0,0,0,16,14,6,57,13,13,0,0,34.3,470,-6,1.1
ガンジー,12,35.4,0,1,1400,0,1,0,0,1,2,3,514,+12,1,0,0,7,57.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,72.1,1,0,0,0,16,1,7,57,15,14,0,0,36.6,502,-2,0.9,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,71.3,0,0,1,0,16,4,7,57,13,12,0,0,35.3,504,0,0.8,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,84.3,1,0,0,0,16,1,7,55,12,12,0,0,35.5,504,+2,0.5,0,0,0,0,0,0,0,1,0,0,13,0,1,1200,71.9,0,0,1,0,16,10,7,57,7,7,0,0,36.6,502,-4,0.8,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,84.4,1,0,0,0,16,10,7,57,11,11,0,0,36.6,506,+8,0.9
キセキノケイフ,9,62.2,0,1,1400,0,1,0,0,2,3,1,478,+4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,72.1,0,1,0,0,15,1,5,56,4,4,0,0,37.4,474,0,-0.3,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,72.5,1,0,0,0,16,11,5,57,7,6,0,0,37.3,474,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,59.0,0,1,0,0,12,8,5,57,2,2,0,0,35.4,474,+2,-0.1,1,0,0,0,0,0,0,0,0,0,5,1,0,1200,71.3,0,0,1,0,16,10,5,57,9,8,0,0,35.9,472,-2,0.4,1,0,0,0,0,0,0,0,0,0,10,1,0,1200,69.6,1,0,0,0,16,3,5,57,8,8,0,0,35.1,474,+6,1.0
ペプチドウォヘッド,7,41.2,0,1,1400,0,1,0,0,2,4,9,458,-2,1,0,0,6,57.0,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,84.6,1,0,0,0,14,5,6,57,14,14,0,0,35.3,460,+4,0.5,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,83.1,0,1,0,0,16,15,6,57,8,8,0,0,35.8,456,-4,1.2,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.4,1,0,0,0,16,4,6,57,14,14,0,0,36.1,460,-2,0.9,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,83.5,0,1,0,0,16,16,6,54,13,14,0,0,35.2,462,-6,0.5,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,84.2,0,1,0,0,16,16,6,57,14,14,0,0,35.8,468,0,1.1
チェリーサマー,10,51.0,0,1,1400,0,1,0,0,3,5,1,524,+4,1,0,0,6,57.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,71.8,1,0,0,0,16,4,6,57,10,8,0,0,37.0,520,0,0.4,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,71.8,1,0,0,0,16,14,6,57,6,6,0,0,37.4,520,+4,0.6,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,84.3,0,1,0,0,16,1,6,55,3,3,0,0,37.4,516,0,1.5,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,84.4,1,0,0,0,14,12,6,57,2,2,0,0,36.5,516,0,0.3,0,0,0,0,1,0,0,0,0,0,15,0,1,1400,84.4,0,1,0,0,16,1,6,57,3,3,0,0,37.5,516,-4,2.5
メイショウアイアン,8,24.2,0,1,1400,0,1,0,0,3,6,4,502,0,1,0,0,8,57.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.6,1,0,0,0,15,10,8,57,14,13,0,0,36.0,502,+4,0.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,85.0,1,0,0,0,16,11,8,54,15,15,0,0,35.6,498,+2,1.2,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,83.9,0,1,0,0,16,3,8,57,16,16,0,0,35.2,496,-4,0.8,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.0,1,0,0,0,14,9,8,57,14,13,0,0,35.6,500,+6,0.8,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,83.4,1,0,0,0,16,2,8,57,15,15,0,0,35.3,494,-6,0.3
エリーティアラ,16,138.9,0,1,1400,0,1,0,0,4,7,1,482,+6,0,1,0,6,55.0,0,0,0,0,0,0,0,0,1,0,15,1,0,1400,82.7,1,0,0,0,15,14,6,55,11,9,0,0,36.0,476,+4,1.4,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,69.2,1,0,0,0,16,14,6,55,2,2,0,0,35.5,472,-4,0.2,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,56.8,0,0,1,0,18,4,6,54,0,0,0,0,33.7,476,+6,1.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1200,69.0,1,0,0,0,14,11,6,55,6,5,0,0,34.2,470,0,0.6,0,0,0,1,0,0,0,0,0,0,8,1,0,1000,56.5,0,1,0,0,13,2,6,55,0,0,0,0,33.6,470,+8,0.4
プリサイスエース,4,7.9,0,1,1400,0,1,0,0,4,8,5,518,+10,1,0,0,7,57.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,83.2,0,1,0,0,16,4,7,55,16,13,0,0,35.0,508,+6,0.4,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,82.8,0,1,0,0,16,3,7,57,15,15,0,0,34.5,502,-2,0.9,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,84.5,1,0,0,0,16,14,7,57,14,14,0,0,35.7,504,-2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1300,78.1,1,0,0,0,16,15,7,57,16,16,0,0,34.9,506,-4,-0.1,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.9,1,0,0,0,16,5,7,57,15,16,0,0,35.7,510,-2,0.2
クールオープニング,15,63.5,0,1,1400,0,1,0,0,5,9,2,476,0,1,0,0,7,57.0,0,0,0,0,0,0,1,0,0,0,7,0,1,1400,84.7,1,0,0,0,16,16,7,54,7,7,0,0,37.1,476,+12,0.6,0,0,0,0,1,0,0,0,0,0,14,0,1,2100,130.0,0,0,0,1,16,11,7,54,13,13,12,9,38.8,464,-4,1.5,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,111.9,0,0,1,0,16,4,7,57,9,8,11,10,36.9,468,+8,1.0,0,0,0,0,0,0,0,0,0,1,3,0,1,1700,103.1,0,1,0,0,16,14,7,54,14,14,13,7,36.9,460,-2,0.1,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,112.0,1,0,0,0,16,16,7,54,8,8,12,9,38.1,462,+2,1.6
スマートレイチェル,6,3.7,0,1,1400,0,1,0,0,5,10,8,486,+2,0,1,0,4,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,84.5,1,0,0,0,16,5,4,52,1,1,0,0,36.8,484,+2,0.7,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,84.1,0,0,1,0,16,16,4,53,1,1,0,0,37.2,482,-4,-0.2,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,83.8,1,0,0,0,14,5,4,53,1,1,0,0,37.2,486,+4,0.7,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,96.4,0,0,1,0,14,5,4,54,2,2,0,0,37.0,482,-2,1.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,84.9,1,0,0,0,16,15,4,54,1,1,0,0,37.5,484,+4,-0.8
