馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マイティーゴールド,8,6.7,0,1,1800,0,1,0,0,1,1,1,550,-2,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,115.7,1,0,0,0,16,7,5,57,1,1,1,1,40.9,552,+4,0.8,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,97.1,0,0,0,1,14,3,5,57,3,3,0,0,37.7,548,-18,1.3,1,0,0,0,0,0,0,0,0,0,14,0,1,1700,108.3,1,0,0,0,14,1,5,57,12,12,10,12,39.7,566,+26,3.8,0,0,0,0,0,0,1,0,0,0,15,0,1,1800,115.0,1,0,0,0,16,16,5,55,2,2,1,1,40.2,540,-12,1.6,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,114.5,0,1,0,0,16,11,5,56,1,1,1,1,39.1,552,+22,0.0
グッドラックサマー,2,68.4,0,1,1800,0,1,0,0,1,2,22,546,+12,1,0,0,4,56.0,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,117.2,0,1,0,0,15,13,4,52,3,3,3,3,42.6,534,-2,4.1,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,107.9,1,0,0,0,15,11,4,54,7,7,11,12,38.7,536,+4,2.0,0,0,1,0,0,0,0,0,0,0,5,0,1,1700,107.7,1,0,0,0,15,8,4,54,3,3,2,2,39.1,532,-4,0.7,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.2,1,0,0,0,16,3,4,54,5,5,0,0,37.8,536,-6,0.3,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,115.6,0,1,0,0,13,4,4,56,6,5,3,3,38.4,542,-4,-0.2
ビルトアゲン,14,199.7,0,1,1800,0,1,0,0,2,3,12,490,+10,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,10,0,1,2100,132.6,0,0,0,1,12,1,5,57,1,1,1,2,39.3,480,+5,2.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.8,0,0,1,0,10,8,5,56,4,3,2,0,40.5,475,-3,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,93.9,1,0,0,0,9,8,5,56,5,3,1,0,40.2,478,+3,-0.7,0,0,0,0,0,0,0,0,0,0,9,0,1,1400,96.5,1,0,0,0,9,8,5,56,3,4,7,0,43.2,475,-4,4.1,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,96.7,0,0,1,0,10,1,5,56,6,4,4,0,42.9,479,+4,2.3
ヤマニンバンタジオ,9,47.9,0,1,1800,0,1,0,0,2,4,41,546,+30,0,0,1,4,56.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,114.4,0,0,1,0,16,4,4,56,13,13,5,3,38.2,516,0,-0.7,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,116.3,1,0,0,0,12,1,4,56,11,10,9,6,37.8,516,+4,0.7,0,0,0,0,1,0,0,0,0,0,2,0,1,2100,136.4,1,0,0,0,16,1,4,56,5,3,4,5,37.7,512,-4,0.4,0,0,0,0,1,0,0,0,0,0,2,0,1,2100,136.7,1,0,0,0,16,9,4,56,6,6,5,6,38.4,516,-4,0.2,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,115.9,1,0,0,0,16,9,4,56,11,10,9,9,38.9,520,+4,1.6
セガールモチンモク,5,4.2,0,1,1800,0,1,0,0,3,5,2,486,0,0,0,1,4,56.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,115.2,1,0,0,0,16,16,4,56,14,14,12,8,38.4,486,-6,1.1,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,114.7,1,0,0,0,16,13,4,53,6,6,6,7,37.6,492,0,0.5,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,114.9,1,0,0,0,16,3,4,53,7,9,8,7,38.6,492,+12,0.3,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,114.3,0,1,0,0,16,1,4,51,7,7,9,6,37.0,480,-2,0.6,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,113.2,0,1,0,0,16,12,4,51,3,4,5,6,38.1,482,+8,0.7
エグランティエ,11,71.4,0,1,1800,0,1,0,0,3,6,26,442,+16,0,1,0,6,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,107.5,1,0,0,0,14,7,6,55,11,11,13,11,38.6,426,-8,0.8,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,98.7,1,0,0,0,16,1,6,55,12,10,0,0,36.4,434,-8,0.5,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,85.5,1,0,0,0,16,1,6,55,11,10,0,0,36.5,442,-2,1.3,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,113.9,0,0,0,1,13,11,6,55,10,10,12,9,38.4,444,0,2.8
ハイアーグラウンド,4,7.0,0,1,1800,0,1,0,0,4,7,10,500,+4,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,98.0,1,0,0,0,13,4,4,56,3,4,0,0,37.8,496,+2,0.9,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,97.1,0,0,0,1,14,5,4,55,9,9,0,0,37.2,494,-2,1.3,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,113.8,0,1,0,0,16,13,4,54,10,10,9,7,38.3,496,+2,1.3,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,99.5,1,0,0,0,16,8,4,56,2,2,0,0,37.6,494,+4,-0.2,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.2,1,0,0,0,15,10,4,56,3,2,0,0,38.1,490,-2,0.4
アイアムジュピター,13,57.9,0,1,1800,0,1,0,0,4,8,33,518,+14,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,107.7,1,0,0,0,15,7,4,56,1,1,1,1,38.7,504,-6,-0.4,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,117.9,1,0,0,0,16,5,4,56,1,1,1,1,40.7,510,-2,1.1,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,118.5,0,1,0,0,16,4,4,56,4,5,6,3,40.8,512,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートアレス,16,260.4,0,1,1800,0,1,0,0,5,9,8,524,+8,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1300,84.5,0,0,0,1,12,5,4,56,2,2,2,2,40.6,516,+4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1300,85.0,0,0,1,0,12,6,4,56,2,2,2,1,41.0,512,+6,-1.1,0,0,0,0,0,0,0,0,0,0,2,0,1,1300,84.7,0,0,1,0,9,5,4,56,2,2,1,2,40.2,506,-1,0.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1300,83.5,0,0,0,1,12,12,4,56,1,1,1,1,40.3,507,-1,0.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1300,85.5,0,0,0,1,11,7,4,56,2,2,2,3,42.3,508,-2,1.4
ビッザーロ,10,23.0,0,1,1800,0,1,0,0,5,10,26,552,+16,0,1,0,4,54.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,107.5,1,0,0,0,12,3,4,52,10,10,11,10,38.5,536,-6,1.5,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,107.6,1,0,0,0,14,5,4,52,11,11,4,4,37.9,542,0,0.4,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,115.6,0,1,0,0,13,4,4,54,2,2,2,2,39.5,542,0,-0.6,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,116.5,1,0,0,0,15,15,4,54,13,14,10,7,39.0,542,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スターフラッシュ,3,3.1,0,1,1800,0,1,0,0,6,11,1,468,0,1,0,0,4,56.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,114.9,1,0,0,0,16,11,4,56,16,16,16,13,38.6,468,+2,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,114.7,1,0,0,0,16,1,4,56,12,12,11,11,37.1,466,+2,0.5,0,0,0,0,1,0,0,0,0,0,7,0,1,2100,131.6,0,0,0,1,12,6,4,55,11,11,11,11,37.3,464,-2,1.8,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,113.7,0,1,0,0,16,8,4,54,15,16,16,14,37.5,466,0,1.2,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,115.7,1,0,0,0,15,13,4,51,15,15,11,10,40.0,466,+8,2.1
