馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ハッシュレート,11,100.2,14.3,24.1,1,0,2000,1,0,0,0,1,1,13,496,+20,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,2000,124.3,0,0,1,0,13,7,3,52,2,2,2,0,37.4,476,+10,2.0,1,0,0,0,0,0,0,0,0,0,8,1,0,1200,72.4,0,1,0,0,9,7,3,54,7,8,0,0,36.6,466,-4,1.3,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,111.9,1,0,0,0,7,4,3,53,6,6,5,5,37.5,470,-6,2.5,0,1,0,0,0,0,0,0,0,0,5,1,0,1800,113.3,0,0,1,0,7,5,3,53,2,2,3,3,38.4,476,-6,2.1
ドゥマン,9,2.4,1.2,1.5,1,0,2000,1,0,0,0,1,2,2,484,-2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,5,1,0,2000,123.8,1,0,0,0,18,17,3,55,5,5,5,3,36.9,486,+6,0.4,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,112.3,1,0,0,0,10,3,3,55,7,8,7,0,33.3,480,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブライトロージー,6,97.2,12.1,20.4,1,0,2000,1,0,0,0,2,3,6,470,-6,0,1,0,3,51.0,0,0,0,0,1,0,0,0,0,0,17,1,0,1800,112.5,1,0,0,0,18,18,3,54,12,15,13,0,35.6,476,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノバルテュス,10,220.5,29.5,50.1,1,0,2000,1,0,0,0,2,4,21,482,+12,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,14,0,1,1700,109.9,0,1,0,0,14,13,3,53,11,11,10,13,42.2,470,-2,5.0,1,0,0,0,0,0,0,0,0,0,5,1,0,1800,111.3,1,0,0,0,7,2,3,53,3,3,3,4,37.0,472,-18,1.9,0,0,1,0,0,0,0,0,0,0,4,1,0,1800,112.1,1,0,0,0,15,7,3,54,2,2,2,2,37.0,490,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインサジェス,16,107.5,16.9,28.7,1,0,2000,1,0,0,0,3,5,6,436,0,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,99.1,1,0,0,0,14,8,3,55,1,1,0,0,36.1,436,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アモーレミオ,3,3.9,1.5,2.1,1,0,2000,1,0,0,0,3,6,10,486,+10,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,96.5,1,0,0,0,16,9,3,54,16,15,0,0,34.2,476,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードジパング,4,9.7,2.0,3.0,1,0,2000,1,0,0,0,4,7,3,450,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,0,2000,122.9,1,0,0,0,13,11,3,55,3,4,3,3,36.1,446,-2,0.6,0,0,0,0,0,1,0,0,0,0,6,1,0,2000,124.3,1,0,0,0,18,6,3,54,6,5,7,10,36.0,448,+8,0.6,0,0,1,0,0,0,0,0,0,0,3,1,0,2000,122.5,1,0,0,0,16,2,3,54,4,4,4,3,36.2,440,-8,0.1,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,96.4,1,0,0,0,15,15,3,55,4,4,0,0,36.4,448,+2,1.3,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,123.0,1,0,0,0,13,9,3,54,2,2,2,2,36.5,446,+12,1.0
モンツァ,7,23.2,4.4,7.2,1,0,2000,1,0,0,0,4,8,5,522,+4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,16,1,0,1800,112.8,1,0,0,0,16,5,3,55,15,14,14,14,36.7,518,+4,2.7,0,0,0,1,0,0,0,0,0,0,5,1,0,1600,97.6,1,0,0,0,18,12,3,54,9,9,0,0,33.8,514,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミラーマッチ,12,35.0,5.3,8.7,1,0,2000,1,0,0,0,5,9,6,466,0,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,10,1,0,1800,111.5,1,0,0,0,18,16,3,54,18,17,16,0,34.3,466,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ムーンライトナイト,1,9.3,2.2,3.4,1,0,2000,1,0,0,0,5,10,10,438,+8,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,100.5,0,0,0,1,13,1,3,54,12,12,0,0,36.9,430,-10,1.4,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,97.5,1,0,0,0,15,7,3,54,8,8,8,0,34.5,440,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
