馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ペイシャマキアージ,11,33.3,0,1,1700,1,0,0,0,1,1,1,468,-2,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,8,1,0,1200,70.7,1,0,0,0,16,14,3,54,8,8,0,0,36.4,470,+4,0.9,0,0,1,0,0,0,0,0,0,0,10,1,0,1200,70.9,1,0,0,0,16,10,3,53,2,2,0,0,36.3,466,0,0.7,0,0,0,0,0,0,0,0,1,0,16,0,1,1400,89.5,1,0,0,0,16,14,3,51,6,8,0,0,41.3,466,-2,3.8,0,0,0,0,0,0,0,0,1,0,12,1,0,1600,98.6,1,0,0,0,13,11,3,54,2,2,0,0,36.2,468,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハッシュゴーゴー,1,4.8,0,1,1700,1,0,0,0,2,2,1,442,-2,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,107.4,0,0,1,0,14,1,3,54,6,5,4,3,39.4,444,0,0.4,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,107.7,0,0,1,0,10,4,3,54,7,5,3,4,40.2,444,+12,1.8,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,118.4,1,0,0,0,12,1,3,54,5,5,5,5,41.3,432,-6,2.6,0,0,0,0,0,0,0,0,0,1,4,0,1,1700,107.7,0,1,0,0,16,8,3,54,2,2,2,1,40.2,438,-4,0.6,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,109.1,0,1,0,0,10,5,3,54,4,5,6,3,38.2,442,-2,0.0
アルモニーセレスト,7,20.3,0,1,1700,1,0,0,0,3,3,1,442,+8,0,1,0,3,53.0,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,108.6,1,0,0,0,14,7,3,53,3,3,2,2,40.1,434,+4,1.5,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,116.5,1,0,0,0,15,14,3,54,6,6,5,5,40.6,430,-14,1.4,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,117.1,1,0,0,0,11,4,3,54,3,3,3,3,41.1,444,+2,2.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,114.5,0,1,0,0,9,2,3,54,2,2,3,3,39.3,442,+2,0.5,0,0,0,0,0,0,0,1,0,0,5,1,0,1800,109.0,1,0,0,0,9,9,3,54,3,3,0,0,37.0,440,+4,1.0
エスコビージャ,10,13.1,0,1,1700,1,0,0,0,4,4,1,486,0,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,13,0,1,1700,110.5,1,0,0,0,14,11,3,56,5,5,6,6,41.8,486,-2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,87.0,1,0,0,0,16,4,3,56,5,3,0,0,39.3,488,0,1.3,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,86.9,0,1,0,0,13,12,3,56,1,1,0,0,38.6,488,+2,1.2,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,109.2,1,0,0,0,16,5,3,56,3,3,4,3,38.7,486,+8,1.0
エイユーラトゥール,9,11.3,0,1,1700,1,0,0,0,5,5,1,444,+2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,108.1,1,0,0,0,14,4,3,55,9,8,8,6,39.2,442,-8,1.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,87.3,1,0,0,0,16,2,3,55,12,10,0,0,38.1,450,+16,1.8,0,0,0,0,0,0,0,0,1,0,13,1,0,1600,99.1,0,1,0,0,16,15,3,56,14,13,0,0,36.3,434,0,2.2,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,124.9,1,0,0,0,10,11,3,53,10,10,8,8,37.9,434,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリマヴォルタ,5,10.3,0,1,1700,1,0,0,0,6,6,1,418,+2,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1400,86.8,1,0,0,0,16,15,3,53,15,14,0,0,37.6,416,-6,1.2,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,84.6,0,0,1,0,16,7,3,54,8,8,0,0,36.8,422,+2,0.4,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,89.2,1,0,0,0,16,13,3,52,6,5,0,0,39.7,420,-2,2.0,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,87.7,1,0,0,0,15,2,3,54,6,6,0,0,38.6,422,0,0.9,0,0,0,0,1,0,0,0,0,0,6,0,1,1400,89.0,0,0,1,0,15,14,3,54,3,3,0,0,38.8,422,-6,1.3
シービークラーケン,3,2.5,0,1,1700,1,0,0,0,6,7,6,524,+14,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,115.8,1,0,0,0,15,7,3,56,1,1,1,1,39.3,510,-2,1.2,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,101.0,0,1,0,0,16,10,3,56,3,3,0,0,38.6,512,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドラゴンエナジー,8,67.3,0,1,1700,1,0,0,0,7,8,3,450,-10,1,0,0,3,53.0,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,83.3,0,1,0,0,17,17,3,53,10,10,0,0,35.7,460,0,2.1,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,81.8,1,0,0,0,18,10,3,53,8,10,0,0,35.1,460,-6,0.8,0,0,0,0,1,0,0,0,0,0,13,0,1,1400,88.7,1,0,0,0,16,14,3,56,13,14,0,0,39.2,466,+6,2.6,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,88.0,0,1,0,0,16,4,3,56,3,3,0,0,37.8,460,+2,0.7,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,118.9,1,0,0,0,13,5,3,56,3,3,2,2,42.0,458,0,2.5
モーンストルム,4,5.7,0,1,1700,1,0,0,0,7,9,0,428,-6,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,108.0,1,0,0,0,13,11,3,54,3,3,2,2,38.5,434,+6,0.6,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,109.7,1,0,0,0,15,12,3,54,2,2,2,2,40.5,428,-10,2.4,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,117.7,0,1,0,0,16,2,3,54,2,2,3,3,42.1,438,0,1.9,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,119.6,1,0,0,0,16,6,3,54,4,5,4,3,42.6,438,-4,1.7,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,117.3,1,0,0,0,16,5,3,54,3,3,3,3,41.3,442,0,0.2
スズカスパイカー,6,70.4,0,1,1700,1,0,0,0,8,10,1,488,+2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,109.7,1,0,0,0,14,10,3,56,8,8,8,10,40.7,486,+14,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1700,109.9,0,1,0,0,11,1,3,56,7,7,7,6,40.3,472,-4,2.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,117.2,1,0,0,0,15,15,3,56,5,2,4,4,39.6,476,-10,0.1,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,117.3,1,0,0,0,16,5,3,56,13,13,14,13,39.9,486,-2,2.4
クリノイナヅマオー,2,8.9,0,1,1700,1,0,0,0,8,11,9,458,-10,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,116.1,1,0,0,0,15,4,3,56,12,12,10,9,38.7,468,-4,1.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,116.8,0,1,0,0,16,15,3,56,12,10,8,6,39.4,472,-2,1.5,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,124.1,1,0,0,0,13,7,3,54,9,9,9,9,35.5,474,-2,1.4,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,98.2,1,0,0,0,15,6,3,56,6,6,0,0,37.5,476,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
