馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コスモグラトナス,6,58.3,1,0,2000,1,0,0,0,1,1,3,460,+2,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,13,1,0,2000,126.5,0,0,1,0,15,7,3,56,3,3,3,3,39.8,458,-2,2.0,0,0,0,1,0,0,0,0,0,0,3,1,0,2000,124.3,0,1,0,0,14,10,3,56,3,3,2,2,37.1,460,-6,0.5,0,0,0,0,0,1,0,0,0,0,10,1,0,2000,123.8,1,0,0,0,18,10,3,56,15,15,16,15,34.6,466,+2,1.4,0,0,0,0,0,1,0,0,0,0,11,1,0,2200,137.8,1,0,0,0,13,6,3,56,4,4,5,7,38.8,464,+4,2.3,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,137.3,0,1,0,0,16,15,3,56,4,4,3,1,36.7,460,0,0.5
ヒロシゲセブン,4,17.2,1,0,2000,1,0,0,0,2,2,3,498,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,114.9,0,1,0,0,15,3,3,56,13,12,10,10,39.3,506,+4,1.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,116.2,1,0,0,0,16,10,3,56,14,13,9,7,39.2,502,+2,0.7,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,115.1,0,0,1,0,16,8,3,56,16,14,14,14,38.9,500,0,2.2,0,0,0,0,0,0,1,0,0,0,5,0,1,1900,123.5,1,0,0,0,14,5,3,56,2,2,2,2,39.9,500,-2,1.9,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,116.6,0,1,0,0,13,5,3,56,8,7,7,5,39.4,502,-4,0.3
ゴールドシスター,9,22.1,1,0,2000,1,0,0,0,2,3,6,414,-12,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,95.2,1,0,0,0,18,4,3,54,12,12,0,0,34.4,426,-8,0.7,0,0,0,0,1,0,0,0,0,0,9,1,0,1800,112.1,1,0,0,0,14,4,3,54,9,8,7,0,33.6,434,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スペイシー,5,77.4,1,0,2000,1,0,0,0,3,4,2,450,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,12,1,0,2000,122.4,1,0,0,0,16,15,3,56,11,10,9,8,36.4,458,-7,1.6,0,0,0,0,0,0,0,0,0,0,11,0,1,1500,99.2,1,0,0,0,14,4,3,56,5,6,8,12,42.4,465,+5,3.4,0,0,1,0,0,0,0,0,0,0,7,1,0,2000,122.8,1,0,0,0,16,14,3,55,3,2,3,3,36.7,460,-8,0.4,0,0,0,1,0,0,0,0,0,0,6,1,0,1600,98.5,0,0,1,0,14,6,3,55,9,8,0,0,35.0,468,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パシュパティナート,3,2.9,1,0,2000,1,0,0,0,3,5,8,460,+10,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,3,1,0,2000,123.5,1,0,0,0,16,13,3,51,2,2,2,1,37.0,450,+2,0.2,0,0,0,0,0,0,1,0,0,0,7,0,1,1800,117.3,1,0,0,0,15,7,3,51,6,6,4,5,40.3,448,-2,1.9,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,98.0,1,0,0,0,15,3,3,54,4,5,0,0,35.7,450,-4,1.1,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,97.0,1,0,0,0,16,7,3,54,8,5,0,0,36.2,454,+4,0.9,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,123.4,1,0,0,0,18,14,3,54,6,7,5,3,35.6,450,-6,0.4
ウインリベロ,7,12.9,1,0,2000,1,0,0,0,4,6,3,420,+2,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,2,1,0,2000,124.5,0,0,1,0,15,3,3,53,2,2,2,2,38.0,418,-4,0.0,0,0,0,0,1,0,0,0,0,0,6,1,0,2000,123.0,1,0,0,0,14,3,3,56,2,2,2,0,35.3,422,0,0.8,0,0,0,0,1,0,0,0,0,0,6,1,0,2000,122.0,1,0,0,0,13,6,3,56,1,1,1,0,35.5,422,+4,1.1,0,0,1,0,0,0,0,0,0,0,11,1,0,2000,124.2,1,0,0,0,16,1,3,53,15,15,12,13,36.9,418,-2,0.9,0,0,0,0,0,1,0,0,0,0,9,1,0,2200,138.0,1,0,0,0,16,3,3,56,2,3,3,7,36.7,420,-4,1.2
バイオスパーク,2,2.6,1,0,2000,1,0,0,0,4,7,3,462,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1800,109.4,1,0,0,0,18,8,3,56,7,7,0,0,35.4,466,+6,0.1,0,0,0,1,0,0,0,0,0,0,2,1,0,1800,107.9,1,0,0,0,15,9,3,56,11,7,0,0,33.3,460,-10,0.0,0,0,1,0,0,0,0,0,0,0,4,1,0,1800,110.4,1,0,0,0,16,8,3,53,15,15,13,10,36.6,470,-2,0.5,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,108.1,1,0,0,0,16,9,3,55,6,5,0,0,34.7,472,+4,0.1,0,0,0,0,1,0,0,0,0,0,5,1,0,2000,123.0,1,0,0,0,12,8,3,55,4,4,4,0,34.6,468,-2,0.4
スクープ,13,79.5,1,0,2000,1,0,0,0,5,8,16,474,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,2000,124.9,1,0,0,0,17,12,3,56,4,3,7,12,36.9,464,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインタリエンテ,11,43.3,1,0,2000,1,0,0,0,5,9,11,418,-6,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,11,1,0,2000,125.7,0,1,0,0,18,5,3,54,5,3,4,4,36.8,424,+6,1.6,0,0,0,0,0,0,0,0,0,1,5,1,0,2000,120.8,1,0,0,0,18,3,3,54,15,14,15,12,35.3,418,+2,0.5,0,0,0,0,0,0,0,1,0,0,11,1,0,1600,97.5,1,0,0,0,16,4,3,54,9,13,0,0,36.9,416,-4,2.5,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,123.7,1,0,0,0,13,9,3,54,10,10,10,11,35.7,420,-4,1.2,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,111.7,1,0,0,0,11,1,3,54,2,3,0,0,36.0,424,0,1.0
ハイドラン,1,8.5,1,0,2000,1,0,0,0,6,10,11,462,-2,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,125.4,0,1,0,0,18,10,3,54,18,18,16,16,35.4,464,-4,1.3,0,0,0,0,0,0,0,0,0,1,3,1,0,2000,120.5,1,0,0,0,18,8,3,54,6,6,6,4,36.1,468,-4,0.2,0,0,0,0,0,0,0,0,0,1,2,1,0,2000,122.4,1,0,0,0,10,4,3,54,1,1,1,1,35.2,472,-8,0.0,0,0,0,0,0,0,0,1,0,0,12,1,0,1600,98.6,1,0,0,0,16,15,3,54,7,8,0,0,36.5,480,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
