馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
オウケンスターマン,4,21.5,1,1,1,480,+4,1,0,0,3,53.0,0,1,0,0,0,0,0,0,0,0,11,1,1700,110.1,1,0,0,0,14,8,3,56,13,14,13,13,40.4,476,-4,3.0,0,0,0,1,0,0,0,0,0,0,6,1,1800,116.7,1,0,0,0,15,15,3,53,3,3,2,2,39.3,480,-8,0.7,0,0,0,1,0,0,0,0,0,0,9,1,1200,75.2,1,0,0,0,15,3,3,56,13,13,0,0,38.3,488,-12,2.4,0,0,0,0,1,0,0,0,0,0,11,1,1600,102.2,0,1,0,0,16,11,3,56,6,9,0,0,39.0,500,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エルデリュミエール,7,93.4,2,2,1,466,-6,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,7,1,1700,109.8,0,0,1,0,14,5,3,54,11,11,7,6,41.4,472,+8,2.2,0,0,0,0,0,0,0,1,0,0,7,1,1800,117.9,0,1,0,0,14,9,3,54,11,11,10,8,40.1,464,-4,1.5,0,0,0,0,0,0,1,0,0,0,15,1,1800,120.3,1,0,0,0,15,12,3,54,6,6,9,14,40.9,468,-8,3.2,0,0,0,0,0,0,0,0,1,0,12,0,2000,126.5,1,0,0,0,12,6,3,54,11,12,12,12,36.5,476,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールドエンプレス,10,34.4,3,3,1,474,0,0,1,0,3,53.0,0,1,0,0,0,0,0,0,0,0,10,1,1700,110.2,0,0,1,0,14,6,3,53,14,14,14,12,40.3,474,+14,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,2000,126.5,1,0,0,0,18,4,3,54,13,14,15,15,36.2,460,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トキノミドリ,9,93.3,4,4,1,504,+8,0,0,1,3,56.0,0,1,0,0,0,0,0,0,0,0,10,1,1700,108.9,0,0,1,0,14,11,3,56,12,12,11,9,40.1,496,+4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,1800,117.4,1,0,0,0,15,5,3,53,5,6,8,10,39.5,492,-14,1.4,0,0,0,0,0,1,0,0,0,0,7,1,1800,120.2,1,0,0,0,16,12,3,56,4,3,6,7,42.8,506,+2,2.2,0,0,0,0,0,1,0,0,0,0,10,1,1800,118.0,1,0,0,0,16,13,3,55,12,12,7,8,40.5,504,0,2.1
アルファムーン,2,10.9,5,5,1,518,+2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,7,1,1700,108.2,0,0,1,0,14,7,3,56,3,4,6,6,40.1,516,-2,1.2,0,0,0,0,1,0,0,0,0,0,7,1,1600,100.2,1,0,0,0,16,12,3,54,6,5,0,0,39.0,518,-4,0.6,0,0,0,0,1,0,0,0,0,0,6,1,1600,100.5,1,0,0,0,16,11,3,54,8,9,0,0,37.9,522,-8,1.9,0,0,1,0,0,0,0,0,0,0,12,1,1700,111.3,1,0,0,0,15,4,3,53,10,10,8,9,40.7,530,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジューンバラード,1,6.1,6,6,2,432,+6,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,6,1,1600,100.3,0,0,0,1,14,5,3,54,8,8,0,0,37.9,426,0,1.1,0,0,0,0,1,0,0,0,0,0,8,1,1400,88.4,1,0,0,0,15,5,3,54,8,7,0,0,38.9,426,+4,1.6,0,0,0,0,1,0,0,0,0,0,5,1,1400,87.4,1,0,0,0,15,15,3,54,13,11,0,0,37.9,422,0,0.6,0,0,0,0,1,0,0,0,0,0,2,1,1400,88.5,0,1,0,0,16,5,3,54,15,11,0,0,37.1,422,+2,0.0,0,0,0,0,0,1,0,0,0,0,4,1,1800,117.7,1,0,0,0,15,2,3,54,13,12,10,9,38.5,420,+4,1.2
カシノヴィオレ,8,13.9,6,7,1,438,+8,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,5,1,1700,107.7,0,0,1,0,14,13,3,54,5,5,8,8,39.4,430,-4,0.7,0,1,0,0,0,0,0,0,0,0,9,1,1700,108.3,1,0,0,0,11,9,3,54,8,9,9,9,38.7,434,+2,1.3,0,0,0,0,1,0,0,0,0,0,8,1,1400,87.5,1,0,0,0,15,9,3,54,13,15,0,0,37.3,432,-10,1.3,0,0,1,0,0,0,0,0,0,0,6,1,1150,72.0,0,1,0,0,16,3,3,54,9,7,0,0,38.2,442,-8,1.2,0,0,0,0,0,0,0,0,0,1,7,1,1000,61.5,0,1,0,0,13,4,3,54,8,8,0,0,37.6,450,+12,1.8
ディアマキニスタ,3,2.0,7,8,1,458,+4,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,2,1,1700,107.5,1,0,0,0,14,5,3,56,13,13,11,6,38.3,454,+14,0.4,0,0,1,0,0,0,0,0,0,0,5,1,1700,109.7,1,0,0,0,15,13,3,55,15,15,8,6,39.1,440,-10,0.5,0,0,1,0,0,0,0,0,0,0,2,1,1700,110.2,1,0,0,0,15,12,3,55,11,11,5,3,40.3,450,-10,1.5,0,0,0,0,0,1,0,0,0,0,2,1,1800,118.8,1,0,0,0,16,13,3,55,11,11,6,4,39.7,460,-2,0.6,0,0,0,0,0,1,0,0,0,0,5,1,1800,118.0,1,0,0,0,16,4,3,55,15,16,14,12,38.4,462,+4,0.6
ハクサンメイゲツ,5,49.9,7,9,0,460,+6,1,0,0,3,55.0,0,1,0,0,0,0,0,0,0,0,7,1,1700,107.9,1,0,0,0,14,8,3,55,8,8,9,11,39.5,454,0,1.6,0,1,0,0,0,0,0,0,0,0,5,1,1700,109.0,1,0,0,0,10,9,3,55,10,9,7,7,40.5,454,+6,3.2,0,0,0,0,1,0,0,0,0,0,15,1,1600,102.5,1,0,0,0,16,11,3,56,15,15,0,0,38.5,448,+4,2.5,0,0,0,0,1,0,0,0,0,0,9,1,1400,87.4,0,1,0,0,16,5,3,56,15,15,0,0,36.8,444,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャンタンエドゥー,6,3.0,8,10,11,448,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,6,0,2000,123.0,1,0,0,0,16,12,3,54,6,6,3,3,36.6,444,0,1.1,0,0,0,0,0,0,0,0,1,0,5,1,1800,117.8,0,1,0,0,13,12,3,54,6,6,6,6,39.6,444,0,2.2,0,0,0,0,0,0,0,0,1,0,2,0,1800,108.4,1,0,0,0,14,7,3,54,2,3,0,0,35.4,444,0,0.0,0,0,0,0,0,0,1,0,0,0,3,0,2000,123.0,1,0,0,0,13,10,3,54,2,2,2,2,35.1,444,0,0.3,0,0,0,0,0,0,1,0,0,0,3,0,2000,123.3,1,0,0,0,10,5,3,54,4,3,3,3,34.7,444,-6,0.3
シュリュッセル,11,244.1,8,11,1,500,+4,1,0,0,3,53.0,0,1,0,0,0,0,0,0,0,0,10,0,2000,125.9,0,1,0,0,10,1,3,53,9,9,9,10,39.4,496,-8,3.1,0,1,0,0,0,0,0,0,0,0,8,1,1700,110.4,1,0,0,0,10,3,3,53,7,7,9,8,41.7,504,-8,4.6,0,0,0,0,0,1,0,0,0,0,7,1,1800,119.2,1,0,0,0,16,13,3,53,8,7,8,6,40.3,512,-6,2.9,0,0,0,0,0,1,0,0,0,0,8,1,1800,121.8,0,1,0,0,15,3,3,53,7,8,11,13,41.5,518,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
