馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ワイルドハニー,14,43.2,0,1,1700,1,0,0,0,1,1,4,452,-10,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,12,0,1,1200,75.0,1,0,0,0,16,1,3,54,10,12,0,0,39.4,462,+6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,89.1,0,0,1,0,16,2,3,54,2,2,0,0,40.5,456,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オテンバランナー,2,9.0,0,1,1700,1,0,0,0,2,2,2,426,-2,0,1,0,3,53.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,107.7,0,1,0,0,11,4,3,53,1,1,1,1,38.5,428,-2,0.1,0,1,0,0,0,0,0,0,0,0,10,1,0,1200,71.4,0,1,0,0,16,14,3,53,12,7,0,0,36.3,430,+4,0.8,0,1,0,0,0,0,0,0,0,0,6,0,1,1000,61.4,1,0,0,0,12,5,3,53,6,6,0,0,37.1,426,+2,1.5,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,70.9,1,0,0,0,16,12,3,51,5,5,0,0,35.8,424,-10,0.9,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,70.5,0,1,0,0,17,8,3,54,4,4,0,0,35.0,434,0,0.8
イザベルローズ,1,3.3,0,1,1700,1,0,0,0,3,3,3,436,-12,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,106.7,0,0,1,0,15,14,3,54,4,4,4,2,38.5,448,0,0.7,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,120.2,0,0,0,1,13,4,3,54,3,3,8,9,41.1,448,-2,3.8,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,88.3,1,0,0,0,16,7,3,54,3,3,0,0,38.0,450,+8,0.9,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,109.7,0,1,0,0,9,2,3,54,6,6,6,4,39.3,442,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クインチ,3,18.5,0,1,1700,1,0,0,0,3,4,4,456,-8,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,15,1,0,1800,113.7,0,0,1,0,15,9,3,54,2,2,2,11,40.6,464,+20,4.4,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,111.1,1,0,0,0,16,8,3,54,8,9,10,10,35.4,444,+2,1.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,96.1,1,0,0,0,12,5,3,54,10,9,0,0,34.9,442,+2,0.5,0,0,0,1,0,0,0,0,0,0,5,1,0,1600,97.5,0,1,0,0,14,13,3,54,3,2,0,0,35.1,440,+4,1.1,0,0,0,1,0,0,0,0,0,0,8,1,0,1800,110.2,0,0,1,0,12,9,3,54,12,12,0,0,35.5,436,-2,1.2
メイショウセレーノ,10,83.2,0,1,1700,1,0,0,0,4,5,12,478,+18,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1,1400,91.5,1,0,0,0,15,5,3,54,10,12,0,0,40.0,460,-20,4.2,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,118.6,0,1,0,0,10,5,3,54,5,5,8,7,40.1,480,+2,2.1,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,88.4,0,0,1,0,16,14,3,54,12,11,0,0,38.6,478,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウタンゴ,5,6.6,0,1,1700,1,0,0,0,4,6,3,458,-8,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,109.8,0,1,0,0,14,2,3,54,4,4,3,2,40.9,466,+4,0.6,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,108.2,1,0,0,0,13,11,3,54,4,4,3,3,38.9,462,+4,0.2,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,114.8,0,0,1,0,15,11,3,53,11,9,11,11,38.5,458,-2,1.5,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,116.7,0,0,1,0,15,7,3,53,2,2,2,1,41.1,460,0,0.3,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,85.7,0,0,0,1,16,4,3,53,7,8,0,0,38.2,460,+2,0.7
ピンクダイキリ,6,80.6,0,1,1700,1,0,0,0,5,7,1,440,-6,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,108.8,1,0,0,0,12,1,3,54,12,12,10,8,39.4,446,+4,1.6,0,1,0,0,0,0,0,0,0,0,15,1,0,2000,127.2,1,0,0,0,15,15,3,54,2,3,12,15,41.1,442,-4,5.4,0,0,0,0,1,0,0,0,0,0,8,0,1,2100,139.6,1,0,0,0,16,13,3,54,7,7,7,8,39.1,446,+2,2.5,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,119.6,1,0,0,0,16,5,3,54,11,9,12,11,39.2,444,+6,1.1,0,0,0,0,0,1,0,0,0,0,11,1,0,2200,138.1,1,0,0,0,16,2,3,54,4,6,9,10,37.8,438,0,2.0
メスカル,12,256.1,0,1,1700,1,0,0,0,5,8,18,428,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,88.6,0,1,0,0,16,8,3,54,10,11,0,0,40.1,424,-12,2.0,0,0,0,0,0,0,0,0,0,1,12,1,0,1200,70.1,1,0,0,0,18,15,3,54,13,14,0,0,35.0,436,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファンタジーノベル,13,240.0,0,1,1700,1,0,0,0,6,9,6,452,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,8,0,1,1200,75.9,0,0,0,1,9,1,3,53,9,8,0,0,37.9,450,+4,1.3,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,74.1,0,1,0,0,15,9,3,51,12,12,0,0,37.8,446,-4,1.1,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,117.8,0,1,0,0,16,3,3,54,5,5,7,11,41.1,450,-4,3.5,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,87.6,0,0,1,0,16,9,3,54,14,13,0,0,38.8,454,+2,2.6,0,0,0,0,0,0,1,0,0,0,12,1,0,2000,125.3,1,0,0,0,12,3,3,54,12,12,10,10,35.5,452,-2,2.4
ペイシャスター,9,2.8,0,1,1700,1,0,0,0,6,10,1,474,+4,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,107.6,1,0,0,0,12,12,3,54,11,10,6,5,38.5,470,0,0.4,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,107.7,0,1,0,0,11,7,3,54,10,9,5,4,37.8,470,-2,0.1,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,108.1,0,0,1,0,13,2,3,54,5,5,8,8,39.9,472,-20,0.9,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,118.0,0,1,0,0,16,14,3,54,10,10,10,10,40.8,492,-2,1.3,0,0,0,0,1,0,0,0,0,0,9,0,1,1600,99.4,0,0,0,1,16,5,3,54,15,14,0,0,37.4,494,+20,1.1
