馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アポロプリンセス,8,6.1,0,1,1800,1,0,0,0,1,1,0,480,0,0,1,0,4,54.0,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,114.0,1,0,0,0,14,10,4,54,7,7,7,7,38.7,480,0,0.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,113.3,0,1,0,0,10,1,4,54,7,5,6,5,37.2,480,-4,0.3,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,115.4,0,1,0,0,10,7,4,54,3,3,3,3,38.9,484,+4,1.5,0,0,0,0,0,0,1,0,0,0,6,0,1,1900,120.9,0,1,0,0,13,3,4,54,5,5,4,3,39.6,480,-2,0.6,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,99.9,1,0,0,0,16,1,4,53,10,10,0,0,38.5,482,-2,1.2
タキオンレイ,12,79.6,0,1,1800,1,0,0,0,2,2,1,482,-6,0,1,0,5,52.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,114.4,1,0,0,0,11,5,5,52,9,10,11,11,38.1,488,+2,0.8,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,116.3,0,1,0,0,10,2,5,52,10,10,10,7,38.3,486,+2,1.2,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,116.3,1,0,0,0,16,7,5,52,12,13,14,14,38.9,484,+6,1.6,0,0,0,0,1,0,0,0,0,0,16,0,1,1400,88.4,1,0,0,0,16,5,5,52,13,13,0,0,37.9,478,-2,2.4,0,0,0,0,0,0,1,0,0,0,11,0,1,1200,74.3,1,0,0,0,16,8,5,55,14,12,0,0,37.2,480,+2,1.0
アルカサル,10,6.3,0,1,1800,1,0,0,0,2,3,8,530,+10,0,0,1,6,56.0,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,121.7,1,0,0,0,13,12,6,57,3,3,2,2,37.1,520,-2,1.7,0,0,0,0,0,1,0,0,0,0,4,1,0,2200,134.3,1,0,0,0,18,5,6,57,18,17,17,15,34.9,522,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1,0,2200,133.7,1,0,0,0,14,11,6,57,13,13,13,12,35.6,522,+8,0.7,1,0,0,0,0,0,0,0,0,0,3,1,0,2000,122.7,1,0,0,0,13,2,6,57,10,9,11,11,35.6,514,-2,0.8,0,1,0,0,0,0,0,0,0,0,10,1,0,2600,163.7,1,0,0,0,12,10,6,57,7,6,6,8,36.7,516,0,2.1
ネコマヒカ,11,115.1,0,1,1800,1,0,0,0,3,4,4,524,+6,1,0,0,4,56.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,108.1,1,0,0,0,15,1,4,54,15,15,14,13,38.9,518,-2,1.1,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,116.9,1,0,0,0,13,4,4,54,10,10,4,4,39.6,520,+8,1.5,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,113.7,0,0,1,0,16,12,4,53,10,9,9,5,38.6,512,0,-0.2,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,113.7,0,0,0,1,15,12,4,53,9,8,7,6,38.5,512,-8,1.1,0,0,0,0,1,0,0,0,0,0,14,0,1,2100,136.6,0,0,0,1,14,13,4,53,14,14,14,14,37.9,520,0,4.7
エイシンムジカ,1,2.6,0,1,1800,1,0,0,0,3,5,2,482,0,0,1,0,5,52.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1800,113.0,0,1,0,0,10,4,5,55,4,5,6,7,37.0,482,-10,0.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,114.4,1,0,0,0,11,5,5,55,9,9,9,4,38.8,492,+4,1.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,113.1,0,1,0,0,10,3,5,55,8,8,7,7,37.4,488,+6,0.0,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,113.6,1,0,0,0,15,3,5,55,11,11,9,9,38.1,482,0,0.6,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,111.9,0,0,1,0,14,1,5,55,9,8,5,4,37.0,482,-2,0.0
ペイシャリサ,9,16.0,0,1,1800,1,0,0,0,4,6,2,492,-2,0,1,0,5,53.0,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,112.2,0,0,0,1,10,1,5,52,6,5,4,5,37.4,494,+10,0.7,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,99.1,1,0,0,0,16,4,5,52,16,16,0,0,37.0,484,-4,0.8,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,114.3,0,1,0,0,15,12,5,52,9,9,8,6,38.1,488,+10,0.2,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.1,1,0,0,0,15,10,5,52,10,10,10,9,37.4,478,0,0.1,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,114.9,1,0,0,0,15,13,5,52,10,10,8,7,38.2,478,+6,1.3
スマートウェールズ,6,17.5,0,1,1800,1,0,0,0,4,7,0,462,-6,1,0,0,5,54.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,114.2,1,0,0,0,14,2,5,54,5,4,7,6,38.6,468,+4,1.0,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,115.1,1,0,0,0,10,6,5,56,3,3,3,3,37.8,464,+2,1.2,0,0,0,0,0,0,0,1,0,0,13,0,1,1800,115.2,1,0,0,0,16,13,5,56,3,4,3,4,40.8,462,-4,2.2,0,0,0,0,0,0,1,0,0,0,2,0,1,1800,113.7,0,1,0,0,16,5,5,56,3,3,2,2,38.4,466,+4,0.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,114.8,1,0,0,0,16,5,5,56,2,3,4,4,37.5,462,+4,1.1
ダノンテアトロ,5,34.9,0,1,1800,1,0,0,0,5,8,1,466,0,1,0,0,4,56.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,114.9,1,0,0,0,9,7,4,57,3,2,4,3,38.1,466,+8,1.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,101.1,1,0,0,0,12,12,4,57,1,1,0,0,40.1,458,-16,2.2,0,0,0,0,0,0,0,0,0,1,9,0,1,1700,108.3,0,1,0,0,13,1,4,56,4,3,8,9,39.3,474,-2,2.4,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,115.5,0,1,0,0,16,10,4,56,4,6,3,2,39.8,476,+2,1.3,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,115.4,1,0,0,0,16,9,4,56,4,4,4,4,39.7,474,+24,1.8
ミッキークロス,15,34.1,0,1,1800,1,0,0,0,5,9,3,434,+6,0,1,0,5,52.0,0,0,1,0,0,0,0,0,0,0,11,1,0,2000,121.3,1,0,0,0,14,13,5,55,3,5,5,6,35.9,428,+6,1.2,0,0,0,0,0,1,0,0,0,0,13,1,0,1600,95.0,1,0,0,0,16,12,5,52,1,2,2,0,36.3,422,0,1.4,0,0,0,1,0,0,0,0,0,0,8,1,0,1800,106.9,1,0,0,0,17,16,5,55,2,2,0,0,35.1,422,-12,0.7,0,0,0,1,0,0,0,0,0,0,12,1,0,2000,121.0,0,1,0,0,15,6,5,52,5,5,0,0,36.1,434,+18,1.9,0,0,1,0,0,0,0,0,0,0,5,1,0,1800,107.0,1,0,0,0,14,11,5,52,2,2,2,2,35.4,416,-12,0.6
トモノコテツ,2,14.3,0,1,1800,1,0,0,0,6,10,2,470,0,1,0,0,4,56.0,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,111.2,0,0,0,1,12,3,4,56,1,2,2,2,38.0,470,-4,1.2,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,108.0,0,0,1,0,14,15,4,56,2,3,2,3,41.3,474,+12,2.1,0,0,0,0,0,0,1,0,0,0,12,1,0,2000,122.5,1,0,0,0,12,12,4,52,8,9,8,9,35.2,462,0,2.1,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,115.9,1,0,0,0,13,3,4,52,4,4,10,9,41.1,462,+4,2.5,0,0,0,0,0,0,0,0,1,0,14,0,1,1800,117.2,1,0,0,0,14,6,4,56,2,3,7,13,41.4,458,-2,4.7
