馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コパノカーリング,13,5.3,1,1,6,450,-16,1,0,0,3,54.0,0,0,0,0,0,0,0,0,0,0,8,1,1200,73.8,0,1,0,0,16,15,3,56,13,13,0,0,38.0,466,0,0.7,0,0,0,0,0,0,1,0,0,0,3,1,1800,112.6,0,1,0,0,15,1,3,53,3,2,3,5,37.0,466,+2,0.8,0,0,0,0,0,0,1,0,0,0,6,1,1400,84.1,0,0,0,1,16,2,3,53,14,13,0,0,36.7,464,+4,0.5,0,0,0,0,0,0,0,0,1,0,4,1,1400,85.7,0,1,0,0,12,9,3,56,7,6,0,0,37.7,460,+6,1.0,0,0,0,0,0,0,1,0,0,0,3,1,1400,85.5,1,0,0,0,16,8,3,56,9,9,0,0,38.5,454,-6,1.1
ルリジオン,12,136.4,2,2,10,492,0,1,0,0,4,54.0,0,0,0,0,0,0,1,0,0,0,15,1,1400,86.3,0,0,0,1,16,13,4,55,12,13,0,0,39.0,492,-6,2.7,0,0,0,0,0,0,0,1,0,0,14,1,1800,115.8,1,0,0,0,14,14,4,57,3,3,5,6,41.8,498,-2,3.2,0,0,0,0,0,0,0,0,1,0,10,1,2000,129.7,0,1,0,0,13,6,4,57,9,9,9,6,39.8,500,+4,3.0,0,0,0,0,0,0,0,1,0,0,5,1,1900,121.1,0,1,0,0,10,1,4,56,4,4,3,3,37.2,496,+2,2.2,0,0,0,0,0,0,1,0,0,0,8,1,1900,121.7,1,0,0,0,16,8,4,56,4,4,4,4,39.4,494,+4,0.7
グーテンモルゲン,11,7.1,3,3,1,490,-8,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,1,8,1,1700,105.8,0,0,0,1,16,7,3,54,3,3,3,4,39.6,498,-6,1.6,0,0,0,0,0,0,0,0,0,0,1,1,1400,89.3,0,1,0,0,12,1,3,56,4,3,3,2,38.6,504,-14,-0.6,0,0,0,0,0,0,1,0,0,0,8,1,1200,72.8,0,0,1,0,16,13,3,53,14,14,0,0,36.5,518,+10,1.4,0,0,0,0,0,0,1,0,0,0,5,1,1200,72.3,0,0,1,0,16,6,3,55,13,13,0,0,35.9,508,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラタンドレス,9,20.4,3,4,4,480,-4,0,1,0,6,55.0,0,0,0,0,0,0,0,0,0,1,13,1,1700,108.6,1,0,0,0,14,14,6,55,7,7,7,8,40.6,484,-2,2.8,0,0,0,0,0,0,1,0,0,0,2,1,1400,84.6,0,1,0,0,15,4,6,55,11,10,0,0,37.7,486,-6,0.4,0,0,0,0,0,0,0,0,0,0,3,1,1400,89.9,0,0,0,1,12,7,6,54,7,8,8,2,38.7,492,+2,1.0,0,0,0,0,0,0,0,1,0,0,7,1,1200,72.7,1,0,0,0,16,13,6,55,11,11,0,0,36.4,490,0,0.8,0,0,0,0,0,0,0,1,0,0,4,1,1200,73.1,1,0,0,0,11,1,6,55,7,6,0,0,36.8,490,0,0.4
デイジーブリランテ,14,34.6,4,5,0,464,0,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1700,109.4,1,0,0,0,15,10,4,55,14,14,14,12,41.2,464,+8,2.9,0,0,1,0,0,0,0,0,0,0,15,1,1700,113.0,0,0,1,0,15,12,4,53,1,1,4,7,44.1,456,-12,6.7,0,0,0,1,0,0,0,0,0,0,10,1,1800,116.1,0,1,0,0,10,8,4,53,5,5,5,5,40.1,468,+10,3.0,0,0,0,0,0,0,0,0,0,1,8,1,1700,106.4,1,0,0,0,15,7,4,52,1,1,1,1,38.5,458,0,1.0
ウォークザライン,2,8.0,4,6,10,468,+12,1,0,0,3,55.0,0,0,0,0,0,0,1,0,0,0,10,1,1400,84.7,0,0,0,1,16,14,3,54,14,15,0,0,37.3,456,+6,1.1,0,0,0,0,0,0,0,0,1,0,5,1,1400,86.1,1,0,0,0,12,7,3,56,7,8,0,0,37.8,450,-4,0.4,0,0,0,0,0,0,0,0,1,0,1,1,1400,86.7,1,0,0,0,16,7,3,56,13,9,0,0,37.5,454,-2,-0.1,0,0,0,0,0,0,1,0,0,0,2,1,1400,85.9,0,1,0,0,16,14,3,56,10,8,0,0,36.9,456,+2,0.3,0,0,0,0,1,0,0,0,0,0,9,0,1800,110.7,1,0,0,0,15,7,3,55,6,5,5,0,34.6,454,+14,0.9
メイショウトコシエ,7,32.1,5,7,0,446,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,6,1,1400,85.3,1,0,0,0,14,10,5,57,4,5,0,0,37.4,450,-6,1.4,0,0,0,0,0,0,1,0,0,0,6,0,1200,69.6,0,1,0,0,12,9,5,57,10,10,0,0,34.1,456,-2,0.8,0,0,0,0,0,0,1,0,0,0,13,0,1400,81.9,0,1,0,0,18,15,5,57,4,4,0,0,35.7,458,+2,0.8,0,0,0,0,0,0,0,0,1,0,9,1,1800,116.7,0,1,0,0,9,3,5,57,1,1,1,3,41.0,456,-8,3.2,0,0,0,0,0,0,0,0,0,1,13,1,1700,106.6,0,0,0,1,16,2,5,57,10,10,8,9,39.6,464,+6,1.6
エスケーアタランタ,6,120.1,5,8,1,464,-10,0,1,0,3,53.0,1,0,0,0,0,0,0,0,0,0,11,1,1700,108.1,0,1,0,0,14,8,3,52,2,2,4,10,40.0,474,+22,2.8,0,0,0,0,0,0,0,0,1,0,7,1,1400,86.3,0,1,0,0,12,1,3,54,11,10,0,0,37.7,452,-4,1.6,0,0,0,0,0,0,0,1,0,0,4,1,1400,86.6,0,1,0,0,9,3,3,54,9,9,0,0,37.4,456,+6,0.9,0,0,0,0,0,0,0,1,0,0,14,1,1200,74.8,1,0,0,0,16,11,3,54,14,14,0,0,37.4,450,+4,2.3,0,0,0,0,0,0,0,0,1,0,9,1,1200,74.0,1,0,0,0,12,1,3,54,11,10,0,0,37.7,446,+6,2.1
モルトグランデ,8,19.4,6,9,15,514,+10,1,0,0,3,55.0,0,0,0,0,1,0,0,0,0,0,14,1,1600,100.3,1,0,0,0,16,1,3,56,14,16,0,0,37.7,504,-6,1.5,0,0,0,0,0,0,0,1,0,0,6,1,1400,86.3,1,0,0,0,16,2,3,56,12,11,0,0,38.0,510,+4,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1400,86.1,0,1,0,0,16,16,3,56,14,14,0,0,37.3,506,+16,-0.2,0,0,0,0,0,0,0,1,0,0,11,1,1400,88.9,0,1,0,0,16,13,3,54,11,11,0,0,40.3,490,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドラセナ,3,101.6,6,10,2,472,-4,0,0,1,4,57.0,0,0,0,0,0,0,0,0,0,1,13,1,1700,108.9,0,1,0,0,16,14,4,57,12,13,14,12,40.1,476,+20,3.2,0,0,0,0,0,0,0,1,0,0,10,1,1200,73.4,1,0,0,0,16,9,4,57,15,14,0,0,36.5,456,-8,1.5,0,0,0,0,0,0,0,1,0,0,11,0,1400,83.5,1,0,0,0,12,7,4,57,8,8,0,0,37.1,464,0,2.8,0,0,0,0,0,0,1,0,0,0,18,0,2000,124.9,1,0,0,0,18,9,4,56,13,9,3,5,38.8,464,-4,3.5,0,0,0,0,1,0,0,0,0,0,13,0,2000,122.4,1,0,0,0,14,12,4,56,13,11,12,0,37.8,468,+4,4.2
