馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
エンドウォーニング,2,27.8,0,1,2400,1,0,0,0,1,1,2,478,0,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,109.1,0,0,1,0,13,13,3,56,4,5,6,6,40.6,478,-2,1.7,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,109.4,1,0,0,0,14,7,3,56,9,10,10,11,38.7,480,-4,1.8,0,1,0,0,0,0,0,0,0,0,10,0,1,1700,110.6,1,0,0,0,13,4,3,56,12,13,10,10,41.0,484,+6,2.3,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,101.1,1,0,0,0,12,14,3,56,2,2,0,0,41.0,478,-4,1.6,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,116.0,0,1,0,0,16,13,3,56,5,6,5,5,39.8,482,-2,0.6
ビヨンド,5,47.0,0,1,2400,1,0,0,0,2,2,3,430,-4,1,0,0,3,54.0,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,108.1,0,0,1,0,11,9,3,54,10,11,9,9,39.0,434,+4,1.5,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,109.9,1,0,0,0,12,2,3,53,9,9,10,10,40.7,430,-2,0.9,0,0,0,0,0,0,0,0,0,0,6,0,1,1500,97.2,1,0,0,0,14,1,3,56,8,7,5,5,41.0,432,0,1.4,0,0,0,0,0,0,0,0,0,1,9,0,1,1700,110.1,1,0,0,0,16,16,3,54,13,14,11,12,39.4,432,0,1.3,0,0,0,0,0,0,0,0,0,1,5,0,1,1700,109.2,1,0,0,0,16,1,3,54,11,12,13,13,38.6,432,-2,1.0
イグレット,1,3.3,0,1,2400,1,0,0,0,3,3,4,454,+4,0,1,0,3,52.0,0,0,0,0,0,0,0,0,1,0,5,0,1,2000,129.3,0,1,0,0,15,7,3,54,3,3,2,2,39.8,450,0,1.2,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,116.2,0,1,0,0,16,7,3,54,10,10,9,6,39.5,450,+4,1.5,0,0,0,0,0,0,0,0,0,0,4,0,1,1500,98.5,0,1,0,0,9,2,3,54,6,5,2,1,40.9,446,-2,0.9,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,116.2,1,0,0,0,15,1,3,54,7,7,3,3,40.4,448,+4,1.7,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,115.7,0,1,0,0,16,3,3,54,11,11,9,8,40.1,444,-2,0.8
キタノテイオウ,6,27.9,0,1,2400,1,0,0,0,4,4,0,450,-8,1,0,0,3,55.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,108.5,1,0,0,0,14,1,3,55,12,11,11,10,38.7,458,0,1.2,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,109.2,0,1,0,0,13,2,3,55,9,8,9,9,39.6,458,-6,1.4,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,108.2,0,0,1,0,11,6,3,55,6,8,9,10,39.0,464,0,1.6,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,109.5,1,0,0,0,14,9,3,55,11,11,10,9,38.9,464,+6,1.9,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,118.2,1,0,0,0,14,8,3,56,6,5,6,6,41.5,458,-10,1.3
ロイヤルアフェア,4,3.8,0,1,2400,1,0,0,0,5,5,9,486,-14,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,12,0,1,2100,139.3,1,0,0,0,16,7,3,56,11,10,10,12,39.9,500,+18,3.5,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,117.6,0,0,1,0,16,9,3,54,11,9,7,6,40.3,482,-6,0.7,0,0,0,0,0,1,0,0,0,0,5,1,0,2000,126.5,1,0,0,0,9,5,3,54,5,5,7,7,34.4,488,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テーオーエンブレム,8,8.4,0,1,2400,1,0,0,0,6,6,1,478,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1800,117.5,0,0,1,0,9,3,3,56,8,8,6,5,40.9,484,+4,2.1,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,107.1,0,0,0,1,14,4,3,56,14,13,5,2,39.3,480,-4,0.6,0,1,0,0,0,0,0,0,0,0,12,1,0,1800,110.0,1,0,0,0,14,12,3,56,3,3,2,3,37.5,484,-6,2.6,0,0,0,0,0,0,0,1,0,0,13,1,0,2000,122.5,1,0,0,0,16,10,3,56,14,13,12,13,36.3,490,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファイトアローン,3,10.8,0,1,2400,1,0,0,0,7,7,2,532,0,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,109.1,0,1,0,0,13,4,3,56,9,8,7,7,39.9,532,-10,1.3,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,109.1,1,0,0,0,14,14,3,56,5,5,4,5,39.7,542,-6,1.5,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,117.6,1,0,0,0,16,11,3,55,7,6,6,3,39.2,548,+4,0.5,0,0,0,0,1,0,0,0,0,0,12,1,0,2000,125.6,1,0,0,0,12,11,3,55,10,10,6,0,35.7,544,-2,2.2,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,113.0,0,0,1,0,16,10,3,55,4,5,2,0,36.2,546,0,1.1
キングオブハーツ,10,14.7,0,1,2400,1,0,0,0,7,8,12,478,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,117.2,1,0,0,0,16,2,3,56,15,15,14,12,39.4,476,-6,1.7,0,0,0,0,0,0,0,1,0,0,11,1,0,2200,139.1,1,0,0,0,13,2,3,55,5,5,6,9,37.6,482,+6,3.5,0,0,0,0,0,0,1,0,0,0,7,1,0,2000,125.6,1,0,0,0,9,1,3,55,7,7,5,7,35.5,476,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンライズコロン,9,3.5,0,1,2400,1,0,0,0,8,9,3,468,-2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,107.7,0,0,1,0,11,2,3,56,3,3,3,3,39.6,470,+6,1.1,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,109.1,1,0,0,0,10,4,3,56,5,5,4,4,39.4,464,+4,0.8,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,115.7,0,0,0,1,15,5,3,54,5,5,6,4,40.2,460,-8,1.2,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,109.3,1,0,0,0,15,4,3,56,6,5,4,3,39.1,468,+2,0.2,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,115.0,1,0,0,0,11,11,3,56,3,3,3,3,37.9,466,+4,0.4
プレビアス,7,27.9,0,1,2400,1,0,0,0,8,10,1,514,-4,1,0,0,3,55.0,0,1,0,0,0,0,0,0,0,0,10,1,0,2600,165.0,1,0,0,0,11,11,3,56,6,6,5,9,38.8,518,+8,2.8,0,0,0,0,0,0,1,0,0,0,15,1,0,2000,127.1,1,0,0,0,18,13,3,55,17,17,18,17,35.9,510,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
