馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
グランデミノル,14,5.9,0,1,1200,1,0,0,0,1,1,3,492,-4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,85.4,0,1,0,0,16,5,4,55,5,5,0,0,37.7,496,0,0.5,0,0,0,0,0,0,1,0,0,0,6,0,1,1200,73.3,0,1,0,0,13,3,4,55,11,10,0,0,36.3,496,-4,0.6,0,0,0,0,0,0,0,1,0,0,14,0,1,1200,73.4,1,0,0,0,16,11,4,54,15,13,0,0,36.6,500,+8,2.8,0,0,0,0,0,0,1,0,0,0,2,0,1,1200,73.4,1,0,0,0,16,7,4,54,11,10,0,0,36.9,492,-2,0.6,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,72.7,1,0,0,0,16,1,4,54,14,14,0,0,36.3,494,+8,0.6
サマニー,5,10.8,0,1,1200,1,0,0,0,1,2,1,474,-2,0,0,1,6,54.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,72.4,0,1,0,0,16,1,6,54,9,8,0,0,36.3,476,-2,0.2,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,72.9,0,1,0,0,15,6,6,57,8,8,0,0,36.0,478,-4,0.1,0,0,0,0,0,0,1,0,0,0,5,0,1,1200,73.3,1,0,0,0,16,4,6,56,5,5,0,0,36.9,482,+4,0.6,0,0,0,0,0,0,1,0,0,0,9,0,1,1200,73.2,1,0,0,0,16,10,6,55,7,8,0,0,37.4,478,-2,0.5,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,72.1,0,1,0,0,15,1,6,56,9,7,0,0,36.8,480,0,0.9
スマートアイビス,15,20.8,0,1,1200,1,0,0,0,2,3,18,510,+2,1,0,0,4,54.0,0,0,1,0,0,0,0,0,0,0,12,0,1,1150,70.6,1,0,0,0,16,4,4,55,6,6,0,0,38.2,508,+12,1.5,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,73.4,1,0,0,0,16,5,4,52,1,1,0,0,37.7,496,-4,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,72.1,1,0,0,0,15,2,4,54,1,1,0,0,37.4,500,+4,-0.4,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,87.5,1,0,0,0,16,8,4,56,1,1,0,0,40.0,496,-6,1.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,87.0,1,0,0,0,16,9,4,56,2,2,0,0,39.7,502,0,1.2
サトノレーヌ,10,108.8,0,1,1200,1,0,0,0,2,4,3,434,0,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,59.5,0,1,0,0,14,14,5,54,4,5,0,0,36.2,434,-14,0.5,0,0,0,0,0,0,0,1,0,0,16,0,1,1200,74.5,1,0,0,0,16,3,5,55,4,4,0,0,39.3,448,+6,2.0,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,71.6,0,0,0,1,15,8,5,55,2,2,0,0,37.6,442,0,1.7,0,0,0,0,0,0,0,0,0,1,10,0,1,1000,59.6,1,0,0,0,11,10,5,55,9,11,0,0,35.8,442,+10,0.9,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.0,1,0,0,0,14,10,5,55,3,2,0,0,37.5,432,-4,0.1
メイショウアワジ,7,18.0,0,1,1200,1,0,0,0,3,5,3,486,+6,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1200,73.2,1,0,0,0,16,11,5,57,8,7,0,0,36.7,480,-6,0.9,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,72.6,0,1,0,0,14,2,5,57,3,4,0,0,36.9,486,+4,0.5,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,73.3,1,0,0,0,16,7,5,57,7,7,0,0,37.7,482,-2,0.8,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,72.3,1,0,0,0,15,11,5,57,9,6,0,0,36.7,484,+6,0.2,0,0,0,0,0,0,0,0,1,0,3,0,1,1200,72.0,1,0,0,0,16,6,5,57,4,3,0,0,36.4,478,+10,0.2
メイショウバイタル,2,4.7,0,1,1200,1,0,0,0,3,6,13,500,-6,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1200,73.2,0,1,0,0,14,2,4,55,9,9,0,0,37.1,506,0,0.7,0,0,0,0,0,0,1,0,0,0,5,0,1,1200,73.2,1,0,0,0,16,16,4,56,4,4,0,0,38.0,506,+4,0.2,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,70.3,0,0,1,0,15,6,4,54,4,4,0,0,35.7,502,+4,0.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.7,0,1,0,0,14,3,4,54,7,6,0,0,37.3,498,0,0.1,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,71.7,0,0,1,0,15,12,4,54,8,6,0,0,36.9,498,+4,0.2
バルコラベーロ,1,10.4,0,1,1200,1,0,0,0,4,7,2,482,-10,1,0,0,5,54.0,0,0,0,0,0,0,0,0,0,1,2,0,1,1000,58.4,0,0,0,1,14,6,5,54,5,4,0,0,35.6,492,0,0.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1200,73.4,1,0,0,0,16,6,5,56,10,8,0,0,37.6,492,+6,0.9,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,72.8,0,1,0,0,15,10,5,56,8,7,0,0,36.3,486,0,1.6,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,85.6,0,1,0,0,16,15,5,56,2,3,0,0,38.3,486,+4,1.1,0,0,0,0,0,0,1,0,0,0,7,1,0,1200,69.1,1,0,0,0,18,18,5,57,5,5,0,0,33.8,482,-4,0.9
サンタナブルー,6,14.6,0,1,1200,1,0,0,0,4,8,4,484,+2,1,0,0,7,57.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1300,80.1,1,0,0,0,16,10,7,56,8,7,0,0,37.3,482,-4,0.8,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,84.7,0,1,0,0,11,9,7,56,10,7,0,0,36.9,486,+2,0.2,0,0,0,0,0,0,1,0,0,0,3,0,1,1400,85.5,1,0,0,0,16,3,7,55,9,9,0,0,37.0,484,+16,0.3,0,0,0,0,1,0,0,0,0,0,14,1,0,1400,82.4,1,0,0,0,18,16,7,57,15,15,0,0,33.5,468,+2,1.0,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,82.3,1,0,0,0,18,3,7,55,14,14,0,0,33.9,466,-4,0.8
キョウエイオビエド,16,174.3,0,1,1200,1,0,0,0,5,9,17,462,-4,1,0,0,4,54.0,0,0,0,0,1,0,0,0,0,0,15,0,1,1300,82.1,1,0,0,0,16,12,4,56,2,2,0,0,38.8,466,0,2.6,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,72.9,0,1,0,0,11,9,4,54,1,1,0,0,36.7,466,-4,0.1,0,0,0,0,0,1,0,0,0,0,16,0,1,1200,74.7,1,0,0,0,16,5,4,55,5,6,0,0,39.2,470,0,3.3,0,0,0,1,0,0,0,0,0,0,15,1,0,1200,70.0,1,0,0,0,18,9,4,54,5,5,0,0,36.2,470,+10,1.8,0,0,0,0,1,0,0,0,0,0,15,1,0,1400,83.1,1,0,0,0,18,14,4,54,4,4,0,0,36.1,460,0,2.3
セイウンアワード,13,140.2,0,1,1200,1,0,0,0,5,10,7,540,-10,1,0,0,7,57.0,0,0,0,0,0,0,1,0,0,0,11,0,1,1200,74.3,1,0,0,0,16,8,7,57,7,7,0,0,38.0,550,+10,2.2,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,86.9,0,1,0,0,16,5,7,56,11,9,0,0,38.6,540,0,1.8,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,86.0,1,0,0,0,16,15,7,57,10,7,0,0,36.9,540,-4,1.2,0,1,0,0,0,0,0,0,0,0,9,0,1,1000,60.2,1,0,0,0,12,3,7,57,11,11,0,0,36.2,544,-2,1.6,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,85.9,1,0,0,0,16,8,7,57,8,7,0,0,37.7,546,0,0.0
