馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ライトオンキュー,1,5.2,1,0,1400,1,0,0,0,1,1,33,506,+18,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,88.8,1,0,0,0,16,12,4,56,16,16,0,0,38.7,488,-6,3.5,0,0,0,0,0,0,0,1,0,0,4,1,0,1400,83.1,1,0,0,0,8,7,4,56,6,4,0,0,34.2,494,-10,0.6,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,94.8,1,0,0,0,11,5,4,56,4,5,0,0,36.0,504,+10,1.0,0,0,0,0,0,0,0,0,1,0,12,1,0,1600,95.0,1,0,0,0,16,4,4,55,15,14,0,0,34.6,494,-4,1.7,0,0,0,0,0,0,0,1,0,0,1,1,0,1600,96.7,0,0,1,0,15,3,4,55,11,10,0,0,35.4,498,0,0.0
レンベルガー,15,76.5,1,0,1400,1,0,0,0,1,2,9,440,+18,1,0,0,6,57.0,0,0,1,0,0,0,0,0,0,0,9,1,0,1200,70.6,1,0,0,0,16,16,6,57,16,16,0,0,34.8,422,-6,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.6,0,0,1,0,12,5,6,56,6,6,4,1,41.0,428,+1,-0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.8,0,0,0,1,10,3,6,56,2,2,2,2,39.2,427,-15,-0.2,0,0,0,0,0,0,0,0,0,0,4,0,1,1600,103.7,1,0,0,0,13,12,6,56,10,9,7,7,39.8,442,+6,1.0,0,0,0,0,0,0,0,0,0,0,7,0,1,2000,134.1,1,0,0,0,11,7,6,55,2,2,2,2,41.6,436,+3,1.6
モートゥス,10,29.4,1,0,1400,1,0,0,0,2,3,9,502,0,1,0,0,4,56.0,0,0,1,0,0,0,0,0,0,0,12,1,0,2000,122.3,1,0,0,0,16,1,4,55,11,8,15,12,35.2,502,-4,0.8,0,0,0,1,0,0,0,0,0,0,11,1,0,1800,110.0,0,0,1,0,17,13,4,55,8,8,0,0,36.4,506,+13,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,1700,106.3,1,0,0,0,12,6,4,56,7,7,7,8,36.7,493,-14,-0.4,0,0,0,0,0,0,0,0,0,0,9,0,1,1800,118.1,0,1,0,0,15,10,4,56,3,3,3,3,41.5,507,+15,1.9,0,0,0,0,0,0,0,0,1,0,8,1,0,2200,134.1,1,0,0,0,17,11,4,56,13,14,13,11,35.5,492,-10,1.2
レディギャング,5,17.8,1,0,1400,1,0,0,0,2,4,15,484,+8,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,15,0,1,1400,88.4,0,1,0,0,16,1,5,55,1,2,0,0,41.8,476,+4,2.8,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,106.0,1,0,0,0,13,8,5,55,1,1,0,0,36.3,472,-6,1.3,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,93.5,1,0,0,0,17,1,5,55,1,1,0,0,35.6,478,+4,0.3,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,69.0,1,0,0,0,17,2,5,55,2,6,0,0,34.7,474,0,1.1,0,0,0,0,0,0,0,0,0,1,15,1,0,1800,109.4,0,1,0,0,16,14,5,54,1,1,1,1,37.1,474,+8,1.5
サウンドストリート,13,46.0,1,0,1400,1,0,0,0,3,5,19,456,+8,1,0,0,5,57.0,0,0,0,1,0,0,0,0,0,0,15,1,0,1400,83.0,1,0,0,0,18,1,5,57,12,15,0,0,35.2,448,-2,1.1,0,0,0,0,1,0,0,0,0,0,5,1,0,1800,109.1,0,1,0,0,12,12,5,57,4,5,5,0,35.6,450,0,1.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,81.8,1,0,0,0,18,6,5,57,11,10,0,0,33.9,450,-6,0.5,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.5,1,0,0,0,16,4,5,57,11,10,0,0,35.3,456,-8,0.3,0,0,0,0,1,0,0,0,0,0,7,0,1,1300,80.6,1,0,0,0,16,3,5,57,4,3,0,0,38.1,464,+4,1.6
アングレーム,4,13.7,1,0,1400,1,0,0,0,3,6,32,456,+10,0,1,0,4,54.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,81.2,1,0,0,0,14,14,4,52,12,12,0,0,34.3,446,+2,0.8,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,96.8,0,1,0,0,13,7,4,54,7,6,3,0,36.2,444,+6,1.3,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,95.9,1,0,0,0,16,6,4,54,2,2,2,0,36.4,438,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリンセスオーラ,16,109.4,1,0,1400,1,0,0,0,4,7,10,450,+6,0,1,0,6,55.0,0,0,1,0,0,0,0,0,0,0,12,1,0,1200,69.4,1,0,0,0,16,12,6,53,3,3,0,0,35.3,444,+2,1.1,0,0,0,1,0,0,0,0,0,0,10,1,0,1000,55.9,1,0,0,0,18,5,6,55,3,0,0,0,33.5,442,-2,1.1,0,0,0,1,0,0,0,0,0,0,2,1,0,1000,55.3,1,0,0,0,18,11,6,54,1,0,0,0,32.8,444,+2,0.0,0,0,1,0,0,0,0,0,0,0,9,1,0,1200,68.9,1,0,0,0,16,4,6,55,1,1,0,0,35.7,442,+6,1.0,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,71.2,1,0,0,0,16,14,6,55,4,5,0,0,36.9,436,-8,1.5
ナディア,7,29.8,1,0,1400,1,0,0,0,4,8,13,420,+8,0,1,0,4,54.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1200,70.2,1,0,0,0,18,3,4,52,15,15,0,0,34.4,412,+4,1.3,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,69.1,0,0,1,0,18,6,4,53,17,15,0,0,34.6,408,+4,0.7,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,68.0,1,0,0,0,18,11,4,52,16,16,0,0,33.6,404,-2,0.5,0,0,0,0,0,0,1,0,0,0,9,1,0,1400,82.0,1,0,0,0,18,7,4,52,10,8,0,0,35.9,406,+2,0.8,0,0,0,0,0,0,0,0,1,0,12,1,0,1600,96.4,0,1,0,0,13,8,4,54,11,11,0,0,36.7,404,+2,1.9
メイショウキョウジ,2,2.7,1,0,1400,1,0,0,0,5,9,2,470,+2,1,0,0,4,56.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,95.1,1,0,0,0,17,3,4,56,2,2,0,0,35.9,468,-12,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,71.6,0,1,0,0,12,3,4,56,1,1,0,0,36.4,480,-2,-0.4,0,0,0,0,0,0,0,0,0,0,1,1,0,1600,99.2,1,0,0,0,11,5,4,56,1,1,0,0,38.6,482,+10,0.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,74.2,1,0,0,0,16,2,4,56,1,1,0,0,39.7,472,-6,1.2,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,68.5,0,1,0,0,18,5,4,56,2,1,0,0,35.2,478,0,0.2
シアン,8,67.4,1,0,1400,1,0,0,0,5,10,21,416,-8,0,1,0,5,55.0,1,0,0,0,0,0,0,0,0,0,6,1,0,2000,123.2,0,1,0,0,13,3,5,54,6,6,10,10,36.2,424,+6,0.9,1,0,0,0,0,0,0,0,0,0,7,1,0,1800,109.9,1,0,0,0,12,5,5,55,12,10,10,11,35.4,418,-2,0.7,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,123.2,1,0,0,0,13,3,5,54,7,7,8,8,34.7,420,-4,0.6,0,1,0,0,0,0,0,0,0,0,8,1,0,1200,70.6,0,1,0,0,16,14,5,54,13,14,0,0,35.7,424,+6,0.5,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,69.3,1,0,0,0,15,8,5,54,12,11,0,0,34.0,418,0,0.4
