馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フォルツァエフ,9,30.2,0,1,1400,1,0,0,0,1,1,4,488,+14,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1300,78.2,1,0,0,0,16,16,4,57,3,3,0,0,36.1,474,-10,0.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,97.9,0,1,0,0,16,1,4,57,1,1,0,0,37.3,484,+6,1.1,1,0,0,0,0,0,0,0,0,0,6,0,1,1700,105.0,0,1,0,0,14,3,4,55,1,1,1,1,38.5,478,-2,0.8,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,104.9,1,0,0,0,12,6,4,57,3,3,2,2,37.0,480,-2,0.1,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,105.6,0,1,0,0,12,11,4,57,3,3,3,3,38.9,482,0,1.1
アメリカンファクト,4,5.7,0,1,1400,1,0,0,0,1,2,1,506,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,84.1,1,0,0,0,16,16,4,57,4,4,0,0,37.6,504,-4,0.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,84.9,0,1,0,0,16,2,4,56,2,3,0,0,37.3,508,0,0.8,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,70.5,1,0,0,0,15,12,4,52,2,2,0,0,36.4,508,+6,0.2,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,84.0,0,1,0,0,11,8,4,57,3,3,0,0,36.3,502,-4,0.7,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,83.4,1,0,0,0,16,13,4,56,2,2,0,0,36.8,506,+4,-0.4
デンバーテソーロ,16,5.9,0,1,1400,1,0,0,0,2,3,11,456,+8,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,83.5,0,1,0,0,13,13,3,53,3,3,0,0,36.9,448,-10,0.5,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,83.6,0,1,0,0,16,15,3,52,3,3,0,0,36.4,458,-2,0.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,83.2,0,0,1,0,16,5,3,52,2,2,0,0,36.3,460,+12,0.2,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,96.1,1,0,0,0,16,16,3,54,12,9,9,0,36.1,448,-4,1.7,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,82.7,1,0,0,0,10,2,3,54,8,6,0,0,34.0,452,-2,0.5
ゲキリン,13,36.3,0,1,1400,1,0,0,0,2,4,6,482,+14,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,83.1,0,0,1,0,13,11,5,57,1,1,0,0,37.3,468,-4,1.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,70.9,1,0,0,0,16,3,5,57,8,10,0,0,36.6,472,-4,1.1,0,0,0,1,0,0,0,0,0,0,9,0,1,1200,71.4,1,0,0,0,15,1,5,54,7,7,0,0,36.5,476,-2,0.8,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,72.0,1,0,0,0,14,5,5,57,10,9,0,0,36.6,478,+2,0.6,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,71.3,1,0,0,0,14,10,5,57,3,3,0,0,36.8,476,+4,-0.1
レッドレグナント,10,26.3,0,1,1400,1,0,0,0,3,5,5,482,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,83.9,1,0,0,0,16,3,4,52,5,5,0,0,37.4,478,0,0.7,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,93.4,1,0,0,0,12,10,4,55,2,2,2,0,34.8,478,0,0.5,1,0,0,0,0,0,0,0,0,0,1,1,0,1500,88.1,1,0,0,0,9,1,4,55,4,4,3,0,35.2,478,0,-0.1,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,81.6,1,0,0,0,18,1,4,55,9,9,0,0,34.4,478,0,1.1,0,0,0,0,0,0,0,1,0,0,8,1,0,1400,81.7,1,0,0,0,13,11,4,55,6,5,0,0,34.2,478,-8,0.4
タイセイプレシャス,12,52.7,0,1,1400,1,0,0,0,3,6,2,468,-2,0,0,1,7,57.0,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,83.8,0,0,0,1,16,15,7,54,15,14,0,0,35.7,470,-4,1.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,98.6,1,0,0,0,12,12,7,57,10,10,0,0,36.5,474,-6,2.1,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,84.5,0,1,0,0,16,11,7,54,15,14,0,0,35.7,480,+8,0.4,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,71.5,1,0,0,0,15,3,7,51,14,15,0,0,36.0,472,-6,1.2,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,82.7,0,0,1,0,14,10,7,57,14,14,0,0,35.5,478,+2,0.5
メイショウギガース,15,13.3,0,1,1400,1,0,0,0,4,7,6,480,+6,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,83.4,0,0,1,0,13,9,5,57,10,10,0,0,35.9,474,-6,1.3,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,84.4,0,1,0,0,13,1,5,57,3,3,0,0,37.8,480,-6,1.4,0,0,0,0,0,0,1,0,0,0,3,0,1,1400,82.6,0,0,1,0,14,7,5,57,6,6,0,0,36.8,486,+6,0.4,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,84.5,0,1,0,0,16,16,5,57,6,4,0,0,36.3,480,0,-0.3,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,84.8,1,0,0,0,16,6,5,57,3,2,0,0,37.7,480,-4,0.5
セイウンクールガイ,14,22.0,0,1,1400,1,0,0,0,4,8,6,452,0,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,84.0,0,1,0,0,14,13,4,57,2,2,0,0,36.1,452,-2,0.0,0,0,0,0,0,0,1,0,0,0,14,0,1,1400,85.0,0,0,0,1,16,16,4,57,6,6,0,0,38.9,454,+6,2.7,0,0,1,0,0,0,0,0,0,0,15,0,1,1700,110.3,1,0,0,0,15,15,4,57,7,12,15,15,40.6,448,-2,4.5,0,0,0,0,0,0,1,0,0,0,3,0,1,1400,84.7,1,0,0,0,16,4,4,57,3,3,0,0,37.8,450,-6,0.2,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,87.2,1,0,0,0,13,8,4,55,4,3,0,0,39.0,456,+6,2.2
ロードラズライト,8,7.9,0,1,1400,1,0,0,0,5,9,3,442,0,0,0,1,4,57.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,71.1,1,0,0,0,16,3,4,57,1,1,0,0,36.4,442,-2,-0.5,0,0,0,0,0,0,0,1,0,0,12,1,0,1200,69.8,1,0,0,0,14,11,4,57,2,2,0,0,35.3,444,-2,1.1,1,0,0,0,0,0,0,0,0,0,10,1,0,1200,70.6,0,1,0,0,14,6,4,58,8,10,0,0,36.3,446,-4,0.7,1,0,0,0,0,0,0,0,0,0,16,1,0,1200,70.1,1,0,0,0,16,1,4,57,6,9,0,0,36.2,450,+12,1.9,0,0,0,0,0,0,1,0,0,0,12,1,0,1200,69.6,1,0,0,0,18,6,4,56,11,10,0,0,34.0,438,0,1.2
キラービューティ,2,4.6,0,1,1400,1,0,0,0,5,10,1,478,+2,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,84.1,1,0,0,0,16,10,5,55,8,7,0,0,37.2,476,+8,0.3,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,84.6,0,1,0,0,16,8,5,54,5,4,0,0,35.7,468,-4,-0.1,0,0,0,0,0,0,1,0,0,0,11,1,0,1400,81.3,0,1,0,0,18,1,5,55,12,13,0,0,34.9,472,+8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,1200,69.0,1,0,0,0,16,14,5,54,13,15,0,0,33.4,464,-4,1.0
