馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ユキノアンビシャス,12,131.6,1,1,6,490,+2,1,0,0,4,56.0,0,0,0,0,0,1,0,0,0,0,10,1,2400,161.4,1,0,0,0,16,1,4,56,5,4,6,7,41.3,488,+4,2.4,0,0,0,0,0,1,0,0,0,0,11,1,1800,117.2,1,0,0,0,16,9,4,53,7,7,8,11,39.6,484,-2,1.8,0,0,0,1,0,0,0,0,0,0,1,1,1800,115.4,1,0,0,0,15,12,4,53,3,4,3,3,39.2,486,0,-0.4,0,0,0,1,0,0,0,0,0,0,2,1,1800,115.3,1,0,0,0,15,10,4,53,4,4,3,4,39.3,486,+2,0.4,0,0,1,0,0,0,0,0,0,0,3,1,1700,107.7,1,0,0,0,14,6,4,53,8,8,6,4,38.2,484,-2,0.5
サミットプッシュ,2,3.1,1,2,5,474,-2,1,0,0,4,56.0,0,0,0,0,0,0,1,0,0,0,5,1,1900,121.4,1,0,0,0,16,13,4,56,10,11,9,9,38.2,476,+12,0.4,0,0,0,0,0,0,1,0,0,0,2,1,1900,121.4,1,0,0,0,16,2,4,56,12,11,14,16,38.0,464,+22,1.9,1,0,0,0,0,0,0,0,0,0,1,1,1700,105.4,0,0,1,0,13,8,4,56,10,11,11,10,36.8,442,-14,0.0,0,1,0,0,0,0,0,0,0,0,3,1,1700,107.5,1,0,0,0,14,2,4,56,12,11,9,8,37.9,456,-2,0.2,0,0,0,0,1,0,0,0,0,0,2,1,1600,100.0,1,0,0,0,16,10,4,56,7,6,0,0,37.7,458,+4,0.7
トモジャタイクーン,11,2.6,2,3,4,506,+6,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,3,1,2100,135.1,1,0,0,0,11,6,4,56,7,7,7,6,37.0,500,-2,0.3,0,0,0,0,0,1,0,0,0,0,2,1,2400,159.4,1,0,0,0,16,10,4,56,11,11,6,2,39.3,502,+2,0.4,0,0,1,0,0,0,0,0,0,0,3,1,2400,155.7,1,0,0,0,16,16,4,55,9,9,4,2,38.5,500,+2,0.3,0,0,0,0,1,0,0,0,0,0,3,1,2100,134.3,1,0,0,0,10,9,4,55,9,9,8,9,37.1,498,-4,0.9,0,0,0,0,1,0,0,0,0,0,6,1,2100,132.8,0,1,0,0,15,1,4,55,4,3,6,6,38.9,502,+12,0.8
プロヴェルビオ,14,245.3,2,4,2,452,+2,0,1,0,5,52.0,0,0,0,0,0,0,0,0,0,1,13,0,2600,166.7,0,1,0,0,13,1,5,54,12,13,13,13,38.1,450,-2,3.5,0,0,0,0,0,1,0,0,0,0,8,0,2500,155.0,1,0,0,0,11,2,5,53,9,11,10,11,36.5,452,+10,1.3,0,0,0,1,0,0,0,0,0,0,8,0,2400,148.8,1,0,0,0,8,8,5,55,8,8,8,8,35.3,442,0,1.6,0,0,1,0,0,0,0,0,0,0,6,0,2600,170.7,1,0,0,0,8,4,5,53,8,8,8,8,35.6,442,-4,1.7,0,0,0,0,1,0,0,0,0,0,7,0,2400,150.4,0,1,0,0,9,4,5,53,6,6,6,8,37.0,446,-22,2.7
ゲームチェンジャー,5,54.0,3,5,2,512,-6,1,0,0,4,55.0,0,0,0,0,1,0,0,0,0,0,11,1,2100,135.5,0,0,1,0,16,7,4,55,9,8,7,7,40.9,518,+14,2.2,0,0,0,0,0,1,0,0,0,0,10,1,1800,117.2,1,0,0,0,16,12,4,56,15,15,14,16,38.9,504,-2,1.8,0,0,1,0,0,0,0,0,0,0,4,1,2400,156.1,1,0,0,0,16,15,4,54,11,11,8,7,38.7,506,+4,0.7,0,0,0,0,1,0,0,0,0,0,12,1,1600,99.7,1,0,0,0,16,5,4,56,15,15,0,0,37.8,502,-2,2.5,0,0,0,0,1,0,0,0,0,0,3,1,1600,99.0,1,0,0,0,9,9,4,54,8,9,0,0,36.5,504,+2,0.5
オノリシャス,10,76.4,3,6,2,474,-6,0,1,0,5,55.0,0,0,0,0,1,0,0,0,0,0,10,1,2100,135.3,0,0,1,0,16,14,5,54,13,13,15,13,40.3,480,+6,2.0,0,0,0,0,0,1,0,0,0,0,9,1,1800,115.5,1,0,0,0,16,8,5,54,15,15,15,14,38.1,474,-8,0.4,0,0,0,0,1,0,0,0,0,0,13,1,1600,100.8,0,0,1,0,13,13,5,55,12,13,0,0,38.0,482,+22,2.6,0,0,0,0,0,1,0,0,0,0,9,1,1800,116.8,1,0,0,0,12,12,5,55,10,10,7,6,39.9,460,+6,2.2,0,0,0,0,0,1,0,0,0,0,1,1,1800,117.8,1,0,0,0,16,5,5,54,16,16,10,5,40.1,454,-2,-0.4
ギガバッケン,8,5.2,4,7,9,566,+8,1,0,0,4,56.0,0,0,0,0,0,1,0,0,0,0,7,1,1800,113.7,1,0,0,0,16,9,4,56,3,3,4,4,39.2,558,+4,1.1,0,0,0,0,0,1,0,0,0,0,3,1,1800,116.1,1,0,0,0,16,10,4,56,2,2,2,2,38.9,554,+10,0.7,0,0,0,0,1,0,0,0,0,0,3,1,2100,132.6,0,1,0,0,13,9,4,55,4,4,4,4,37.7,544,+2,0.3,0,0,0,0,1,0,0,0,0,0,7,1,2100,131.8,0,0,1,0,16,16,4,54,5,5,4,5,37.2,542,+12,1.7,0,0,0,0,0,0,0,0,1,0,7,1,1800,112.9,0,0,1,0,12,4,4,55,4,4,5,7,38.2,530,+4,0.6
カヴァレリア,15,33.8,4,8,6,516,-8,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,7,1,2400,160.6,1,0,0,0,16,9,5,57,10,10,10,9,40.1,524,+10,1.6,0,0,0,0,0,0,1,0,0,0,7,1,1900,122.8,1,0,0,0,12,7,5,57,5,5,4,6,39.3,514,+2,1.5,0,0,1,0,0,0,0,0,0,0,11,1,1700,108.2,1,0,0,0,15,8,5,57,15,15,15,14,39.0,512,0,1.7,0,0,0,0,0,0,0,0,0,0,1,1,1600,102.9,1,0,0,0,15,13,5,56,2,2,2,1,40.1,512,-2,-0.1,0,0,0,0,0,0,0,0,0,0,1,1,1800,115.6,0,1,0,0,12,1,5,56,2,2,1,1,39.2,514,-2,-0.6
トキメキジュピター,16,56.3,5,9,8,500,-13,1,0,0,4,54.0,0,0,0,0,0,0,0,0,0,0,1,1,1700,114.6,0,1,0,0,8,5,4,56,1,1,1,1,39.5,513,+1,-0.5,0,0,0,0,0,0,0,0,0,0,2,1,1700,111.6,0,0,1,0,10,10,4,56,3,3,2,2,38.7,512,+1,0.1,0,0,0,0,0,0,0,0,0,0,2,1,1400,90.5,1,0,0,0,9,3,4,57,1,1,1,1,39.4,511,+5,0.1,0,0,0,0,0,0,0,0,0,0,1,1,1400,89.7,1,0,0,0,10,7,4,56,1,1,1,1,38.7,506,+10,-1.0,0,0,0,0,0,1,0,0,0,0,8,1,1800,115.9,0,0,1,0,16,7,4,56,4,4,2,3,41.3,496,+10,2.2
フォースリッチ,13,132.9,5,10,15,490,+20,1,0,0,6,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,2400,160.7,1,0,0,0,14,7,6,57,12,12,12,12,38.6,470,-10,1.7,1,0,0,0,0,0,0,0,0,0,8,1,1700,106.8,0,0,1,0,13,9,6,57,11,11,9,7,37.4,480,+4,1.1,1,0,0,0,0,0,0,0,0,0,8,1,2400,156.0,1,0,0,0,12,1,6,57,7,7,10,9,39.3,476,-2,1.8
