馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ブリシンガメン,5,15.7,1,0,1800,1,0,0,0,1,1,1,444,-2,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,3,1,0,1800,108.3,1,0,0,0,8,4,4,55,2,2,2,2,35.1,446,-12,0.6,0,0,0,0,0,0,0,0,0,0,4,1,0,1700,105.4,1,0,0,0,10,6,4,51,1,1,1,1,37.4,458,+4,0.9,0,0,0,0,0,0,0,0,1,0,12,1,0,2400,148.6,1,0,0,0,13,13,4,54,10,10,10,11,36.0,454,-8,2.1,0,0,0,0,0,0,0,0,0,1,10,1,0,2000,123.2,1,0,0,0,10,1,4,52,5,5,7,9,36.1,462,-4,1.7,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,123.0,1,0,0,0,13,3,4,54,6,6,3,6,37.0,466,+2,0.7
アストロブレーム,13,85.8,1,0,1800,1,0,0,0,2,2,14,454,0,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,10,1,0,1600,95.0,1,0,0,0,18,10,5,57,16,16,0,0,34.0,454,+2,1.1,0,0,0,0,0,1,0,0,0,0,12,1,0,1600,95.6,1,0,0,0,16,9,5,57,10,13,13,0,34.7,452,+8,0.9,0,0,0,0,1,0,0,0,0,0,12,1,0,1600,96.5,0,1,0,0,16,10,5,57,15,15,0,0,35.0,444,-10,1.3,0,0,0,0,0,0,0,0,0,0,7,1,0,1600,102.5,0,0,1,0,8,5,5,56,7,7,0,0,37.7,454,+4,2.3,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,93.1,1,0,0,0,11,11,5,56,5,7,4,3,41.3,450,-8,0.5
ビービーガウディ,4,19.9,1,0,1800,1,0,0,0,3,3,13,472,-2,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,8,1,0,2000,119.3,1,0,0,0,11,6,4,57,10,10,10,0,35.9,474,+2,1.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,115.4,1,0,0,0,16,14,4,57,4,3,3,3,39.4,472,-2,1.4,0,0,0,0,0,1,0,0,0,0,11,1,0,2000,123.8,0,1,0,0,13,3,4,57,6,6,8,4,36.4,474,0,1.5,0,0,0,0,1,0,0,0,0,0,6,1,0,2000,123.5,1,0,0,0,11,11,4,56,11,11,9,0,33.4,474,+2,0.6,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,150.6,1,0,0,0,10,3,4,55,3,3,4,4,34.1,472,+8,0.6
ピエスドール,9,124.8,1,0,1800,1,0,0,0,4,4,1,440,+4,0,1,0,4,54.0,1,0,0,0,0,0,0,0,0,0,8,1,0,2000,122.1,1,0,0,0,9,5,4,54,7,7,6,7,35.4,436,+10,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.2,1,0,0,0,9,3,4,54,3,2,1,0,37.4,426,+5,-1.3,0,0,0,0,0,0,0,0,0,0,3,0,1,1600,104.1,0,0,1,0,10,4,4,54,5,3,3,0,39.3,421,-4,1.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.6,1,0,0,0,10,9,4,54,5,1,1,0,37.5,425,+1,-0.9,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,88.9,1,0,0,0,9,6,4,54,4,2,2,0,38.7,424,0,0.1
シゲルコシアブラ,12,333.1,1,0,1800,1,0,0,0,4,5,0,460,-4,1,0,0,3,54.0,1,0,0,0,0,0,0,0,0,0,12,1,0,2000,123.6,1,0,0,0,13,10,3,54,12,12,12,13,36.2,464,+6,1.7,1,0,0,0,0,0,0,0,0,0,10,0,1,1000,60.9,1,0,0,0,12,7,3,56,9,9,0,0,36.1,458,+2,1.7,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,73.5,0,0,0,1,13,3,3,53,10,9,0,0,38.0,456,-6,1.7,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,112.9,1,0,0,0,11,6,3,53,10,10,9,9,35.6,462,+6,1.3,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,97.0,1,0,0,0,9,1,3,56,9,9,0,0,35.8,456,-12,2.8
シンギュラリティ,1,1.2,1,0,1800,1,0,0,0,5,6,10,484,0,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,94.3,1,0,0,0,11,9,4,57,5,6,0,0,32.7,484,-4,0.0,0,0,0,1,0,0,0,0,0,0,2,1,0,1800,106.8,0,1,0,0,11,6,4,57,5,5,0,0,33.3,488,-4,0.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,106.2,1,0,0,0,10,9,4,57,8,7,0,0,33.4,492,+8,0.0,0,0,0,0,0,0,0,0,1,0,3,1,0,2000,120.1,1,0,0,0,9,7,4,57,5,5,7,7,35.1,484,-2,0.2,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,122.3,1,0,0,0,10,2,4,56,9,9,9,8,35.7,486,-4,0.9
ダイフク,6,144.7,1,0,1800,1,0,0,0,5,7,1,484,+8,1,0,0,5,57.0,1,0,0,0,0,0,0,0,0,0,10,0,1,1700,108.1,1,0,0,0,12,10,5,57,5,5,4,3,39.0,476,-6,1.9,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,109.0,1,0,0,0,15,3,5,54,7,6,8,9,39.7,482,-8,1.5,0,0,0,0,1,0,0,0,0,0,15,0,1,1300,78.9,0,0,1,0,16,12,5,57,13,14,0,0,37.1,490,+6,2.2,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,100.0,1,0,0,0,16,3,5,57,6,6,0,0,38.9,484,-6,2.4,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,115.4,0,1,0,0,15,4,5,55,1,1,1,4,40.7,490,0,1.5
ケルベロス,3,11.9,1,0,1800,1,0,0,0,6,8,0,436,-8,1,0,0,5,55.0,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,122.6,1,0,0,0,13,4,5,55,4,3,3,6,36.1,444,0,0.7,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,69.3,1,0,0,0,16,14,5,57,8,10,0,0,34.5,444,-6,0.3,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,68.6,1,0,0,0,16,15,5,57,8,8,0,0,34.8,450,+10,0.7,0,0,0,0,0,0,1,0,0,0,11,1,0,1400,82.5,1,0,0,0,18,13,5,57,8,9,0,0,35.2,440,+6,1.2,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,69.5,1,0,0,0,15,4,5,57,6,4,0,0,35.0,434,-8,0.0
ダンサール,2,7.0,1,0,1800,1,0,0,0,6,9,24,526,+22,0,1,0,3,52.0,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,122.7,1,0,0,0,17,7,3,53,1,1,1,1,35.4,504,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イントゥザターフ,10,102.8,1,0,1800,1,0,0,0,7,10,53,466,-14,0,0,1,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,1800,109.0,1,0,0,0,12,11,5,57,10,10,8,10,36.5,480,+6,1.7,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.7,0,0,0,1,14,11,5,57,5,4,3,2,39.0,474,-4,0.9,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,115.2,1,0,0,0,16,8,5,57,14,15,15,13,37.0,478,-2,0.3,0,0,0,0,1,0,0,0,0,0,9,0,1,2100,134.5,1,0,0,0,16,9,5,56,8,8,7,7,39.7,480,+22,2.0
