馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ムーンザムーン,13,18.0,1,0,1800,0,1,0,0,1,1,8,484,-2,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,106.2,1,0,0,0,13,1,5,55,9,10,0,0,34.4,486,+10,0.8,0,0,0,0,0,0,0,0,0,1,13,1,0,1800,109.6,0,1,0,0,16,10,5,55,14,14,14,12,36.0,476,-8,1.4,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,95.4,1,0,0,0,13,10,5,55,6,4,0,0,34.8,484,+8,0.7,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,106.4,1,0,0,0,16,14,5,55,15,15,13,9,35.1,476,+8,0.4,0,0,0,0,0,0,0,0,0,1,3,1,0,1700,100.1,1,0,0,0,10,2,5,55,9,9,8,9,34.3,468,-2,0.6
フォークテイル,5,4.8,1,0,1800,0,1,0,0,1,2,8,438,-2,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,11,1,0,2000,120.4,1,0,0,0,18,13,3,54,4,8,7,0,34.3,440,0,0.9,0,0,0,0,0,1,0,0,0,0,2,1,0,1800,110.4,1,0,0,0,8,1,3,54,3,2,2,4,34.4,440,+4,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,96.8,0,1,0,0,18,18,3,54,4,4,0,0,34.2,436,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミリオンドリームズ,2,4.4,1,0,1800,0,1,0,0,2,3,18,520,+10,0,1,0,3,49.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,94.9,1,0,0,0,9,3,3,54,2,2,0,0,34.3,510,0,0.7,1,0,0,0,0,0,0,0,0,0,1,1,0,1800,111.2,0,1,0,0,10,7,3,54,5,5,5,5,35.0,510,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シルヴェーヌ,14,146.4,1,0,1800,0,1,0,0,2,4,1,452,-4,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,94.9,0,1,0,0,15,7,4,55,5,3,0,0,35.9,456,-3,1.2,0,0,0,0,0,0,0,0,0,0,15,0,1,1600,107.7,1,0,0,0,16,8,4,54,14,14,16,16,42.0,459,-2,2.3,0,0,0,0,0,0,0,0,0,0,5,0,1,1600,104.7,0,1,0,0,14,5,4,54,3,3,4,3,40.3,461,-4,1.8,0,0,0,0,0,0,0,0,0,0,9,0,1,1600,105.3,1,0,0,0,14,2,4,54,1,1,1,1,41.5,465,+7,1.6,0,0,0,0,0,0,0,0,0,0,2,0,1,1600,104.0,1,0,0,0,11,11,4,54,1,1,1,1,39.7,458,+1,0.2
レーヴドカナロア,11,27.3,1,0,1800,0,1,0,0,3,5,22,438,+6,0,1,0,3,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,1600,96.8,1,0,0,0,16,6,3,54,9,7,7,0,35.6,432,-8,0.8,0,0,0,0,0,0,0,1,0,0,8,1,0,1400,83.1,1,0,0,0,9,6,3,54,6,7,0,0,35.1,440,+6,1.3,1,0,0,0,0,0,0,0,0,0,1,1,0,1500,91.8,1,0,0,0,13,13,3,54,10,10,5,0,34.8,434,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アップライトスピン,1,3.8,1,0,1800,0,1,0,0,3,6,17,462,+2,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,4,1,0,2000,120.4,1,0,0,0,8,7,3,54,3,3,3,0,34.0,460,-6,0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,109.1,1,0,0,0,11,2,3,54,6,5,5,0,34.4,466,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リゼブルー,4,38.0,1,0,1800,0,1,0,0,4,7,3,482,+4,0,1,0,3,51.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1800,106.9,1,0,0,0,17,17,3,54,4,5,5,0,34.5,478,-4,-0.1,0,0,0,0,1,0,0,0,0,0,14,1,0,2400,149.4,1,0,0,0,15,10,3,54,5,6,5,7,36.6,482,0,1.8,0,0,0,0,0,1,0,0,0,0,11,1,0,2000,123.9,1,0,0,0,18,9,3,54,10,9,11,8,36.3,482,+2,1.1,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,110.1,1,0,0,0,16,12,3,51,13,13,10,11,36.0,480,-2,1.5,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,96.4,1,0,0,0,15,7,3,51,11,11,0,0,34.0,482,0,0.7
シーオブザムーン,9,40.7,1,0,1800,0,1,0,0,4,8,10,458,0,0,1,0,3,49.0,0,0,0,0,0,1,0,0,0,0,10,1,0,1800,110.1,1,0,0,0,10,2,3,54,8,8,9,10,35.4,458,+4,1.8,0,0,0,0,0,1,0,0,0,0,1,1,0,1800,113.2,1,0,0,0,14,4,3,54,7,5,4,4,35.1,454,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジーナスイート,3,5.8,1,0,1800,0,1,0,0,5,9,7,440,-12,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,95.5,0,1,0,0,11,4,4,55,7,7,0,0,33.3,452,+28,0.1,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,122.9,1,0,0,0,14,11,4,54,3,3,3,4,37.8,424,+6,0.9,0,0,0,0,0,0,1,0,0,0,12,1,0,2200,135.7,1,0,0,0,15,12,4,53,2,2,2,2,36.9,418,-24,1.9,0,0,0,1,0,0,0,0,0,0,14,1,0,1600,95.1,1,0,0,0,18,17,4,53,14,15,0,0,33.8,442,+40,1.2,0,1,0,0,0,0,0,0,0,0,11,1,0,1800,109.9,1,0,0,0,12,2,4,52,1,1,2,4,35.8,402,-10,1.4
ミチビキ,8,18.8,1,0,1800,0,1,0,0,5,10,2,472,+4,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1800,106.5,1,0,0,0,10,7,3,52,4,4,5,0,34.1,468,0,0.6,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,106.6,1,0,0,0,8,8,3,54,6,6,6,0,34.1,468,+6,0.4,0,0,0,0,0,1,0,0,0,0,7,1,0,1800,109.6,1,0,0,0,10,4,3,54,4,4,4,4,35.0,462,+4,0.4,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,112.9,1,0,0,0,11,5,3,54,3,2,3,6,35.9,458,-4,1.2,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.5,1,0,0,0,8,3,3,54,1,4,4,0,34.6,462,+2,0.6
