馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サクレディーヴァ,5,5.0,0,1,1200,1,0,0,0,1,1,3,516,+2,0,1,0,6,55.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1200,71.5,1,0,0,0,16,16,6,55,7,7,0,0,36.0,514,-6,0.4,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,85.1,1,0,0,0,16,6,6,55,3,3,0,0,37.7,520,-4,0.9,1,0,0,0,0,0,0,0,0,0,4,0,1,1000,58.5,0,1,0,0,12,5,6,55,3,3,0,0,34.9,524,-6,0.9,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,85.2,0,0,1,0,16,2,6,55,3,4,0,0,38.0,530,+6,1.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,85.0,1,0,0,0,15,5,6,55,2,2,0,0,37.1,524,-2,-0.6
イザ,16,95.8,0,1,1200,1,0,0,0,1,2,3,506,0,1,0,0,6,55.0,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,71.6,1,0,0,0,16,6,6,56,12,12,0,0,37.1,506,+10,1.0,0,0,0,1,0,0,0,0,0,0,15,0,1,1200,72.6,0,0,1,0,15,5,6,57,9,9,0,0,36.9,496,-2,1.2,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,71.2,0,1,0,0,16,13,6,57,4,2,0,0,36.7,498,+2,0.0,0,0,0,1,0,0,0,0,0,0,11,0,1,1200,72.9,1,0,0,0,15,12,6,57,4,4,0,0,38.5,496,+4,1.8,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,71.8,1,0,0,0,15,1,6,57,7,6,0,0,36.7,492,-2,0.1
ジャスパープリンス,1,4.8,0,1,1200,1,0,0,0,2,3,2,478,+4,1,0,0,4,56.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1400,84.2,1,0,0,0,16,3,4,56,2,2,0,0,37.7,474,+10,-0.1,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,69.7,1,0,0,0,16,8,4,56,2,2,0,0,35.8,464,+16,0.9,0,0,0,0,0,0,0,1,0,0,8,0,1,1400,86.2,1,0,0,0,12,4,4,56,2,2,0,0,39.6,448,-8,1.1,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,96.0,0,1,0,0,13,6,4,56,2,2,0,0,37.5,456,-2,1.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.2,1,0,0,0,9,8,4,55,1,1,1,1,38.6,458,+2,-2.4
アナザーバージョン,9,19.4,0,1,1200,1,0,0,0,2,4,2,478,0,0,0,1,8,57.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,71.4,1,0,0,0,16,8,8,57,9,8,0,0,37.8,478,0,0.4,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,86.2,1,0,0,0,16,6,8,57,4,4,0,0,37.1,478,-4,0.8,1,0,0,0,0,0,0,0,0,0,10,0,1,1700,106.1,1,0,0,0,14,3,8,57,3,3,5,6,37.3,482,+4,1.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,84.5,0,1,0,0,16,1,8,57,11,10,0,0,36.6,478,+4,1.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,97.6,1,0,0,0,16,15,8,57,4,3,0,0,36.9,474,-4,0.7
ソルプレーサ,12,49.9,0,1,1200,1,0,0,0,3,5,13,538,+8,1,0,0,7,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,70.7,0,0,0,1,15,7,7,57,13,11,0,0,36.9,530,+4,1.5,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,71.7,1,0,0,0,15,3,7,57,6,6,0,0,36.8,526,-4,0.2,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,71.2,0,1,0,0,15,3,7,57,2,2,0,0,36.7,530,0,0.3,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,85.8,0,0,1,0,16,4,7,57,13,12,0,0,37.8,530,-6,1.8
ディーズフェイク,4,19.5,0,1,1200,1,0,0,0,3,6,4,476,+2,0,1,0,4,54.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,71.0,1,0,0,0,16,12,4,54,13,13,0,0,36.5,474,+10,0.9,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,98.1,1,0,0,0,16,3,4,53,9,9,0,0,37.4,464,+6,0.7,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,112.6,1,0,0,0,15,1,4,52,12,12,13,12,37.3,458,-6,1.2,1,0,0,0,0,0,0,0,0,0,14,0,1,1700,106.5,0,0,1,0,14,7,4,51,10,10,10,11,39.7,464,+8,3.5,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,97.9,0,1,0,0,16,1,4,54,12,12,0,0,36.6,456,-2,-0.1
スーパーモリオン,8,17.4,0,1,1200,1,0,0,0,4,7,5,512,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,14,0,1,1200,73.4,1,0,0,0,16,15,5,57,15,16,0,0,36.9,516,-8,2.1,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,72.1,0,0,1,0,15,12,5,57,7,7,0,0,36.6,524,+16,0.7,0,1,0,0,0,0,0,0,0,0,6,0,1,1000,59.1,0,0,1,0,12,4,5,57,4,5,0,0,35.8,508,0,0.9,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,71.7,1,0,0,0,15,8,5,57,9,8,0,0,36.9,508,-2,0.0,0,0,1,0,0,0,0,0,0,0,2,0,1,1150,68.7,1,0,0,0,16,10,5,57,15,14,0,0,36.3,510,-6,0.0
カワキタピリカ,15,151.2,0,1,1200,1,0,0,0,4,8,7,512,+6,1,0,0,6,57.0,0,0,0,0,1,0,0,0,0,0,16,0,1,1300,79.3,0,1,0,0,16,9,6,57,15,14,0,0,36.3,506,+2,1.7,0,0,0,0,0,1,0,0,0,0,13,1,0,1600,94.4,1,0,0,0,13,3,6,54,13,12,12,0,33.9,504,+2,1.3,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,70.2,1,0,0,0,16,6,6,57,13,13,0,0,35.1,502,+2,0.0,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,69.8,1,0,0,0,15,12,6,57,11,9,0,0,35.0,500,-8,0.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,87.0,1,0,0,0,15,13,6,57,13,13,0,0,37.5,508,+2,1.6
クリノレオノール,11,298.0,0,1,1200,1,0,0,0,5,9,11,472,+20,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,72.2,0,0,1,0,15,8,5,55,15,15,0,0,35.9,452,0,0.8,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,56.7,1,0,0,0,16,14,5,55,0,0,0,0,33.1,452,-4,0.9,0,1,0,0,0,0,0,0,0,0,7,0,1,1000,59.3,0,0,1,0,12,7,5,55,7,7,0,0,35.9,456,+10,1.1,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,59.3,1,0,0,0,12,5,5,55,5,5,0,0,35.8,446,+8,0.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1300,79.9,1,0,0,0,16,6,5,55,10,12,0,0,36.8,438,+2,1.4
ヤサシサ,3,2.9,0,1,1200,1,0,0,0,5,10,1,496,-6,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1200,70.8,0,1,0,0,16,15,5,55,1,1,0,0,37.2,502,+2,1.8,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,70.3,1,0,0,0,16,8,5,55,1,1,0,0,36.9,500,+2,0.2,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,69.7,0,0,0,1,15,13,5,55,1,1,0,0,37.0,498,-6,0.5,0,0,1,0,0,0,0,0,0,0,15,0,1,1150,69.4,1,0,0,0,16,1,5,55,1,1,0,0,38.4,504,+10,1.9,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,86.0,1,0,0,0,16,7,5,53,1,1,0,0,38.0,494,-6,1.4
