馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キクノヴィゴ,12,168.4,1,1,1,486,+2,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,14,1,1800,120.6,0,0,0,1,16,4,2,55,6,6,11,11,42.0,484,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フラミンゴフライト,3,2.1,2,2,2,482,-4,0,1,0,2,54.0,0,0,0,0,0,0,0,1,0,0,2,1,1400,86.5,0,1,0,0,14,3,2,54,3,4,0,0,38.8,486,+2,0.2,0,0,0,0,0,0,0,0,0,1,5,1,1000,60.1,0,1,0,0,12,1,2,54,10,9,0,0,35.8,484,-2,1.5,0,0,0,0,0,0,1,0,0,0,4,0,1400,84.5,0,0,1,0,13,6,2,54,6,3,0,0,35.9,486,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ソングオブザハート,1,15.8,3,3,1,418,-4,0,1,0,2,53.0,0,0,0,0,0,0,0,1,0,0,7,0,1400,84.2,0,1,0,0,18,10,2,53,6,8,0,0,36.7,422,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワイドダビデ,11,46.7,3,4,1,470,+2,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,10,0,1400,84.9,0,0,1,0,15,5,2,55,8,5,0,0,37.7,468,-8,1.6,0,0,0,0,0,0,0,0,1,0,17,0,1800,110.5,1,0,0,0,18,10,2,54,1,1,0,0,37.3,476,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウフルサト,10,157.4,4,5,12,494,+14,1,0,0,2,52.0,1,0,0,0,0,0,0,0,0,0,12,1,1700,112.2,1,0,0,0,14,6,2,54,7,7,10,10,40.9,480,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マタギ,4,22.5,4,6,2,466,+4,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,7,1,1400,87.5,0,1,0,0,16,10,2,55,5,4,0,0,38.9,462,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウウナサカ,6,16.0,5,7,3,462,+4,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,14,0,1600,97.1,1,0,0,0,18,10,2,54,12,15,0,0,36.6,458,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エターナリー,2,4.6,5,8,2,440,-8,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,3,1,1400,86.5,0,1,0,0,14,11,2,55,3,2,0,0,38.8,448,+4,0.2,0,0,0,0,0,0,0,0,1,0,2,1,1400,86.8,1,0,0,0,12,5,2,54,3,4,0,0,38.3,444,+12,0.2,0,0,0,0,0,0,0,0,0,1,8,1,1700,111.5,1,0,0,0,16,12,2,54,11,10,8,7,40.8,432,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロワシャンパーニュ,7,161.2,6,9,5,426,-2,1,0,0,2,55.0,0,0,0,0,0,0,0,0,1,0,9,0,1200,71.2,1,0,0,0,9,2,2,51,8,9,0,0,35.9,428,0,1.8,0,0,0,0,0,0,0,0,0,1,14,0,1200,71.5,1,0,0,0,16,5,2,54,13,13,0,0,35.5,428,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レレリオ,14,59.2,6,10,10,476,+14,1,0,0,2,52.0,0,0,0,0,0,0,0,0,0,1,9,0,1200,72.3,1,0,0,0,14,14,2,51,5,6,0,0,37.0,462,+6,2.1,0,0,0,0,0,0,0,0,0,1,6,0,1200,72.1,1,0,0,0,16,13,2,51,9,9,0,0,37.0,456,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
