馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
パッションチカ,1,12.2,1,0,1200,0,1,0,0,1,1,2,446,+2,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,7,1,0,1200,69.3,1,0,0,0,16,11,4,55,6,5,0,0,34.9,444,-14,0.4,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,69.8,1,0,0,0,12,7,4,55,8,6,0,0,35.1,458,0,0.2,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.0,1,0,0,0,15,2,4,55,7,5,0,0,34.1,458,+6,0.1,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,69.7,1,0,0,0,11,1,4,55,3,6,0,0,35.9,452,0,1.5,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,69.4,0,1,0,0,18,14,4,55,9,9,0,0,35.5,452,+20,0.6
マナツノヨノユメ,14,57.8,1,0,1200,0,1,0,0,1,2,21,472,+24,0,1,0,4,53.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,87.3,0,0,1,0,10,2,4,54,2,2,2,0,36.7,448,-4,-0.8,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,87.9,0,0,1,0,10,6,4,54,3,4,3,0,37.6,452,-5,0.1,0,0,0,0,0,0,0,0,0,0,7,0,1,1600,103.1,1,0,0,0,10,2,4,55,1,1,3,0,39.4,457,+3,1.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,106.2,0,1,0,0,8,1,4,54,2,2,1,0,39.2,454,-1,-1.5,0,0,0,0,0,0,0,0,0,0,3,0,1,1600,103.9,0,1,0,0,10,5,4,54,5,5,4,0,37.6,455,-3,0.6
ベルダニューブ,3,12.5,1,0,1200,0,1,0,0,2,3,4,450,0,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,69.3,1,0,0,0,16,4,3,54,7,6,0,0,34.5,450,-4,0.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1600,96.6,0,1,0,0,18,18,3,54,2,2,0,0,36.5,454,-12,1.0,0,0,1,0,0,0,0,0,0,0,6,1,0,1200,70.9,1,0,0,0,16,12,3,54,7,6,0,0,36.2,466,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウハバネラ,10,36.0,1,0,1200,0,1,0,0,2,4,4,454,+2,0,1,0,4,53.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1000,60.2,1,0,0,0,12,6,4,53,10,10,0,0,35.4,452,-4,1.6,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.6,0,1,0,0,16,13,4,55,8,6,0,0,35.7,456,0,0.6,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.3,1,0,0,0,15,6,4,52,13,11,0,0,34.4,456,+4,0.5,0,0,0,1,0,0,0,0,0,0,10,1,0,1200,70.2,0,1,0,0,16,7,4,55,6,6,0,0,35.0,452,-6,0.5,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,69.7,1,0,0,0,14,4,4,53,3,4,0,0,35.2,458,+2,0.1
シャインサンデー,2,3.0,1,0,1200,0,1,0,0,3,5,21,424,+6,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,16,1,0,1200,70.9,0,1,0,0,18,17,4,52,8,9,0,0,35.4,418,-2,1.2,0,0,0,0,0,0,1,0,0,0,1,1,0,1200,69.7,1,0,0,0,18,1,4,54,7,7,0,0,34.5,420,+2,-0.1,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,69.9,1,0,0,0,16,14,4,54,10,10,0,0,34.3,418,-4,0.1,0,0,0,1,0,0,0,0,0,0,3,1,0,1200,70.9,0,0,1,0,17,1,4,53,9,8,0,0,35.3,422,+8,0.2,0,0,0,1,0,0,0,0,0,0,8,1,0,1200,69.4,0,1,0,0,18,5,4,49,11,10,0,0,35.1,414,-4,0.7
グリニッチヴィレジ,7,9.2,1,0,1200,0,1,0,0,3,6,2,440,0,0,1,0,5,55.0,1,0,0,0,0,0,0,0,0,0,4,1,0,1200,69.2,1,0,0,0,16,13,5,55,8,8,0,0,34.5,440,+2,0.3,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,69.0,1,0,0,0,16,10,5,54,8,8,0,0,34.2,438,+6,0.0,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,82.1,1,0,0,0,18,13,5,55,5,5,0,0,34.7,432,0,0.8,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,70.0,1,0,0,0,14,14,5,52,3,2,0,0,35.5,432,+2,0.4,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,68.6,1,0,0,0,15,3,5,52,7,7,0,0,34.4,430,-6,0.5
シゲルトウガラシ,11,188.5,1,0,1200,0,1,0,0,4,7,3,446,+4,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,6,0,1,1000,60.2,1,0,0,0,12,9,3,54,11,8,0,0,35.4,442,0,0.3,0,1,0,0,0,0,0,0,0,0,10,0,1,1000,61.4,0,1,0,0,12,9,3,54,10,10,0,0,37.3,442,+8,0.7,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.7,0,0,1,0,16,1,3,54,13,13,0,0,37.8,434,0,2.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,89.1,1,0,0,0,16,6,3,54,14,15,0,0,38.8,434,+2,2.3,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.0,1,0,0,0,16,2,3,54,13,12,0,0,38.0,432,-4,2.1
ペイシャゲラン,15,62.9,1,0,1200,0,1,0,0,4,8,8,446,+8,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,16,1,0,1200,70.1,1,0,0,0,16,16,4,55,13,13,0,0,34.9,438,-8,1.0,0,1,0,0,0,0,0,0,0,0,8,1,0,1200,69.0,1,0,0,0,16,4,4,54,11,11,0,0,34.6,446,+10,0.4,0,0,0,1,0,0,0,0,0,0,2,1,0,1000,55.7,0,1,0,0,16,14,4,55,0,0,0,0,33.0,436,-6,0.4,0,0,0,0,0,0,1,0,0,0,14,1,0,1400,85.1,0,1,0,0,18,11,4,54,10,12,0,0,36.0,442,-6,1.8,0,0,0,0,0,0,0,0,0,1,17,1,0,1200,70.6,1,0,0,0,18,13,4,55,2,3,0,0,37.6,448,+4,2.2
グノーシス,16,397.8,1,0,1200,0,1,0,0,5,9,3,472,+16,0,1,0,3,52.0,1,0,0,0,0,0,0,0,0,0,8,0,1,1000,61.2,1,0,0,0,12,11,3,54,9,10,0,0,36.7,456,+2,1.3,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,70.5,1,0,0,0,16,10,3,51,3,3,0,0,38.2,454,-10,0.8,0,0,0,1,0,0,0,0,0,0,12,1,0,1000,56.7,1,0,0,0,16,12,3,54,12,0,0,0,33.8,464,-8,1.1,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,73.8,1,0,0,0,15,14,3,54,1,1,0,0,39.2,472,+6,1.5,0,0,0,0,0,0,0,0,0,1,8,0,1,1000,61.0,1,0,0,0,13,7,3,54,12,12,0,0,36.6,466,0,1.5
キャスパリーグ,4,3.8,1,0,1200,0,1,0,0,5,10,1,450,+2,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,2,1,0,1500,89.3,1,0,0,0,14,12,4,55,12,12,11,0,35.7,448,+10,0.6,1,0,0,0,0,0,0,0,0,0,3,1,0,1200,69.2,1,0,0,0,10,4,4,55,6,6,0,0,34.5,438,+6,0.5,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,96.7,0,1,0,0,16,7,4,54,15,15,0,0,33.8,432,-6,1.2,0,0,0,0,0,0,1,0,0,0,8,1,0,1400,84.1,0,1,0,0,18,18,4,55,13,9,0,0,35.1,438,+8,0.8,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,69.0,0,1,0,0,18,13,4,55,12,10,0,0,34.4,430,-14,0.6
