馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ダイトウキョウ,2,11.3,1,0,1200,1,0,0,0,1,1,12,470,+6,1,0,0,7,57.0,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,82.2,1,0,0,0,14,15,7,57,11,11,0,0,33.3,464,0,1.1,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,67.7,0,1,0,0,16,10,7,55,14,12,0,0,33.4,464,+2,0.7,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,67.9,1,0,0,0,16,14,7,57,16,16,0,0,34.0,462,0,0.8,0,0,0,0,0,0,0,0,1,0,9,1,0,1200,68.3,1,0,0,0,12,12,7,55,10,9,0,0,33.7,462,+2,0.7,0,0,0,0,1,0,0,0,0,0,6,1,0,1400,81.0,1,0,0,0,18,14,7,57,15,14,0,0,33.5,460,-2,0.4
メイショウカズヒメ,7,3.9,1,0,1200,1,0,0,0,1,2,1,504,-2,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,14,1,0,1400,82.7,1,0,0,0,18,17,5,54,6,5,0,0,36.7,506,0,1.3,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,68.3,1,0,0,0,14,3,5,55,3,3,0,0,34.5,506,+2,0.2,0,0,0,0,0,0,0,0,1,0,1,1,0,1200,69.8,0,0,1,0,16,16,5,55,2,2,0,0,34.8,504,-6,-0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,67.8,1,0,0,0,18,9,5,52,1,1,0,0,34.5,510,+28,-0.1,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,72.4,1,0,0,0,14,4,5,53,7,6,0,0,37.4,482,+2,0.5
ブロワ,14,54.3,1,0,1200,1,0,0,0,2,3,3,484,0,0,1,0,6,55.0,0,0,0,0,0,1,0,0,0,0,16,1,0,1200,69.3,1,0,0,0,16,13,6,51,1,1,0,0,35.5,484,+20,0.7,0,0,0,0,0,0,0,0,1,0,8,1,0,1200,70.4,1,0,0,0,9,1,6,55,1,1,0,0,36.1,464,-16,1.2,0,0,0,0,0,1,0,0,0,0,13,1,0,1200,68.3,0,1,0,0,16,5,6,51,5,4,0,0,34.7,480,0,1.3,0,0,0,1,0,0,0,0,0,0,1,1,0,1200,68.5,1,0,0,0,14,14,6,51,1,1,0,0,34.1,480,+4,-0.3,0,0,0,1,0,0,0,0,0,0,10,1,0,1000,56.6,1,0,0,0,16,7,6,55,0,0,0,0,34.0,476,+4,0.8
フクノグローリア,15,75.8,1,0,1200,1,0,0,0,2,4,3,482,0,0,1,0,7,55.0,0,0,0,0,0,1,0,0,0,0,13,1,0,1200,69.0,1,0,0,0,16,15,7,51,9,10,0,0,34.6,482,+16,0.4,0,0,1,0,0,0,0,0,0,0,5,1,0,1200,68.2,1,0,0,0,16,6,7,55,10,10,0,0,34.2,466,-10,0.4,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,67.9,0,1,0,0,16,4,7,51,8,7,0,0,34.1,476,+16,0.9,0,0,1,0,0,0,0,0,0,0,14,1,0,1200,68.5,1,0,0,0,16,7,7,55,6,5,0,0,35.5,460,-26,1.4,0,0,0,0,0,1,0,0,0,0,13,1,0,1200,69.0,1,0,0,0,16,1,7,55,14,13,0,0,35.1,486,+12,0.8
レーヴムーン,5,6.7,1,0,1200,1,0,0,0,3,5,3,484,+6,1,0,0,6,57.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1200,68.8,1,0,0,0,16,6,6,56,13,12,0,0,34.1,478,+6,0.2,0,0,1,0,0,0,0,0,0,0,13,1,0,1200,68.6,1,0,0,0,16,15,6,57,5,5,0,0,35.0,472,0,0.8,0,0,0,0,0,1,0,0,0,0,8,1,0,1200,68.0,0,1,0,0,16,9,6,56,11,11,0,0,34.0,472,+2,1.0,0,0,0,0,0,0,1,0,0,0,5,1,0,1200,67.4,1,0,0,0,18,3,6,53,5,5,0,0,34.1,470,-8,0.4,0,0,0,0,0,0,0,0,1,0,6,1,0,1200,68.0,1,0,0,0,12,3,6,56,10,12,0,0,33.2,478,+4,0.4
ニシオボヌール,8,21.8,1,0,1200,1,0,0,0,3,6,3,498,+4,0,0,1,7,57.0,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,68.7,1,0,0,0,16,10,7,54,9,10,0,0,34.3,494,0,0.1,0,0,0,0,0,0,1,0,0,0,11,1,0,1200,68.8,1,0,0,0,18,13,7,54,9,8,0,0,34.2,494,+6,0.7,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,69.1,0,1,0,0,13,2,7,57,5,6,0,0,34.5,488,+2,0.5,0,0,0,1,0,0,0,0,0,0,11,1,0,1000,58.1,1,0,0,0,16,14,7,57,0,0,0,0,35.6,486,-4,1.8,0,0,0,0,0,0,0,1,0,0,9,1,0,1200,68.5,1,0,0,0,18,2,7,57,2,2,0,0,34.4,490,0,0.6
アイファープリティ,10,72.2,1,0,1200,1,0,0,0,4,7,1,458,-2,0,1,0,6,55.0,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,82.0,1,0,0,0,18,3,6,52,11,11,0,0,35.7,460,0,0.6,0,0,0,0,0,0,1,0,0,0,16,1,0,1200,69.2,1,0,0,0,18,8,6,52,2,2,0,0,35.1,460,+12,1.1,1,0,0,0,0,0,0,0,0,0,1,1,0,1200,71.1,0,1,0,0,14,14,6,56,5,4,0,0,35.8,448,0,-0.1,1,0,0,0,0,0,0,0,0,0,8,1,0,1200,69.4,1,0,0,0,14,10,6,55,12,13,0,0,34.5,448,-2,0.5,0,0,0,0,0,1,0,0,0,0,11,1,0,1200,69.2,1,0,0,0,16,2,6,55,5,5,0,0,34.8,450,0,0.6
エメラルエナジー,13,68.4,1,0,1200,1,0,0,0,4,8,2,514,+4,1,0,0,7,57.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,71.2,0,1,0,0,16,9,7,57,14,13,0,0,36.5,510,+8,1.3,0,0,0,0,0,0,1,0,0,0,5,1,0,1200,68.4,1,0,0,0,18,10,7,53,9,12,0,0,33.7,502,-8,0.3,0,0,0,0,1,0,0,0,0,0,11,1,0,1400,81.4,1,0,0,0,14,12,7,57,13,12,0,0,33.5,510,+6,1.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1200,68.7,1,0,0,0,14,10,7,57,13,13,0,0,33.5,504,+10,0.6,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,84.3,1,0,0,0,15,8,7,57,4,5,0,0,37.2,494,-8,0.7
クラウンルシフェル,12,188.1,1,0,1200,1,0,0,0,5,9,10,498,+8,1,0,0,8,57.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1000,56.9,0,0,1,0,18,17,8,50,0,0,0,0,34.0,490,+8,0.6,0,0,0,0,0,0,0,0,1,0,9,1,0,1200,70.8,1,0,0,0,9,3,8,57,5,8,0,0,35.9,482,+4,1.6,0,0,0,1,0,0,0,0,0,0,7,1,0,1000,55.6,1,0,0,0,11,11,8,57,0,0,0,0,32.6,478,-6,0.5,0,0,0,1,0,0,0,0,0,0,13,1,0,1000,55.1,1,0,0,0,17,5,8,56,0,0,0,0,32.8,484,0,1.3,0,0,1,0,0,0,0,0,0,0,16,1,0,1200,69.0,1,0,0,0,16,12,8,57,4,8,0,0,36.1,484,-2,1.9
イオラニ,4,60.2,1,0,1200,1,0,0,0,5,10,3,484,-2,0,0,1,8,57.0,0,0,0,0,0,1,0,0,0,0,11,1,0,1200,69.0,1,0,0,0,16,8,8,53,15,12,0,0,34.1,486,+4,0.4,0,0,0,1,0,0,0,0,0,0,3,1,0,1000,56.7,0,0,1,0,18,4,8,50,0,0,0,0,33.3,482,+6,0.4,0,0,0,1,0,0,0,0,0,0,10,1,0,1000,56.1,1,0,0,0,11,8,8,57,0,0,0,0,33.5,476,-10,1.0,0,0,0,1,0,0,0,0,0,0,15,1,0,1000,58.4,1,0,0,0,16,5,8,57,0,0,0,0,35.8,486,-2,2.1,0,0,0,0,0,1,0,0,0,0,14,1,0,1200,69.7,1,0,0,0,16,6,8,54,7,11,0,0,36.2,488,+10,1.3
