馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フェリーチェ,5,27.9,1,0,1200,1,0,0,0,1,1,10,450,+14,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,86.7,1,0,0,0,16,5,3,54,16,16,0,0,36.3,436,-8,0.9,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.1,0,0,0,1,13,10,3,54,6,4,0,0,37.8,444,0,0.4,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,72.6,0,1,0,0,14,7,3,54,5,4,0,0,37.9,444,0,0.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.6,1,0,0,0,16,4,3,54,5,5,0,0,38.1,444,-8,-0.3,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,80.6,1,0,0,0,16,8,3,54,16,16,0,0,35.4,452,+6,0.7
ジェットコルサ,2,9.3,1,0,1200,1,0,0,0,1,2,2,478,-4,1,0,0,6,57.0,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.6,1,0,0,0,11,11,6,57,6,6,0,0,34.2,482,+6,0.2,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,68.6,1,0,0,0,16,1,6,57,5,4,0,0,34.8,476,-10,0.0,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,72.6,1,0,0,0,16,3,6,57,4,3,0,0,38.3,486,-2,0.6,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.9,1,0,0,0,16,8,6,57,6,4,0,0,37.2,488,+10,0.3,0,0,0,0,1,0,0,0,0,0,5,0,1,1300,78.6,1,0,0,0,16,9,6,57,14,14,0,0,36.2,478,-2,0.9
スリーパスポート,13,223.1,1,0,1200,1,0,0,0,2,3,10,488,-2,1,0,0,5,55.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,73.8,1,0,0,0,16,1,5,57,8,10,0,0,38.4,490,+4,2.2,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,72.0,0,1,0,0,15,12,5,55,8,8,0,0,38.0,486,-9,0.6,0,0,0,0,0,0,0,0,0,0,8,0,1,1400,91.4,1,0,0,0,11,5,5,56,5,5,3,4,41.1,495,+1,1.3,0,0,0,0,0,0,1,0,0,0,11,0,1,1200,73.7,1,0,0,0,15,9,5,54,9,10,0,0,37.7,494,+12,1.4,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,109.6,0,0,1,0,14,12,5,57,9,10,13,14,41.3,482,+1,5.8
エントシャイデン,16,3.3,1,0,1200,1,0,0,0,2,4,2,460,+8,1,0,0,3,54.0,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,69.7,1,0,0,0,11,8,3,54,9,10,0,0,34.0,452,-6,0.3,0,0,0,0,0,1,0,0,0,0,9,1,0,1600,95.0,1,0,0,0,15,7,3,56,2,2,2,0,35.8,458,-6,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,1400,81.8,1,0,0,0,10,3,3,56,1,1,0,0,35.6,464,+2,0.2,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,95.4,1,0,0,0,14,6,3,56,2,2,2,0,35.7,462,-8,0.1,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,96.1,0,1,0,0,14,13,3,56,3,3,0,0,37.3,470,+12,0.4
ニューミレニアム,11,146.9,1,0,1200,1,0,0,0,3,5,5,440,+2,1,0,0,4,56.0,0,1,0,0,0,0,0,0,0,0,13,1,0,1200,69.7,1,0,0,0,16,14,4,57,10,8,0,0,34.9,438,0,0.6,0,1,0,0,0,0,0,0,0,0,7,1,0,1200,69.1,1,0,0,0,16,3,4,56,8,8,0,0,35.2,438,+6,0.4,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,73.2,1,0,0,0,16,11,4,56,15,14,0,0,36.8,432,+6,1.2,0,0,1,0,0,0,0,0,0,0,14,0,1,1150,70.2,1,0,0,0,16,2,4,56,15,15,0,0,37.2,426,-2,1.6,0,0,0,0,0,0,0,0,1,0,11,0,1,1200,72.8,0,0,1,0,15,9,4,55,13,13,0,0,36.2,428,+4,1.0
ソフトポジション,12,126.7,1,0,1200,1,0,0,0,3,6,9,450,+2,1,0,0,3,54.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,82.9,1,0,0,0,16,5,3,54,5,7,0,0,35.9,448,-10,1.5,0,0,0,1,0,0,0,0,0,0,14,1,0,1000,56.7,1,0,0,0,16,2,3,56,0,0,0,0,34.0,458,+8,1.1,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.3,1,0,0,0,16,10,3,56,7,6,0,0,35.8,450,+2,0.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,74.0,1,0,0,0,16,16,3,54,9,9,0,0,38.5,448,0,0.6,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,86.4,1,0,0,0,15,4,3,56,7,7,0,0,36.7,448,-12,1.0
ティーカラット,14,21.9,1,0,1200,1,0,0,0,4,7,15,498,0,1,0,0,3,51.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1200,69.4,1,0,0,0,16,11,3,56,15,13,0,0,34.2,498,-2,0.7,0,0,0,0,0,0,0,0,1,0,9,1,0,1400,83.2,1,0,0,0,10,6,3,56,2,4,0,0,36.8,500,+2,1.6,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,68.6,1,0,0,0,18,12,3,56,9,12,0,0,35.0,498,-2,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,69.2,1,0,0,0,17,15,3,56,1,1,0,0,35.4,500,+22,-0.7,1,0,0,0,0,0,0,0,0,0,4,1,0,1200,71.3,0,1,0,0,9,4,3,54,4,4,0,0,35.8,478,-4,0.2
ショウナンアエラ,1,1.9,1,0,1200,1,0,0,0,4,8,10,486,+8,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1200,70.3,0,0,1,0,16,5,4,57,2,2,0,0,35.7,478,+2,0.4,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,69.5,1,0,0,0,16,14,4,56,1,1,0,0,35.5,476,-8,0.0,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,68.9,1,0,0,0,16,8,4,57,5,7,0,0,34.5,484,-6,0.3,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,69.3,0,1,0,0,16,3,4,57,1,1,0,0,35.6,490,+2,0.4,0,0,0,0,0,1,0,0,0,0,2,1,0,1200,68.7,1,0,0,0,16,3,4,56,2,2,0,0,35.1,488,0,0.1
デルマキセキ,8,49.0,1,0,1200,1,0,0,0,5,9,3,442,-12,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,70.1,0,1,0,0,16,10,3,52,11,11,0,0,34.9,454,0,0.1,0,1,0,0,0,0,0,0,0,0,10,1,0,1200,69.5,1,0,0,0,16,9,3,52,13,14,0,0,34.3,454,0,0.4,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,69.4,1,0,0,0,16,7,3,52,3,6,0,0,35.7,454,-4,0.8,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,88.3,1,0,0,0,9,8,3,54,9,9,0,0,38.7,458,-2,4.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,85.6,0,1,0,0,10,4,3,54,5,6,0,0,36.4,460,+4,2.0
モンテヴェルデ,10,34.4,1,0,1200,1,0,0,0,5,10,7,468,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,14,1,0,1400,81.8,1,0,0,0,17,7,4,57,14,14,0,0,34.5,462,0,1.3,0,0,0,1,0,0,0,0,0,0,4,1,0,1400,82.2,1,0,0,0,16,8,4,57,14,14,0,0,33.9,462,+4,0.2,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,95.2,1,0,0,0,14,10,4,57,11,11,0,0,34.4,458,0,1.1,0,0,0,0,0,0,0,0,1,0,13,0,1,1400,86.0,1,0,0,0,16,7,4,57,9,9,0,0,38.3,458,-10,1.6,0,0,0,0,0,0,1,0,0,0,6,1,0,1200,69.2,1,0,0,0,18,7,4,56,6,6,0,0,34.4,468,0,0.4
