馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タッカーブルー,8,181.0,0,1,2100,1,0,0,0,1,1,1,490,-6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,119.1,1,0,0,0,12,3,3,56,7,7,9,8,39.6,496,-8,1.8,0,0,0,0,0,0,1,0,0,0,10,0,1,1900,127.6,1,0,0,0,13,7,3,54,8,8,10,11,40.3,504,-2,2.8,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,121.4,1,0,0,0,16,3,3,54,14,14,15,15,39.8,506,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリムトゥ,11,97.4,0,1,2100,1,0,0,0,2,2,8,516,+6,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,10,0,1,2100,138.6,1,0,0,0,15,10,3,54,11,11,10,10,41.5,510,0,2.7,0,0,0,0,0,0,1,0,0,0,5,0,1,1800,117.6,0,1,0,0,15,1,3,56,15,15,14,13,39.7,510,-2,1.6,0,0,0,0,0,0,1,0,0,0,7,0,1,1900,125.7,1,0,0,0,13,4,3,56,12,13,12,12,37.8,512,-4,0.9,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,119.7,1,0,0,0,16,1,3,56,15,15,15,15,39.3,516,+14,2.5,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,102.2,1,0,0,0,11,7,3,55,8,8,0,0,40.0,502,-2,2.3
ワンダーヴァレッタ,1,10.8,0,1,2100,1,0,0,0,3,3,3,442,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,118.8,1,0,0,0,16,11,3,56,8,10,9,7,39.8,442,+6,2.5,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,116.7,0,1,0,0,16,5,3,56,7,7,10,8,39.3,436,-12,1.3,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,117.4,0,1,0,0,15,13,3,56,7,7,4,4,40.6,448,0,1.4,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,118.6,1,0,0,0,16,13,3,53,12,13,10,7,39.9,448,+4,0.4,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,118.0,1,0,0,0,16,10,3,52,11,11,10,9,39.2,444,-2,1.0
レアフィード,5,5.6,0,1,2100,1,0,0,0,3,4,10,546,-4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,6,0,1,2100,135.9,0,1,0,0,16,4,3,55,16,16,15,14,38.8,550,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガルラバン,12,225.8,0,1,2100,1,0,0,0,4,5,2,516,0,1,0,0,3,55.0,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,119.1,1,0,0,0,16,12,3,56,13,14,14,14,41.3,516,-6,4.3,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,122.4,0,1,0,0,15,5,3,56,3,5,8,10,42.5,522,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リンガスビャクヤ,3,5.2,0,1,2100,1,0,0,0,4,6,2,500,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,115.8,1,0,0,0,16,8,3,56,12,11,9,7,39.1,500,-8,1.0,0,0,0,0,0,0,1,0,0,0,5,0,1,1900,123.7,1,0,0,0,13,7,3,56,13,13,12,11,37.5,508,0,0.8,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,119.6,1,0,0,0,16,9,3,56,11,11,9,9,39.2,508,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイトマコト,10,43.4,0,1,2100,1,0,0,0,5,7,1,464,-8,0,1,0,3,53.0,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,117.9,1,0,0,0,16,3,3,54,13,13,5,4,40.8,472,+2,2.4,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,108.6,0,1,0,0,16,7,3,54,16,16,14,11,38.9,470,0,1.5,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,117.1,1,0,0,0,16,7,3,54,13,12,11,10,39.1,470,0,0.6,0,0,0,0,0,0,1,0,0,0,7,0,1,1800,118.1,1,0,0,0,12,10,3,54,5,5,7,7,40.8,470,+2,2.1,0,0,1,0,0,0,0,0,0,0,11,0,1,1700,110.2,1,0,0,0,15,9,3,54,10,10,8,14,40.6,468,+6,2.2
ペイシャラトゥール,2,56.5,0,1,2100,1,0,0,0,5,8,3,490,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1900,124.2,1,0,0,0,16,11,3,53,11,11,12,11,38.8,488,+2,1.7,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,116.7,0,1,0,0,16,6,3,53,14,12,8,8,39.5,486,0,1.3,0,0,0,0,1,0,0,0,0,0,7,0,1,2100,138.3,1,0,0,0,16,1,3,53,6,7,7,7,39.3,486,-2,0.8,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,119.2,1,0,0,0,16,5,3,53,9,9,12,10,40.3,488,+2,1.0,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,119.7,1,0,0,0,16,13,3,52,9,10,14,14,40.5,486,-4,3.1
ローズギフト,7,19.6,0,1,2100,1,0,0,0,6,9,12,476,-8,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,119.8,1,0,0,0,16,6,3,54,5,4,6,7,40.7,484,+8,1.6,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,117.8,0,1,0,0,15,6,3,54,13,12,12,11,39.7,476,-4,1.8,0,0,0,1,0,0,0,0,0,0,5,1,0,1600,96.5,1,0,0,0,14,2,3,54,13,13,0,0,34.0,480,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイセイグリード,9,83.2,0,1,2100,1,0,0,0,6,10,3,452,-6,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,117.8,1,0,0,0,16,4,3,56,6,6,9,11,38.8,458,0,2.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,117.0,0,1,0,0,12,9,3,56,7,7,8,7,38.9,458,-2,1.4,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,119.3,1,0,0,0,16,9,3,53,10,11,13,12,39.7,460,-6,2.3,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,75.8,1,0,0,0,16,2,3,56,16,16,0,0,39.1,466,-4,2.9,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.4,1,0,0,0,16,12,3,55,10,10,0,0,39.5,470,+4,2.1
ヴェリートレビアン,13,84.8,0,1,2100,1,0,0,0,7,11,1,460,-6,1,0,0,3,53.0,0,0,0,0,0,1,0,0,0,0,16,1,0,2000,123.8,1,0,0,0,18,4,3,56,3,3,4,13,39.2,466,+2,3.0,0,0,0,0,0,1,0,0,0,0,15,1,0,2200,137.8,1,0,0,0,15,3,3,56,12,12,14,15,38.2,464,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メメランタン,4,2.4,0,1,2100,1,0,0,0,7,12,2,514,-14,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,115.5,1,0,0,0,13,12,3,56,8,8,5,5,38.0,528,0,1.2,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,116.0,0,1,0,0,15,7,3,56,5,6,5,3,37.6,528,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
