馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ディーププリモ,12,24.3,1,1,1,464,-4,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,9,0,2000,122.2,1,0,0,0,18,16,3,56,18,18,18,18,34.7,468,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2200,135.8,1,0,0,0,10,3,3,56,8,8,3,5,37.3,468,-6,1.5,0,0,0,0,0,0,1,0,0,0,6,0,2000,124.0,1,0,0,0,18,1,3,56,6,7,6,8,35.1,474,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブラザーサン,14,230.5,1,2,2,396,+2,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,9,0,2200,133.3,1,0,0,0,13,9,3,56,13,13,13,12,36.4,394,-6,0.7,0,0,1,0,0,0,0,0,0,0,5,0,2600,162.2,0,1,0,0,13,1,3,56,13,12,10,7,37.0,400,-2,1.7,0,0,0,0,1,0,0,0,0,0,10,0,2400,151.2,0,0,1,0,15,15,3,56,10,9,10,9,36.7,402,0,2.6,0,0,0,0,1,0,0,0,0,0,6,0,2400,147.8,1,0,0,0,16,14,3,56,9,9,7,7,34.4,402,+4,0.6,0,0,0,0,0,0,0,0,1,0,13,0,2200,137.8,1,0,0,0,13,9,3,53,13,13,13,13,37.5,398,+2,3.8
キービジュアル,11,67.3,2,3,2,522,+2,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,1,6,1,1700,108.8,1,0,0,0,16,8,3,54,16,16,15,12,38.4,520,+6,1.3,0,0,0,0,0,0,0,0,1,0,12,1,2000,131.3,1,0,0,0,14,12,3,56,5,5,5,6,41.1,514,-2,2.3,0,0,0,0,0,0,0,1,0,0,6,1,1900,124.2,1,0,0,0,16,10,3,56,6,6,3,3,39.3,516,-6,0.7,0,0,0,0,0,0,0,0,1,0,7,1,1800,116.5,1,0,0,0,13,7,3,56,5,5,7,8,38.7,522,0,2.2,0,0,0,0,0,0,0,0,1,0,4,1,1800,116.7,0,1,0,0,10,1,3,56,3,3,4,5,38.4,522,+14,1.8
エクリヴァン,2,6.3,2,4,10,510,-2,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,7,0,2400,147.8,1,0,0,0,16,11,3,56,12,12,10,7,34.4,512,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シーザウェイクリア,5,40.6,3,5,5,546,-4,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,11,0,2000,124.5,0,1,0,0,15,5,3,56,14,14,14,14,36.6,550,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイティウェイ,1,35.6,3,6,1,472,-6,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,7,0,1600,94.2,1,0,0,0,18,8,3,56,7,8,0,0,34.6,478,+2,0.5,0,0,1,0,0,0,0,0,0,0,5,1,1700,107.1,0,0,1,0,14,4,3,56,2,2,2,2,38.9,476,-2,1.0,0,0,1,0,0,0,0,0,0,0,6,1,1700,107.3,0,0,0,1,13,7,3,56,3,3,5,6,38.5,478,-2,0.9,0,0,0,0,1,0,0,0,0,0,3,1,1600,97.6,0,0,1,0,16,5,3,56,4,4,0,0,36.8,480,+4,0.6,0,0,0,0,1,0,0,0,0,0,3,1,1400,86.8,1,0,0,0,16,11,3,56,4,5,0,0,38.0,476,-2,0.7
ヤギリオーディン,4,7.2,4,7,1,512,-14,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,4,0,2000,121.8,1,0,0,0,18,15,3,56,5,4,7,5,35.3,526,+14,0.2,0,0,1,0,0,0,0,0,0,0,4,0,2600,161.6,0,1,0,0,13,7,3,56,6,6,7,5,36.8,512,+6,1.1,0,0,1,0,0,0,0,0,0,0,6,0,2000,126.2,0,0,0,1,16,11,3,56,5,4,3,5,38.5,506,0,1.4,0,0,0,0,0,1,0,0,0,0,8,0,2200,135.9,1,0,0,0,15,10,3,56,3,3,4,3,37.2,506,+2,0.5,0,0,0,0,0,1,0,0,0,0,4,0,2200,134.2,1,0,0,0,16,13,3,56,7,7,7,6,34.8,504,+4,0.8
フェリスナタール,3,1.9,4,8,2,498,+6,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,2,0,2200,132.6,1,0,0,0,13,11,3,56,10,10,3,3,36.5,492,-2,0.0,0,0,0,0,1,0,0,0,0,0,3,0,2000,123.6,0,1,0,0,16,1,3,56,14,12,12,0,33.7,494,-2,0.4,0,0,0,1,0,0,0,0,0,0,5,0,2200,137.2,1,0,0,0,13,3,3,56,8,6,8,7,35.8,496,-12,0.7,0,0,0,0,0,1,0,0,0,0,3,0,2200,134.2,1,0,0,0,16,1,3,56,4,4,3,3,35.1,508,-8,0.8,0,0,0,0,0,1,0,0,0,0,6,0,2200,136.6,1,0,0,0,16,6,3,56,13,12,13,11,35.6,516,+8,0.4
トキノユウホウ,6,92.1,5,9,1,474,0,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,8,0,1600,94.4,1,0,0,0,18,12,3,56,14,13,0,0,34.5,474,-6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1800,109.7,0,1,0,0,16,7,3,56,13,13,14,0,33.9,480,+8,1.5,0,0,1,0,0,0,0,0,0,0,7,0,1800,110.4,1,0,0,0,16,12,3,56,14,14,13,12,35.7,472,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジェラーニオ,15,50.8,5,10,3,474,+6,1,0,0,3,55.0,0,0,1,0,0,0,0,0,0,0,10,1,1700,109.5,0,1,0,0,15,4,3,56,15,12,12,13,39.2,468,-2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,1800,110.4,1,0,0,0,17,10,3,55,17,17,17,0,33.9,470,0,1.2,0,0,0,0,0,0,0,1,0,0,9,0,2000,126.3,1,0,0,0,16,15,3,56,7,5,3,7,38.9,470,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
