馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サンデースクール,11,60.7,1,1,4,440,+2,0,1,0,3,51.0,1,0,0,0,0,0,0,0,0,0,13,0,2600,167.9,1,0,0,0,14,8,3,54,5,5,7,13,40.6,438,-6,4.7,0,0,0,1,0,0,0,0,0,0,5,0,2200,133.2,1,0,0,0,13,5,3,51,3,3,3,3,37.1,444,+6,0.6,0,0,0,0,1,0,0,0,0,0,3,0,2400,147.5,1,0,0,0,16,3,3,51,6,6,4,4,34.3,438,+6,0.3,0,0,0,0,1,0,0,0,0,0,3,0,2000,122.0,1,0,0,0,10,4,3,51,7,8,7,0,34.0,432,-8,0.4,0,0,1,0,0,0,0,0,0,0,3,0,2000,123.0,1,0,0,0,16,7,3,51,13,13,5,5,36.1,440,-8,0.6
ニシノプレジール,12,47.6,2,2,1,418,-6,0,1,0,3,51.0,0,0,0,1,0,0,0,0,0,0,8,0,2000,123.2,0,1,0,0,18,16,3,54,16,16,16,16,35.2,424,+6,1.1,0,0,0,1,0,0,0,0,0,0,5,0,1800,107.9,1,0,0,0,18,12,3,54,12,13,0,0,33.5,418,+14,0.2,0,0,0,0,1,0,0,0,0,0,10,0,1800,109.9,0,1,0,0,16,1,3,54,12,12,12,0,34.5,404,-4,1.2,0,0,0,0,0,1,0,0,0,0,6,0,1600,95.5,1,0,0,0,16,5,3,54,12,7,8,0,35.0,408,-10,0.7,0,0,0,0,0,1,0,0,0,0,2,0,1600,96.1,1,0,0,0,16,4,3,54,11,12,11,0,35.8,418,0,0.1
スリーオーラ,14,320.1,3,3,10,428,-2,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,14,0,1800,110.5,1,0,0,0,16,11,3,54,13,13,12,14,36.6,430,+20,2.2,0,0,1,0,0,0,0,0,0,0,13,0,1800,110.9,1,0,0,0,16,1,3,51,16,15,15,14,36.6,410,-4,2.7,0,0,0,0,0,0,1,0,0,0,15,0,2000,123.7,1,0,0,0,18,2,3,54,16,16,14,14,35.1,414,-6,1.3,0,0,0,0,0,1,0,0,0,0,8,0,1600,97.7,1,0,0,0,16,16,3,51,14,10,9,0,35.8,420,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ルイジアナママ,2,2.4,3,4,3,446,+4,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,3,0,2000,119.6,1,0,0,0,13,8,3,52,2,2,0,0,34.4,442,-4,0.2,0,0,0,0,1,0,0,0,0,0,1,0,1800,107.9,1,0,0,0,17,14,3,54,2,2,2,0,33.7,446,0,-0.5,0,0,0,0,1,0,0,0,0,0,2,0,2000,121.0,1,0,0,0,14,1,3,54,2,3,3,0,34.2,446,+2,0.3,0,0,0,0,0,1,0,0,0,0,8,1,1800,118.6,1,0,0,0,16,9,3,54,7,8,8,8,40.2,444,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジューンバラード,8,136.7,4,5,0,432,-2,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,7,1,1800,115.2,1,0,0,0,8,5,3,52,7,7,5,5,38.6,434,+2,1.7,0,1,0,0,0,0,0,0,0,0,1,1,1700,107.4,1,0,0,0,11,6,3,54,2,2,2,2,38.4,432,+6,0.0,0,0,0,0,1,0,0,0,0,0,6,1,1600,100.3,0,0,0,1,14,5,3,54,8,8,0,0,37.9,426,0,1.1,0,0,0,0,1,0,0,0,0,0,8,1,1400,88.4,1,0,0,0,15,5,3,54,8,7,0,0,38.9,426,+4,1.6,0,0,0,0,1,0,0,0,0,0,5,1,1400,87.4,1,0,0,0,15,15,3,54,13,11,0,0,37.9,422,0,0.6
シバノテンショウ,13,128.8,4,6,1,476,+8,0,1,0,3,51.0,0,0,0,1,0,0,0,0,0,0,6,0,1600,95.0,1,0,0,0,18,9,3,53,7,7,0,0,35.2,468,-6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1600,94.2,1,0,0,0,16,16,3,53,14,14,0,0,34.5,474,-10,0.9,0,0,0,0,0,1,0,0,0,0,11,1,1800,118.9,1,0,0,0,14,2,3,52,4,8,11,11,41.5,484,-4,3.5,0,0,0,0,0,1,0,0,0,0,8,1,1200,73.6,1,0,0,0,16,4,3,52,11,11,0,0,38.0,488,-8,1.0
ミディオーサ,1,3.7,5,7,26,492,0,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,12,0,1600,95.9,1,0,0,0,16,5,3,54,5,6,9,0,36.1,492,+14,1.5,0,0,0,0,1,0,0,0,0,0,6,0,1600,95.2,1,0,0,0,12,10,3,54,10,11,0,0,33.9,478,+4,0.9,0,0,0,0,1,0,0,0,0,0,8,0,1600,94.6,1,0,0,0,15,5,3,54,6,7,0,0,35.2,474,-8,0.9,0,0,0,1,0,0,0,0,0,0,1,0,1600,95.1,1,0,0,0,12,5,3,54,3,4,0,0,34.3,482,+8,-0.3,0,0,0,0,1,0,0,0,0,0,2,0,1600,96.4,1,0,0,0,15,10,3,54,10,10,0,0,33.6,474,0,0.0
ショウナンハルラ,10,20.9,5,8,1,414,0,0,1,0,3,49.0,0,0,0,1,0,0,0,0,0,0,7,0,1600,96.6,1,0,0,0,18,9,3,52,15,13,0,0,32.9,414,-2,0.4,0,0,0,1,0,0,0,0,0,0,1,0,1800,107.7,1,0,0,0,18,6,3,54,16,15,0,0,33.1,416,+2,0.0,0,0,1,0,0,0,0,0,0,0,5,0,1800,108.6,1,0,0,0,16,12,3,54,12,12,6,7,36.7,414,-2,0.6,0,0,0,0,1,0,0,0,0,0,8,0,1800,108.4,0,0,1,0,16,10,3,54,3,3,3,0,36.3,416,-2,0.6,0,0,0,0,1,0,0,0,0,0,5,0,1600,94.4,0,1,0,0,18,12,3,54,12,13,0,0,34.7,418,+10,0.6
コトブキスフェール,7,48.2,6,9,1,426,0,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,4,0,1600,94.5,1,0,0,0,18,16,3,54,5,5,0,0,35.1,426,+4,0.2,0,0,0,1,0,0,0,0,0,0,3,0,1800,107.7,1,0,0,0,18,18,3,54,10,9,0,0,33.5,422,-4,0.0,0,0,0,0,1,0,0,0,0,0,7,0,1400,82.7,0,1,0,0,17,9,3,51,14,15,0,0,34.5,426,-6,1.5,0,0,0,0,1,0,0,0,0,0,9,1,1400,89.9,1,0,0,0,16,16,3,54,8,5,0,0,39.1,432,+8,1.6,0,0,0,0,0,1,0,0,0,0,8,0,1800,109.9,1,0,0,0,16,8,3,54,5,5,5,5,36.4,424,0,1.3
ブライティアセルバ,4,23.0,6,10,1,426,-2,0,1,0,3,49.0,0,0,0,1,0,0,0,0,0,0,5,0,2000,122.8,0,1,0,0,18,17,3,53,3,3,3,2,35.9,428,+2,0.7,0,0,0,1,0,0,0,0,0,0,2,0,2000,120.2,1,0,0,0,14,10,3,53,2,2,2,2,36.6,426,-2,0.3,0,0,1,0,0,0,0,0,0,0,9,0,1800,112.2,0,1,0,0,16,4,3,54,3,3,6,2,37.9,428,-2,0.9,0,0,0,0,0,1,0,0,0,0,3,0,2000,121.4,1,0,0,0,14,12,3,53,2,2,2,1,36.2,430,-2,0.3,0,0,0,0,0,1,0,0,0,0,3,0,2200,136.1,1,0,0,0,16,6,3,54,8,8,6,3,35.7,432,+4,0.4
