馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ローマンウォリアー,12,70.9,0,1,1800,1,0,0,0,1,1,3,478,+12,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,12,1,0,1400,86.2,0,1,0,0,18,11,3,55,9,10,0,0,37.1,466,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウラスカル,6,23.4,0,1,1800,1,0,0,0,2,2,2,498,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,119.7,1,0,0,0,12,2,3,55,10,10,12,9,38.6,506,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペプチドフシチョウ,7,8.4,0,1,1800,1,0,0,0,3,3,1,442,0,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1800,116.4,1,0,0,0,16,13,3,52,11,11,10,8,38.3,442,-2,1.7,0,0,0,0,0,0,0,1,0,0,8,1,0,1400,83.7,1,0,0,0,10,4,3,54,9,8,0,0,36.4,444,0,1.4,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,113.4,0,0,0,1,13,12,3,54,9,9,6,5,39.0,444,-2,1.1,0,0,0,0,0,0,0,0,0,1,7,1,0,2000,125.9,0,0,1,0,8,7,3,54,2,2,2,1,36.5,446,-4,0.8,0,0,0,0,0,0,0,0,0,1,4,1,0,2000,122.8,1,0,0,0,10,9,3,54,1,1,1,1,35.5,450,0,0.8
リュウノイブキ,9,136.7,0,1,1800,1,0,0,0,3,4,6,498,-2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,119.7,1,0,0,0,16,1,3,55,8,9,9,9,40.8,500,+6,3.1,0,0,0,1,0,0,0,0,0,0,8,0,1,1800,120.7,0,1,0,0,14,14,3,55,8,9,6,6,42.9,494,-2,2.5,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,102.6,1,0,0,0,16,8,3,55,14,15,0,0,38.2,496,-8,1.5,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,74.6,0,1,0,0,16,7,3,54,10,10,0,0,39.0,504,0,2.0,0,0,0,1,0,0,0,0,0,0,11,0,1,1200,75.0,0,0,1,0,15,4,3,54,11,10,0,0,38.6,504,+10,2.0
サンダガ,11,285.8,0,1,1800,1,0,0,0,4,5,8,442,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,117.2,1,0,0,0,13,7,3,52,8,8,10,9,40.6,438,-6,3.6,0,0,1,0,0,0,0,0,0,0,15,0,1,1150,72.9,1,0,0,0,16,1,3,55,16,15,0,0,39.2,444,+4,2.5,0,0,0,0,0,0,0,1,0,0,16,1,0,1400,85.7,1,0,0,0,18,14,3,55,7,9,0,0,37.5,440,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルキャッツアイ,10,104.0,0,1,1800,1,0,0,0,4,6,4,444,-6,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,119.4,1,0,0,0,16,14,3,53,6,6,6,7,41.3,450,0,2.4,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,73.8,1,0,0,0,16,3,3,54,9,7,0,0,38.5,450,+2,1.7,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,71.4,1,0,0,0,16,11,3,54,11,11,0,0,38.1,448,+2,2.0,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,74.8,1,0,0,0,15,2,3,54,10,11,0,0,37.9,446,+4,1.2,0,0,1,0,0,0,0,0,0,0,10,0,1,1150,71.1,0,0,1,0,16,5,3,54,13,12,0,0,37.4,442,-2,2.1
キモンカラー,4,29.7,0,1,1800,1,0,0,0,5,7,1,430,0,0,1,0,3,53.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,75.5,1,0,0,0,16,2,3,53,13,13,0,0,37.3,430,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリエイトザライフ,3,1.4,0,1,1800,1,0,0,0,5,8,2,488,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,116.4,1,0,0,0,15,8,3,55,3,3,3,3,39.7,488,+4,0.6,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,116.0,1,0,0,0,13,10,3,55,4,4,6,5,38.5,484,0,0.7,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,114.8,0,1,0,0,15,13,3,55,6,5,4,4,37.1,484,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ツギノイッテ,14,305.5,0,1,1800,1,0,0,0,6,9,1,458,-6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,16,0,1,1200,75.7,1,0,0,0,16,2,3,56,11,11,0,0,40.3,464,+8,2.8,0,0,0,0,1,0,0,0,0,0,16,1,0,1400,87.2,1,0,0,0,17,15,3,55,13,13,0,0,36.0,456,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レオビヨンド,1,9.5,0,1,1800,1,0,0,0,6,10,0,468,-2,1,0,0,3,55.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,117.7,1,0,0,0,16,14,3,55,4,3,2,2,41.7,470,+8,2.8,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,87.9,1,0,0,0,16,15,3,55,2,2,0,0,40.2,462,+4,2.9,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,99.2,1,0,0,0,9,1,3,55,1,1,0,0,38.6,458,-2,0.3,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,116.9,0,0,1,0,10,1,3,54,7,8,7,6,38.0,460,+4,2.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,115.6,0,0,0,1,13,10,3,53,12,12,12,11,39.1,456,-6,1.6
