馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
テイエムソレイユ,3,7.2,0,1,1700,0,0,0,1,1,1,3,486,+4,0,1,0,3,49.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,106.9,0,1,0,0,13,12,3,49,10,10,10,10,37.9,482,-4,0.7,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,106.6,0,0,1,0,13,7,3,49,12,12,11,10,37.7,486,+14,0.8,0,1,0,0,0,0,0,0,0,0,1,0,1,1700,108.0,1,0,0,0,13,2,3,54,8,7,7,4,38.2,472,+6,-0.2,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,109.8,0,1,0,0,15,9,3,54,15,15,4,2,39.7,466,-4,1.7,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,115.8,1,0,0,0,14,12,3,54,14,14,13,10,38.0,470,-16,1.2
アポロユッキー,4,5.8,0,1,1700,0,0,0,1,2,2,59,530,+32,0,1,0,4,53.0,0,0,0,0,0,0,0,0,0,0,4,0,1,2100,141.5,0,0,1,0,13,8,4,54,10,10,8,8,39.7,498,+4,2.5,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,113.6,0,0,0,1,14,7,4,54,10,10,7,5,39.3,494,-2,-0.2,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,116.6,1,0,0,0,9,9,4,54,2,2,2,2,37.4,496,+6,0.7,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,99.2,1,0,0,0,16,11,4,54,13,15,0,0,36.9,490,-6,0.7,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,117.6,1,0,0,0,16,6,4,54,10,10,12,11,39.4,496,+4,1.6
エトワールブリエ,8,7.0,0,1,1700,0,0,0,1,3,3,5,434,-6,0,1,0,3,52.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,72.9,1,0,0,0,16,12,3,54,2,2,0,0,37.9,440,+8,-0.1,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,86.3,1,0,0,0,16,12,3,53,3,3,0,0,37.9,432,+6,0.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,87.9,1,0,0,0,15,2,3,53,3,3,0,0,37.5,426,-4,0.6,0,0,0,0,0,0,0,0,0,1,18,1,0,1200,70.7,1,0,0,0,18,6,3,54,18,17,0,0,35.8,430,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロンリーハート,12,6.3,0,1,1700,0,0,0,1,3,4,12,466,+2,0,1,0,3,52.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,72.4,1,0,0,0,16,12,3,54,6,6,0,0,36.3,464,+2,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,87.9,0,1,0,0,16,6,3,54,1,1,0,0,38.4,462,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デュナミス,6,65.1,0,1,1700,0,0,0,1,4,5,13,514,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,87.0,1,0,0,0,16,10,4,55,8,9,0,0,37.8,510,-12,1.8,0,0,0,0,0,0,1,0,0,0,8,0,1,1800,115.7,0,1,0,0,13,5,4,54,3,3,3,4,40.0,522,-2,1.5,0,0,0,0,0,0,1,0,0,0,12,0,1,1800,116.0,1,0,0,0,16,12,4,54,5,5,3,4,40.6,524,-10,2.3,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,116.2,1,0,0,0,16,7,4,51,3,3,4,3,40.1,534,+20,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,115.6,1,0,0,0,16,2,4,54,1,1,1,1,39.1,514,-2,-0.2
サンローレンス,1,32.6,0,1,1700,0,0,0,1,4,6,2,448,+8,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,108.7,1,0,0,0,14,3,3,50,5,7,12,12,38.9,440,-2,2.2,0,1,0,0,0,0,0,0,0,0,1,0,1,1700,108.0,1,0,0,0,14,6,3,51,1,1,4,3,37.5,442,+2,-0.3,0,1,0,0,0,0,0,0,0,0,6,0,1,1700,108.9,1,0,0,0,13,7,3,51,10,10,10,7,38.9,440,0,0.9,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,115.9,1,0,0,0,15,4,3,51,4,4,4,3,39.2,440,-10,0.3,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,110.4,1,0,0,0,15,14,3,51,11,12,12,11,39.4,450,+4,1.0
ドヒョウギワ,7,7.8,0,1,1700,0,0,0,1,5,7,2,488,0,0,1,0,3,52.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,107.1,1,0,0,0,14,7,3,49,10,10,9,8,38.8,488,-10,1.2,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,106.0,0,1,0,0,11,2,3,52,7,7,8,8,37.9,498,-4,1.3,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,115.0,0,1,0,0,16,12,3,54,3,3,3,2,39.8,502,0,-0.1,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,117.1,1,0,0,0,16,12,3,54,9,10,2,2,39.8,502,0,0.4,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,115.3,0,0,0,1,16,16,3,54,2,2,2,2,38.1,502,+4,0.4
パルトネール,10,10.6,0,1,1700,0,0,0,1,5,8,27,528,-4,0,1,0,4,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,87.0,0,1,0,0,15,14,4,54,8,7,0,0,38.2,532,0,0.6,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,86.9,0,1,0,0,16,2,4,54,14,12,0,0,36.9,532,+8,0.1,0,0,0,0,0,0,1,0,0,0,5,0,1,1400,86.0,1,0,0,0,16,3,4,53,16,15,0,0,37.0,524,0,0.8,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,85.5,1,0,0,0,16,9,4,53,12,10,0,0,37.4,524,+14,0.3
ヴィレッジダンサー,11,88.3,0,1,1700,0,0,0,1,6,9,1,494,+2,0,1,0,5,55.0,1,0,0,0,0,0,0,0,0,0,10,0,1,1700,107.2,1,0,0,0,14,14,5,55,8,8,7,9,37.8,492,+10,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,2600,161.3,1,0,0,0,16,4,5,55,6,7,13,15,37.2,482,-2,3.5,0,0,0,0,0,0,0,0,0,1,11,0,1,1700,107.2,0,1,0,0,16,16,5,55,14,11,11,11,39.1,484,+2,1.8,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,108.3,1,0,0,0,15,11,5,54,12,13,10,7,38.5,482,0,1.0
ダンツチョイス,9,45.5,0,1,1700,0,0,0,1,6,10,15,446,+12,0,1,0,3,51.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,73.0,1,0,0,0,16,10,3,53,11,13,0,0,36.4,434,-4,0.9,0,0,0,0,0,0,0,1,0,0,12,0,1,1400,87.5,1,0,0,0,16,13,3,53,11,13,0,0,38.2,438,-12,2.3,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,87.8,0,1,0,0,11,3,3,53,8,7,0,0,37.7,450,+2,1.3,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,73.4,1,0,0,0,13,6,3,54,7,7,0,0,36.4,448,0,-0.1,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,73.9,0,0,1,0,16,3,3,54,7,7,0,0,36.7,448,0,1.3
