馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
タガノエルフ,4,18.9,1,1,3,472,-2,0,1,0,4,52.0,0,0,0,0,0,0,0,0,0,1,7,1,1700,104.4,0,0,0,1,16,14,4,55,14,14,11,10,37.2,474,-2,0.6,0,0,0,0,0,0,0,0,0,1,1,1,1700,106.0,1,0,0,0,14,9,4,52,13,14,1,1,38.3,476,-6,-1.2,0,0,0,0,0,0,0,0,1,0,7,1,1800,113.1,0,0,1,0,14,10,4,55,14,14,8,7,37.3,482,0,1.3,0,0,0,1,0,0,0,0,0,0,11,0,1800,108.1,1,0,0,0,15,10,4,55,8,9,0,0,34.3,482,+4,1.2,0,0,0,0,0,0,0,0,1,0,3,1,1800,113.9,0,1,0,0,9,1,4,55,8,9,7,7,38.7,478,+4,0.9
ワタシノロザリオ,12,195.8,2,2,16,452,+4,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,16,1,1800,115.1,1,0,0,0,16,7,5,55,16,16,14,16,37.1,448,0,1.9,0,0,0,0,0,0,0,1,0,0,9,1,1800,113.3,1,0,0,0,16,1,5,55,14,13,9,10,38.1,448,-2,1.1,0,0,0,0,0,0,0,0,1,0,5,1,1800,113.6,1,0,0,0,16,6,5,55,15,16,16,15,36.8,450,0,0.6,0,0,0,0,0,0,0,0,1,0,1,1,1800,113.0,0,1,0,0,9,6,5,55,6,6,5,3,38.4,450,+6,-0.1,0,0,0,0,0,0,0,0,0,1,6,1,1700,106.9,0,1,0,0,16,14,5,55,7,7,5,6,38.1,444,-4,0.6
サンマルエンパイア,7,5.5,3,3,2,464,0,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,2,1,1800,110.6,1,0,0,0,16,12,5,54,5,6,3,2,37.3,464,+2,0.6,0,0,0,0,0,0,0,0,0,1,5,1,1700,105.6,0,1,0,0,16,6,5,54,6,6,5,3,38.3,462,-4,0.4,0,0,0,0,0,0,0,0,1,0,8,1,1800,113.1,0,1,0,0,15,15,5,57,10,10,10,9,37.2,466,-6,1.0,0,0,0,0,0,0,0,0,1,0,6,1,2000,127.2,0,1,0,0,13,10,5,57,6,6,5,5,38.1,472,+10,1.5,0,0,0,0,0,0,0,0,0,1,1,1,1700,106.5,0,1,0,0,11,10,5,57,6,5,5,4,37.6,462,-8,0.0
レコンキスタ,9,53.5,3,4,1,488,-2,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,6,1,1800,113.6,1,0,0,0,13,4,5,57,5,5,5,6,37.6,490,-2,0.9,1,0,0,0,0,0,0,0,0,0,3,1,1700,104.4,1,0,0,0,14,2,5,57,7,7,7,4,37.8,492,-8,0.2,0,1,0,0,0,0,0,0,0,0,8,1,1700,106.2,0,1,0,0,12,10,5,57,4,6,7,7,39.0,500,-4,1.7,0,1,0,0,0,0,0,0,0,0,8,1,1700,105.9,0,1,0,0,11,10,5,57,3,5,4,4,39.3,504,+14,1.4,0,0,1,0,0,0,0,0,0,0,6,1,1700,107.8,1,0,0,0,15,4,5,54,5,5,9,4,39.1,490,-4,0.6
アポロテネシー,3,20.6,4,5,2,516,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,13,1,1800,112.7,1,0,0,0,16,13,4,55,4,4,6,6,39.1,514,+2,2.7,0,0,0,0,0,0,0,0,1,0,5,1,1800,114.1,1,0,0,0,16,10,4,57,14,14,9,10,36.5,512,-2,0.9,0,0,0,0,0,0,0,1,0,0,4,1,1800,112.6,1,0,0,0,16,4,4,57,6,7,7,4,37.7,514,+4,0.4,0,0,1,0,0,0,0,0,0,0,8,1,1700,108.1,1,0,0,0,15,8,4,56,4,4,9,6,39.4,510,0,0.9,0,0,0,0,0,0,0,0,0,1,5,1,1700,105.4,0,1,0,0,16,11,4,56,5,5,5,4,38.3,510,-4,1.1
サザンブリーズ,1,5.4,4,6,8,530,+6,1,0,0,5,57.0,1,0,0,0,0,0,0,0,0,0,5,1,1700,105.0,1,0,0,0,12,1,5,57,9,9,7,8,36.5,524,-6,0.2,0,1,0,0,0,0,0,0,0,0,2,1,1700,104.4,1,0,0,0,13,5,5,57,8,8,7,6,37.1,530,0,0.1,0,0,0,0,0,0,0,1,0,0,6,1,1900,119.3,1,0,0,0,15,2,5,57,11,12,10,11,37.1,530,0,0.8,0,0,0,0,0,0,0,1,0,0,4,1,1800,112.7,1,0,0,0,16,5,5,57,12,12,11,9,38.5,530,+8,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1800,114.1,0,1,0,0,12,12,5,57,5,5,6,6,37.8,522,+4,-0.1
ペプチドバンブー,10,4.5,5,7,3,512,0,1,0,0,4,57.0,1,0,0,0,0,0,0,0,0,0,1,1,1700,105.4,0,1,0,0,14,10,4,57,5,5,4,4,36.2,512,+6,-0.2,0,0,0,0,0,0,0,0,0,1,2,1,1700,105.1,0,0,0,1,16,14,4,57,6,6,5,2,38.3,506,+2,0.1,0,0,0,0,0,0,0,0,0,1,2,1,1700,107.0,0,1,0,0,13,6,4,56,9,9,7,4,37.5,504,+18,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1700,105.7,0,0,0,1,16,12,4,54,14,12,8,6,36.9,486,+4,-0.2,0,0,0,0,0,0,0,0,1,0,7,0,1600,96.7,0,1,0,0,18,1,4,56,17,14,0,0,35.6,482,-2,1.1
ガウラミディ,14,128.4,5,8,27,514,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,2000,127.5,0,1,0,0,13,13,4,55,3,3,2,5,38.6,510,-4,1.8,0,0,0,0,0,1,0,0,0,0,12,1,1800,115.1,0,1,0,0,16,14,4,55,8,8,13,15,39.9,514,+6,1.4,0,0,0,0,0,0,0,0,1,0,13,1,1800,113.3,0,1,0,0,16,9,4,54,9,9,10,11,37.4,508,0,2.4,0,0,0,0,0,0,0,0,1,0,1,1,1800,114.8,1,0,0,0,10,8,4,54,2,2,2,2,38.0,508,+12,-0.4
カナシバリ,13,9.7,6,9,2,506,+6,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,4,1,1800,114.1,1,0,0,0,15,13,3,52,12,12,11,11,37.4,500,-2,0.7,0,0,0,0,1,0,0,0,0,0,6,1,2100,129.3,0,0,1,0,16,11,3,51,9,8,10,10,35.8,502,+2,0.5,0,0,0,0,1,0,0,0,0,0,10,1,1600,97.7,1,0,0,0,12,2,3,54,12,11,0,0,36.1,500,-8,1.1,0,0,0,0,0,1,0,0,0,0,1,1,1800,114.3,1,0,0,0,12,2,3,54,8,8,8,7,38.1,508,+6,0.0,0,0,0,0,0,1,0,0,0,0,4,1,1800,115.1,1,0,0,0,16,8,3,54,13,13,13,9,38.2,502,-4,0.8
ポップフランセ,5,8.7,6,10,18,448,+6,1,0,0,3,51.0,0,0,0,0,0,0,0,1,0,0,7,1,1800,116.0,1,0,0,0,8,8,3,56,7,7,7,8,39.0,442,-4,2.9,0,0,0,0,0,0,0,0,1,0,1,1,1800,113.5,1,0,0,0,9,5,3,53,2,2,2,2,37.1,446,-4,-0.8,0,0,0,0,0,1,0,0,0,0,7,1,1800,116.3,0,1,0,0,10,3,3,56,5,6,8,7,41.0,450,-2,2.5,0,0,0,0,0,0,0,0,1,0,1,1,1800,114.9,1,0,0,0,12,1,3,55,1,1,1,1,38.1,452,-4,-0.1,0,0,0,0,0,0,0,1,0,0,3,1,1800,115.6,1,0,0,0,16,1,3,55,1,1,1,1,38.6,456,+4,0.7
