馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アルティマヒート,9,99.8,1,0,1800,1,0,0,0,1,1,19,484,+22,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,0,1400,83.4,1,0,0,0,18,18,5,55,17,17,0,0,35.6,462,-26,2.0,0,0,0,0,0,0,1,0,0,0,13,1,0,2000,123.7,1,0,0,0,18,15,5,55,10,9,8,10,35.2,488,+12,1.0,0,0,1,0,0,0,0,0,0,0,6,1,0,2000,121.5,1,0,0,0,16,5,5,55,16,14,15,13,35.0,476,-2,0.8,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,123.4,1,0,0,0,16,8,5,55,11,8,8,6,34.5,478,+4,0.9
スパイクナード,1,10.9,1,0,1800,1,0,0,0,2,2,2,436,-8,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,4,1,0,2000,123.3,1,0,0,0,7,1,4,55,7,7,5,5,34.7,444,+2,0.2,0,1,0,0,0,0,0,0,0,0,4,1,0,2000,120.3,1,0,0,0,7,3,4,55,7,6,7,7,34.7,442,+8,0.3,0,0,0,0,0,0,0,0,0,1,7,1,0,2000,121.1,1,0,0,0,12,1,4,54,11,10,10,8,36.6,434,-4,0.7,0,0,0,0,0,0,1,0,0,0,6,1,0,2200,135.0,1,0,0,0,18,18,4,54,3,4,3,4,35.9,438,-4,0.7,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,121.3,1,0,0,0,18,9,4,54,13,12,14,14,34.3,442,+10,0.7
ピスカデーラ,8,16.2,1,0,1800,1,0,0,0,3,3,6,468,-2,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,10,1,0,2600,160.6,1,0,0,0,12,8,4,55,6,6,6,5,36.4,470,+6,1.2,0,0,0,0,0,0,1,0,0,0,12,1,0,2200,137.9,0,1,0,0,17,4,4,51,4,3,5,5,37.5,464,+2,1.6,0,0,0,0,0,0,0,0,0,1,4,1,0,2000,120.1,1,0,0,0,14,12,4,52,4,6,4,4,36.2,462,-8,0.7,0,0,0,0,0,0,1,0,0,0,2,1,0,2200,135.0,0,1,0,0,12,5,4,52,2,2,2,2,36.6,470,+2,0.0,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,122.1,1,0,0,0,18,9,4,54,1,1,1,1,35.2,468,+2,0.7
アドマイヤアロマ,10,40.5,1,0,1800,1,0,0,0,4,4,8,462,+8,0,1,0,7,55.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,115.4,1,0,0,0,12,2,7,53,8,8,9,9,38.7,454,-10,2.3,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,113.0,0,0,1,0,15,4,7,55,12,12,9,6,38.6,464,+2,0.8,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,115.5,1,0,0,0,15,11,7,52,5,6,5,6,38.7,462,+6,1.4,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,123.5,1,0,0,0,12,10,7,55,9,9,8,9,34.9,456,-2,0.2,0,0,0,0,0,0,1,0,0,0,4,1,0,2000,123.1,1,0,0,0,18,8,7,55,13,13,14,15,34.3,458,+4,0.4
シアン,7,76.0,1,0,1800,1,0,0,0,5,5,1,418,-2,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,5,1,0,2000,123.2,1,0,0,0,13,3,4,54,7,7,8,8,34.7,420,-4,0.6,0,1,0,0,0,0,0,0,0,0,8,1,0,1200,70.6,0,1,0,0,16,14,4,54,13,14,0,0,35.7,424,+6,0.5,0,1,0,0,0,0,0,0,0,0,5,1,0,1200,69.3,1,0,0,0,15,8,4,54,12,11,0,0,34.0,418,0,0.4,0,0,0,0,0,0,0,1,0,0,9,1,0,1200,69.2,1,0,0,0,16,7,4,54,10,12,0,0,33.8,418,+2,0.8,0,0,0,0,0,0,1,0,0,0,7,1,0,1200,70.6,0,1,0,0,17,3,4,52,12,10,0,0,35.1,416,-6,0.6
ハナザカリ,6,53.8,1,0,1800,1,0,0,0,5,6,13,480,+4,0,1,0,3,52.0,0,0,0,0,1,0,0,0,0,0,9,1,0,1600,94.5,1,0,0,0,13,3,3,54,3,4,0,0,34.5,476,0,1.2,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,110.1,1,0,0,0,9,4,3,54,2,3,4,4,35.4,476,0,0.5,0,0,0,0,0,1,0,0,0,0,4,1,0,1800,111.9,1,0,0,0,11,9,3,54,1,1,1,1,35.8,476,+8,0.3,0,0,0,0,0,1,0,0,0,0,13,1,0,1800,111.2,1,0,0,0,14,5,3,54,1,1,1,1,36.9,468,+2,1.4,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,83.9,0,1,0,0,15,13,3,54,11,14,0,0,35.0,466,-2,1.7
タンタグローリア,3,4.6,1,0,1800,1,0,0,0,6,7,4,388,-8,0,1,0,4,55.0,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,106.8,0,0,1,0,13,13,4,55,5,5,5,5,38.5,396,+4,1.0,0,1,0,0,0,0,0,0,0,0,3,1,0,1800,108.4,1,0,0,0,10,10,4,55,5,5,5,3,34.7,392,+6,0.3,0,0,0,0,0,0,0,0,0,1,13,1,0,1800,108.2,1,0,0,0,14,1,4,55,3,3,3,3,36.3,386,-8,0.8,0,0,0,0,0,0,0,1,0,0,2,1,0,1800,109.0,1,0,0,0,10,7,4,54,4,4,0,0,35.0,394,+2,0.4,0,0,0,0,0,0,0,0,1,0,4,1,0,2000,121.3,1,0,0,0,11,5,4,54,8,7,7,7,33.8,392,-4,0.2
アントルシャ,11,40.1,1,0,1800,1,0,0,0,6,8,1,420,-6,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,4,1,0,2000,123.1,1,0,0,0,13,10,3,52,3,3,3,2,35.0,426,-12,0.5,0,1,0,0,0,0,0,0,0,0,11,1,0,1200,69.3,1,0,0,0,16,4,3,52,2,2,0,0,35.9,438,+22,0.6,0,0,0,0,0,0,0,0,0,1,12,1,0,1200,70.3,1,0,0,0,18,18,3,54,9,10,0,0,35.7,416,-6,1.3,0,0,0,0,0,1,0,0,0,0,15,1,0,1600,96.2,1,0,0,0,16,4,3,54,2,5,9,0,36.2,422,-8,1.6,0,0,0,0,0,0,1,0,0,0,5,1,0,1400,83.1,1,0,0,0,16,6,3,54,2,2,0,0,34.7,430,-6,0.3
ニシノストーリー,12,194.5,1,0,1800,1,0,0,0,7,9,16,426,+20,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,1800,111.5,1,0,0,0,16,1,4,55,11,10,14,15,37.6,406,-6,1.4,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,95.9,1,0,0,0,16,15,4,54,11,13,11,0,35.3,412,0,0.7,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,100.7,1,0,0,0,16,10,4,51,4,4,0,0,38.9,412,+2,2.2,0,0,0,0,1,0,0,0,0,0,9,1,0,2000,123.2,0,1,0,0,12,2,4,53,11,11,9,0,34.2,410,+4,0.6
マルターズルーメン,5,22.2,1,0,1800,1,0,0,0,7,10,4,408,-4,0,1,0,3,52.0,0,0,1,0,0,0,0,0,0,0,8,1,0,1800,106.8,1,0,0,0,13,9,3,49,13,13,11,8,34.8,412,+8,0.7,0,0,0,0,0,1,0,0,0,0,11,1,0,1600,96.9,1,0,0,0,14,10,3,54,5,3,6,0,37.1,404,-14,1.6,0,0,0,0,1,0,0,0,0,0,16,1,0,1600,96.8,1,0,0,0,16,16,3,54,16,16,0,0,37.2,418,+4,3.1,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,95.5,1,0,0,0,15,14,3,54,3,3,3,0,35.5,414,-6,0.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,96.0,1,0,0,0,18,3,3,54,8,7,0,0,34.2,420,-4,0.1
