馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レッドランサー,1,1.6,0,1,1000,0,0,1,0,1,1,1,464,+6,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,2,0,1,1000,58.4,0,0,0,1,12,1,3,56,8,6,0,0,34.4,458,-6,0.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1200,73.0,1,0,0,0,16,11,3,55,4,4,0,0,37.5,464,0,0.5,0,0,0,0,0,0,1,0,0,0,5,0,1,1200,72.0,0,0,0,1,16,15,3,55,2,2,0,0,37.5,464,-2,0.2,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,72.6,1,0,0,0,15,5,3,56,6,5,0,0,37.0,466,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アップティルナウ,11,4.4,0,1,1000,0,0,1,0,2,2,3,472,+2,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,2,0,1,1000,59.9,1,0,0,0,12,7,3,54,2,2,0,0,36.1,470,0,0.0,0,1,0,0,0,0,0,0,0,0,2,0,1,1000,60.8,0,1,0,0,12,5,3,54,2,1,0,0,37.4,470,-14,0.1,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,87.7,0,1,0,0,16,14,3,52,3,2,0,0,39.6,484,+6,1.6,0,0,0,0,0,0,1,0,0,0,15,0,1,1800,121.7,1,0,0,0,15,1,3,54,1,1,1,3,45.1,478,+6,6.3,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,117.9,0,1,0,0,10,8,3,54,1,1,1,1,40.3,472,-2,1.4
マイラティーシャ,2,6.2,0,1,1000,0,0,1,0,3,3,4,434,+4,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,7,1,0,1200,69.5,1,0,0,0,16,3,3,54,2,3,0,0,35.1,430,-2,0.2,0,1,0,0,0,0,0,0,0,0,2,1,0,1200,69.5,1,0,0,0,16,12,3,54,2,2,0,0,35.4,432,+4,0.0,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,70.9,0,0,1,0,16,10,3,54,3,1,0,0,36.2,428,-2,0.1,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.9,1,0,0,0,16,4,3,54,8,9,0,0,34.9,430,-2,0.3,0,0,1,0,0,0,0,0,0,0,7,1,0,1200,71.6,1,0,0,0,16,5,3,51,4,4,0,0,36.2,432,-6,0.7
ラクシュミー,10,23.9,0,1,1000,0,0,1,0,4,4,5,432,+10,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1000,61.3,0,1,0,0,12,12,3,52,1,2,0,0,38.1,422,0,0.6,0,1,0,0,0,0,0,0,0,0,11,0,1,1000,62.2,1,0,0,0,12,6,3,51,5,4,0,0,38.6,422,-4,1.7,0,0,1,0,0,0,0,0,0,0,3,0,1,1150,70.3,1,0,0,0,16,13,3,51,2,2,0,0,38.1,426,0,1.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,71.6,1,0,0,0,16,10,3,51,1,2,0,0,38.5,426,+4,0.9,0,0,0,0,0,0,0,0,0,1,5,0,1,1000,60.3,1,0,0,0,13,8,3,51,2,2,0,0,37.2,422,0,0.8
ラヴコネクション,4,19.1,0,1,1000,0,0,1,0,5,5,4,460,0,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1000,61.7,1,0,0,0,12,3,3,51,10,12,0,0,37.1,460,0,1.7,0,1,0,0,0,0,0,0,0,0,2,0,1,1000,59.9,0,0,1,0,12,5,3,51,3,3,0,0,36.1,460,-2,0.5,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,60.8,1,0,0,0,12,7,3,51,3,4,0,0,37.3,462,-16,0.3,0,0,0,0,0,0,1,0,0,0,7,0,1,1200,74.3,0,1,0,0,16,8,3,54,2,2,0,0,38.7,478,+6,0.6,0,0,0,0,0,0,0,0,0,1,2,0,1,1000,59.7,1,0,0,0,13,14,3,54,2,2,0,0,36.6,472,-2,0.2
ローンチ,6,148.9,0,1,1000,0,0,1,0,5,6,4,484,+6,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,0,6,0,1,1200,76.9,1,0,0,0,9,7,3,56,3,3,0,0,41.3,478,+6,1.8,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,74.9,1,0,0,0,16,3,3,56,4,4,0,0,38.9,472,-4,2.1,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,82.6,1,0,0,0,18,15,3,56,4,2,0,0,36.1,476,+12,0.7,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,104.3,0,0,0,1,10,1,3,55,1,2,0,0,42.3,464,+2,3.7,0,0,0,0,1,0,0,0,0,0,7,1,0,2000,125.7,1,0,0,0,11,5,3,55,3,3,3,0,34.8,462,0,1.8
ベストミライ,5,110.4,0,1,1000,0,0,1,0,6,7,4,492,-6,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,12,0,1,1700,113.6,1,0,0,0,12,10,3,54,6,6,6,9,44.5,498,-2,6.4,0,1,0,0,0,0,0,0,0,0,4,0,1,1000,60.1,0,0,0,1,12,1,3,54,7,7,0,0,36.4,500,+8,1.5,0,1,0,0,0,0,0,0,0,0,10,0,1,1000,62.0,1,0,0,0,12,12,3,54,7,6,0,0,37.9,492,-12,2.1,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,74.9,1,0,0,0,15,4,3,54,2,2,0,0,39.4,504,-2,1.5,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,118.9,1,0,0,0,16,15,3,54,2,2,2,2,41.7,506,+6,1.2
ナンヨーセゾニエ,12,45.2,0,1,1000,0,0,1,0,6,8,4,436,-4,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,70.0,1,0,0,0,16,10,3,54,14,12,0,0,34.5,440,+12,0.7,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,69.8,1,0,0,0,16,3,3,53,12,11,0,0,34.7,428,+16,0.4,0,0,0,1,0,0,0,0,0,0,7,1,0,1200,70.0,1,0,0,0,16,12,3,54,15,14,0,0,34.5,412,-8,0.5,0,0,0,0,0,0,0,0,0,1,13,1,0,1200,70.6,1,0,0,0,18,13,3,54,18,16,0,0,35.0,420,+4,1.4,0,0,0,0,0,0,1,0,0,0,5,1,0,1400,83.8,0,1,0,0,18,4,3,54,11,11,0,0,35.5,416,0,0.7
ハルメキ,8,11.6,0,1,1000,0,0,1,0,7,9,1,456,+4,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,3,0,1,1000,58.7,0,0,0,1,12,2,3,54,5,4,0,0,35.0,452,-4,0.3,0,1,0,0,0,0,0,0,0,0,5,0,1,1000,60.5,1,0,0,0,12,6,3,54,4,5,0,0,36.6,456,-2,0.5,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,86.9,0,1,0,0,16,7,3,54,3,3,0,0,39.0,458,-2,1.7,0,0,0,0,1,0,0,0,0,0,18,1,0,1600,96.8,1,0,0,0,18,15,3,54,10,11,0,0,36.2,460,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディオブルネッタ,9,238.2,0,1,1000,0,0,1,0,7,10,4,462,0,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,10,0,1,1000,61.6,1,0,0,0,12,9,3,54,4,6,0,0,37.8,462,-2,2.1,0,1,0,0,0,0,0,0,0,0,4,0,1,1000,61.1,0,1,0,0,12,1,3,54,4,4,0,0,37.5,464,0,0.4,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,89.5,1,0,0,0,16,16,3,54,3,3,0,0,40.3,464,-2,2.7,0,0,1,0,0,0,0,0,0,0,11,1,0,1200,71.6,1,0,0,0,16,9,3,54,14,11,0,0,35.2,466,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
