馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
パッションチカ,12,110.9,1,1,11,444,+2,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,1,15,0,1200,69.6,1,0,0,0,18,4,5,55,16,17,0,0,34.4,442,-4,0.9,1,0,0,0,0,0,0,0,0,0,12,0,1200,71.4,1,0,0,0,16,9,5,55,4,4,0,0,36.7,446,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1200,70.9,0,1,0,0,16,1,5,55,4,4,0,0,35.7,446,+2,0.0,1,0,0,0,0,0,0,0,0,0,7,0,1200,69.3,1,0,0,0,16,11,5,55,6,5,0,0,34.9,444,-14,0.4,0,1,0,0,0,0,0,0,0,0,5,0,1200,69.8,1,0,0,0,12,7,5,55,8,6,0,0,35.1,458,0,0.2
トンボイ,5,8.7,1,2,2,426,+2,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,7,0,1400,81.1,1,0,0,0,12,10,4,55,3,4,0,0,34.5,424,-8,0.6,0,0,1,0,0,0,0,0,0,0,11,0,1200,69.9,1,0,0,0,14,8,4,55,1,1,0,0,35.9,432,-4,1.0,0,0,0,0,0,0,0,0,1,0,7,0,1200,70.3,0,1,0,0,12,10,4,55,3,3,0,0,36.2,436,+6,0.7,0,0,0,0,0,0,0,0,1,0,10,0,1400,82.4,1,0,0,0,17,3,4,54,5,6,0,0,37.0,430,+2,1.6,0,0,0,0,0,0,0,0,1,0,3,0,1200,68.8,1,0,0,0,16,16,4,54,5,5,0,0,34.2,428,0,0.0
タイセイブレーク,1,5.4,2,3,8,492,0,0,0,1,5,57.0,0,0,0,0,0,1,0,0,0,0,4,0,1200,69.3,1,0,0,0,16,2,5,57,10,9,0,0,34.3,492,0,0.2,0,0,0,0,0,0,0,0,0,1,12,0,1200,69.3,1,0,0,0,18,6,5,57,11,11,0,0,34.6,492,-10,0.6,0,0,0,0,0,0,1,0,0,0,6,0,1200,68.7,1,0,0,0,16,6,5,57,15,14,0,0,33.4,502,+10,0.5,0,0,0,0,0,0,0,0,0,1,1,0,1200,68.4,0,0,1,0,18,5,5,57,3,2,0,0,34.7,492,+2,-0.2,0,0,0,0,0,0,0,0,0,1,3,0,1200,67.9,1,0,0,0,14,2,5,57,13,10,0,0,32.9,490,+2,0.3
ワールドフォーラブ,3,10.7,2,4,3,458,+8,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,4,0,1200,69.5,0,1,0,0,13,2,5,53,2,3,0,0,34.2,450,0,0.2,0,0,0,0,0,0,1,0,0,0,10,0,1200,69.0,1,0,0,0,16,8,5,55,6,7,0,0,34.2,450,-2,0.8,0,0,0,0,0,0,0,1,0,0,5,0,1200,69.9,1,0,0,0,16,9,5,55,9,9,0,0,35.0,452,+4,1.1,0,0,0,0,0,0,1,0,0,0,1,0,1200,69.0,1,0,0,0,18,5,5,55,4,3,0,0,34.2,448,-8,-0.1,0,0,0,1,0,0,0,0,0,0,6,0,1200,69.6,0,1,0,0,18,1,5,55,2,3,0,0,35.7,456,+8,0.4
ミスエルテ,9,9.8,3,5,7,466,+4,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,6,0,1200,70.2,0,1,0,0,12,7,5,55,9,10,0,0,35.1,462,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1200,68.6,1,0,0,0,13,4,5,55,12,10,0,0,34.3,462,-4,1.7,0,0,0,0,0,0,0,1,0,0,6,0,1400,81.0,1,0,0,0,17,9,5,53,7,7,0,0,33.5,466,-2,0.3,0,0,0,0,0,0,0,1,0,0,7,0,1400,83.6,1,0,0,0,12,4,5,54,11,10,0,0,34.3,468,+4,0.6
ディアボレット,8,37.2,3,6,8,456,+4,0,1,0,4,55.0,0,0,0,0,0,0,1,0,0,0,9,0,1400,82.7,0,1,0,0,17,12,4,55,12,13,0,0,34.9,452,-4,1.2,0,0,0,0,0,0,0,0,0,1,3,0,1200,68.8,1,0,0,0,18,15,4,55,11,11,0,0,34.0,456,-4,0.1,0,0,0,0,0,0,0,1,0,0,8,0,1400,82.8,1,0,0,0,11,9,4,54,7,7,0,0,35.1,460,-4,1.3,0,0,0,0,0,0,0,1,0,0,15,0,1200,71.0,1,0,0,0,16,16,4,54,4,4,0,0,36.4,464,+10,2.2,0,0,0,0,0,0,0,0,1,0,7,0,1400,81.5,1,0,0,0,17,12,4,54,14,14,0,0,35.3,454,-4,0.7
シンデレラメイク,6,4.9,4,7,2,488,0,0,1,0,4,55.0,0,0,1,0,0,0,0,0,0,0,2,0,1200,69.0,1,0,0,0,16,11,4,53,14,12,0,0,33.7,488,+4,0.0,0,0,0,0,0,1,0,0,0,0,6,0,1200,68.7,1,0,0,0,9,1,4,55,3,3,0,0,34.2,484,-4,0.3,0,0,0,0,0,0,1,0,0,0,4,0,1200,68.6,1,0,0,0,16,2,4,54,11,11,0,0,33.5,488,-2,0.4,0,0,0,0,0,1,0,0,0,0,7,0,1200,68.7,1,0,0,0,16,15,4,54,10,10,0,0,35.0,490,+10,0.5,0,0,1,0,0,0,0,0,0,0,1,0,1200,68.8,1,0,0,0,16,10,4,54,7,6,0,0,33.9,480,+4,0.0
ウインハートビート,10,256.6,4,8,3,504,+2,1,0,0,6,54.0,0,0,0,0,0,0,0,0,1,0,13,0,1200,70.5,0,1,0,0,13,8,6,53,10,10,0,0,34.6,502,0,1.2,0,0,0,0,0,0,1,0,0,0,8,0,1200,68.7,1,0,0,0,13,11,6,53,4,5,0,0,34.6,502,-6,0.5,0,0,0,0,0,0,0,1,0,0,15,1,1400,87.5,1,0,0,0,16,12,6,57,6,9,0,0,39.1,508,+10,3.2,0,0,0,0,0,0,0,0,1,0,9,0,1400,82.4,1,0,0,0,17,11,6,57,9,9,0,0,36.5,498,+6,1.6,0,0,0,0,0,0,0,0,1,0,13,0,1200,69.6,1,0,0,0,16,4,6,57,15,16,0,0,34.1,492,+10,0.8
モンテヴェルデ,7,18.6,5,9,15,472,0,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,1,0,1200,69.5,1,0,0,0,16,2,5,57,15,15,0,0,33.4,472,-2,0.0,0,0,0,0,0,0,1,0,0,0,9,0,1200,69.0,1,0,0,0,18,8,5,57,15,16,0,0,33.6,474,+6,0.6,0,0,1,0,0,0,0,0,0,0,5,0,1200,68.2,1,0,0,0,16,10,5,57,13,9,0,0,33.6,468,0,0.1,1,0,0,0,0,0,0,0,0,0,10,0,1200,69.6,1,0,0,0,16,10,5,57,16,16,0,0,34.1,468,+6,0.7,0,0,0,0,0,0,0,0,1,0,14,0,1400,81.8,1,0,0,0,17,7,5,57,14,14,0,0,34.5,462,0,1.3
タイセイアベニール,2,5.4,5,10,3,484,+4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,2,0,1200,69.3,0,1,0,0,13,1,4,55,6,8,0,0,33.7,480,+6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,1400,86.9,1,0,0,0,16,11,4,55,9,11,0,0,37.6,474,+22,2.3,0,0,0,0,1,0,0,0,0,0,15,1,1600,97.2,0,0,1,0,16,2,4,56,3,4,0,0,37.5,452,-8,2.2,0,0,0,0,0,0,0,1,0,0,2,1,1400,85.3,1,0,0,0,12,1,4,56,10,9,0,0,37.7,460,-6,0.2
ベルカプリ,16,40.4,6,11,3,468,0,0,1,0,5,52.0,0,0,0,0,0,0,0,0,1,0,13,1,1400,86.8,0,1,0,0,15,11,5,55,7,7,0,0,38.7,468,-4,2.1,0,0,0,0,0,0,0,0,1,0,10,0,1400,82.8,0,1,0,0,10,3,5,55,5,5,0,0,36.4,472,0,1.5,0,0,0,0,0,0,0,1,0,0,5,0,1400,82.7,1,0,0,0,13,9,5,55,2,2,0,0,35.2,472,-2,0.4,0,0,0,0,0,0,0,1,0,0,7,0,1600,96.5,1,0,0,0,10,5,5,53,2,3,0,0,35.5,474,+10,1.0,0,0,0,0,0,0,1,0,0,0,13,0,1600,98.3,0,1,0,0,13,5,5,53,9,13,13,0,37.9,464,+8,4.1
ヒロイックアゲン,4,13.6,6,12,2,486,+10,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,5,0,1200,69.3,1,0,0,0,16,12,5,53,12,12,0,0,34.2,476,+4,0.3,0,0,1,0,0,0,0,0,0,0,1,0,1200,68.7,1,0,0,0,16,13,5,54,2,2,0,0,34.1,472,-12,-0.1,0,0,1,0,0,0,0,0,0,0,2,0,1200,69.4,1,0,0,0,15,7,5,52,1,2,0,0,35.3,484,+4,0.2,0,0,0,1,0,0,0,0,0,0,2,0,1200,69.3,0,1,0,0,18,7,5,55,4,4,0,0,35.1,480,+2,0.1,0,0,0,1,0,0,0,0,0,0,2,0,1000,54.8,1,0,0,0,18,1,5,55,0,0,0,0,32.4,478,+2,0.0
